"combinations","n","pMax","pAvg","r2","rse1","rse2"
"blocking,inverseDelay,centrality,timeComp2","4","0.31067891209709136","0.06213578241941827","0.6688619661841284","0.04195662055682207","0.04196830601048321"
"blocking,inverseDelay,creditHours,free","4","0.9999592866347029","0.4701922704914008","0.5795017522884713","0.047280064733668796","0.04729323283439304"
"blocking,inverseDelay,creditHours,timeComp1","4","0.9999530994251563","0.3999781238655566","0.6567939809033227","0.042714311966592325","0.04272620844696966"
"blocking,inverseDelay,creditHours,timeComp2","4","0.9999602189201792","0.6330381797712389","0.5593979179927102","0.04839708893784661","0.04841056814405083"
"blocking,inverseDelay,free,timeComp1","4","6.575899794517254e-30","1.3151799589034508e-30","0.7174256957436214","0.03875808410427109","0.03876887872475731"
"blocking,inverseDelay,free,timeComp2","4","5.175360568505476e-10","1.0612580945084682e-10","0.5899583849751816","0.04668850148275489","0.04670150482557289"
"blocking,inverseDelay,timeComp1,timeComp2","4","5.195085849403417e-6","1.0390171698806833e-6","0.6959720024229479","0.04020247188280827","0.04021366878370294"
"blocking,centrality,creditHours,free","4","0.9999597385893652","0.528346157783016","0.5424002671256875","0.049321792123445486","0.04933552887127442"
"blocking,centrality,creditHours,timeComp1","4","0.9999460812032139","0.3999753008566091","0.7327932210627018","0.03768944161381657","0.037699938603746826"
"blocking,centrality,creditHours,timeComp2","4","0.9999506120584828","0.39997677967338785","0.59899298153737","0.04617128420803923","0.046184143499253066"
"blocking,centrality,free,timeComp1","4","5.0391142998507145e-29","1.007822859970143e-29","0.7501830058037886","0.03644239881590067","0.03645254848851521"
"blocking,centrality,free,timeComp2","4","1.970542621987892e-18","3.941085243975784e-19","0.6154209805673938","0.04521564820415915","0.04522824133856407"
"blocking,centrality,timeComp1,timeComp2","4","5.916583868547711e-6","1.183316773709542e-6","0.7358109481460064","0.03747601252541145","0.037486450072619935"
"blocking,creditHours,free,timeComp1","4","0.99995068184029","0.3999763292570583","0.6971198045929243","0.040126511576917955","0.040137687321899145"
"blocking,creditHours,free,timeComp2","4","0.9999502527683798","0.39997524832857867","0.5707991471516035","0.04776681182364034","0.04778011548963389"
"blocking,creditHours,timeComp1,timeComp2","4","0.9999569977214919","0.4015074170891548","0.621101350813345","0.0448804802803296","0.04489298006619522"
"blocking,free,timeComp1,timeComp2","4","0.0002482788972768358","4.965577945536716e-5","0.6993670371104206","0.03997737424784446","0.03998850845617839"
"delay,inverseBlocking,inverseDelay,centrality","4","0.31067891209588094","0.06213578241917619","0.6688619661841284","0.04195662055682207","0.04196830601048321"
