"combinations","n","pMax","pAvg","r2","rse1","rse2"
"blocking,delay","2","0.00107029099787737","0.00035693689115217487","0.6297876610566271","0.09621738841991441","0.09762209613097844"
"blocking,inverseDelay","2","0.0007185851790761879","0.000239732789084205","0.6356764794051932","0.09544907526663685","0.09684256613396144"
"blocking,centrality","2","0.9641229908325174","0.35933160730317854","0.5488121595002209","0.10622012633864202","0.10777086714535469"
"blocking,creditHours","2","1.3992618391285362e-8","4.670537133020189e-9","0.7481798423541095","0.07935483005766178","0.08051335601147057"
"blocking,free","2","0.8814149637073536","0.2938053331111027","0.5168961722310901","0.10991282224687542","0.11151747387472026"
"blocking,timeComp1","2","0.1343098089378752","0.047086401432900306","0.5456903894633653","0.10658696158704664","0.10814305793614709"
"blocking,timeComp2","2","0.017986167394279724","0.006041716792137271","0.5832406828118987","0.10208707935016126","0.10357748051275918"
"delay,inverseBlocking","2","0.0010702909978773413","0.0003569368911521653","0.6297876610566273","0.09621738841991437","0.0976220961309784"
"delay,inverseDelay","2","0.9898608631905781","0.45820850497655946","0.3767979939415961","0.1248367752330954","0.1266593063127064"
"delay,centrality","2","0.19015061359682592","0.06339733785426035","0.5698797908580351","0.10371057552904228","0.10522467861952256"
"delay,creditHours","2","8.547770692192245e-7","2.963148166876724e-7","0.6595707291163011","0.09226597331967487","0.09361299308730088"
"delay,free","2","0.30356828240170797","0.10149063303712515","0.3820352911794349","0.12431111363460996","0.12612597041633228"
"delay,timeComp1","2","0.25934016560395157","0.08905610402697108","0.4703685746832331","0.11508401184812124","0.11676415928839182"
"delay,timeComp2","2","0.7166710061642075","0.31412452398405666","0.3889708754432215","0.12361155672278241","0.12541620045461313"
"inverseBlocking,inverseDelay","2","0.0007185851790761879","0.000239732789084205","0.6356764794051932","0.09544907526663685","0.09684256613396144"
"inverseBlocking,centrality","2","0.9641229908325174","0.35933160730317854","0.5488121595002209","0.10622012633864202","0.10777086714535469"
"inverseBlocking,creditHours","2","1.3992618391285362e-8","4.670537133020189e-9","0.7481798423541095","0.07935483005766178","0.08051335601147057"
"inverseBlocking,free","2","0.8814149637073536","0.2938053331111027","0.5168961722310901","0.10991282224687542","0.11151747387472026"
"inverseBlocking,timeComp1","2","0.1343098089378752","0.047086401432900306","0.5456903894633653","0.10658696158704664","0.10814305793614709"
"inverseBlocking,timeComp2","2","0.017986167394279724","0.006041716792137271","0.5832406828118987","0.10208707935016126","0.10357748051275918"
"inverseDelay,centrality","2","0.1312886550490437","0.04377921934781734","0.5763499668650482","0.10292757540971877","0.10443024723685422"
"inverseDelay,creditHours","2","4.347150825859252e-8","1.5432105631819004e-8","0.6897318988691366","0.0880839301940031","0.08936989500760151"
"inverseDelay,free","2","0.34771735607902016","0.11610557413257293","0.39210995250739855","0.12329362928785571","0.12509363149774602"
"inverseDelay,timeComp1","2","0.34139274819551724","0.11924120839221919","0.46495381636167454","0.11567080433365419","0.1173595185407302"
"inverseDelay,timeComp2","2","0.734210256138941","0.3811803020204365","0.3886850886272307","0.12364046076522621","0.12544552647620194"
"centrality,creditHours","2","3.042131395927412e-11","1.0140583966260281e-11","0.800472949615648","0.07063647386883529","0.07166771781710055"
"centrality,free","2","0.7441257699854196","0.24804195956020791","0.5501553212882386","0.10606190271073541","0.10761033356127651"
"centrality,timeComp1","2","0.4043960730259342","0.13603450597766048","0.557574114765996","0.1051836856414516","0.10671929512665043"
"centrality,timeComp2","2","0.3893390447984485","0.12985579424417973","0.5581409320956652","0.10511628560261173","0.10665091109358832"
