"name","credits","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"111.json","18","90.0","28","10","18","24","10","50","14","36","50","14","2","6","0.53","0.88","0.98","1.0","1.0","3.6178"
"112.json","18","90.0","13","3","10","6","3","21","3","18","9","3","4","3","0.92","0.99","1.0","1.0","0.0","2.56951892"
"113.json","18","90.0","21","6","15","14","6","35","7","28","26","7","3","4","0.65","0.93","0.98","1.0","1.0","3.4478"
"114.json","18","90.0","21","6","15","14","6","35","7","28","26","7","3","4","0.64","0.92","0.99","1.0","1.0","3.4553139037839995"
"115.json","18","90.0","26","9","17","22","9","45","11","34","43","11","2","5","0.59","0.89","0.98","1.0","1.0","3.5404"
"116.json","18","90.0","19","5","14","11","5","33","6","27","20","6","3","4","0.69","0.94","0.99","1.0","1.0","3.374568075128"
"117.json","18","90.0","23","7","16","17","7","39","9","30","33","9","3","5","0.58","0.9","0.98","1.0","1.0","3.534"
"118.json","18","90.0","26","8","18","19","8","46","10","36","37","10","2","5","0.52","0.89","0.98","1.0","1.0","3.6108"
"119.json","18","90.0","28","10","18","25","10","49","13","36","50","13","2","6","0.54","0.88","0.98","1.0","1.0","3.6130268059614408"
"12.json","18","90.0","11","2","9","4","2","24","4","20","10","4","4","2","0.93","0.99","1.0","1.0","0.0","2.5598"
"120.json","18","90.0","19","5","14","11","5","33","6","27","20","6","3","4","0.71","0.95","0.99","1.0","1.0","3.3469419792104804"
"121.json","18","90.0","26","8","18","19","8","46","10","36","37","10","2","5","0.53","0.88","0.98","1.0","1.0","3.611"
"122.json","18","90.0","23","7","16","17","7","39","9","30","33","9","3","5","0.61","0.91","0.98","1.0","1.0","3.5026"
"123.json","18","90.0","28","10","18","25","10","49","13","36","50","13","2","6","0.54","0.88","0.98","1.0","1.0","3.6018259359360005"
"124.json","18","90.0","23","7","16","16","7","42","9","33","31","9","2","5","0.64","0.92","0.99","1.0","1.0","3.4562"
"125.json","18","90.0","27","9","18","22","9","48","12","36","44","12","2","6","0.53","0.88","0.98","1.0","1.0","3.6109"
"126.json","18","90.0","27","9","18","22","9","48","12","36","44","12","2","6","0.54","0.89","0.98","1.0","1.0","3.5982004443519995"
"127.json","18","90.0","29","11","18","28","11","51","15","36","57","15","2","7","0.55","0.88","0.98","1.0","1.0","3.60202972"
"128.json","18","90.0","9","1","8","2","1","16","1","15","3","1","5","1","0.94","0.99","1.0","1.0","0.0","2.53"
"129.json","18","90.0","12","2","10","4","2","23","3","20","8","3","4","2","0.92","0.99","1.0","1.0","0.0","2.5511204059440002"
"13.json","18","90.0","13","3","10","6","3","28","6","22","15","6","4","3","0.79","0.97","1.0","1.0","0.0","3.23915056"
"130.json","18","90.0","12","2","10","4","2","23","3","20","8","3","4","2","0.92","0.99","1.0","1.0","0.0","2.5555"
"131.json","18","90.0","14","3","11","6","3","28","5","23","13","5","3","3","0.92","0.99","1.0","1.0","1.0","2.5624478301119997"
"132.json","18","90.0","15","3","12","7","3","28","4","24","14","4","4","2","0.72","0.95","0.99","1.0","1.0","3.3413"
"133.json","18","90.0","17","4","13","9","4","32","6","26","19","6","4","3","0.71","0.94","0.99","1.0","1.0","3.35794008"
"134.json","18","90.0","18","4","14","9","4","35","6","29","19","6","3","3","0.71","0.94","0.99","1.0","1.0","3.35486826"
"135.json","18","90.0","19","5","14","11","5","37","8","29","24","8","3","4","0.72","0.94","0.99","1.0","1.0","3.354271588016"
"136.json","18","90.0","15","3","12","7","3","28","4","24","14","4","4","2","0.71","0.95","0.99","1.0","1.0","3.3496"
"137.json","18","90.0","18","4","14","9","4","35","6","29","19","6","3","3","0.7","0.94","0.99","1.0","1.0","3.3686708543176036"
"138.json","18","90.0","17","4","13","9","4","32","6","26","19","6","4","3","0.71","0.94","0.99","1.0","1.0","3.3556699200000004"
"139.json","18","90.0","19","5","14","11","5","37","8","29","24","8","3","4","0.71","0.94","0.99","1.0","1.0","3.3586737341708637"
"14.json","18","90.0","13","3","10","6","3","28","6","22","15","6","4","3","0.79","0.96","1.0","1.0","1.0","3.2538"
"140.json","18","90.0","19","5","14","12","5","37","7","30","25","7","3","3","0.66","0.93","0.98","1.0","1.0","3.4326"
"141.json","18","90.0","21","6","15","14","6","41","9","32","30","9","3","4","0.65","0.92","0.99","1.0","1.0","3.44645076"
"142.json","18","90.0","21","6","15","14","6","41","9","32","30","9","3","4","0.64","0.92","0.99","1.0","1.0","3.4614865200000002"
"143.json","18","90.0","22","7","15","16","7","43","11","32","35","11","3","5","0.66","0.93","0.99","1.0","1.0","3.4303"
"144.json","18","90.0","12","2","10","4","2","20","2","18","6","2","4","2","0.92","0.99","1.0","1.0","1.0","2.5751880388618873"
"145.json","18","90.0","18","4","14","9","4","32","5","27","17","5","3","3","0.72","0.95","0.99","1.0","1.0","3.3447391473254524"
"146.json","18","90.0","18","4","14","9","4","32","5","27","17","5","3","3","0.71","0.95","0.99","1.0","1.0","3.3528717347468335"
"147.json","18","90.0","22","6","16","14","6","41","8","33","28","8","2","4","0.64","0.92","0.99","1.0","1.0","3.458092297304"
"148.json","18","90.0","18","4","14","9","4","32","5","27","17","5","3","3","0.7","0.95","0.99","1.0","1.0","3.3642937134698645"
"149.json","18","90.0","22","6","16","14","6","38","8","30","28","8","3","4","0.6","0.91","0.98","1.0","1.0","3.5094895600000005"
"15.json","18","90.0","14","4","10","8","4","30","8","22","20","8","4","4","0.72","0.95","0.99","1.0","1.0","3.33472356"
"150.json","18","90.0","24","6","18","14","6","44","8","36","28","8","2","4","0.53","0.9","0.98","1.0","1.0","3.5939018979119997"
"151.json","18","90.0","26","8","18","19","8","47","11","36","39","11","2","5","0.53","0.89","0.98","1.0","1.0","3.6092"
"152.json","18","90.0","18","4","14","9","4","32","5","27","17","5","3","3","0.7","0.94","0.99","1.0","1.0","3.3682"
"153.json","18","90.0","24","6","18","14","6","44","8","36","28","8","2","4","0.54","0.9","0.98","1.0","1.0","3.5775187803795823"
"154.json","18","90.0","22","6","16","14","6","38","8","30","28","8","3","4","0.59","0.91","0.98","1.0","1.0","3.5227437593199995"
"155.json","18","90.0","26","8","18","19","8","47","11","36","39","11","2","5","0.52","0.88","0.98","1.0","1.0","3.6305220799999995"
"156.json","18","90.0","22","6","16","14","6","41","8","33","28","8","2","4","0.63","0.92","0.99","1.0","1.0","3.4613"
"157.json","18","90.0","26","8","18","19","8","47","11","36","39","11","2","5","0.54","0.9","0.98","1.0","1.0","3.585720678824"
"158.json","18","90.0","26","8","18","19","8","47","11","36","39","11","2","5","0.53","0.88","0.98","0.99","1.0","3.6252922599999997"
"159.json","18","90.0","28","10","18","24","10","50","14","36","50","14","2","6","0.53","0.87","0.97","0.99","1.0","3.6348"
"16.json","18","90.0","9","1","8","2","1","16","1","15","3","1","5","1","0.93","0.99","1.0","1.0","1.0","2.5511"
"160.json","18","90.0","11","2","9","4","2","18","2","16","6","2","5","2","0.93","0.99","1.0","1.0","1.0","2.54965"
"161.json","18","90.0","14","3","11","6","3","25","4","21","11","4","4","3","0.92","0.99","1.0","1.0","1.0","2.563"
"162.json","18","90.0","14","3","11","6","3","25","4","21","11","4","4","3","0.93","0.99","1.0","1.0","0.0","2.5595124895660226"
"163.json","18","90.0","16","4","12","8","4","30","6","24","16","6","3","4","0.91","0.99","1.0","1.0","1.0","2.5827126"
"164.json","18","90.0","19","5","14","12","5","32","6","26","23","6","4","3","0.64","0.92","0.99","1.0","1.0","3.455891618459461"
"165.json","18","90.0","21","6","15","14","6","36","8","28","28","8","4","4","0.65","0.92","0.99","1.0","1.0","3.4517165425200003"
"166.json","18","90.0","22","6","16","14","6","39","8","31","28","8","3","4","0.63","0.92","0.99","1.0","1.0","3.4582911783236923"
"167.json","18","90.0","23","7","16","16","7","41","10","31","33","10","3","5","0.64","0.92","0.99","1.0","1.0","3.44651022"
"168.json","18","90.0","19","5","14","12","5","32","6","26","23","6","4","3","0.65","0.92","0.99","1.0","1.0","3.4415221600000003"
"169.json","18","90.0","22","6","16","14","6","39","8","31","28","8","3","4","0.64","0.93","0.99","1.0","1.0","3.447089302044"
"17.json","18","90.0","15","3","12","7","3","28","4","24","14","4","4","2","0.74","0.95","0.99","1.0","1.0","3.3294733473126414"
"170.json","18","90.0","21","6","15","14","6","36","8","28","28","8","4","4","0.64","0.92","0.99","1.0","1.0","3.454288304432"
"171.json","18","90.0","23","7","16","16","7","41","10","31","33","10","3","5","0.63","0.92","0.98","1.0","1.0","3.468"
"172.json","18","90.0","24","8","16","20","8","42","10","32","40","10","3","4","0.59","0.9","0.98","1.0","1.0","3.5446"
"173.json","18","90.0","26","9","17","22","9","46","12","34","45","12","3","5","0.58","0.9","0.98","1.0","1.0","3.539"
"174.json","18","90.0","26","9","17","22","9","46","12","34","45","12","3","5","0.58","0.89","0.98","1.0","1.0","3.55330892"
"175.json","18","90.0","27","10","17","24","10","48","14","34","50","14","3","6","0.58","0.9","0.98","1.0","1.0","3.5445078000000003"
"176.json","18","90.0","13","3","10","6","3","21","3","18","9","3","4","3","0.92","0.99","1.0","1.0","0.0","2.5731"
"177.json","18","90.0","19","5","14","11","5","33","6","27","20","6","3","4","0.7","0.94","0.99","1.0","1.0","3.374544346645446"
"178.json","18","90.0","19","5","14","11","5","33","6","27","20","6","3","4","0.71","0.94","0.99","1.0","1.0","3.3585146200000002"
"179.json","18","90.0","23","7","16","16","7","42","9","33","31","9","2","5","0.64","0.92","0.98","1.0","1.0","3.4667725945999996"
"18.json","18","90.0","15","3","12","7","3","28","4","24","14","4","4","2","0.71","0.94","0.99","1.0","1.0","3.3558"
"180.json","18","90.0","21","6","15","14","6","35","7","28","26","7","3","4","0.65","0.93","0.99","1.0","1.0","3.4384"
"181.json","18","90.0","23","7","16","17","7","39","9","30","33","9","3","5","0.61","0.91","0.98","1.0","1.0","3.5049"
"182.json","18","90.0","26","8","18","19","8","46","10","36","37","10","2","5","0.53","0.88","0.98","1.0","1.0","3.6134"
"183.json","18","90.0","27","9","18","22","9","48","12","36","44","12","2","6","0.54","0.88","0.98","1.0","1.0","3.6108"
"184.json","18","90.0","21","6","15","14","6","35","7","28","26","7","3","4","0.65","0.92","0.98","1.0","1.0","3.4508936"
"185.json","18","90.0","26","8","18","19","8","46","10","36","37","10","2","5","0.53","0.88","0.98","1.0","1.0","3.6103"
"186.json","18","90.0","23","7","16","17","7","39","9","30","33","9","3","5","0.58","0.9","0.98","1.0","1.0","3.5328"
"187.json","18","90.0","27","9","18","22","9","48","12","36","44","12","2","6","0.53","0.88","0.98","1.0","1.0","3.61922238"
"188.json","18","90.0","26","9","17","22","9","45","11","34","43","11","2","5","0.58","0.9","0.98","1.0","1.0","3.54492696"
"189.json","18","90.0","28","10","18","25","10","49","13","36","50","13","2","6","0.54","0.89","0.98","1.0","1.0","3.599922605361192"
"19.json","18","90.0","19","5","14","12","5","37","7","30","25","7","3","3","0.64","0.93","0.99","1.0","1.0","3.4478"
"190.json","18","90.0","28","10","18","25","10","49","13","36","50","13","2","6","0.54","0.88","0.98","1.0","1.0","3.5976"
"191.json","18","90.0","29","11","18","28","11","51","15","36","57","15","2","7","0.53","0.87","0.97","0.99","1.0","3.6384"
"192.json","18","90.0","11","2","9","4","2","19","2","17","6","2","4","2","0.93","0.99","1.0","1.0","1.0","2.547"
"193.json","18","90.0","17","4","13","9","4","31","5","26","17","5","3","3","0.72","0.95","0.99","1.0","1.0","3.3380705743469496"
"194.json","18","90.0","17","4","13","9","4","31","5","26","17","5","3","3","0.72","0.95","0.99","1.0","1.0","3.3391094"
"195.json","18","90.0","21","6","15","14","6","40","8","32","28","8","2","4","0.65","0.92","0.99","1.0","1.0","3.4465"
"196.json","18","90.0","17","4","13","9","4","31","5","26","17","5","3","3","0.71","0.94","0.99","1.0","1.0","3.3698"
"197.json","18","90.0","19","5","14","12","5","35","7","28","24","7","3","4","0.64","0.92","0.99","1.0","1.0","3.4508933545189198"
"198.json","18","90.0","22","6","16","14","6","42","8","34","28","8","2","4","0.58","0.91","0.98","1.0","1.0","3.5314"
"199.json","18","90.0","23","7","16","17","7","44","10","34","35","10","2","5","0.59","0.9","0.98","1.0","1.0","3.5357406799999995"
"2.json","18","90.0","9","1","8","2","1","19","2","17","5","2","5","1","0.79","0.97","1.0","1.0","1.0","3.2427"
"20.json","18","90.0","12","2","10","4","2","23","3","20","8","3","4","2","0.93","0.99","1.0","1.0","0.0","2.5528"
"200.json","18","90.0","17","4","13","9","4","31","5","26","17","5","3","3","0.72","0.94","0.99","1.0","1.0","3.35054064"
"201.json","18","90.0","22","6","16","14","6","42","8","34","28","8","2","4","0.58","0.91","0.98","1.0","1.0","3.5354876799999997"
"202.json","18","90.0","19","5","14","12","5","35","7","28","24","7","3","4","0.65","0.93","0.99","1.0","1.0","3.4344"
"203.json","18","90.0","23","7","16","17","7","44","10","34","35","10","2","5","0.58","0.9","0.98","1.0","1.0","3.5336"
"204.json","18","90.0","21","6","15","14","6","40","8","32","28","8","2","4","0.65","0.92","0.99","1.0","1.0","3.4544"
"205.json","18","90.0","23","7","16","17","7","44","10","34","35","10","2","5","0.6","0.91","0.98","1.0","1.0","3.5123"
"206.json","18","90.0","23","7","16","17","7","44","10","34","35","10","2","5","0.59","0.9","0.98","1.0","1.0","3.5328908800000005"
"207.json","18","90.0","24","8","16","20","8","46","12","34","42","12","2","6","0.58","0.9","0.98","1.0","1.0","3.5375221600000004"
"208.json","18","90.0","13","3","10","6","3","21","3","18","9","3","4","3","0.92","0.99","1.0","1.0","0.0","2.5572"
"209.json","18","90.0","21","6","15","14","6","35","7","28","26","7","3","4","0.65","0.93","0.99","1.0","1.0","3.4351749990628617"
"21.json","18","90.0","17","4","13","9","4","32","6","26","19","6","4","3","0.72","0.95","0.99","1.0","1.0","3.3392"
"210.json","18","90.0","21","6","15","14","6","35","7","28","26","7","3","4","0.65","0.93","0.99","1.0","1.0","3.435887034999813"
"211.json","18","90.0","26","9","17","22","9","45","11","34","43","11","2","5","0.6","0.9","0.98","1.0","1.0","3.5286042392005657"
"212.json","18","90.0","19","5","14","11","5","33","6","27","20","6","3","4","0.71","0.94","0.99","1.0","1.0","3.3590955442035235"
"213.json","18","90.0","23","7","16","17","7","39","9","30","33","9","3","5","0.6","0.9","0.98","1.0","1.0","3.5206"
"214.json","18","90.0","26","8","18","19","8","46","10","36","37","10","2","5","0.53","0.89","0.98","1.0","1.0","3.6068"
"215.json","18","90.0","28","10","18","25","10","49","13","36","50","13","2","6","0.53","0.88","0.98","1.0","1.0","3.6174"
"216.json","18","90.0","19","5","14","11","5","33","6","27","20","6","3","4","0.71","0.94","0.99","1.0","1.0","3.3520509420055213"
"217.json","18","90.0","26","8","18","19","8","46","10","36","37","10","2","5","0.53","0.88","0.98","1.0","1.0","3.6123"
"218.json","18","90.0","23","7","16","17","7","39","9","30","33","9","3","5","0.58","0.91","0.98","1.0","1.0","3.5294"
"219.json","18","90.0","28","10","18","25","10","49","13","36","50","13","2","6","0.54","0.88","0.98","1.0","1.0","3.61048606"
"22.json","18","90.0","18","4","14","9","4","35","6","29","19","6","3","3","0.7","0.95","0.99","1.0","1.0","3.3657331866276974"
"220.json","18","90.0","23","7","16","16","7","42","9","33","31","9","2","5","0.64","0.92","0.99","1.0","1.0","3.4546"
"221.json","18","90.0","27","9","18","22","9","48","12","36","44","12","2","6","0.54","0.88","0.98","1.0","1.0","3.6008"
"222.json","18","90.0","27","9","18","22","9","48","12","36","44","12","2","6","0.52","0.88","0.98","1.0","1.0","3.62709092"
"223.json","18","90.0","29","11","18","28","11","51","15","36","57","15","2","7","0.53","0.86","0.97","1.0","1.0","3.6416"
"224.json","18","90.0","13","3","10","6","3","21","3","18","9","3","4","3","0.93","0.99","1.0","1.0","1.0","2.5546"
"225.json","18","90.0","19","5","14","11","5","33","6","27","20","6","3","4","0.71","0.95","0.99","1.0","1.0","3.3494"
"226.json","18","90.0","19","5","14","11","5","33","6","27","20","6","3","4","0.72","0.95","0.99","1.0","1.0","3.34391092"
"227.json","18","90.0","23","7","16","16","7","42","9","33","31","9","2","5","0.64","0.92","0.98","1.0","1.0","3.4596"
"228.json","18","90.0","21","6","15","14","6","35","7","28","26","7","3","4","0.64","0.92","0.99","1.0","1.0","3.4522687821840004"
"229.json","18","90.0","23","7","16","17","7","39","9","30","33","9","3","5","0.59","0.9","0.98","1.0","1.0","3.5318"
"23.json","18","90.0","21","6","15","14","6","41","9","32","30","9","3","4","0.65","0.92","0.99","1.0","1.0","3.448"
"230.json","18","90.0","26","8","18","19","8","46","10","36","37","10","2","5","0.52","0.89","0.98","1.0","1.0","3.6149224600000003"
"231.json","18","90.0","27","9","18","22","9","48","12","36","44","12","2","6","0.54","0.89","0.98","1.0","1.0","3.596890453756437"
"232.json","18","90.0","21","6","15","14","6","35","7","28","26","7","3","4","0.65","0.92","0.99","1.0","1.0","3.4468"
"233.json","18","90.0","26","8","18","19","8","46","10","36","37","10","2","5","0.53","0.89","0.98","1.0","1.0","3.6042"
"234.json","18","90.0","23","7","16","17","7","39","9","30","33","9","3","5","0.6","0.9","0.98","1.0","1.0","3.520107148136"
"235.json","18","90.0","27","9","18","22","9","48","12","36","44","12","2","6","0.54","0.89","0.98","1.0","1.0","3.597"
"236.json","18","90.0","26","9","17","22","9","45","11","34","43","11","2","5","0.58","0.89","0.98","1.0","1.0","3.546523844476"
"237.json","18","90.0","28","10","18","25","10","49","13","36","50","13","2","6","0.53","0.87","0.97","1.0","1.0","3.62782951018748"
"238.json","18","90.0","28","10","18","25","10","49","13","36","50","13","2","6","0.53","0.88","0.98","1.0","1.0","3.6192262852732435"
"239.json","18","90.0","29","11","18","28","11","51","15","36","57","15","2","7","0.53","0.87","0.98","1.0","1.0","3.6349283199999998"
"24.json","18","90.0","12","2","10","4","2","23","3","20","8","3","4","2","0.92","0.99","1.0","1.0","1.0","2.5728"
"240.json","18","90.0","14","4","10","8","4","22","4","18","12","4","4","4","0.92","0.99","1.0","1.0","1.0","2.557504548751864"
"241.json","18","90.0","22","7","15","16","7","36","8","28","29","8","3","5","0.64","0.92","0.99","1.0","1.0","3.4571027937108942"
"242.json","18","90.0","22","7","15","16","7","36","8","28","29","8","3","5","0.64","0.92","0.99","1.0","1.0","3.4517115009097505"
"243.json","18","90.0","27","10","17","24","10","46","12","34","46","12","2","6","0.58","0.9","0.99","1.0","1.0","3.5406"
"244.json","18","90.0","22","7","15","16","7","36","8","28","29","8","3","5","0.65","0.93","0.99","1.0","1.0","3.43920452"
"245.json","18","90.0","24","8","16","20","8","40","10","30","38","10","3","6","0.59","0.9","0.98","1.0","1.0","3.53412016"
"246.json","18","90.0","28","10","18","24","10","48","12","36","46","12","2","6","0.54","0.88","0.97","1.0","1.0","3.6094"
"247.json","18","90.0","29","11","18","28","11","50","14","36","55","14","2","7","0.53","0.88","0.97","1.0","1.0","3.623629805794147"
"248.json","18","90.0","22","7","15","16","7","36","8","28","29","8","3","5","0.66","0.92","0.99","1.0","1.0","3.4386"
"249.json","18","90.0","28","10","18","24","10","48","12","36","46","12","2","6","0.54","0.88","0.98","1.0","1.0","3.6149"
"25.json","18","90.0","18","4","14","9","4","35","6","29","19","6","3","3","0.72","0.95","0.99","1.0","1.0","3.34"
"250.json","18","90.0","24","8","16","20","8","40","10","30","38","10","3","6","0.58","0.9","0.98","1.0","1.0","3.5443"
"251.json","18","90.0","29","11","18","28","11","50","14","36","55","14","2","7","0.54","0.87","0.97","1.0","1.0","3.6242"
"252.json","18","90.0","27","10","17","24","10","46","12","34","46","12","2","6","0.6","0.9","0.98","1.0","1.0","3.53"
"253.json","18","90.0","29","11","18","28","11","50","14","36","55","14","2","7","0.55","0.88","0.97","0.99","1.0","3.6111"
"254.json","18","90.0","29","11","18","28","11","50","14","36","55","14","2","7","0.52","0.86","0.97","1.0","1.0","3.6474271399999996"
"255.json","18","90.0","30","12","18","32","12","52","16","36","64","16","2","8","0.52","0.87","0.97","1.0","1.0","3.6365"
"26.json","18","90.0","17","4","13","9","4","32","6","26","19","6","4","3","0.7","0.95","0.99","1.0","1.0","3.3610658946694625"
"27.json","18","90.0","21","6","15","14","6","41","9","32","30","9","3","4","0.64","0.93","0.99","1.0","1.0","3.4385"
"28.json","18","90.0","14","3","11","6","3","28","5","23","13","5","3","3","0.92","0.99","1.0","1.0","0.0","2.5789119024979135"
"29.json","18","90.0","19","5","14","11","5","37","8","29","24","8","3","4","0.7","0.94","0.99","1.0","1.0","3.3719"
"3.json","18","90.0","11","2","9","4","2","24","4","20","10","4","4","2","0.72","0.95","0.99","1.0","1.0","3.3333889072660052"
"30.json","18","90.0","19","5","14","11","5","37","8","29","24","8","3","4","0.71","0.95","0.99","1.0","1.0","3.3500676141148693"
"31.json","18","90.0","22","7","15","16","7","43","11","32","35","11","3","5","0.65","0.93","0.99","1.0","1.0","3.4312914205587424"
"32.json","18","90.0","9","1","8","2","1","16","1","15","3","1","5","1","0.94","0.99","1.0","1.0","1.0","2.537"
"33.json","18","90.0","12","2","10","4","2","23","3","20","8","3","4","2","0.93","0.99","1.0","1.0","0.0","2.550939301190822"
"34.json","18","90.0","12","2","10","4","2","23","3","20","8","3","4","2","0.92","0.99","1.0","1.0","1.0","2.5638"
"35.json","18","90.0","14","3","11","6","3","28","5","23","13","5","3","3","0.91","0.99","1.0","1.0","1.0","2.565690342300182"
"36.json","18","90.0","15","3","12","7","3","28","4","24","14","4","4","2","0.72","0.95","0.99","1.0","1.0","3.3314"
"37.json","18","90.0","17","4","13","9","4","32","6","26","19","6","4","3","0.72","0.94","0.99","1.0","1.0","3.35627364"
"38.json","18","90.0","18","4","14","9","4","35","6","29","19","6","3","3","0.72","0.95","0.99","1.0","1.0","3.3410662799999997"
"39.json","18","90.0","19","5","14","11","5","37","8","29","24","8","3","4","0.71","0.94","0.99","1.0","1.0","3.3524712547279996"
"4.json","18","90.0","9","1","8","2","1","19","2","17","5","2","5","1","0.93","0.99","1.0","1.0","0.0","2.5452"
"40.json","18","90.0","15","3","12","7","3","28","4","24","14","4","4","2","0.73","0.94","0.99","1.0","1.0","3.3422"
"41.json","18","90.0","18","4","14","9","4","35","6","29","19","6","3","3","0.71","0.95","0.99","1.0","1.0","3.35231276"
"42.json","18","90.0","17","4","13","9","4","32","6","26","19","6","4","3","0.71","0.94","0.99","1.0","1.0","3.361070013522823"
"43.json","18","90.0","19","5","14","11","5","37","8","29","24","8","3","4","0.71","0.94","0.99","1.0","1.0","3.3576704625519995"
"44.json","18","90.0","19","5","14","12","5","37","7","30","25","7","3","3","0.65","0.92","0.99","1.0","1.0","3.4370893"
"45.json","18","90.0","21","6","15","14","6","41","9","32","30","9","3","4","0.65","0.93","0.98","1.0","1.0","3.4470715340925104"
"46.json","18","90.0","21","6","15","14","6","41","9","32","30","9","3","4","0.64","0.92","0.98","1.0","1.0","3.4612874178600004"
"47.json","18","90.0","22","7","15","16","7","43","11","32","35","11","3","5","0.65","0.92","0.99","1.0","1.0","3.4377074"
"48.json","18","90.0","11","2","9","4","2","19","2","17","6","2","4","2","0.94","0.99","1.0","1.0","0.0","2.533066677781453"
"49.json","18","90.0","17","4","13","9","4","31","5","26","17","5","3","3","0.73","0.95","0.99","1.0","1.0","3.332472214002705"
"5.json","18","90.0","11","2","9","4","2","23","4","19","10","4","5","2","0.79","0.96","0.99","1.0","1.0","3.2568"
"50.json","18","90.0","17","4","13","9","4","31","5","26","17","5","3","3","0.72","0.95","0.99","1.0","1.0","3.348892257483572"
"51.json","18","90.0","21","6","15","14","6","40","8","32","28","8","2","4","0.65","0.92","0.98","1.0","1.0","3.4532"
"52.json","18","90.0","17","4","13","9","4","31","5","26","17","5","3","3","0.73","0.95","0.99","1.0","1.0","3.3332"
"53.json","18","90.0","19","5","14","12","5","35","7","28","24","7","3","4","0.67","0.93","0.99","1.0","1.0","3.419486258284112"
"54.json","18","90.0","22","6","16","14","6","42","8","34","28","8","2","4","0.59","0.91","0.98","1.0","1.0","3.5152664944428005"
"55.json","18","90.0","23","7","16","17","7","44","10","34","35","10","2","5","0.59","0.9","0.98","1.0","1.0","3.5268"
"56.json","18","90.0","17","4","13","9","4","31","5","26","17","5","3","3","0.71","0.95","0.99","1.0","1.0","3.3573"
"57.json","18","90.0","22","6","16","14","6","42","8","34","28","8","2","4","0.59","0.9","0.98","1.0","1.0","3.5357"
"58.json","18","90.0","19","5","14","12","5","35","7","28","24","7","3","4","0.64","0.93","0.99","1.0","1.0","3.4374"
"59.json","18","90.0","23","7","16","17","7","44","10","34","35","10","2","5","0.58","0.89","0.98","1.0","1.0","3.5527067999999997"
"6.json","18","90.0","12","2","10","4","2","26","4","22","10","4","4","2","0.78","0.96","1.0","1.0","1.0","3.2566"
"60.json","18","90.0","21","6","15","14","6","40","8","32","28","8","2","4","0.63","0.91","0.98","1.0","1.0","3.472"
"61.json","18","90.0","23","7","16","17","7","44","10","34","35","10","2","5","0.59","0.91","0.98","1.0","1.0","3.5214"
"62.json","18","90.0","23","7","16","17","7","44","10","34","35","10","2","5","0.59","0.91","0.99","1.0","1.0","3.5168"
"63.json","18","90.0","24","8","16","20","8","46","12","34","42","12","2","6","0.59","0.9","0.98","1.0","1.0","3.5343075044320003"
"64.json","18","90.0","9","1","8","2","1","16","1","15","3","1","5","1","0.93","0.99","1.0","1.0","1.0","2.5418"
"65.json","18","90.0","15","3","12","7","3","28","4","24","14","4","4","2","0.71","0.94","0.99","1.0","1.0","3.3556"
"66.json","18","90.0","15","3","12","7","3","28","4","24","14","4","4","2","0.72","0.94","0.99","1.0","1.0","3.3518681069072715"
