"name","credits","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"193.json","18","10.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.0","0.0","0.0","34.141170034655566"
"194.json","18","10.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.0","0.0","0.0","34.35860008"
"195.json","18","10.0","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.0","0.0","0.0","0.0","36.92602060235384"
"196.json","18","10.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.0","0.0","0.0","34.3582"
"197.json","18","10.0","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.0","0.0","0.0","0.0","36.2638"
"198.json","18","10.0","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.0","0.0","0.0","0.0","37.6338"
"199.json","18","10.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.0","0.0","39.1433"
"2.json","18","10.0","9","1","8","2","1","19","2","17","5","2","5","1","0.0","0.0","0.0","0.0","0.0","29.453"
"20.json","18","10.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.0","0.0","0.0","30.1753"
"200.json","18","10.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.0","0.0","0.0","34.12082823400693"
"201.json","18","10.0","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.0","0.0","0.0","0.0","37.355"
"202.json","18","10.0","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.0","0.0","0.0","0.0","36.702"
"203.json","18","10.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.0","0.0","38.66267360485889"
"204.json","18","10.0","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.0","0.0","0.0","0.0","36.9533"
"205.json","18","10.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.0","0.0","38.8494"
"206.json","18","10.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.0","0.0","38.94379066"
"207.json","18","10.0","24","8","16","20","8","46","12","34","42","12","2","6","0.0","0.0","0.0","0.0","0.0","39.9376"
"208.json","18","10.0","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.0","0.0","0.0","0.0","31.0014"
"209.json","18","10.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.0","0.0","36.5739"
"21.json","18","10.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.0","0.0","0.0","0.0","34.1652"
"210.json","18","10.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.0","0.0","36.90291478"
"211.json","18","10.0","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.0","0.0","0.0","40.4536"
"212.json","18","10.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.0","0.0","35.1476"
"213.json","18","10.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.0","0.0","38.537"
"214.json","18","10.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.0","0.0","40.6709"
"215.json","18","10.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.0","42.071605572007996"
"216.json","18","10.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.0","0.0","34.819"
"217.json","18","10.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.0","0.0","40.2443"
"218.json","18","10.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.0","0.0","38.5728"
"219.json","18","10.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.0","42.486701520000004"
"22.json","18","10.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.0","0.0","0.0","0.0","34.4186"
"220.json","18","10.0","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.0","0.0","0.0","0.0","37.8816"
"221.json","18","10.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.0","0.0","41.3062"
"222.json","18","10.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.0","0.0","41.03577632"
"223.json","18","10.0","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.0","0.0","0.0","43.69936432"
"224.json","18","10.0","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.0","0.0","0.0","0.0","31.4688"
"225.json","18","10.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.0","0.0","35.0596241656468"
"226.json","18","10.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.0","0.0","35.38329376"
"227.json","18","10.0","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.0","0.0","0.0","0.0","37.714007155264"
"228.json","18","10.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.0","0.0","36.903076658752"
"229.json","18","10.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.0","0.0","38.7083074"
"23.json","18","10.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.0","0.0","0.0","0.0","36.731"
"230.json","18","10.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.0","0.0","40.52404886"
"231.json","18","10.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.0","0.0","41.23678061533175"
"232.json","18","10.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.0","0.0","36.8006"
"233.json","18","10.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.0","0.0","40.803304809772"
"234.json","18","10.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.0","0.0","39.1628"
"235.json","18","10.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.0","0.0","41.4478"
"236.json","18","10.0","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.0","0.0","0.0","40.886232559999996"
"237.json","18","10.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.0","42.4294143211144"
"238.json","18","10.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.0","41.951777246512"
"239.json","18","10.0","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.0","0.0","0.0","42.801139872864"
"24.json","18","10.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.0","0.0","0.01","30.3243"
"240.json","18","10.0","14","4","10","8","4","22","4","18","12","4","4","4","0.0","0.0","0.0","0.0","0.01","31.7094"
"241.json","18","10.0","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.0","0.0","0.0","0.0","37.37334280143106"
"242.json","18","10.0","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.0","0.0","0.0","0.0","37.83434188"
"243.json","18","10.0","27","10","17","24","10","46","12","34","46","12","2","6","0.0","0.0","0.0","0.0","0.0","41.2016"
"244.json","18","10.0","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.0","0.0","0.0","0.0","37.96"
"245.json","18","10.0","24","8","16","20","8","40","10","30","38","10","3","6","0.0","0.0","0.0","0.0","0.0","39.8978"
"246.json","18","10.0","28","10","18","24","10","48","12","36","46","12","2","6","0.0","0.0","0.0","0.0","0.0","41.97542316"
"247.json","18","10.0","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.0","0.0","0.0","43.03896022797458"
"248.json","18","10.0","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.0","0.0","0.0","0.0","37.4868"
"249.json","18","10.0","28","10","18","24","10","48","12","36","46","12","2","6","0.0","0.0","0.0","0.0","0.0","41.38544032"
"25.json","18","10.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.0","0.0","0.0","0.0","34.7834"
"250.json","18","10.0","24","8","16","20","8","40","10","30","38","10","3","6","0.0","0.0","0.0","0.0","0.0","40.1488"
"251.json","18","10.0","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.0","0.0","0.0","43.0022"
"252.json","18","10.0","27","10","17","24","10","46","12","34","46","12","2","6","0.0","0.0","0.0","0.0","0.0","41.4312"
"253.json","18","10.0","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.0","0.0","0.0","43.1628077920456"
"254.json","18","10.0","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.0","0.0","0.0","43.091286239999995"
"255.json","18","10.0","30","12","18","32","12","52","16","36","64","16","2","8","0.0","0.0","0.0","0.0","0.0","43.8002"
"26.json","18","10.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.0","0.0","0.0","0.0","34.12336380000001"
"27.json","18","10.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.0","0.0","0.0","0.0","36.9324"
"28.json","18","10.0","14","3","11","6","3","28","5","23","13","5","3","3","0.0","0.0","0.0","0.0","0.0","31.1114"
"29.json","18","10.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.0","0.0","0.0","0.0","35.0378"
"3.json","18","10.0","11","2","9","4","2","24","4","20","10","4","4","2","0.0","0.0","0.0","0.0","0.0","31.2964"
"30.json","18","10.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.0","0.0","0.0","0.0","35.29360756"
"31.json","18","10.0","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.0","0.0","0.0","0.0","37.8188"
"32.json","18","10.0","9","1","8","2","1","16","1","15","3","1","5","1","0.0","0.0","0.0","0.0","0.01","29.174029519999998"
"33.json","18","10.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.0","0.0","0.0","30.2817"
"34.json","18","10.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.0","0.0","0.0","29.79393418"
"35.json","18","10.0","14","3","11","6","3","28","5","23","13","5","3","3","0.0","0.0","0.0","0.0","0.0","31.221363760000003"
"36.json","18","10.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.0","0.0","0.0","0.0","33.831166868376"
"37.json","18","10.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.0","0.0","0.0","0.0","34.6275"
"38.json","18","10.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.0","0.0","0.0","0.0","34.59996623337368"
"39.json","18","10.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.0","0.0","0.0","0.0","35.4039255"
"4.json","18","10.0","9","1","8","2","1","19","2","17","5","2","5","1","0.0","0.0","0.0","0.0","0.0","28.9046"
"40.json","18","10.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.0","0.0","0.0","0.0","33.2602"
"41.json","18","10.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.0","0.0","0.0","0.0","34.391758786836"
"42.json","18","10.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.0","0.0","0.0","0.0","34.01725204"
"43.json","18","10.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.0","0.0","0.0","0.0","35.41147835175737"
"44.json","18","10.0","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.0","0.0","0.0","0.0","36.4226"
"45.json","18","10.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.0","0.0","0.0","0.0","36.82288229567035"
"46.json","18","10.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.0","0.0","0.0","0.0","37.83368452"
"47.json","18","10.0","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.0","0.0","0.0","0.0","37.270234805904"
"48.json","18","10.0","11","2","9","4","2","19","2","17","6","2","4","2","0.0","0.0","0.0","0.0","0.0","29.876044272752"
"49.json","18","10.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.0","0.0","0.0","33.9826"
"5.json","18","10.0","11","2","9","4","2","23","4","19","10","4","5","2","0.0","0.0","0.0","0.0","0.0","30.764"
"50.json","18","10.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.0","0.0","0.0","34.332590355449305"
"51.json","18","10.0","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.0","0.0","0.0","0.0","36.72218648"
"52.json","18","10.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.0","0.0","0.0","34.3299"
"53.json","18","10.0","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.0","0.0","0.0","0.0","36.30367466856029"
"54.json","18","10.0","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.0","0.0","0.0","0.0","37.217"
"55.json","18","10.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.0","0.0","38.7685"
"56.json","18","10.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.0","0.0","0.0","34.074"
"57.json","18","10.0","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.0","0.0","0.0","0.0","37.3252"
"58.json","18","10.0","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.0","0.0","0.0","0.0","36.0498"
"59.json","18","10.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.0","0.0","38.76754166148"
"6.json","18","10.0","12","2","10","4","2","26","4","22","10","4","4","2","0.0","0.0","0.0","0.0","0.0","30.8786"
"60.json","18","10.0","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.0","0.0","0.0","0.0","36.8774"
"61.json","18","10.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.0","0.0","38.652"
"62.json","18","10.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.0","0.0","38.85477548"
"63.json","18","10.0","24","8","16","20","8","46","12","34","42","12","2","6","0.0","0.0","0.0","0.0","0.0","40.0649"
"64.json","18","10.0","9","1","8","2","1","16","1","15","3","1","5","1","0.0","0.0","0.0","0.0","0.0","29.0586"
"65.json","18","10.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.0","0.0","0.0","0.0","33.437603450408"
"66.json","18","10.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.0","0.0","0.0","0.0","33.3789"
"67.json","18","10.0","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.0","0.0","0.0","0.0","35.976770955096"
"68.json","18","10.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.0","0.0","0.0","30.72164735612307"
"69.json","18","10.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.0","0.0","0.0","0.0","34.15379652"
