"name","credits","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"0.json","18","67.5","6","0","6","0","0","12","0","12","0","0","6","0","0.49","0.79","0.93","0.97","0.99","3.7470915825066724"
"1.json","18","67.5","9","1","8","2","1","19","2","17","5","2","5","1","0.34","0.68","0.87","0.95","0.98","4.1892"
"10.json","18","67.5","11","2","9","4","2","23","4","19","10","4","5","2","0.31","0.66","0.85","0.94","0.98","4.287944499028"
"100.json","18","67.5","18","4","14","9","4","32","5","27","17","5","3","3","0.22","0.53","0.77","0.89","0.95","4.678549418316502"
"101.json","18","67.5","22","6","16","14","6","38","8","30","28","8","3","4","0.14","0.42","0.67","0.84","0.93","5.051591356959923"
"102.json","18","67.5","24","6","18","14","6","44","8","36","28","8","2","4","0.1","0.37","0.65","0.83","0.92","5.178135709883663"
"103.json","18","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.09","0.35","0.61","0.8","0.91","5.310636928489557"
"104.json","18","67.5","18","4","14","9","4","32","5","27","17","5","3","3","0.22","0.53","0.76","0.89","0.96","4.6768"
"105.json","18","67.5","24","6","18","14","6","44","8","36","28","8","2","4","0.09","0.37","0.65","0.82","0.92","5.211"
"106.json","18","67.5","22","6","16","14","6","38","8","30","28","8","3","4","0.14","0.43","0.68","0.84","0.93","5.046005782060361"
"107.json","18","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.09","0.36","0.62","0.81","0.91","5.2916"
"108.json","18","67.5","22","6","16","14","6","41","8","33","28","8","2","4","0.15","0.44","0.69","0.84","0.93","5.007597898076865"
"109.json","18","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.09","0.35","0.61","0.8","0.9","5.3196621273856985"
"11.json","18","67.5","13","3","10","6","3","28","6","22","15","6","4","3","0.25","0.58","0.8","0.92","0.97","4.505"
"110.json","18","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.09","0.34","0.6","0.79","0.9","5.35585832"
"111.json","18","67.5","28","10","18","24","10","50","14","36","50","14","2","6","0.1","0.34","0.59","0.78","0.89","5.3846"
"112.json","18","67.5","13","3","10","6","3","21","3","18","9","3","4","3","0.44","0.73","0.88","0.95","0.98","3.9232"
"113.json","18","67.5","21","6","15","14","6","35","7","28","26","7","3","4","0.17","0.46","0.7","0.85","0.93","4.9324"
"114.json","18","67.5","21","6","15","14","6","35","7","28","26","7","3","4","0.18","0.48","0.72","0.86","0.94","4.86038464"
"115.json","18","67.5","26","9","17","22","9","45","11","34","43","11","2","5","0.12","0.38","0.62","0.8","0.9","5.246865373930954"
"116.json","18","67.5","19","5","14","11","5","33","6","27","20","6","3","4","0.22","0.53","0.76","0.88","0.95","4.6924"
"117.json","18","67.5","23","7","16","17","7","39","9","30","33","9","3","5","0.13","0.4","0.66","0.83","0.91","5.139263932425477"
"118.json","18","67.5","26","8","18","19","8","46","10","36","37","10","2","5","0.11","0.36","0.62","0.8","0.9","5.303880716618161"
"119.json","18","67.5","28","10","18","25","10","49","13","36","50","13","2","6","0.09","0.33","0.59","0.78","0.89","5.3963"
"12.json","18","67.5","11","2","9","4","2","24","4","20","10","4","4","2","0.45","0.76","0.9","0.96","0.99","3.8365"
"120.json","18","67.5","19","5","14","11","5","33","6","27","20","6","3","4","0.22","0.53","0.76","0.89","0.95","4.689325103724749"
"121.json","18","67.5","26","8","18","19","8","46","10","36","37","10","2","5","0.1","0.35","0.62","0.8","0.9","5.297671171664"
"122.json","18","67.5","23","7","16","17","7","39","9","30","33","9","3","5","0.13","0.41","0.66","0.83","0.92","5.1188"
"123.json","18","67.5","28","10","18","25","10","49","13","36","50","13","2","6","0.09","0.33","0.58","0.77","0.89","5.4178"
"124.json","18","67.5","23","7","16","16","7","42","9","33","31","9","2","5","0.16","0.44","0.69","0.84","0.92","5.0063"
"125.json","18","67.5","27","9","18","22","9","48","12","36","44","12","2","6","0.1","0.35","0.61","0.79","0.9","5.3354"
"126.json","18","67.5","27","9","18","22","9","48","12","36","44","12","2","6","0.1","0.34","0.6","0.78","0.9","5.36200126"
"127.json","18","67.5","29","11","18","28","11","51","15","36","57","15","2","7","0.09","0.33","0.58","0.78","0.89","5.427532266573377"
"128.json","18","67.5","9","1","8","2","1","16","1","15","3","1","5","1","0.46","0.76","0.91","0.97","0.99","3.8252"
"129.json","18","67.5","12","2","10","4","2","23","3","20","8","3","4","2","0.44","0.75","0.9","0.96","0.99","3.8642575888998056"
"13.json","18","67.5","13","3","10","6","3","28","6","22","15","6","4","3","0.32","0.65","0.84","0.94","0.98","4.2893"
"130.json","18","67.5","12","2","10","4","2","23","3","20","8","3","4","2","0.44","0.74","0.89","0.96","0.98","3.9006"
"131.json","18","67.5","14","3","11","6","3","28","5","23","13","5","3","3","0.42","0.71","0.87","0.95","0.98","3.9734"
"132.json","18","67.5","15","3","12","7","3","28","4","24","14","4","4","2","0.25","0.58","0.79","0.9","0.96","4.5632"
"133.json","18","67.5","17","4","13","9","4","32","6","26","19","6","4","3","0.24","0.55","0.78","0.9","0.96","4.6041"
"134.json","18","67.5","18","4","14","9","4","35","6","29","19","6","3","3","0.22","0.53","0.76","0.89","0.95","4.67511264"
"135.json","18","67.5","19","5","14","11","5","37","8","29","24","8","3","4","0.21","0.53","0.76","0.88","0.95","4.69472082"
"136.json","18","67.5","15","3","12","7","3","28","4","24","14","4","4","2","0.24","0.55","0.77","0.9","0.95","4.6165"
"137.json","18","67.5","18","4","14","9","4","35","6","29","19","6","3","3","0.22","0.54","0.76","0.89","0.95","4.6794"
"138.json","18","67.5","17","4","13","9","4","32","6","26","19","6","4","3","0.23","0.56","0.77","0.89","0.95","4.6199233"
"139.json","18","67.5","19","5","14","11","5","37","8","29","24","8","3","4","0.22","0.54","0.77","0.89","0.96","4.64773588"
"14.json","18","67.5","13","3","10","6","3","28","6","22","15","6","4","3","0.32","0.65","0.84","0.94","0.97","4.307"
"140.json","18","67.5","19","5","14","12","5","37","7","30","25","7","3","3","0.19","0.49","0.72","0.86","0.94","4.8442"
"141.json","18","67.5","21","6","15","14","6","41","9","32","30","9","3","4","0.18","0.47","0.7","0.86","0.93","4.9226614"
"142.json","18","67.5","21","6","15","14","6","41","9","32","30","9","3","4","0.17","0.47","0.71","0.85","0.93","4.92356884"
"143.json","18","67.5","22","7","15","16","7","43","11","32","35","11","3","5","0.18","0.47","0.71","0.86","0.94","4.8941"
"144.json","18","67.5","12","2","10","4","2","20","2","18","6","2","4","2","0.44","0.74","0.89","0.96","0.99","3.899529547176"
"145.json","18","67.5","18","4","14","9","4","32","5","27","17","5","3","3","0.23","0.55","0.78","0.9","0.95","4.6353378650207455"
"146.json","18","67.5","18","4","14","9","4","32","5","27","17","5","3","3","0.23","0.55","0.77","0.89","0.95","4.642979905909435"
"147.json","18","67.5","22","6","16","14","6","41","8","33","28","8","2","4","0.17","0.45","0.69","0.86","0.94","4.938184713768"
"148.json","18","67.5","18","4","14","9","4","32","5","27","17","5","3","3","0.22","0.53","0.76","0.89","0.95","4.6718"
"149.json","18","67.5","22","6","16","14","6","38","8","30","28","8","3","4","0.13","0.43","0.68","0.84","0.93","5.037587636942754"
"15.json","18","67.5","14","4","10","8","4","30","8","22","20","8","4","4","0.25","0.58","0.81","0.92","0.97","4.4942"
"150.json","18","67.5","24","6","18","14","6","44","8","36","28","8","2","4","0.1","0.38","0.64","0.82","0.92","5.192007517527388"
"151.json","18","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.1","0.34","0.61","0.8","0.91","5.32478386"
"152.json","18","67.5","18","4","14","9","4","32","5","27","17","5","3","3","0.22","0.53","0.76","0.89","0.95","4.67832398466"
"153.json","18","67.5","24","6","18","14","6","44","8","36","28","8","2","4","0.09","0.38","0.63","0.82","0.91","5.237038401503506"
"154.json","18","67.5","22","6","16","14","6","38","8","30","28","8","3","4","0.14","0.43","0.68","0.85","0.93","5.028"
"155.json","18","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.09","0.36","0.62","0.8","0.91","5.2994"
"156.json","18","67.5","22","6","16","14","6","41","8","33","28","8","2","4","0.15","0.45","0.7","0.84","0.93","4.988378819999999"
"157.json","18","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.09","0.34","0.61","0.8","0.91","5.305027852786485"
"158.json","18","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.09","0.34","0.61","0.81","0.91","5.303397675764001"
"159.json","18","67.5","28","10","18","24","10","50","14","36","50","14","2","6","0.09","0.32","0.58","0.77","0.88","5.4394"
"16.json","18","67.5","9","1","8","2","1","16","1","15","3","1","5","1","0.49","0.77","0.91","0.96","0.99","3.7808"
"160.json","18","67.5","11","2","9","4","2","18","2","16","6","2","5","2","0.45","0.75","0.89","0.96","0.98","3.8822"
"161.json","18","67.5","14","3","11","6","3","25","4","21","11","4","4","3","0.43","0.72","0.89","0.95","0.98","3.934"
"162.json","18","67.5","14","3","11","6","3","25","4","21","11","4","4","3","0.43","0.72","0.88","0.96","0.98","3.9322"
"163.json","18","67.5","16","4","12","8","4","30","6","24","16","6","3","4","0.41","0.7","0.87","0.94","0.98","4.0103868"
"164.json","18","67.5","19","5","14","12","5","32","6","26","23","6","4","3","0.17","0.48","0.72","0.87","0.94","4.8564"
