"name","credits","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"0.json","18","20.0","6","0","6","0","0","12","0","12","0","0","6","0","0.0","0.01","0.03","0.06","0.11","13.841"
"1.json","18","20.0","9","1","8","2","1","19","2","17","5","2","5","1","0.0","0.0","0.02","0.05","0.09","14.7718"
"10.json","18","20.0","11","2","9","4","2","23","4","19","10","4","5","2","0.0","0.01","0.02","0.04","0.08","15.2658"
"100.json","18","20.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.01","0.02","0.05","17.1582"
"101.json","18","20.0","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.01","0.02","0.03","18.5236"
"102.json","18","20.0","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.01","0.02","19.329631640000002"
"103.json","18","20.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.01","0.02","19.8658"
"104.json","18","20.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.01","0.03","0.05","16.993"
"105.json","18","20.0","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.01","0.02","19.1162"
"106.json","18","20.0","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.01","0.02","0.03","18.4892"
"107.json","18","20.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.01","0.02","19.8676"
"108.json","18","20.0","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.0","0.0","0.01","0.03","18.62349784"
"109.json","18","20.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.01","0.02","19.84317316"
"11.json","18","20.0","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.0","0.01","0.03","0.06","15.943"
"110.json","18","20.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.01","0.02","19.86457352"
"111.json","18","20.0","28","10","18","24","10","50","14","36","50","14","2","6","0.0","0.0","0.0","0.01","0.02","20.315"
"112.json","18","20.0","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.01","0.02","0.05","0.08","15.1646"
"113.json","18","20.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.01","0.02","0.04","18.077"
"114.json","18","20.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.01","0.02","0.04","18.155632920000002"
"115.json","18","20.0","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.0","0.01","0.02","19.8536"
"116.json","18","20.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.01","0.02","0.05","17.3324"
"117.json","18","20.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.01","0.03","19.181568634632"
"118.json","18","20.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.01","0.02","19.859"
"119.json","18","20.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.01","0.01","20.8638"
"12.json","18","20.0","11","2","9","4","2","24","4","20","10","4","4","2","0.0","0.01","0.02","0.05","0.09","14.6574"
"120.json","18","20.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.01","0.03","0.05","17.2324"
"121.json","18","20.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.01","0.01","19.815372914704"
"122.json","18","20.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.01","0.03","19.1164"
"123.json","18","20.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.01","0.01","20.6642"
"124.json","18","20.0","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.0","0.01","0.01","0.03","18.7076"
"125.json","18","20.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.01","0.02","20.388"
"126.json","18","20.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.01","0.01","20.43774152"
"127.json","18","20.0","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.0","0.01","0.02","21.0698"
