"name","credits","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"127.json","18","77.5","29","11","18","28","11","51","15","36","57","15","2","7","0.22","0.56","0.81","0.93","0.97","4.529891818452515"
"128.json","18","77.5","9","1","8","2","1","16","1","15","3","1","5","1","0.7","0.91","0.98","0.99","1.0","3.2152"
"129.json","18","77.5","12","2","10","4","2","23","3","20","8","3","4","2","0.68","0.9","0.97","0.99","1.0","3.2507415945968394"
"13.json","18","77.5","13","3","10","6","3","28","6","22","15","6","4","3","0.5","0.82","0.95","0.98","1.0","3.7563"
"130.json","18","77.5","12","2","10","4","2","23","3","20","8","3","4","2","0.68","0.9","0.98","0.99","1.0","3.2254"
"131.json","18","77.5","14","3","11","6","3","28","5","23","13","5","3","3","0.67","0.9","0.98","0.99","1.0","3.2406"
"132.json","18","77.5","15","3","12","7","3","28","4","24","14","4","4","2","0.43","0.77","0.92","0.97","0.99","3.9284"
"133.json","18","77.5","17","4","13","9","4","32","6","26","19","6","4","3","0.42","0.76","0.92","0.97","0.99","3.9423"
"134.json","18","77.5","18","4","14","9","4","35","6","29","19","6","3","3","0.41","0.75","0.91","0.97","0.99","3.97838568"
"135.json","18","77.5","19","5","14","11","5","37","8","29","24","8","3","4","0.4","0.75","0.91","0.97","0.99","3.98438846"
"136.json","18","77.5","15","3","12","7","3","28","4","24","14","4","4","2","0.42","0.76","0.92","0.97","0.99","3.9375"
"137.json","18","77.5","18","4","14","9","4","35","6","29","19","6","3","3","0.4","0.75","0.91","0.97","0.99","3.975"
"138.json","18","77.5","17","4","13","9","4","32","6","26","19","6","4","3","0.4","0.75","0.92","0.97","0.99","3.9607875"
"139.json","18","77.5","19","5","14","11","5","37","8","29","24","8","3","4","0.41","0.75","0.91","0.97","0.99","3.978995"
"14.json","18","77.5","13","3","10","6","3","28","6","22","15","6","4","3","0.5","0.83","0.95","0.99","1.0","3.748"
"140.json","18","77.5","19","5","14","12","5","37","7","30","25","7","3","3","0.36","0.71","0.89","0.96","0.99","4.0942"
"141.json","18","77.5","21","6","15","14","6","41","9","32","30","9","3","4","0.33","0.69","0.88","0.96","0.98","4.1705496"
"142.json","18","77.5","21","6","15","14","6","41","9","32","30","9","3","4","0.33","0.7","0.89","0.96","0.98","4.15481884"
"143.json","18","77.5","22","7","15","16","7","43","11","32","35","11","3","5","0.34","0.69","0.89","0.96","0.99","4.1447"
"144.json","18","77.5","12","2","10","4","2","20","2","18","6","2","4","2","0.68","0.91","0.98","1.0","1.0","3.220595799"
"145.json","18","77.5","18","4","14","9","4","32","5","27","17","5","3","3","0.4","0.74","0.9","0.97","0.99","3.99739630710138"
"146.json","18","77.5","18","4","14","9","4","32","5","27","17","5","3","3","0.4","0.75","0.91","0.97","0.99","3.9712441191598002"
"147.json","18","77.5","22","6","16","14","6","41","8","33","28","8","2","4","0.31","0.67","0.87","0.96","0.99","4.204830963768"
"148.json","18","77.5","18","4","14","9","4","32","5","27","17","5","3","3","0.4","0.75","0.91","0.97","0.99","3.9802"
"149.json","18","77.5","22","6","16","14","6","38","8","30","28","8","3","4","0.28","0.65","0.87","0.95","0.98","4.270440966192754"
"15.json","18","77.5","14","4","10","8","4","30","8","22","20","8","4","4","0.42","0.78","0.93","0.98","0.99","3.9024"
"150.json","18","77.5","24","6","18","14","6","44","8","36","28","8","2","4","0.22","0.62","0.85","0.95","0.98","4.390654088193239"
"151.json","18","77.5","26","8","18","19","8","47","11","36","39","11","2","5","0.21","0.59","0.84","0.95","0.98","4.440683249876221"
"152.json","18","77.5","18","4","14","9","4","32","5","27","17","5","3","3","0.4","0.75","0.91","0.97","0.99","3.9879921575"
"153.json","18","77.5","24","6","18","14","6","44","8","36","28","8","2","4","0.22","0.6","0.85","0.95","0.98","4.403478130817639"
"154.json","18","77.5","22","6","16","14","6","38","8","30","28","8","3","4","0.29","0.66","0.87","0.96","0.99","4.2544"
"155.json","18","77.5","26","8","18","19","8","47","11","36","39","11","2","5","0.22","0.58","0.83","0.94","0.98","4.4634"
"156.json","18","77.5","22","6","16","14","6","41","8","33","28","8","2","4","0.31","0.68","0.87","0.96","0.99","4.19982894"
"157.json","18","77.5","26","8","18","19","8","47","11","36","39","11","2","5","0.22","0.59","0.83","0.93","0.98","4.463657698443752"
"158.json","18","77.5","26","8","18","19","8","47","11","36","39","11","2","5","0.22","0.58","0.83","0.94","0.98","4.448439965788"
"159.json","18","77.5","28","10","18","24","10","50","14","36","50","14","2","6","0.22","0.57","0.82","0.93","0.98","4.5034"
"16.json","18","77.5","9","1","8","2","1","16","1","15","3","1","5","1","0.7","0.91","0.98","0.99","1.0","3.2034"
"160.json","18","77.5","11","2","9","4","2","18","2","16","6","2","5","2","0.7","0.91","0.98","1.0","1.0","3.199"
"161.json","18","77.5","14","3","11","6","3","25","4","21","11","4","4","3","0.66","0.89","0.97","0.99","1.0","3.2858"
"162.json","18","77.5","14","3","11","6","3","25","4","21","11","4","4","3","0.65","0.89","0.97","0.99","1.0","3.2864"
"163.json","18","77.5","16","4","12","8","4","30","6","24","16","6","3","4","0.64","0.87","0.96","0.99","1.0","3.3300571599999995"
"164.json","18","77.5","19","5","14","12","5","32","6","26","23","6","4","3","0.35","0.7","0.88","0.96","0.99","4.1282"
"165.json","18","77.5","21","6","15","14","6","36","8","28","28","8","4","4","0.32","0.69","0.88","0.96","0.99","4.161866011432"
"166.json","18","77.5","22","6","16","14","6","39","8","31","28","8","3","4","0.32","0.68","0.88","0.96","0.99","4.17622564"
"167.json","18","77.5","23","7","16","16","7","41","10","31","33","10","3","5","0.31","0.67","0.87","0.96","0.99","4.2154406799999995"
"168.json","18","77.5","19","5","14","12","5","32","6","26","23","6","4","3","0.34","0.69","0.88","0.95","0.99","4.151635245128"
"169.json","18","77.5","22","6","16","14","6","39","8","31","28","8","3","4","0.32","0.68","0.88","0.96","0.99","4.182843088136"
"17.json","18","77.5","15","3","12","7","3","28","4","24","14","4","4","2","0.43","0.76","0.91","0.97","0.99","3.9402726783692392"
"170.json","18","77.5","21","6","15","14","6","36","8","28","28","8","4","4","0.33","0.68","0.88","0.96","0.98","4.166630327049026"
"171.json","18","77.5","23","7","16","16","7","41","10","31","33","10","3","5","0.31","0.67","0.87","0.95","0.99","4.22206944"
"172.json","18","77.5","24","8","16","20","8","42","10","32","40","10","3","4","0.29","0.63","0.85","0.95","0.98","4.3168"
"173.json","18","77.5","26","9","17","22","9","46","12","34","45","12","3","5","0.26","0.62","0.83","0.93","0.98","4.3836"
"174.json","18","77.5","26","9","17","22","9","46","12","34","45","12","3","5","0.27","0.62","0.84","0.94","0.98","4.3488753672738705"
"175.json","18","77.5","27","10","17","24","10","48","14","34","50","14","3","6","0.26","0.61","0.83","0.94","0.98","4.39307672"
"176.json","18","77.5","13","3","10","6","3","21","3","18","9","3","4","3","0.67","0.9","0.97","0.99","1.0","3.2529"
"177.json","18","77.5","19","5","14","11","5","33","6","27","20","6","3","4","0.4","0.75","0.91","0.97","0.99","3.9763994792614206"
"178.json","18","77.5","19","5","14","11","5","33","6","27","20","6","3","4","0.39","0.74","0.9","0.97","0.99","4.00865058"
"179.json","18","77.5","23","7","16","16","7","42","9","33","31","9","2","5","0.31","0.68","0.87","0.96","0.99","4.196396713119292"
"18.json","18","77.5","15","3","12","7","3","28","4","24","14","4","4","2","0.43","0.76","0.91","0.97","0.99","3.940325105092"
"180.json","18","77.5","21","6","15","14","6","35","7","28","26","7","3","4","0.34","0.69","0.89","0.96","0.99","4.14323332606541"
"181.json","18","77.5","23","7","16","17","7","39","9","30","33","9","3","5","0.29","0.64","0.85","0.94","0.98","4.3105"
"182.json","18","77.5","26","8","18","19","8","46","10","36","37","10","2","5","0.21","0.59","0.83","0.94","0.98","4.4487"
"183.json","18","77.5","27","9","18","22","9","48","12","36","44","12","2","6","0.21","0.57","0.82","0.94","0.98","4.4871"
"184.json","18","77.5","21","6","15","14","6","35","7","28","26","7","3","4","0.34","0.69","0.88","0.95","0.98","4.1611"
"185.json","18","77.5","26","8","18","19","8","46","10","36","37","10","2","5","0.22","0.6","0.83","0.94","0.98","4.4498926800000005"
"186.json","18","77.5","23","7","16","17","7","39","9","30","33","9","3","5","0.27","0.63","0.85","0.95","0.98","4.323"
"187.json","18","77.5","27","9","18","22","9","48","12","36","44","12","2","6","0.23","0.57","0.82","0.93","0.98","4.486"
"188.json","18","77.5","26","9","17","22","9","45","11","34","43","11","2","5","0.27","0.61","0.84","0.94","0.98","4.3594646"
"189.json","18","77.5","28","10","18","25","10","49","13","36","50","13","2","6","0.22","0.57","0.81","0.93","0.98","4.50530386"
"19.json","18","77.5","19","5","14","12","5","37","7","30","25","7","3","3","0.36","0.69","0.88","0.96","0.99","4.1202"
"190.json","18","77.5","28","10","18","25","10","49","13","36","50","13","2","6","0.22","0.57","0.81","0.92","0.97","4.524"
"191.json","18","77.5","29","11","18","28","11","51","15","36","57","15","2","7","0.22","0.55","0.8","0.92","0.97","4.547000520528"
"192.json","18","77.5","11","2","9","4","2","19","2","17","6","2","4","2","0.7","0.91","0.98","0.99","1.0","3.2046"
"193.json","18","77.5","17","4","13","9","4","31","5","26","17","5","3","3","0.42","0.76","0.91","0.97","0.99","3.9539952798958518"
"194.json","18","77.5","17","4","13","9","4","31","5","26","17","5","3","3","0.42","0.76","0.91","0.97","0.99","3.95004092"
"195.json","18","77.5","21","6","15","14","6","40","8","32","28","8","2","4","0.33","0.68","0.87","0.95","0.98","4.180228646665213"
"196.json","18","77.5","17","4","13","9","4","31","5","26","17","5","3","3","0.43","0.76","0.91","0.97","0.99","3.9432"
"197.json","18","77.5","19","5","14","12","5","35","7","28","24","7","3","4","0.35","0.7","0.88","0.96","0.99","4.1392"
"198.json","18","77.5","22","6","16","14","6","42","8","34","28","8","2","4","0.28","0.66","0.87","0.95","0.99","4.2614"
"199.json","18","77.5","23","7","16","17","7","44","10","34","35","10","2","5","0.27","0.64","0.86","0.95","0.98","4.2987"
"2.json","18","77.5","9","1","8","2","1","19","2","17","5","2","5","1","0.52","0.84","0.96","0.99","1.0","3.688"
"20.json","18","77.5","12","2","10","4","2","23","3","20","8","3","4","2","0.68","0.91","0.98","0.99","1.0","3.2239"
"200.json","18","77.5","17","4","13","9","4","31","5","26","17","5","3","3","0.43","0.76","0.92","0.97","0.99","3.931990799055979"
"201.json","18","77.5","22","6","16","14","6","42","8","34","28","8","2","4","0.27","0.65","0.87","0.95","0.98","4.2798"
"202.json","18","77.5","19","5","14","12","5","35","7","28","24","7","3","4","0.35","0.71","0.88","0.96","0.99","4.1176"
"203.json","18","77.5","23","7","16","17","7","44","10","34","35","10","2","5","0.28","0.63","0.84","0.95","0.98","4.334292731539689"
"204.json","18","77.5","21","6","15","14","6","40","8","32","28","8","2","4","0.33","0.69","0.88","0.96","0.99","4.1636"
"205.json","18","77.5","23","7","16","17","7","44","10","34","35","10","2","5","0.27","0.65","0.86","0.95","0.99","4.292"
"206.json","18","77.5","23","7","16","17","7","44","10","34","35","10","2","5","0.28","0.63","0.85","0.95","0.98","4.30963272"
"207.json","18","77.5","24","8","16","20","8","46","12","34","42","12","2","6","0.27","0.62","0.85","0.94","0.98","4.35"
"208.json","18","77.5","13","3","10","6","3","21","3","18","9","3","4","3","0.66","0.89","0.97","0.99","1.0","3.281190952407595"
"209.json","18","77.5","21","6","15","14","6","35","7","28","26","7","3","4","0.33","0.69","0.88","0.96","0.99","4.1687"
"21.json","18","77.5","17","4","13","9","4","32","6","26","19","6","4","3","0.42","0.75","0.91","0.97","0.99","3.9648"
"210.json","18","77.5","21","6","15","14","6","35","7","28","26","7","3","4","0.34","0.69","0.89","0.96","0.99","4.14943374"
"211.json","18","77.5","26","9","17","22","9","45","11","34","43","11","2","5","0.28","0.62","0.85","0.94","0.98","4.3412"
"212.json","18","77.5","19","5","14","11","5","33","6","27","20","6","3","4","0.39","0.74","0.91","0.97","0.99","4.0078"
"213.json","18","77.5","23","7","16","17","7","39","9","30","33","9","3","5","0.27","0.64","0.85","0.95","0.98","4.3072"
"214.json","18","77.5","26","8","18","19","8","46","10","36","37","10","2","5","0.22","0.59","0.83","0.94","0.98","4.4523"
"215.json","18","77.5","28","10","18","25","10","49","13","36","50","13","2","6","0.2","0.56","0.81","0.93","0.98","4.524701060772"
"216.json","18","77.5","19","5","14","11","5","33","6","27","20","6","3","4","0.41","0.74","0.91","0.97","0.99","3.9886"
"217.json","18","77.5","26","8","18","19","8","46","10","36","37","10","2","5","0.22","0.6","0.84","0.94","0.98","4.4207"
"218.json","18","77.5","23","7","16","17","7","39","9","30","33","9","3","5","0.27","0.64","0.85","0.95","0.98","4.3158"
"219.json","18","77.5","28","10","18","25","10","49","13","36","50","13","2","6","0.22","0.57","0.81","0.93","0.98","4.516704799999999"
"22.json","18","77.5","18","4","14","9","4","35","6","29","19","6","3","3","0.42","0.76","0.91","0.97","0.99","3.9592"
"220.json","18","77.5","23","7","16","16","7","42","9","33","31","9","2","5","0.32","0.67","0.87","0.95","0.98","4.2132"
"221.json","18","77.5","27","9","18","22","9","48","12","36","44","12","2","6","0.22","0.58","0.82","0.93","0.98","4.4786"
"222.json","18","77.5","27","9","18","22","9","48","12","36","44","12","2","6","0.23","0.58","0.82","0.93","0.98","4.46784264"
"223.json","18","77.5","29","11","18","28","11","51","15","36","57","15","2","7","0.22","0.55","0.79","0.92","0.97","4.569905978363691"
"224.json","18","77.5","13","3","10","6","3","21","3","18","9","3","4","3","0.68","0.9","0.97","0.99","1.0","3.2461815936665834"
"225.json","18","77.5","19","5","14","11","5","33","6","27","20","6","3","4","0.4","0.74","0.91","0.97","0.99","4.002186398159812"
"226.json","18","77.5","19","5","14","11","5","33","6","27","20","6","3","4","0.4","0.75","0.9","0.97","0.99","3.988849236318733"
"227.json","18","77.5","23","7","16","16","7","42","9","33","31","9","2","5","0.31","0.68","0.88","0.95","0.99","4.200293568528"
"228.json","18","77.5","21","6","15","14","6","35","7","28","26","7","3","4","0.33","0.69","0.87","0.95","0.99","4.174397769847263"
"229.json","18","77.5","23","7","16","17","7","39","9","30","33","9","3","5","0.28","0.64","0.85","0.95","0.98","4.29646144"
"23.json","18","77.5","21","6","15","14","6","41","9","32","30","9","3","4","0.34","0.69","0.89","0.96","0.99","4.1404"
"230.json","18","77.5","26","8","18","19","8","46","10","36","37","10","2","5","0.21","0.59","0.83","0.94","0.98","4.47848414"
"231.json","18","77.5","27","9","18","22","9","48","12","36","44","12","2","6","0.22","0.58","0.83","0.94","0.98","4.451834879553969"
"232.json","18","77.5","21","6","15","14","6","35","7","28","26","7","3","4","0.33","0.68","0.87","0.95","0.99","4.1924"
"233.json","18","77.5","26","8","18","19","8","46","10","36","37","10","2","5","0.22","0.59","0.83","0.94","0.98","4.446295696828"
"234.json","18","77.5","23","7","16","17","7","39","9","30","33","9","3","5","0.28","0.62","0.85","0.95","0.98","4.3276"
"235.json","18","77.5","27","9","18","22","9","48","12","36","44","12","2","6","0.21","0.57","0.81","0.93","0.97","4.508"
"236.json","18","77.5","26","9","17","22","9","45","11","34","43","11","2","5","0.27","0.62","0.84","0.94","0.98","4.36106552"
"237.json","18","77.5","28","10","18","25","10","49","13","36","50","13","2","6","0.22","0.57","0.81","0.93","0.98","4.500104940212154"
"238.json","18","77.5","28","10","18","25","10","49","13","36","50","13","2","6","0.22","0.57","0.81","0.93","0.98","4.5054722131039995"
"239.json","18","77.5","29","11","18","28","11","51","15","36","57","15","2","7","0.21","0.55","0.8","0.92","0.97","4.546513981195673"
"24.json","18","77.5","12","2","10","4","2","23","3","20","8","3","4","2","0.68","0.91","0.97","0.99","1.0","3.2325"
"240.json","18","77.5","14","4","10","8","4","22","4","18","12","4","4","4","0.66","0.89","0.96","0.99","1.0","3.2856"
"241.json","18","77.5","22","7","15","16","7","36","8","28","29","8","3","5","0.35","0.69","0.88","0.96","0.99","4.145440058713706"
"242.json","18","77.5","22","7","15","16","7","36","8","28","29","8","3","5","0.34","0.68","0.88","0.96","0.99","4.163857119999999"
"243.json","18","77.5","27","10","17","24","10","46","12","34","46","12","2","6","0.26","0.6","0.83","0.94","0.98","4.3972"
"244.json","18","77.5","22","7","15","16","7","36","8","28","29","8","3","5","0.33","0.68","0.88","0.96","0.99","4.1688"
"245.json","18","77.5","24","8","16","20","8","40","10","30","38","10","3","6","0.28","0.62","0.85","0.94","0.98","4.3336"
"246.json","18","77.5","28","10","18","24","10","48","12","36","46","12","2","6","0.22","0.56","0.81","0.93","0.98","4.516309400104106"
"247.json","18","77.5","29","11","18","28","11","50","14","36","55","14","2","7","0.23","0.56","0.81","0.92","0.97","4.522109302796239"
"248.json","18","77.5","22","7","15","16","7","36","8","28","29","8","3","5","0.34","0.69","0.88","0.95","0.99","4.1588"
"249.json","18","77.5","28","10","18","24","10","48","12","36","46","12","2","6","0.22","0.57","0.81","0.93","0.98","4.51327944"
"25.json","18","77.5","18","4","14","9","4","35","6","29","19","6","3","3","0.4","0.76","0.92","0.98","0.99","3.9558"
"250.json","18","77.5","24","8","16","20","8","40","10","30","38","10","3","6","0.27","0.62","0.85","0.94","0.98","4.3418"
"251.json","18","77.5","29","11","18","28","11","50","14","36","55","14","2","7","0.21","0.55","0.8","0.92","0.97","4.558288507930291"
"252.json","18","77.5","27","10","17","24","10","46","12","34","46","12","2","6","0.28","0.61","0.84","0.94","0.98","4.3666"
"253.json","18","77.5","29","11","18","28","11","50","14","36","55","14","2","7","0.22","0.55","0.8","0.92","0.97","4.552304421860558"
"254.json","18","77.5","29","11","18","28","11","50","14","36","55","14","2","7","0.22","0.55","0.79","0.92","0.97","4.54747332"
"255.json","18","77.5","30","12","18","32","12","52","16","36","64","16","2","8","0.22","0.54","0.79","0.92","0.97","4.57830707195621"
"26.json","18","77.5","17","4","13","9","4","32","6","26","19","6","4","3","0.41","0.75","0.92","0.98","0.99","3.95599772"
"27.json","18","77.5","21","6","15","14","6","41","9","32","30","9","3","4","0.33","0.68","0.87","0.96","0.99","4.1892"
"28.json","18","77.5","14","3","11","6","3","28","5","23","13","5","3","3","0.68","0.9","0.97","0.99","1.0","3.242"
"29.json","18","77.5","19","5","14","11","5","37","8","29","24","8","3","4","0.4","0.75","0.92","0.97","0.99","3.9726"
"3.json","18","77.5","11","2","9","4","2","24","4","20","10","4","4","2","0.43","0.79","0.94","0.98","1.0","3.8662"
"30.json","18","77.5","19","5","14","11","5","37","8","29","24","8","3","4","0.4","0.74","0.91","0.97","0.99","3.98379452"
"31.json","18","77.5","22","7","15","16","7","43","11","32","35","11","3","5","0.33","0.68","0.88","0.96","0.99","4.1644"
"32.json","18","77.5","9","1","8","2","1","16","1","15","3","1","5","1","0.71","0.92","0.98","0.99","1.0","3.18100156"
"33.json","18","77.5","12","2","10","4","2","23","3","20","8","3","4","2","0.69","0.9","0.97","0.99","1.0","3.2213"
"34.json","18","77.5","12","2","10","4","2","23","3","20","8","3","4","2","0.68","0.9","0.97","0.99","1.0","3.2514904600000003"
"35.json","18","77.5","14","3","11","6","3","28","5","23","13","5","3","3","0.66","0.9","0.97","0.99","1.0","3.27523288"
"36.json","18","77.5","15","3","12","7","3","28","4","24","14","4","4","2","0.43","0.77","0.92","0.97","0.99","3.9228327714240003"
"37.json","18","77.5","17","4","13","9","4","32","6","26","19","6","4","3","0.41","0.74","0.91","0.97","0.99","3.9757"
"38.json","18","77.5","18","4","14","9","4","35","6","29","19","6","3","3","0.4","0.75","0.91","0.97","0.99","3.9851845665542847"
"39.json","18","77.5","19","5","14","11","5","37","8","29","24","8","3","4","0.42","0.75","0.91","0.97","0.99","3.96979514"
"4.json","18","77.5","9","1","8","2","1","19","2","17","5","2","5","1","0.7","0.92","0.98","0.99","1.0","3.1962"
"40.json","18","77.5","15","3","12","7","3","28","4","24","14","4","4","2","0.43","0.77","0.92","0.98","0.99","3.9028"
"41.json","18","77.5","18","4","14","9","4","35","6","29","19","6","3","3","0.4","0.76","0.91","0.97","0.99","3.975250298092"
"42.json","18","77.5","17","4","13","9","4","32","6","26","19","6","4","3","0.4","0.76","0.91","0.98","0.99","3.96138056"
"43.json","18","77.5","19","5","14","11","5","37","8","29","24","8","3","4","0.4","0.74","0.91","0.97","0.99","3.9985950500596186"
"44.json","18","77.5","19","5","14","12","5","37","7","30","25","7","3","3","0.35","0.7","0.88","0.96","0.99","4.1218"
"45.json","18","77.5","21","6","15","14","6","41","9","32","30","9","3","4","0.34","0.68","0.88","0.96","0.99","4.1519997190100115"
"46.json","18","77.5","21","6","15","14","6","41","9","32","30","9","3","4","0.34","0.69","0.87","0.96","0.99","4.16562436"
"47.json","18","77.5","22","7","15","16","7","43","11","32","35","11","3","5","0.35","0.69","0.88","0.96","0.98","4.153836200312"
"48.json","18","77.5","11","2","9","4","2","19","2","17","6","2","4","2","0.69","0.91","0.98","0.99","1.0","3.209055046576"
"49.json","18","77.5","17","4","13","9","4","31","5","26","17","5","3","3","0.42","0.76","0.92","0.97","0.99","3.9492"
"5.json","18","77.5","11","2","9","4","2","23","4","19","10","4","5","2","0.51","0.83","0.95","0.99","1.0","3.724"
"50.json","18","77.5","17","4","13","9","4","31","5","26","17","5","3","3","0.43","0.76","0.92","0.97","0.99","3.9343010944426204"
"51.json","18","77.5","21","6","15","14","6","40","8","32","28","8","2","4","0.33","0.68","0.87","0.96","0.99","4.1820378400000005"
"52.json","18","77.5","17","4","13","9","4","31","5","26","17","5","3","3","0.43","0.76","0.91","0.97","0.99","3.9451"
"53.json","18","77.5","19","5","14","12","5","35","7","28","24","7","3","4","0.35","0.69","0.89","0.95","0.98","4.140029088011743"
"54.json","18","77.5","22","6","16","14","6","42","8","34","28","8","2","4","0.27","0.66","0.87","0.95","0.98","4.275"
"55.json","18","77.5","23","7","16","17","7","44","10","34","35","10","2","5","0.28","0.65","0.86","0.95","0.98","4.2743"
"56.json","18","77.5","17","4","13","9","4","31","5","26","17","5","3","3","0.42","0.76","0.91","0.97","0.99","3.9532"
"57.json","18","77.5","22","6","16","14","6","42","8","34","28","8","2","4","0.26","0.64","0.86","0.95","0.98","4.3034"
"58.json","18","77.5","19","5","14","12","5","35","7","28","24","7","3","4","0.35","0.7","0.89","0.96","0.99","4.1252"
"59.json","18","77.5","23","7","16","17","7","44","10","34","35","10","2","5","0.28","0.63","0.84","0.95","0.98","4.322659292288"
"6.json","18","77.5","12","2","10","4","2","26","4","22","10","4","4","2","0.5","0.82","0.95","0.99","0.99","3.7468"
"60.json","18","77.5","21","6","15","14","6","40","8","32","28","8","2","4","0.34","0.7","0.88","0.96","0.99","4.1414"
"61.json","18","77.5","23","7","16","17","7","44","10","34","35","10","2","5","0.27","0.63","0.85","0.94","0.98","4.3378"
"62.json","18","77.5","23","7","16","17","7","44","10","34","35","10","2","5","0.29","0.64","0.86","0.95","0.98","4.27982828"
"63.json","18","77.5","24","8","16","20","8","46","12","34","42","12","2","6","0.29","0.63","0.84","0.95","0.98","4.3157"
"64.json","18","77.5","9","1","8","2","1","16","1","15","3","1","5","1","0.7","0.91","0.98","0.99","1.0","3.1888"
"65.json","18","77.5","15","3","12","7","3","28","4","24","14","4","4","2","0.43","0.76","0.91","0.97","0.99","3.9383922761120003"
"66.json","18","77.5","15","3","12","7","3","28","4","24","14","4","4","2","0.43","0.77","0.92","0.97","0.99","3.9233"
"67.json","18","77.5","19","5","14","12","5","37","7","30","25","7","3","3","0.34","0.69","0.88","0.96","0.99","4.146655965656"
