"name","credits","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"0.json","18","32.5","6","0","6","0","0","12","0","12","0","0","6","0","0.02","0.09","0.2","0.34","0.48","8.278398741828"
"1.json","18","32.5","9","1","8","2","1","19","2","17","5","2","5","1","0.01","0.06","0.15","0.27","0.4","8.9032"
"10.json","18","32.5","11","2","9","4","2","23","4","19","10","4","5","2","0.01","0.05","0.13","0.24","0.36","9.259055679748366"
"100.json","18","32.5","18","4","14","9","4","32","5","27","17","5","3","3","0.01","0.03","0.09","0.18","0.28","10.20398496"
"101.json","18","32.5","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.02","0.05","0.12","0.21","11.2248"
"102.json","18","32.5","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.01","0.04","0.08","0.16","11.558838484699457"
"103.json","18","32.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.01","0.04","0.08","0.15","11.9527"
"104.json","18","32.5","18","4","14","9","4","32","5","27","17","5","3","3","0.01","0.03","0.1","0.18","0.28","10.24678016"
"105.json","18","32.5","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.01","0.04","0.09","0.17","11.59329381845769"
"106.json","18","32.5","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.02","0.06","0.13","0.21","11.138582685736132"
"107.json","18","32.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.01","0.04","0.09","0.16","11.8454"
"108.json","18","32.5","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.02","0.05","0.12","0.2","11.212043763984001"
"109.json","18","32.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.01","0.04","0.09","0.16","11.89196532"
"11.json","18","32.5","13","3","10","6","3","28","6","22","15","6","4","3","0.01","0.04","0.11","0.2","0.32","9.73371912"
"110.json","18","32.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.01","0.04","0.08","0.16","11.9614"
"111.json","18","32.5","28","10","18","24","10","50","14","36","50","14","2","6","0.0","0.01","0.03","0.07","0.13","12.439"
"112.json","18","32.5","13","3","10","6","3","21","3","18","9","3","4","3","0.02","0.06","0.15","0.26","0.38","9.16116908"
"113.json","18","32.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.02","0.06","0.13","0.23","10.9308"
"114.json","18","32.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.02","0.07","0.13","0.22","11.066832233816"
"115.json","18","32.5","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.01","0.04","0.1","0.17","11.96"
"116.json","18","32.5","19","5","14","11","5","33","6","27","20","6","3","4","0.01","0.03","0.08","0.17","0.27","10.427086667496"
"117.json","18","32.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.02","0.06","0.12","0.2","11.3754"
"118.json","18","32.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.01","0.04","0.08","0.15","12.0334"
"119.json","18","32.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.01","0.03","0.07","0.13","12.37383616"
"12.json","18","32.5","11","2","9","4","2","24","4","20","10","4","4","2","0.02","0.07","0.16","0.29","0.41","8.8808"
"120.json","18","32.5","19","5","14","11","5","33","6","27","20","6","3","4","0.01","0.03","0.08","0.17","0.27","10.378007040679998"
"121.json","18","32.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.01","0.04","0.08","0.15","12.028"
"122.json","18","32.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.01","0.05","0.11","0.19","11.4632"
"123.json","18","32.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.01","0.03","0.06","0.12","12.39064684"
"124.json","18","32.5","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.02","0.06","0.12","0.21","11.1678"
"125.json","18","32.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.01","0.03","0.07","0.14","12.1105"
"126.json","18","32.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.01","0.03","0.07","0.14","12.189709478280001"
"127.json","18","32.5","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.01","0.03","0.06","0.12","12.72136472"
"128.json","18","32.5","9","1","8","2","1","16","1","15","3","1","5","1","0.02","0.08","0.18","0.31","0.44","8.5352"
"129.json","18","32.5","12","2","10","4","2","23","3","20","8","3","4","2","0.02","0.06","0.16","0.28","0.4","8.968544272944"
"13.json","18","32.5","13","3","10","6","3","28","6","22","15","6","4","3","0.01","0.05","0.12","0.23","0.35","9.4618"
"130.json","18","32.5","12","2","10","4","2","23","3","20","8","3","4","2","0.02","0.07","0.16","0.28","0.42","8.7826"
"131.json","18","32.5","14","3","11","6","3","28","5","23","13","5","3","3","0.02","0.06","0.15","0.26","0.39","9.10109236"
"132.json","18","32.5","15","3","12","7","3","28","4","24","14","4","4","2","0.01","0.04","0.11","0.2","0.31","9.9597"
"133.json","18","32.5","17","4","13","9","4","32","6","26","19","6","4","3","0.01","0.03","0.09","0.17","0.28","10.25581792"
"134.json","18","32.5","18","4","14","9","4","35","6","29","19","6","3","3","0.01","0.03","0.09","0.17","0.28","10.28939194"
