"name","credits","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"12.json","18","27.5","11","2","9","4","2","24","4","20","10","4","4","2","0.01","0.04","0.1","0.17","0.28","10.4741"
"120.json","18","27.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.02","0.04","0.09","0.16","12.4606"
"121.json","18","27.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.02","0.04","0.08","14.375467375264"
"122.json","18","27.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.01","0.02","0.05","0.1","13.7622"
"123.json","18","27.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.03","0.06","14.8178"
"124.json","18","27.5","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.01","0.02","0.06","0.11","13.5022"
"125.json","18","27.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.02","0.04","0.07","14.479"
"126.json","18","27.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.04","0.07","14.61210044"
"127.json","18","27.5","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.01","0.03","0.07","15.1102"
"128.json","18","27.5","9","1","8","2","1","16","1","15","3","1","5","1","0.01","0.04","0.1","0.19","0.28","10.2038"
"129.json","18","27.5","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.04","0.09","0.16","0.26","10.61575836"
"13.json","18","27.5","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.02","0.06","0.14","0.22","11.1658"
"130.json","18","27.5","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.03","0.08","0.15","0.25","10.6897"
"131.json","18","27.5","14","3","11","6","3","28","5","23","13","5","3","3","0.01","0.03","0.08","0.14","0.24","10.9194"
"132.json","18","27.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.02","0.06","0.11","0.19","11.7754"
"133.json","18","27.5","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.02","0.05","0.1","0.18","12.100815533196"
"134.json","18","27.5","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.01","0.04","0.09","0.15","12.42375508"
"135.json","18","27.5","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.01","0.04","0.09","0.16","12.482420163106639"
"136.json","18","27.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.02","0.05","0.11","0.19","11.8931"
"137.json","18","27.5","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.01","0.04","0.09","0.16","12.40189272868"
"138.json","18","27.5","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.02","0.05","0.1","0.17","12.20757862"
"139.json","18","27.5","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.02","0.04","0.09","0.16","12.294880378545736"
"14.json","18","27.5","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.03","0.06","0.12","0.22","11.2674"
"140.json","18","27.5","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.01","0.04","0.08","0.14","12.751"
"141.json","18","27.5","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.03","0.07","0.13","12.983853479999999"
"142.json","18","27.5","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.04","0.08","0.14","12.9855502"
"143.json","18","27.5","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.01","0.03","0.07","0.12","13.2663"
"144.json","18","27.5","12","2","10","4","2","20","2","18","6","2","4","2","0.01","0.03","0.09","0.16","0.25","10.76325897607571"
"145.json","18","27.5","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.01","0.05","0.1","0.17","12.25529212"
"146.json","18","27.5","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.01","0.04","0.09","0.16","12.281152651795216"
"147.json","18","27.5","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.01","0.03","0.07","0.12","13.26479711004"
"148.json","18","27.5","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.02","0.05","0.1","0.17","12.1254"
"149.json","18","27.5","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.01","0.02","0.06","0.11","13.455252959422008"
"15.json","18","27.5","14","4","10","8","4","30","8","22","20","8","4","4","0.0","0.02","0.05","0.1","0.18","11.7348"
"150.json","18","27.5","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.02","0.04","0.09","13.841491050591884"
"151.json","18","27.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.01","0.04","0.08","14.3261"
"152.json","18","27.5","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.01","0.04","0.09","0.15","12.315241515724"
"153.json","18","27.5","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.01","0.04","0.08","13.90296829821012"
"154.json","18","27.5","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.01","0.03","0.07","0.12","13.3338"
"155.json","18","27.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.01","0.02","0.04","0.08","14.1638"
"156.json","18","27.5","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.01","0.03","0.06","0.11","13.37685326"
"157.json","18","27.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.02","0.04","0.08","14.263937489169834"
"158.json","18","27.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.01","0.04","0.09","14.273475370652001"
"159.json","18","27.5","28","10","18","24","10","50","14","36","50","14","2","6","0.0","0.0","0.01","0.03","0.07","14.7086"
"16.json","18","27.5","9","1","8","2","1","16","1","15","3","1","5","1","0.01","0.04","0.1","0.2","0.3","10.219890929479464"
"160.json","18","27.5","11","2","9","4","2","18","2","16","6","2","5","2","0.01","0.03","0.08","0.16","0.25","10.6794"
"161.json","18","27.5","14","3","11","6","3","25","4","21","11","4","4","3","0.01","0.03","0.08","0.16","0.24","10.9371"
"162.json","18","27.5","14","3","11","6","3","25","4","21","11","4","4","3","0.01","0.03","0.07","0.14","0.22","11.0622"
"163.json","18","27.5","16","4","12","8","4","30","6","24","16","6","3","4","0.0","0.02","0.07","0.12","0.21","11.33178742"
"164.json","18","27.5","19","5","14","12","5","32","6","26","23","6","4","3","0.0","0.01","0.04","0.08","0.14","12.9022"
"165.json","18","27.5","21","6","15","14","6","36","8","28","28","8","4","4","0.0","0.01","0.03","0.07","0.13","13.096066357484"
"166.json","18","27.5","22","6","16","14","6","39","8","31","28","8","3","4","0.0","0.01","0.03","0.06","0.11","13.33478044"
"167.json","18","27.5","23","7","16","16","7","41","10","31","33","10","3","5","0.0","0.01","0.02","0.06","0.11","13.360643978185896"
"168.json","18","27.5","19","5","14","12","5","32","6","26","23","6","4","3","0.0","0.01","0.04","0.09","0.14","12.812266956088"
"169.json","18","27.5","22","6","16","14","6","39","8","31","28","8","3","4","0.0","0.01","0.03","0.07","0.12","13.157672128795637"
"17.json","18","27.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.02","0.05","0.12","0.2","11.880963647087999"
"170.json","18","27.5","21","6","15","14","6","36","8","28","28","8","4","4","0.0","0.01","0.03","0.07","0.13","13.105562453391217"
"171.json","18","27.5","23","7","16","16","7","41","10","31","33","10","3","5","0.0","0.01","0.03","0.06","0.11","13.332552439999999"
"172.json","18","27.5","24","8","16","20","8","42","10","32","40","10","3","4","0.0","0.01","0.02","0.05","0.09","14.1972"
"173.json","18","27.5","26","9","17","22","9","46","12","34","45","12","3","5","0.0","0.01","0.02","0.04","0.09","14.3326"
"174.json","18","27.5","26","9","17","22","9","46","12","34","45","12","3","5","0.0","0.0","0.02","0.04","0.09","14.37025188"
"175.json","18","27.5","27","10","17","24","10","48","14","34","50","14","3","6","0.0","0.0","0.01","0.04","0.07","14.470666519999998"
"176.json","18","27.5","13","3","10","6","3","21","3","18","9","3","4","3","0.01","0.03","0.08","0.15","0.24","10.8811"
"177.json","18","27.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.01","0.04","0.1","0.16","12.570251058423999"
"178.json","18","27.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.02","0.04","0.1","0.16","12.46997622"
"179.json","18","27.5","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.01","0.03","0.06","0.11","13.2892"
"18.json","18","27.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.02","0.05","0.12","0.19","11.8224"
"180.json","18","27.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.01","0.03","0.07","0.14","13.067821112490678"
"181.json","18","27.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.01","0.02","0.05","0.1","13.7961"
"182.json","18","27.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.02","0.04","0.08","14.2801"
"183.json","18","27.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.04","0.07","14.3687"
"184.json","18","27.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.01","0.04","0.08","0.14","12.8971"
"185.json","18","27.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.02","0.04","0.08","14.179032760000002"
"186.json","18","27.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.01","0.02","0.05","0.1","13.9004"
"187.json","18","27.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.04","0.07","14.697"
"188.json","18","27.5","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.01","0.02","0.05","0.09","14.20498008"
"189.json","18","27.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.04","0.07","14.83638744"
"19.json","18","27.5","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.01","0.04","0.08","0.14","12.8043"
"190.json","18","27.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.03","0.07","14.7726"
"191.json","18","27.5","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.01","0.03","0.06","15.1408"
"192.json","18","27.5","11","2","9","4","2","19","2","17","6","2","4","2","0.01","0.03","0.08","0.16","0.26","10.6178"
"193.json","18","27.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.02","0.05","0.1","0.17","12.111314050211684"
"194.json","18","27.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.02","0.05","0.1","0.18","12.12172356"
"195.json","18","27.5","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.01","0.03","0.06","0.12","13.065213564222498"
"196.json","18","27.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.02","0.05","0.11","0.18","12.1214"
"197.json","18","27.5","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.01","0.04","0.08","0.14","12.8288"
"198.json","18","27.5","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.01","0.03","0.07","0.12","13.4122"
"199.json","18","27.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.01","0.02","0.06","0.1","13.6745"
"2.json","18","27.5","9","1","8","2","1","19","2","17","5","2","5","1","0.01","0.03","0.08","0.16","0.26","10.4898"
"20.json","18","27.5","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.03","0.09","0.16","0.27","10.6137"
"200.json","18","27.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.02","0.05","0.1","0.18","12.092622262810043"
"201.json","18","27.5","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.01","0.03","0.06","0.12","13.3256"
"202.json","18","27.5","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.01","0.04","0.08","0.14","12.8654"
"203.json","18","27.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.01","0.02","0.06","0.11","13.708252787497834"
"204.json","18","27.5","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.01","0.03","0.07","0.13","13.031026428032"
"205.json","18","27.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.01","0.02","0.05","0.1","13.696"
"206.json","18","27.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.01","0.02","0.05","0.1","13.777406205285608"
"207.json","18","27.5","24","8","16","20","8","46","12","34","42","12","2","6","0.0","0.01","0.02","0.05","0.1","14.0198"
"208.json","18","27.5","13","3","10","6","3","21","3","18","9","3","4","3","0.01","0.03","0.08","0.15","0.24","10.8714"
"209.json","18","27.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.01","0.03","0.07","0.13","13.0409"
"21.json","18","27.5","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.02","0.05","0.1","0.17","12.1337"
"210.json","18","27.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.01","0.03","0.07","0.13","13.09820818"
"211.json","18","27.5","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.01","0.04","0.08","14.399"
"212.json","18","27.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.02","0.04","0.08","0.15","12.385"
"213.json","18","27.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.01","0.03","0.06","0.11","13.7234"
"214.json","18","27.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.02","0.04","0.07","14.3179"
"215.json","18","27.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.04","0.07","14.775167277488002"
"216.json","18","27.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.01","0.04","0.09","0.16","12.3246"
"217.json","18","27.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.01","0.04","0.07","14.4185"
"218.json","18","27.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.01","0.02","0.06","0.1","13.7258"
"219.json","18","27.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.03","0.07","14.82055452"
"22.json","18","27.5","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.02","0.04","0.1","0.17","12.1912"
"220.json","18","27.5","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.01","0.03","0.06","0.12","13.4388"
"221.json","18","27.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.03","0.07","14.5812"
"222.json","18","27.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.03","0.07","14.580887760000001"
"223.json","18","27.5","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.01","0.03","0.06","15.275622039999998"
"224.json","18","27.5","13","3","10","6","3","21","3","18","9","3","4","3","0.01","0.03","0.08","0.15","0.24","10.9097"
"225.json","18","27.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.01","0.04","0.09","0.15","12.528418524452562"
"226.json","18","27.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.01","0.04","0.09","0.16","12.607381940000002"
"227.json","18","27.5","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.01","0.02","0.05","0.1","13.455116177552002"
"228.json","18","27.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.01","0.03","0.07","0.13","13.189121476388001"
"229.json","18","27.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.01","0.02","0.05","0.1","13.693944680000001"
"23.json","18","27.5","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.03","0.07","0.13","13.0514"
"230.json","18","27.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.01","0.04","0.08","14.2500837"
"231.json","18","27.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.04","0.07","14.518637824295277"
"232.json","18","27.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.01","0.04","0.07","0.13","13.118"
"233.json","18","27.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.02","0.04","0.07","14.31005001674"
"234.json","18","27.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.01","0.02","0.05","0.1","13.8728"
"235.json","18","27.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.03","0.06","14.5972"
"236.json","18","27.5","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.01","0.02","0.04","0.08","14.42897456"
"237.json","18","27.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.03","0.06","14.930755033455497"
"238.json","18","27.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.03","0.07","14.830085794912"
"239.json","18","27.5","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.01","0.03","0.06","15.033655124408002"
"24.json","18","27.5","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.03","0.08","0.16","0.26","10.5971"
"240.json","18","27.5","14","4","10","8","4","22","4","18","12","4","4","4","0.01","0.03","0.08","0.15","0.24","11.029"
"241.json","18","27.5","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.01","0.04","0.08","0.13","13.115091023235513"
"242.json","18","27.5","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.01","0.04","0.08","0.14","13.199005800000002"
"243.json","18","27.5","27","10","17","24","10","46","12","34","46","12","2","6","0.0","0.01","0.02","0.04","0.08","14.3844"
"244.json","18","27.5","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.01","0.03","0.06","0.12","13.306"
"245.json","18","27.5","24","8","16","20","8","40","10","30","38","10","3","6","0.0","0.01","0.02","0.05","0.09","14.004"
"246.json","18","27.5","28","10","18","24","10","48","12","36","46","12","2","6","0.0","0.0","0.01","0.03","0.07","14.644628159999998"
"247.json","18","27.5","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.01","0.03","0.07","14.942406731024882"
"248.json","18","27.5","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.01","0.04","0.07","0.13","13.3392"
"249.json","18","27.5","28","10","18","24","10","48","12","36","46","12","2","6","0.0","0.0","0.01","0.03","0.06","14.81807688"
"25.json","18","27.5","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.01","0.04","0.09","0.16","12.2392"
"250.json","18","27.5","24","8","16","20","8","40","10","30","38","10","3","6","0.0","0.01","0.02","0.05","0.09","14.1272"
"251.json","18","27.5","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.01","0.04","0.06","15.1004"
"252.json","18","27.5","27","10","17","24","10","46","12","34","46","12","2","6","0.0","0.01","0.02","0.05","0.09","14.2076"
"253.json","18","27.5","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.01","0.03","0.06","15.244588481346204"
"254.json","18","27.5","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.01","0.03","0.06","15.10084152"
"255.json","18","27.5","30","12","18","32","12","52","16","36","64","16","2","8","0.0","0.0","0.01","0.03","0.05","15.5102"
"26.json","18","27.5","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.02","0.05","0.11","0.18","12.14286492"
"27.json","18","27.5","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.03","0.07","0.12","13.171"
"28.json","18","27.5","14","3","11","6","3","28","5","23","13","5","3","3","0.01","0.03","0.08","0.15","0.24","10.8932"
"29.json","18","27.5","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.01","0.04","0.09","0.16","12.3692"
"3.json","18","27.5","11","2","9","4","2","24","4","20","10","4","4","2","0.0","0.02","0.07","0.14","0.22","11.097"
"30.json","18","27.5","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.01","0.04","0.09","0.16","12.34727384"
"31.json","18","27.5","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.01","0.03","0.07","0.13","13.3116"
"32.json","18","27.5","9","1","8","2","1","16","1","15","3","1","5","1","0.01","0.03","0.09","0.18","0.28","10.272077000000001"
"33.json","18","27.5","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.03","0.09","0.18","0.27","10.4761"
"34.json","18","27.5","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.03","0.08","0.16","0.26","10.72086358"
"35.json","18","27.5","14","3","11","6","3","28","5","23","13","5","3","3","0.01","0.03","0.08","0.15","0.23","11.04046232"
"36.json","18","27.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.02","0.05","0.11","0.19","11.93803980116"
"37.json","18","27.5","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.01","0.05","0.1","0.17","12.1595"
"38.json","18","27.5","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.02","0.04","0.09","0.16","12.364587607960232"
"39.json","18","27.5","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.01","0.04","0.08","0.16","12.4982319"
"4.json","18","27.5","9","1","8","2","1","19","2","17","5","2","5","1","0.01","0.04","0.1","0.19","0.29","10.2116"
"40.json","18","27.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.02","0.06","0.11","0.18","12.0022"
"41.json","18","27.5","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.02","0.05","0.1","0.17","12.305544172715999"
"42.json","18","27.5","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.02","0.05","0.1","0.17","12.08800044"
"43.json","18","27.5","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.01","0.04","0.1","0.16","12.467661108834545"
"44.json","18","27.5","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.01","0.04","0.08","0.14","12.9916"
"45.json","18","27.5","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.03","0.07","0.13","13.176893532221767"
"46.json","18","27.5","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.03","0.07","0.13","13.03339832"
"47.json","18","27.5","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.01","0.03","0.07","0.13","13.2106544154"
"48.json","18","27.5","11","2","9","4","2","19","2","17","6","2","4","2","0.01","0.03","0.08","0.16","0.26","10.614608092464"
"49.json","18","27.5","17","4","13","9","4","31","5","26","17","5","3","3","0.01","0.02","0.05","0.1","0.17","12.2094"
"5.json","18","27.5","11","2","9","4","2","23","4","19","10","4","5","2","0.0","0.03","0.07","0.14","0.24","10.9392"
"50.json","18","27.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.02","0.05","0.11","0.19","12.010166017158982"
"51.json","18","27.5","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.01","0.03","0.07","0.13","12.9998342"
"52.json","18","27.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.02","0.05","0.11","0.18","12.2045"
"53.json","18","27.5","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.01","0.04","0.09","0.15","12.739423018204647"
"54.json","18","27.5","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.01","0.02","0.06","0.11","13.4028"
"55.json","18","27.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.01","0.02","0.05","0.11","13.7173"
"56.json","18","27.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.02","0.06","0.12","0.19","12.0054"
"57.json","18","27.5","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.01","0.02","0.06","0.11","13.385"
"58.json","18","27.5","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.01","0.03","0.08","0.14","12.8336"
"59.json","18","27.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.01","0.03","0.06","0.11","13.668538788935999"
"6.json","18","27.5","12","2","10","4","2","26","4","22","10","4","4","2","0.01","0.03","0.07","0.14","0.23","10.986"
"60.json","18","27.5","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.01","0.03","0.07","0.13","13.1464"
"61.json","18","27.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.01","0.02","0.06","0.1","13.7518"
"62.json","18","27.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.03","0.05","0.1","13.93442928"
"63.json","18","27.5","24","8","16","20","8","46","12","34","42","12","2","6","0.0","0.0","0.02","0.05","0.09","14.1789"
"64.json","18","27.5","9","1","8","2","1","16","1","15","3","1","5","1","0.01","0.04","0.1","0.19","0.29","10.2072"
"65.json","18","27.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.02","0.06","0.12","0.19","11.877217600087999"
"66.json","18","27.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.02","0.05","0.11","0.18","11.9199"
"67.json","18","27.5","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.01","0.04","0.08","0.14","12.810386885856"
"68.json","18","27.5","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.03","0.09","0.17","0.27","10.59770372756486"
