"name","credits","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"0.json","18","15.0","6","0","6","0","0","12","0","12","0","0","6","0","0.0","0.0","0.01","0.02","0.04","18.4278"
"1.json","18","15.0","9","1","8","2","1","19","2","17","5","2","5","1","0.0","0.0","0.01","0.02","0.03","19.7294"
"10.json","18","15.0","11","2","9","4","2","23","4","19","10","4","5","2","0.0","0.0","0.0","0.01","0.02","20.2856"
"100.json","18","15.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.0","0.01","23.1176"
"101.json","18","15.0","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.0","0.0","0.01","24.9676"
"102.json","18","15.0","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.0","0.01","25.847"
"103.json","18","15.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.01","26.5232"
"104.json","18","15.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.01","0.01","22.9504"
"105.json","18","15.0","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.0","0.01","25.9002"
"106.json","18","15.0","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.0","0.0","0.01","24.9364"
"107.json","18","15.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.01","26.7034"
"108.json","18","15.0","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.0","0.0","0.0","0.01","24.9574"
"109.json","18","15.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.0","26.7106"
"11.json","18","15.0","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.0","0.0","0.01","0.02","21.0878"
"110.json","18","15.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.0","26.8742"
"111.json","18","15.0","28","10","18","24","10","50","14","36","50","14","2","6","0.0","0.0","0.0","0.0","0.0","27.8398"
"112.json","18","15.0","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.0","0.0","0.01","0.02","20.58474068"
"113.json","18","15.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.0","0.01","24.2926"
"114.json","18","15.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.01","0.01","24.251116948136"
"115.json","18","15.0","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.0","0.0","0.0","26.7716"
"116.json","18","15.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.01","0.01","23.2774"
"117.json","18","15.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.0","0.01","25.9586"
"118.json","18","15.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.0","0.0","26.6508"
"119.json","18","15.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.01","27.7038"
"12.json","18","15.0","11","2","9","4","2","24","4","20","10","4","4","2","0.0","0.0","0.0","0.01","0.02","20.1054"
"120.json","18","15.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.01","0.02","23.1808"
"121.json","18","15.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.0","0.0","26.4636"
"122.json","18","15.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.0","0.01","25.7384"
"123.json","18","15.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.0","27.7956"
"124.json","18","15.0","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.0","0.0","0.0","0.01","25.2374"
"125.json","18","15.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.0","0.0","27.3304"
"126.json","18","15.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.0","0.0","27.2692"
"127.json","18","15.0","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.0","0.0","0.0","28.4534"
"128.json","18","15.0","9","1","8","2","1","16","1","15","3","1","5","1","0.0","0.0","0.01","0.01","0.03","19.2862"
"129.json","18","15.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.0","0.01","0.02","19.89569068"
"13.json","18","15.0","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.0","0.0","0.01","0.02","21.076"
"130.json","18","15.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.0","0.01","0.02","19.9952"
"131.json","18","15.0","14","3","11","6","3","28","5","23","13","5","3","3","0.0","0.0","0.0","0.01","0.03","20.6518152"
"132.json","18","15.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.0","0.0","0.01","0.02","22.3034"
"133.json","18","15.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.0","0.0","0.01","0.01","22.634"
"134.json","18","15.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.0","0.0","0.01","0.01","22.83206068"
"135.json","18","15.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.0","0.0","0.01","0.02","23.421926799999998"
"136.json","18","15.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.0","0.0","0.01","0.02","22.1514"
"137.json","18","15.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.0","0.0","0.01","0.01","22.88828438536"
"138.json","18","15.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.0","0.0","0.01","0.02","22.64663028"
"139.json","18","15.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.0","0.0","0.0","0.01","23.501777656877074"
"14.json","18","15.0","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.0","0.0","0.01","0.02","21.1442"
"140.json","18","15.0","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.0","0.0","0.01","0.01","23.75725852"
"141.json","18","15.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.0","0.0","0.0","0.01","24.47962884"
"142.json","18","15.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.0","0.0","0.0","0.01","24.653151451703998"
"143.json","18","15.0","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.0","0.0","0.0","0.01","24.9689"
"144.json","18","15.0","12","2","10","4","2","20","2","18","6","2","4","2","0.0","0.0","0.01","0.01","0.02","19.8746"
"145.json","18","15.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.01","0.01","23.1462"
"146.json","18","15.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.01","0.01","23.010300355531374"
"147.json","18","15.0","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.0","0.0","0.0","0.01","24.959530630290338"
"148.json","18","15.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.01","0.01","22.8368"
"149.json","18","15.0","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.0","0.0","0.01","25.1522"
"15.json","18","15.0","14","4","10","8","4","30","8","22","20","8","4","4","0.0","0.0","0.0","0.01","0.02","21.7982"
"150.json","18","15.0","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.0","0.01","25.685"
