"name","credits","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"14.json","18","50.0","13","3","10","6","3","28","6","22","15","6","4","3","0.08","0.27","0.48","0.67","0.8","6.003"
"140.json","18","50.0","19","5","14","12","5","37","7","30","25","7","3","3","0.04","0.18","0.36","0.53","0.67","6.7542"
"141.json","18","50.0","21","6","15","14","6","41","9","32","30","9","3","4","0.04","0.16","0.33","0.51","0.66","6.878800599999999"
"142.json","18","50.0","21","6","15","14","6","41","9","32","30","9","3","4","0.04","0.15","0.32","0.49","0.65","6.959750839999999"
"143.json","18","50.0","22","7","15","16","7","43","11","32","35","11","3","5","0.05","0.16","0.33","0.51","0.66","6.8813"
"144.json","18","50.0","12","2","10","4","2","20","2","18","6","2","4","2","0.14","0.35","0.56","0.73","0.84","5.573923830110688"
"145.json","18","50.0","18","4","14","9","4","32","5","27","17","5","3","3","0.06","0.2","0.39","0.57","0.72","6.531350067237391"
"146.json","18","50.0","18","4","14","9","4","32","5","27","17","5","3","3","0.05","0.2","0.39","0.57","0.71","6.550109380236548"
"147.json","18","50.0","22","6","16","14","6","41","8","33","28","8","2","4","0.03","0.14","0.31","0.5","0.66","6.928991950168001"
"148.json","18","50.0","18","4","14","9","4","32","5","27","17","5","3","3","0.05","0.2","0.38","0.58","0.72","6.509608489902076"
"149.json","18","50.0","22","6","16","14","6","38","8","30","28","8","3","4","0.02","0.13","0.3","0.48","0.64","7.075383479999999"
"15.json","18","50.0","14","4","10","8","4","30","8","22","20","8","4","4","0.07","0.24","0.45","0.63","0.76","6.22555924"
"150.json","18","50.0","24","6","18","14","6","44","8","36","28","8","2","4","0.01","0.09","0.26","0.44","0.6","7.274615076696"
"151.json","18","50.0","26","8","18","19","8","47","11","36","39","11","2","5","0.01","0.08","0.23","0.41","0.57","7.4644"
"152.json","18","50.0","18","4","14","9","4","32","5","27","17","5","3","3","0.06","0.2","0.39","0.57","0.72","6.5168"
"153.json","18","50.0","24","6","18","14","6","44","8","36","28","8","2","4","0.02","0.1","0.25","0.44","0.6","7.318654923015339"
"154.json","18","50.0","22","6","16","14","6","38","8","30","28","8","3","4","0.02","0.13","0.3","0.48","0.63","7.124367953984"
"155.json","18","50.0","26","8","18","19","8","47","11","36","39","11","2","5","0.02","0.1","0.23","0.4","0.56","7.5060928"
"156.json","18","50.0","22","6","16","14","6","41","8","33","28","8","2","4","0.03","0.13","0.29","0.48","0.64","7.0529"
"157.json","18","50.0","26","8","18","19","8","47","11","36","39","11","2","5","0.01","0.09","0.22","0.39","0.56","7.533311380776"
"158.json","18","50.0","26","8","18","19","8","47","11","36","39","11","2","5","0.02","0.09","0.23","0.4","0.57","7.48141058"
"159.json","18","50.0","28","10","18","24","10","50","14","36","50","14","2","6","0.01","0.08","0.2","0.37","0.54","7.7086"
"16.json","18","50.0","9","1","8","2","1","16","1","15","3","1","5","1","0.14","0.36","0.6","0.75","0.87","5.4039"
"160.json","18","50.0","11","2","9","4","2","18","2","16","6","2","5","2","0.14","0.35","0.57","0.74","0.85","5.53233624"
"161.json","18","50.0","14","3","11","6","3","25","4","21","11","4","4","3","0.14","0.34","0.55","0.71","0.83","5.6504"
"162.json","18","50.0","14","3","11","6","3","25","4","21","11","4","4","3","0.13","0.32","0.53","0.72","0.83","5.673530518066033"
"163.json","18","50.0","16","4","12","8","4","30","6","24","16","6","3","4","0.12","0.29","0.5","0.68","0.81","5.85613008"
"164.json","18","50.0","19","5","14","12","5","32","6","26","23","6","4","3","0.04","0.17","0.34","0.52","0.66","6.874585798390034"
"165.json","18","50.0","21","6","15","14","6","36","8","28","28","8","4","4","0.04","0.16","0.32","0.5","0.65","6.933371226016"
"166.json","18","50.0","22","6","16","14","6","39","8","31","28","8","3","4","0.03","0.14","0.31","0.48","0.64","7.036774917159677"
"167.json","18","50.0","23","7","16","16","7","41","10","31","33","10","3","5","0.03","0.13","0.31","0.49","0.64","7.032880779999999"
"168.json","18","50.0","19","5","14","12","5","32","6","26","23","6","4","3","0.04","0.17","0.35","0.53","0.67","6.80750324"
"169.json","18","50.0","22","6","16","14","6","39","8","31","28","8","3","4","0.03","0.14","0.31","0.49","0.64","7.017006576156"
"17.json","18","50.0","15","3","12","7","3","28","4","24","14","4","4","2","0.06","0.23","0.43","0.61","0.75","6.342505784757777"
"170.json","18","50.0","21","6","15","14","6","36","8","28","28","8","4","4","0.03","0.15","0.32","0.51","0.66","6.946361500648"
"171.json","18","50.0","23","7","16","16","7","41","10","31","33","10","3","5","0.03","0.14","0.31","0.49","0.64","7.0238"
"172.json","18","50.0","24","8","16","20","8","42","10","32","40","10","3","4","0.03","0.11","0.26","0.43","0.58","7.3752"
"173.json","18","50.0","26","9","17","22","9","46","12","34","45","12","3","5","0.02","0.1","0.25","0.41","0.57","7.5066"
"174.json","18","50.0","26","9","17","22","9","46","12","34","45","12","3","5","0.02","0.11","0.24","0.41","0.57","7.43887504"
"175.json","18","50.0","27","10","17","24","10","48","14","34","50","14","3","6","0.03","0.11","0.24","0.4","0.56","7.47330132"
"176.json","18","50.0","13","3","10","6","3","21","3","18","9","3","4","3","0.13","0.33","0.54","0.72","0.83","5.6561"
"177.json","18","50.0","19","5","14","11","5","33","6","27","20","6","3","4","0.05","0.19","0.38","0.56","0.7","6.609541388228565"
"178.json","18","50.0","19","5","14","11","5","33","6","27","20","6","3","4","0.05","0.19","0.39","0.56","0.7","6.56113122"
"179.json","18","50.0","23","7","16","16","7","42","9","33","31","9","2","5","0.03","0.14","0.3","0.47","0.63","7.08267189576"
"18.json","18","50.0","15","3","12","7","3","28","4","24","14","4","4","2","0.07","0.23","0.43","0.61","0.75","6.292"
"180.json","18","50.0","21","6","15","14","6","35","7","28","26","7","3","4","0.04","0.15","0.32","0.5","0.65","6.935"
"181.json","18","50.0","23","7","16","17","7","39","9","30","33","9","3","5","0.03","0.12","0.28","0.45","0.61","7.2279"
"182.json","18","50.0","26","8","18","19","8","46","10","36","37","10","2","5","0.02","0.09","0.23","0.4","0.57","7.5162"
"183.json","18","50.0","27","9","18","22","9","48","12","36","44","12","2","6","0.02","0.08","0.22","0.38","0.54","7.6268"
"184.json","18","50.0","21","6","15","14","6","35","7","28","26","7","3","4","0.04","0.15","0.33","0.51","0.66","6.919404759999999"
"185.json","18","50.0","26","8","18","19","8","46","10","36","37","10","2","5","0.02","0.1","0.23","0.4","0.56","7.5577"
"186.json","18","50.0","23","7","16","17","7","39","9","30","33","9","3","5","0.03","0.13","0.28","0.46","0.61","7.2006"
"187.json","18","50.0","27","9","18","22","9","48","12","36","44","12","2","6","0.02","0.08","0.22","0.39","0.55","7.63502782"
"188.json","18","50.0","26","9","17","22","9","45","11","34","43","11","2","5","0.02","0.1","0.25","0.42","0.57","7.47714172"
"189.json","18","50.0","28","10","18","25","10","49","13","36","50","13","2","6","0.01","0.08","0.2","0.36","0.53","7.783147689947739"
"19.json","18","50.0","19","5","14","12","5","37","7","30","25","7","3","3","0.05","0.17","0.35","0.53","0.68","6.7704"
"190.json","18","50.0","28","10","18","25","10","49","13","36","50","13","2","6","0.02","0.09","0.21","0.37","0.53","7.6914"
"191.json","18","50.0","29","11","18","28","11","51","15","36","57","15","2","7","0.02","0.08","0.21","0.35","0.51","7.8568"
"192.json","18","50.0","11","2","9","4","2","19","2","17","6","2","4","2","0.13","0.35","0.57","0.74","0.85","5.5316"
"193.json","18","50.0","17","4","13","9","4","31","5","26","17","5","3","3","0.06","0.22","0.41","0.58","0.72","6.463110021876047"
"194.json","18","50.0","17","4","13","9","4","31","5","26","17","5","3","3","0.07","0.21","0.4","0.59","0.73","6.43890632"
"195.json","18","50.0","21","6","15","14","6","40","8","32","28","8","2","4","0.04","0.16","0.33","0.51","0.66","6.9003"
"196.json","18","50.0","17","4","13","9","4","31","5","26","17","5","3","3","0.07","0.22","0.42","0.61","0.74","6.3482"
"197.json","18","50.0","19","5","14","12","5","35","7","28","24","7","3","4","0.05","0.17","0.36","0.53","0.68","6.786816534379152"
"198.json","18","50.0","22","6","16","14","6","42","8","34","28","8","2","4","0.03","0.13","0.29","0.46","0.62","7.1578"
"199.json","18","50.0","23","7","16","17","7","44","10","34","35","10","2","5","0.03","0.12","0.28","0.46","0.61","7.203959279999999"
"2.json","18","50.0","9","1","8","2","1","19","2","17","5","2","5","1","0.09","0.29","0.53","0.71","0.83","5.7481"
"20.json","18","50.0","12","2","10","4","2","23","3","20","8","3","4","2","0.14","0.35","0.57","0.73","0.84","5.5384"
"200.json","18","50.0","17","4","13","9","4","31","5","26","17","5","3","3","0.07","0.23","0.41","0.59","0.74","6.38014984"
"201.json","18","50.0","22","6","16","14","6","42","8","34","28","8","2","4","0.03","0.13","0.3","0.48","0.64","7.1045869999999995"
"202.json","18","50.0","19","5","14","12","5","35","7","28","24","7","3","4","0.04","0.17","0.34","0.53","0.67","6.8276"
"203.json","18","50.0","23","7","16","17","7","44","10","34","35","10","2","5","0.03","0.13","0.29","0.46","0.61","7.2148"
"204.json","18","50.0","21","6","15","14","6","40","8","32","28","8","2","4","0.04","0.16","0.34","0.51","0.68","6.8186"
"205.json","18","50.0","23","7","16","17","7","44","10","34","35","10","2","5","0.03","0.13","0.28","0.45","0.6","7.2555"
"206.json","18","50.0","23","7","16","17","7","44","10","34","35","10","2","5","0.03","0.13","0.28","0.45","0.6","7.233563719999999"
"207.json","18","50.0","24","8","16","20","8","46","12","34","42","12","2","6","0.03","0.12","0.27","0.44","0.59","7.34132536"
"208.json","18","50.0","13","3","10","6","3","21","3","18","9","3","4","3","0.14","0.35","0.56","0.72","0.83","5.6156"
"209.json","18","50.0","21","6","15","14","6","35","7","28","26","7","3","4","0.04","0.16","0.34","0.51","0.66","6.884881376570052"
"21.json","18","50.0","17","4","13","9","4","32","6","26","19","6","4","3","0.06","0.22","0.4","0.58","0.72","6.4472"
"210.json","18","50.0","21","6","15","14","6","35","7","28","26","7","3","4","0.04","0.16","0.34","0.52","0.67","6.834176976275313"
"211.json","18","50.0","26","9","17","22","9","45","11","34","43","11","2","5","0.02","0.1","0.24","0.41","0.56","7.507991594918801"
"212.json","18","50.0","19","5","14","11","5","33","6","27","20","6","3","4","0.06","0.2","0.38","0.56","0.7","6.605088101528"
"213.json","18","50.0","23","7","16","17","7","39","9","30","33","9","3","5","0.02","0.12","0.28","0.45","0.61","7.2354"
"214.json","18","50.0","26","8","18","19","8","46","10","36","37","10","2","5","0.02","0.09","0.23","0.41","0.57","7.4686"
"215.json","18","50.0","28","10","18","25","10","49","13","36","50","13","2","6","0.01","0.08","0.21","0.37","0.53","7.7298"
"216.json","18","50.0","19","5","14","11","5","33","6","27","20","6","3","4","0.05","0.2","0.39","0.56","0.71","6.562378409356734"
"217.json","18","50.0","26","8","18","19","8","46","10","36","37","10","2","5","0.02","0.1","0.24","0.42","0.57","7.4509"
"218.json","18","50.0","23","7","16","17","7","39","9","30","33","9","3","5","0.02","0.12","0.28","0.45","0.61","7.2486"
"219.json","18","50.0","28","10","18","25","10","49","13","36","50","13","2","6","0.01","0.08","0.2","0.36","0.52","7.79597626"
"22.json","18","50.0","18","4","14","9","4","35","6","29","19","6","3","3","0.06","0.21","0.4","0.58","0.73","6.454307703074582"
"220.json","18","50.0","23","7","16","16","7","42","9","33","31","9","2","5","0.03","0.14","0.3","0.48","0.65","7.0038"
"221.json","18","50.0","27","9","18","22","9","48","12","36","44","12","2","6","0.01","0.08","0.21","0.37","0.54","7.6488"
"222.json","18","50.0","27","9","18","22","9","48","12","36","44","12","2","6","0.02","0.09","0.21","0.38","0.55","7.61240076"
"223.json","18","50.0","29","11","18","28","11","51","15","36","57","15","2","7","0.02","0.07","0.2","0.35","0.5","7.891"
"224.json","18","50.0","13","3","10","6","3","21","3","18","9","3","4","3","0.13","0.33","0.56","0.72","0.84","5.586"
"225.json","18","50.0","19","5","14","11","5","33","6","27","20","6","3","4","0.05","0.19","0.38","0.57","0.71","6.5612"
"226.json","18","50.0","19","5","14","11","5","33","6","27","20","6","3","4","0.05","0.2","0.39","0.57","0.72","6.5365172"
"227.json","18","50.0","23","7","16","16","7","42","9","33","31","9","2","5","0.03","0.14","0.3","0.47","0.63","7.0602"
"228.json","18","50.0","21","6","15","14","6","35","7","28","26","7","3","4","0.04","0.16","0.33","0.51","0.66","6.88410730344"
"229.json","18","50.0","23","7","16","17","7","39","9","30","33","9","3","5","0.02","0.13","0.29","0.46","0.61","7.193"
"23.json","18","50.0","21","6","15","14","6","41","9","32","30","9","3","4","0.04","0.16","0.33","0.5","0.67","6.8958"
"230.json","18","50.0","26","8","18","19","8","46","10","36","37","10","2","5","0.01","0.09","0.23","0.4","0.56","7.546690179999999"
"231.json","18","50.0","27","9","18","22","9","48","12","36","44","12","2","6","0.01","0.09","0.23","0.39","0.55","7.574576821460688"
"232.json","18","50.0","21","6","15","14","6","35","7","28","26","7","3","4","0.04","0.16","0.34","0.52","0.67","6.846"
"233.json","18","50.0","26","8","18","19","8","46","10","36","37","10","2","5","0.01","0.08","0.23","0.4","0.56","7.5626"
"234.json","18","50.0","23","7","16","17","7","39","9","30","33","9","3","5","0.03","0.12","0.28","0.46","0.61","7.194640791856"
"235.json","18","50.0","27","9","18","22","9","48","12","36","44","12","2","6","0.01","0.09","0.23","0.38","0.55","7.584"
"236.json","18","50.0","26","9","17","22","9","45","11","34","43","11","2","5","0.03","0.11","0.25","0.42","0.57","7.4435270055639995"
"237.json","18","50.0","28","10","18","25","10","49","13","36","50","13","2","6","0.01","0.08","0.2","0.36","0.52","7.754687"
"238.json","18","50.0","28","10","18","25","10","49","13","36","50","13","2","6","0.01","0.08","0.21","0.37","0.54","7.695870691243006"
"239.json","18","50.0","29","11","18","28","11","51","15","36","57","15","2","7","0.01","0.07","0.19","0.35","0.5","7.8717782000000005"
"24.json","18","50.0","12","2","10","4","2","23","3","20","8","3","4","2","0.14","0.35","0.56","0.73","0.85","5.534"
"240.json","18","50.0","14","4","10","8","4","22","4","18","12","4","4","4","0.13","0.32","0.54","0.71","0.82","5.709424873590796"
"241.json","18","50.0","22","7","15","16","7","36","8","28","29","8","3","5","0.04","0.15","0.32","0.5","0.66","6.97519452385817"
"242.json","18","50.0","22","7","15","16","7","36","8","28","29","8","3","5","0.05","0.16","0.33","0.51","0.67","6.845941884974717"
"243.json","18","50.0","27","10","17","24","10","46","12","34","46","12","2","6","0.03","0.11","0.24","0.4","0.56","7.5354"
"244.json","18","50.0","22","7","15","16","7","36","8","28","29","8","3","5","0.04","0.17","0.33","0.5","0.65","6.901793520000001"
"245.json","18","50.0","24","8","16","20","8","40","10","30","38","10","3","6","0.03","0.11","0.24","0.41","0.58","7.450329759999999"
"246.json","18","50.0","28","10","18","24","10","48","12","36","46","12","2","6","0.02","0.09","0.22","0.38","0.53","7.674"
"247.json","18","50.0","29","11","18","28","11","50","14","36","55","14","2","7","0.02","0.08","0.21","0.36","0.51","7.8275016982524885"
"248.json","18","50.0","22","7","15","16","7","36","8","28","29","8","3","5","0.04","0.15","0.32","0.49","0.64","7.0016"
"249.json","18","50.0","28","10","18","24","10","48","12","36","46","12","2","6","0.02","0.08","0.21","0.37","0.53","7.6711"
"25.json","18","50.0","18","4","14","9","4","35","6","29","19","6","3","3","0.06","0.2","0.39","0.58","0.72","6.4834"
"250.json","18","50.0","24","8","16","20","8","40","10","30","38","10","3","6","0.03","0.12","0.27","0.44","0.59","7.3717"
"251.json","18","50.0","29","11","18","28","11","50","14","36","55","14","2","7","0.01","0.08","0.2","0.36","0.5","7.8604"
"252.json","18","50.0","27","10","17","24","10","46","12","34","46","12","2","6","0.02","0.1","0.24","0.41","0.57","7.4648"
"253.json","18","50.0","29","11","18","28","11","50","14","36","55","14","2","7","0.02","0.08","0.19","0.34","0.49","7.9527"
"254.json","18","50.0","29","11","18","28","11","50","14","36","55","14","2","7","0.02","0.08","0.2","0.36","0.51","7.81808982"
"255.json","18","50.0","30","12","18","32","12","52","16","36","64","16","2","8","0.01","0.07","0.18","0.32","0.48","8.0619"
"26.json","18","50.0","17","4","13","9","4","32","6","26","19","6","4","3","0.06","0.22","0.41","0.58","0.73","6.428868501156951"
"27.json","18","50.0","21","6","15","14","6","41","9","32","30","9","3","4","0.04","0.17","0.34","0.51","0.67","6.8535"
"28.json","18","50.0","14","3","11","6","3","28","5","23","13","5","3","3","0.13","0.32","0.54","0.72","0.84","5.642534706103613"
"29.json","18","50.0","19","5","14","11","5","37","8","29","24","8","3","4","0.06","0.2","0.39","0.56","0.7","6.6007"
"3.json","18","50.0","11","2","9","4","2","24","4","20","10","4","4","2","0.08","0.25","0.47","0.66","0.79","6.035486232738523"
"30.json","18","50.0","19","5","14","11","5","37","8","29","24","8","3","4","0.06","0.2","0.4","0.58","0.72","6.483692622004376"
"31.json","18","50.0","22","7","15","16","7","43","11","32","35","11","3","5","0.04","0.17","0.34","0.5","0.66","6.876795038904772"
"32.json","18","50.0","9","1","8","2","1","16","1","15","3","1","5","1","0.15","0.38","0.61","0.76","0.86","5.3954"
"33.json","18","50.0","12","2","10","4","2","23","3","20","8","3","4","2","0.14","0.35","0.56","0.73","0.85","5.52977056"
"34.json","18","50.0","12","2","10","4","2","23","3","20","8","3","4","2","0.13","0.34","0.57","0.73","0.84","5.573"
"35.json","18","50.0","14","3","11","6","3","28","5","23","13","5","3","3","0.13","0.34","0.54","0.71","0.82","5.679369188376995"
"36.json","18","50.0","15","3","12","7","3","28","4","24","14","4","4","2","0.06","0.22","0.42","0.61","0.75","6.3224"
"37.json","18","50.0","17","4","13","9","4","32","6","26","19","6","4","3","0.06","0.21","0.41","0.59","0.74","6.41390336"
"38.json","18","50.0","18","4","14","9","4","35","6","29","19","6","3","3","0.06","0.2","0.39","0.57","0.71","6.54646448"
"39.json","18","50.0","19","5","14","11","5","37","8","29","24","8","3","4","0.05","0.2","0.39","0.56","0.71","6.558682780672"
"4.json","18","50.0","9","1","8","2","1","19","2","17","5","2","5","1","0.16","0.39","0.6","0.77","0.86","5.36"
"40.json","18","50.0","15","3","12","7","3","28","4","24","14","4","4","2","0.07","0.23","0.44","0.61","0.75","6.299"
"41.json","18","50.0","18","4","14","9","4","35","6","29","19","6","3","3","0.05","0.21","0.41","0.59","0.74","6.4095146000000005"
"42.json","18","50.0","17","4","13","9","4","32","6","26","19","6","4","3","0.06","0.21","0.4","0.58","0.72","6.485896738524401"
"43.json","18","50.0","19","5","14","11","5","37","8","29","24","8","3","4","0.06","0.21","0.39","0.56","0.71","6.54048190292"
"44.json","18","50.0","19","5","14","12","5","37","7","30","25","7","3","3","0.04","0.17","0.36","0.53","0.67","6.76998006"
"45.json","18","50.0","21","6","15","14","6","41","9","32","30","9","3","4","0.04","0.17","0.33","0.51","0.66","6.868708096380584"
"46.json","18","50.0","21","6","15","14","6","41","9","32","30","9","3","4","0.05","0.15","0.32","0.5","0.65","6.938553996012001"
"47.json","18","50.0","22","7","15","16","7","43","11","32","35","11","3","5","0.04","0.15","0.32","0.49","0.65","6.96327908"
"48.json","18","50.0","11","2","9","4","2","19","2","17","6","2","4","2","0.15","0.36","0.58","0.74","0.85","5.478607097246547"
"49.json","18","50.0","17","4","13","9","4","31","5","26","17","5","3","3","0.06","0.23","0.42","0.6","0.74","6.360297179347705"
"5.json","18","50.0","11","2","9","4","2","23","4","19","10","4","5","2","0.08","0.28","0.51","0.69","0.82","5.8282"
"50.json","18","50.0","17","4","13","9","4","31","5","26","17","5","3","3","0.07","0.23","0.42","0.6","0.73","6.376787710799203"
"51.json","18","50.0","21","6","15","14","6","40","8","32","28","8","2","4","0.04","0.15","0.33","0.51","0.66","6.926"
"52.json","18","50.0","17","4","13","9","4","31","5","26","17","5","3","3","0.06","0.22","0.42","0.6","0.74","6.373"
"53.json","18","50.0","19","5","14","12","5","35","7","28","24","7","3","4","0.05","0.18","0.36","0.54","0.68","6.7535753590077805"
"54.json","18","50.0","22","6","16","14","6","42","8","34","28","8","2","4","0.03","0.14","0.31","0.48","0.64","7.048072059435869"
"55.json","18","50.0","23","7","16","17","7","44","10","34","35","10","2","5","0.03","0.13","0.29","0.46","0.61","7.1944"
"56.json","18","50.0","17","4","13","9","4","31","5","26","17","5","3","3","0.07","0.22","0.41","0.59","0.74","6.3807"
"57.json","18","50.0","22","6","16","14","6","42","8","34","28","8","2","4","0.03","0.14","0.31","0.48","0.63","7.0773"
"58.json","18","50.0","19","5","14","12","5","35","7","28","24","7","3","4","0.05","0.17","0.35","0.52","0.67","6.8156"
"59.json","18","50.0","23","7","16","17","7","44","10","34","35","10","2","5","0.02","0.12","0.28","0.45","0.61","7.2246396399999995"
"6.json","18","50.0","12","2","10","4","2","26","4","22","10","4","4","2","0.09","0.29","0.5","0.68","0.81","5.8826"
"60.json","18","50.0","21","6","15","14","6","40","8","32","28","8","2","4","0.04","0.16","0.33","0.51","0.67","6.875"
"61.json","18","50.0","23","7","16","17","7","44","10","34","35","10","2","5","0.03","0.12","0.27","0.44","0.6","7.2646"
"62.json","18","50.0","23","7","16","17","7","44","10","34","35","10","2","5","0.03","0.12","0.27","0.44","0.6","7.2612"
"63.json","18","50.0","24","8","16","20","8","46","12","34","42","12","2","6","0.03","0.12","0.27","0.44","0.6","7.2664682650720005"
"64.json","18","50.0","9","1","8","2","1","16","1","15","3","1","5","1","0.15","0.37","0.6","0.77","0.87","5.3504"
"65.json","18","50.0","15","3","12","7","3","28","4","24","14","4","4","2","0.06","0.23","0.43","0.61","0.75","6.3012"
"66.json","18","50.0","15","3","12","7","3","28","4","24","14","4","4","2","0.07","0.24","0.44","0.61","0.74","6.302909781407733"
"67.json","18","50.0","19","5","14","12","5","37","7","30","25","7","3","3","0.05","0.18","0.36","0.53","0.69","6.712275357542161"
