"name","credits","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"0.json","18","87.5","6","0","6","0","0","12","0","12","0","0","6","0","0.91","0.99","1.0","1.0","0.0","2.6407868602188884"
"1.json","18","87.5","9","1","8","2","1","19","2","17","5","2","5","1","0.73","0.95","0.99","1.0","1.0","3.3254"
"10.json","18","87.5","11","2","9","4","2","23","4","19","10","4","5","2","0.73","0.96","0.99","1.0","1.0","3.317247957804"
"100.json","18","87.5","18","4","14","9","4","32","5","27","17","5","3","3","0.65","0.92","0.98","1.0","1.0","3.452928157372044"
"101.json","18","87.5","22","6","16","14","6","38","8","30","28","8","3","4","0.51","0.86","0.97","1.0","1.0","3.664433606505562"
"102.json","18","87.5","24","6","18","14","6","44","8","36","28","8","2","4","0.46","0.85","0.97","0.99","1.0","3.7288905856314742"
"103.json","18","87.5","26","8","18","19","8","47","11","36","39","11","2","5","0.46","0.84","0.96","0.99","1.0","3.7532645318584574"
"104.json","18","87.5","18","4","14","9","4","32","5","27","17","5","3","3","0.63","0.92","0.98","1.0","1.0","3.47"
"105.json","18","87.5","24","6","18","14","6","44","8","36","28","8","2","4","0.45","0.86","0.97","0.99","1.0","3.7306"
"106.json","18","87.5","22","6","16","14","6","38","8","30","28","8","3","4","0.52","0.86","0.97","1.0","1.0","3.650453521840231"
"107.json","18","87.5","26","8","18","19","8","47","11","36","39","11","2","5","0.44","0.83","0.96","0.99","1.0","3.778"
"108.json","18","87.5","22","6","16","14","6","41","8","33","28","8","2","4","0.55","0.88","0.98","0.99","1.0","3.6030347203039157"
"109.json","18","87.5","26","8","18","19","8","47","11","36","39","11","2","5","0.45","0.84","0.96","0.99","1.0","3.7563506529063715"
"11.json","18","87.5","13","3","10","6","3","28","6","22","15","6","4","3","0.64","0.93","0.99","1.0","1.0","3.447"
"110.json","18","87.5","26","8","18","19","8","47","11","36","39","11","2","5","0.45","0.84","0.96","0.99","1.0","3.7585555999999998"
"111.json","18","87.5","28","10","18","24","10","50","14","36","50","14","2","6","0.45","0.83","0.96","0.99","1.0","3.7702"
"112.json","18","87.5","13","3","10","6","3","21","3","18","9","3","4","3","0.88","0.98","1.0","1.0","1.0","2.7054"
"113.json","18","87.5","21","6","15","14","6","35","7","28","26","7","3","4","0.57","0.88","0.97","0.99","1.0","3.5826"
"114.json","18","87.5","21","6","15","14","6","35","7","28","26","7","3","4","0.58","0.89","0.97","1.0","1.0","3.5679410799999998"
"115.json","18","87.5","26","9","17","22","9","45","11","34","43","11","2","5","0.5","0.85","0.96","0.99","1.0","3.699273295907041"
"116.json","18","87.5","19","5","14","11","5","33","6","27","20","6","3","4","0.64","0.91","0.98","1.0","1.0","3.463"
"117.json","18","87.5","23","7","16","17","7","39","9","30","33","9","3","5","0.5","0.86","0.97","0.99","1.0","3.672151270130581"
"118.json","18","87.5","26","8","18","19","8","46","10","36","37","10","2","5","0.45","0.84","0.97","0.99","1.0","3.7526924121552283"
"119.json","18","87.5","28","10","18","25","10","49","13","36","50","13","2","6","0.43","0.81","0.96","0.99","1.0","3.8107"
"12.json","18","87.5","11","2","9","4","2","24","4","20","10","4","4","2","0.89","0.98","1.0","1.0","1.0","2.7039"
"120.json","18","87.5","19","5","14","11","5","33","6","27","20","6","3","4","0.64","0.9","0.98","1.0","1.0","3.4783961592477377"
"121.json","18","87.5","26","8","18","19","8","46","10","36","37","10","2","5","0.45","0.84","0.96","0.99","1.0","3.7605517111199993"
"122.json","18","87.5","23","7","16","17","7","39","9","30","33","9","3","5","0.53","0.86","0.97","0.99","1.0","3.655"
"123.json","18","87.5","28","10","18","25","10","49","13","36","50","13","2","6","0.45","0.82","0.96","0.99","1.0","3.7826"
"124.json","18","87.5","23","7","16","16","7","42","9","33","31","9","2","5","0.56","0.89","0.98","1.0","1.0","3.5775"
"125.json","18","87.5","27","9","18","22","9","48","12","36","44","12","2","6","0.47","0.83","0.96","0.99","1.0","3.758"
"126.json","18","87.5","27","9","18","22","9","48","12","36","44","12","2","6","0.45","0.83","0.96","0.99","1.0","3.7699154999999998"
"127.json","18","87.5","29","11","18","28","11","51","15","36","57","15","2","7","0.47","0.83","0.96","0.99","1.0","3.754710460884372"
"128.json","18","87.5","9","1","8","2","1","16","1","15","3","1","5","1","0.91","0.99","1.0","1.0","1.0","2.6548"
"129.json","18","87.5","12","2","10","4","2","23","3","20","8","3","4","2","0.89","0.98","1.0","1.0","0.0","2.6908634495915607"
"13.json","18","87.5","13","3","10","6","3","28","6","22","15","6","4","3","0.73","0.95","0.99","1.0","1.0","3.3333"
"130.json","18","87.5","12","2","10","4","2","23","3","20","8","3","4","2","0.89","0.98","1.0","1.0","1.0","2.6806"
"131.json","18","87.5","14","3","11","6","3","28","5","23","13","5","3","3","0.88","0.98","1.0","1.0","1.0","2.6954"
