"name","credits","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"13.json","18","57.5","13","3","10","6","3","28","6","22","15","6","4","3","0.16","0.43","0.66","0.81","0.91","5.1183"
"130.json","18","57.5","12","2","10","4","2","23","3","20","8","3","4","2","0.25","0.52","0.74","0.87","0.94","4.6972"
"131.json","18","57.5","14","3","11","6","3","28","5","23","13","5","3","3","0.23","0.51","0.72","0.86","0.93","4.7816"
"132.json","18","57.5","15","3","12","7","3","28","4","24","14","4","4","2","0.14","0.37","0.59","0.76","0.87","5.4254"
"133.json","18","57.5","17","4","13","9","4","32","6","26","19","6","4","3","0.12","0.35","0.57","0.74","0.85","5.5355"
"134.json","18","57.5","18","4","14","9","4","35","6","29","19","6","3","3","0.1","0.32","0.55","0.74","0.85","5.58708508"
"135.json","18","57.5","19","5","14","11","5","37","8","29","24","8","3","4","0.12","0.33","0.57","0.74","0.85","5.5815071"
"136.json","18","57.5","15","3","12","7","3","28","4","24","14","4","4","2","0.13","0.38","0.61","0.76","0.87","5.4055"
"137.json","18","57.5","18","4","14","9","4","35","6","29","19","6","3","3","0.11","0.32","0.56","0.74","0.85","5.5858"
"138.json","18","57.5","17","4","13","9","4","32","6","26","19","6","4","3","0.11","0.36","0.59","0.75","0.86","5.5070811"
"139.json","18","57.5","19","5","14","11","5","37","8","29","24","8","3","4","0.11","0.33","0.56","0.74","0.85","5.57131716"
"14.json","18","57.5","13","3","10","6","3","28","6","22","15","6","4","3","0.16","0.43","0.66","0.82","0.91","5.1128"
"140.json","18","57.5","19","5","14","12","5","37","7","30","25","7","3","3","0.1","0.3","0.53","0.7","0.82","5.7324"
"141.json","18","57.5","21","6","15","14","6","41","9","32","30","9","3","4","0.08","0.27","0.5","0.68","0.81","5.889222559999999"
"142.json","18","57.5","21","6","15","14","6","41","9","32","30","9","3","4","0.08","0.27","0.49","0.68","0.8","5.92354648"
"143.json","18","57.5","22","7","15","16","7","43","11","32","35","11","3","5","0.08","0.26","0.49","0.67","0.81","5.9221"
"144.json","18","57.5","12","2","10","4","2","20","2","18","6","2","4","2","0.25","0.52","0.74","0.87","0.94","4.699714263432"
"145.json","18","57.5","18","4","14","9","4","32","5","27","17","5","3","3","0.1","0.33","0.56","0.74","0.86","5.558127995095383"
"146.json","18","57.5","18","4","14","9","4","32","5","27","17","5","3","3","0.11","0.32","0.56","0.73","0.85","5.587139942852686"
"147.json","18","57.5","22","6","16","14","6","41","8","33","28","8","2","4","0.07","0.26","0.48","0.67","0.8","5.960384709296"
"148.json","18","57.5","18","4","14","9","4","32","5","27","17","5","3","3","0.11","0.34","0.56","0.74","0.84","5.5698"
"149.json","18","57.5","22","6","16","14","6","38","8","30","28","8","3","4","0.06","0.22","0.45","0.65","0.79","6.094592076941859"
"15.json","18","57.5","14","4","10","8","4","30","8","22","20","8","4","4","0.12","0.37","0.61","0.78","0.88","5.3634"
"150.json","18","57.5","24","6","18","14","6","44","8","36","28","8","2","4","0.03","0.19","0.41","0.62","0.78","6.230418918415388"
"151.json","18","57.5","26","8","18","19","8","47","11","36","39","11","2","5","0.04","0.17","0.38","0.58","0.74","6.416249381106389"
"152.json","18","57.5","18","4","14","9","4","32","5","27","17","5","3","3","0.11","0.33","0.57","0.74","0.85","5.54790141622"
"153.json","18","57.5","24","6","18","14","6","44","8","36","28","8","2","4","0.04","0.18","0.4","0.61","0.77","6.311246083783683"
"154.json","18","57.5","22","6","16","14","6","38","8","30","28","8","3","4","0.06","0.24","0.46","0.65","0.8","6.0448"
"155.json","18","57.5","26","8","18","19","8","47","11","36","39","11","2","5","0.04","0.18","0.4","0.6","0.75","6.3372"
"156.json","18","57.5","22","6","16","14","6","41","8","33","28","8","2","4","0.07","0.25","0.47","0.66","0.8","5.99138442"
"157.json","18","57.5","26","8","18","19","8","47","11","36","39","11","2","5","0.04","0.18","0.39","0.6","0.76","6.358823697275679"
"158.json","18","57.5","26","8","18","19","8","47","11","36","39","11","2","5","0.04","0.17","0.38","0.58","0.74","6.439798276884"
"159.json","18","57.5","28","10","18","24","10","50","14","36","50","14","2","6","0.04","0.16","0.35","0.55","0.71","6.5764"
"16.json","18","57.5","9","1","8","2","1","16","1","15","3","1","5","1","0.26","0.54","0.76","0.89","0.95","4.5914"
"160.json","18","57.5","11","2","9","4","2","18","2","16","6","2","5","2","0.24","0.52","0.73","0.87","0.94","4.723"
"161.json","18","57.5","14","3","11","6","3","25","4","21","11","4","4","3","0.22","0.49","0.72","0.86","0.93","4.806"
"162.json","18","57.5","14","3","11","6","3","25","4","21","11","4","4","3","0.23","0.5","0.71","0.85","0.93","4.8126"
"163.json","18","57.5","16","4","12","8","4","30","6","24","16","6","3","4","0.21","0.45","0.67","0.82","0.9","5.0011612"
"164.json","18","57.5","19","5","14","12","5","32","6","26","23","6","4","3","0.08","0.28","0.51","0.68","0.81","5.8652"
"165.json","18","57.5","21","6","15","14","6","36","8","28","28","8","4","4","0.07","0.27","0.5","0.68","0.8","5.90420023224"
"166.json","18","57.5","22","6","16","14","6","39","8","31","28","8","3","4","0.06","0.25","0.46","0.66","0.8","6.00337304"
"167.json","18","57.5","23","7","16","16","7","41","10","31","33","10","3","5","0.07","0.25","0.47","0.66","0.79","6.0181182799999995"
"168.json","18","57.5","19","5","14","12","5","32","6","26","23","6","4","3","0.08","0.27","0.5","0.68","0.81","5.862000674608"
"169.json","18","57.5","22","6","16","14","6","39","8","31","28","8","3","4","0.07","0.25","0.48","0.67","0.79","5.994003623656"
"17.json","18","57.5","15","3","12","7","3","28","4","24","14","4","4","2","0.13","0.37","0.6","0.76","0.88","5.394049461331939"
"170.json","18","57.5","21","6","15","14","6","36","8","28","28","8","4","4","0.07","0.26","0.48","0.67","0.8","5.967372400134921"
"171.json","18","57.5","23","7","16","16","7","41","10","31","33","10","3","5","0.06","0.25","0.47","0.66","0.8","6.00203504"
"172.json","18","57.5","24","8","16","20","8","42","10","32","40","10","3","4","0.06","0.21","0.41","0.6","0.74","6.3084"
"173.json","18","57.5","26","9","17","22","9","46","12","34","45","12","3","5","0.05","0.19","0.39","0.59","0.74","6.3784"
"174.json","18","57.5","26","9","17","22","9","46","12","34","45","12","3","5","0.05","0.19","0.41","0.59","0.75","6.332074919055638"
"175.json","18","57.5","27","10","17","24","10","48","14","34","50","14","3","6","0.05","0.19","0.4","0.58","0.74","6.36327568"
"176.json","18","57.5","13","3","10","6","3","21","3","18","9","3","4","3","0.24","0.51","0.73","0.85","0.92","4.7887"
"177.json","18","57.5","19","5","14","11","5","33","6","27","20","6","3","4","0.1","0.34","0.57","0.74","0.85","5.577311625599019"
"178.json","18","57.5","19","5","14","11","5","33","6","27","20","6","3","4","0.11","0.33","0.56","0.73","0.84","5.592357740000001"
"179.json","18","57.5","23","7","16","16","7","42","9","33","31","9","2","5","0.07","0.24","0.47","0.66","0.8","6.010495848754236"
"18.json","18","57.5","15","3","12","7","3","28","4","24","14","4","4","2","0.13","0.37","0.59","0.76","0.87","5.420384513932"
"180.json","18","57.5","21","6","15","14","6","35","7","28","26","7","3","4","0.09","0.28","0.5","0.68","0.81","5.8727934744800265"
"181.json","18","57.5","23","7","16","17","7","39","9","30","33","9","3","5","0.06","0.23","0.43","0.63","0.79","6.1257"
"182.json","18","57.5","26","8","18","19","8","46","10","36","37","10","2","5","0.04","0.17","0.38","0.58","0.75","6.3817"
"183.json","18","57.5","27","9","18","22","9","48","12","36","44","12","2","6","0.04","0.16","0.36","0.57","0.73","6.4775"
"184.json","18","57.5","21","6","15","14","6","35","7","28","26","7","3","4","0.08","0.29","0.51","0.7","0.82","5.8301"
"185.json","18","57.5","26","8","18","19","8","46","10","36","37","10","2","5","0.04","0.17","0.38","0.59","0.75","6.37206744"
"186.json","18","57.5","23","7","16","17","7","39","9","30","33","9","3","5","0.07","0.23","0.45","0.63","0.76","6.166"
"187.json","18","57.5","27","9","18","22","9","48","12","36","44","12","2","6","0.03","0.17","0.38","0.58","0.73","6.4612"
"188.json","18","57.5","26","9","17","22","9","45","11","34","43","11","2","5","0.05","0.2","0.4","0.6","0.75","6.3228332"
"189.json","18","57.5","28","10","18","25","10","49","13","36","50","13","2","6","0.04","0.16","0.36","0.55","0.71","6.55471954"
"19.json","18","57.5","19","5","14","12","5","37","7","30","25","7","3","3","0.09","0.28","0.5","0.69","0.81","5.8368"
"190.json","18","57.5","28","10","18","25","10","49","13","36","50","13","2","6","0.04","0.16","0.35","0.55","0.71","6.5754"
"191.json","18","57.5","29","11","18","28","11","51","15","36","57","15","2","7","0.04","0.16","0.35","0.54","0.7","6.636693569328"
"192.json","18","57.5","11","2","9","4","2","19","2","17","6","2","4","2","0.26","0.54","0.75","0.88","0.94","4.6526"
"193.json","18","57.5","17","4","13","9","4","31","5","26","17","5","3","3","0.12","0.35","0.57","0.74","0.85","5.537915462325119"
"194.json","18","57.5","17","4","13","9","4","31","5","26","17","5","3","3","0.13","0.37","0.59","0.76","0.86","5.4461305200000005"
"195.json","18","57.5","21","6","15","14","6","40","8","32","28","8","2","4","0.08","0.27","0.49","0.67","0.8","5.927774558694896"
"196.json","18","57.5","17","4","13","9","4","31","5","26","17","5","3","3","0.12","0.35","0.59","0.76","0.86","5.485"
"197.json","18","57.5","19","5","14","12","5","35","7","28","24","7","3","4","0.09","0.29","0.51","0.69","0.82","5.804"
"198.json","18","57.5","22","6","16","14","6","42","8","34","28","8","2","4","0.06","0.24","0.45","0.65","0.79","6.0584"
"199.json","18","57.5","23","7","16","17","7","44","10","34","35","10","2","5","0.06","0.22","0.44","0.63","0.77","6.1439"
"2.json","18","57.5","9","1","8","2","1","19","2","17","5","2","5","1","0.18","0.46","0.69","0.85","0.92","4.9802"
"20.json","18","57.5","12","2","10","4","2","23","3","20","8","3","4","2","0.25","0.53","0.75","0.87","0.94","4.6895"
"200.json","18","57.5","17","4","13","9","4","31","5","26","17","5","3","3","0.12","0.36","0.58","0.75","0.86","5.505707583092465"
"201.json","18","57.5","22","6","16","14","6","42","8","34","28","8","2","4","0.06","0.23","0.45","0.66","0.79","6.0566"
"202.json","18","57.5","19","5","14","12","5","35","7","28","24","7","3","4","0.09","0.3","0.52","0.7","0.82","5.7964"
"203.json","18","57.5","23","7","16","17","7","44","10","34","35","10","2","5","0.06","0.23","0.43","0.63","0.78","6.151671764739455"
"204.json","18","57.5","21","6","15","14","6","40","8","32","28","8","2","4","0.08","0.28","0.49","0.68","0.81","5.8964"
"205.json","18","57.5","23","7","16","17","7","44","10","34","35","10","2","5","0.06","0.22","0.44","0.62","0.78","6.1722"
"206.json","18","57.5","23","7","16","17","7","44","10","34","35","10","2","5","0.06","0.21","0.44","0.63","0.77","6.1799792799999995"
"207.json","18","57.5","24","8","16","20","8","46","12","34","42","12","2","6","0.06","0.21","0.42","0.61","0.75","6.2932"
"208.json","18","57.5","13","3","10","6","3","21","3","18","9","3","4","3","0.23","0.5","0.71","0.85","0.93","4.810189871278971"
"209.json","18","57.5","21","6","15","14","6","35","7","28","26","7","3","4","0.08","0.28","0.5","0.68","0.81","5.8899"
"21.json","18","57.5","17","4","13","9","4","32","6","26","19","6","4","3","0.12","0.35","0.57","0.74","0.85","5.5324"
"210.json","18","57.5","21","6","15","14","6","35","7","28","26","7","3","4","0.08","0.27","0.49","0.68","0.81","5.90677798"
"211.json","18","57.5","26","9","17","22","9","45","11","34","43","11","2","5","0.05","0.2","0.4","0.59","0.74","6.33"
"212.json","18","57.5","19","5","14","11","5","33","6","27","20","6","3","4","0.11","0.34","0.56","0.72","0.84","5.6066"
"213.json","18","57.5","23","7","16","17","7","39","9","30","33","9","3","5","0.06","0.22","0.43","0.62","0.77","6.1946"
"214.json","18","57.5","26","8","18","19","8","46","10","36","37","10","2","5","0.04","0.17","0.38","0.58","0.75","6.3989"
"215.json","18","57.5","28","10","18","25","10","49","13","36","50","13","2","6","0.03","0.16","0.35","0.55","0.72","6.584510943908"
"216.json","18","57.5","19","5","14","11","5","33","6","27","20","6","3","4","0.11","0.33","0.55","0.73","0.85","5.5854"
"217.json","18","57.5","26","8","18","19","8","46","10","36","37","10","2","5","0.04","0.19","0.39","0.59","0.75","6.3823"
"218.json","18","57.5","23","7","16","17","7","39","9","30","33","9","3","5","0.06","0.22","0.43","0.62","0.77","6.1796"
"219.json","18","57.5","28","10","18","25","10","49","13","36","50","13","2","6","0.04","0.16","0.35","0.54","0.71","6.58111508"
"22.json","18","57.5","18","4","14","9","4","35","6","29","19","6","3","3","0.1","0.32","0.56","0.74","0.85","5.6"
"220.json","18","57.5","23","7","16","16","7","42","9","33","31","9","2","5","0.06","0.24","0.46","0.66","0.79","6.0118"
"221.json","18","57.5","27","9","18","22","9","48","12","36","44","12","2","6","0.03","0.16","0.36","0.56","0.73","6.5154"
"222.json","18","57.5","27","9","18","22","9","48","12","36","44","12","2","6","0.04","0.17","0.38","0.58","0.74","6.44180236"
"223.json","18","57.5","29","11","18","28","11","51","15","36","57","15","2","7","0.04","0.16","0.34","0.53","0.7","6.647330855954779"
"224.json","18","57.5","13","3","10","6","3","21","3","18","9","3","4","3","0.25","0.52","0.73","0.86","0.93","4.738255035392888"
"225.json","18","57.5","19","5","14","11","5","33","6","27","20","6","3","4","0.11","0.33","0.55","0.72","0.85","5.614501141516619"
"226.json","18","57.5","19","5","14","11","5","33","6","27","20","6","3","4","0.1","0.32","0.56","0.74","0.86","5.576547651007079"
"227.json","18","57.5","23","7","16","16","7","42","9","33","31","9","2","5","0.06","0.25","0.46","0.66","0.8","6.015888360472"
"228.json","18","57.5","21","6","15","14","6","35","7","28","26","7","3","4","0.09","0.27","0.5","0.67","0.81","5.885915309530201"
"229.json","18","57.5","23","7","16","17","7","39","9","30","33","9","3","5","0.06","0.22","0.43","0.62","0.76","6.21223892"
"23.json","18","57.5","21","6","15","14","6","41","9","32","30","9","3","4","0.08","0.27","0.49","0.67","0.81","5.922"
"230.json","18","57.5","26","8","18","19","8","46","10","36","37","10","2","5","0.04","0.17","0.37","0.57","0.74","6.44747646"
"231.json","18","57.5","27","9","18","22","9","48","12","36","44","12","2","6","0.04","0.17","0.37","0.57","0.73","6.4721771830619055"
"232.json","18","57.5","21","6","15","14","6","35","7","28","26","7","3","4","0.08","0.27","0.5","0.68","0.81","5.8664"
"233.json","18","57.5","26","8","18","19","8","46","10","36","37","10","2","5","0.04","0.18","0.38","0.58","0.74","6.422089495292"
"234.json","18","57.5","23","7","16","17","7","39","9","30","33","9","3","5","0.06","0.22","0.43","0.63","0.77","6.19"
"235.json","18","57.5","27","9","18","22","9","48","12","36","44","12","2","6","0.04","0.16","0.36","0.56","0.73","6.5074"
"236.json","18","57.5","26","9","17","22","9","45","11","34","43","11","2","5","0.05","0.2","0.4","0.6","0.75","6.3340380000000005"
"237.json","18","57.5","28","10","18","25","10","49","13","36","50","13","2","6","0.03","0.16","0.35","0.56","0.72","6.536116902188781"
"238.json","18","57.5","28","10","18","25","10","49","13","36","50","13","2","6","0.04","0.16","0.34","0.56","0.72","6.5626668076"
"239.json","18","57.5","29","11","18","28","11","51","15","36","57","15","2","7","0.03","0.16","0.35","0.52","0.69","6.6721294661711905"
"24.json","18","57.5","12","2","10","4","2","23","3","20","8","3","4","2","0.25","0.53","0.74","0.87","0.94","4.6781"
"240.json","18","57.5","14","4","10","8","4","22","4","18","12","4","4","4","0.23","0.48","0.69","0.84","0.92","4.8748"
"241.json","18","57.5","22","7","15","16","7","36","8","28","29","8","3","5","0.08","0.27","0.49","0.67","0.8","5.921403177672095"
"242.json","18","57.5","22","7","15","16","7","36","8","28","29","8","3","5","0.08","0.27","0.49","0.67","0.8","5.91057496"
"243.json","18","57.5","27","10","17","24","10","46","12","34","46","12","2","6","0.05","0.2","0.4","0.59","0.74","6.3546"
"244.json","18","57.5","22","7","15","16","7","36","8","28","29","8","3","5","0.08","0.26","0.48","0.66","0.81","5.9332"
"245.json","18","57.5","24","8","16","20","8","40","10","30","38","10","3","6","0.06","0.21","0.41","0.6","0.75","6.3056"
"246.json","18","57.5","28","10","18","24","10","48","12","36","46","12","2","6","0.03","0.16","0.35","0.55","0.71","6.570927338713866"
"247.json","18","57.5","29","11","18","28","11","50","14","36","55","14","2","7","0.04","0.16","0.34","0.53","0.69","6.664334425893234"
"248.json","18","57.5","22","7","15","16","7","36","8","28","29","8","3","5","0.07","0.27","0.49","0.67","0.81","5.9212"
"249.json","18","57.5","28","10","18","24","10","48","12","36","46","12","2","6","0.04","0.16","0.36","0.56","0.72","6.53547092"
"25.json","18","57.5","18","4","14","9","4","35","6","29","19","6","3","3","0.1","0.32","0.55","0.73","0.85","5.6076"
"250.json","18","57.5","24","8","16","20","8","40","10","30","38","10","3","6","0.06","0.2","0.4","0.59","0.74","6.3508"
"251.json","18","57.5","29","11","18","28","11","50","14","36","55","14","2","7","0.04","0.15","0.33","0.53","0.69","6.698257280008804"
"252.json","18","57.5","27","10","17","24","10","46","12","34","46","12","2","6","0.05","0.18","0.39","0.59","0.74","6.4158"
"253.json","18","57.5","29","11","18","28","11","50","14","36","55","14","2","7","0.04","0.15","0.34","0.53","0.69","6.661332866885179"
"254.json","18","57.5","29","11","18","28","11","50","14","36","55","14","2","7","0.04","0.16","0.34","0.54","0.7","6.64708316"
"255.json","18","57.5","30","12","18","32","12","52","16","36","64","16","2","8","0.04","0.14","0.31","0.5","0.67","6.798905242572082"
"26.json","18","57.5","17","4","13","9","4","32","6","26","19","6","4","3","0.11","0.34","0.57","0.74","0.86","5.54071708"
"27.json","18","57.5","21","6","15","14","6","41","9","32","30","9","3","4","0.08","0.27","0.49","0.68","0.81","5.907"
"28.json","18","57.5","14","3","11","6","3","28","5","23","13","5","3","3","0.23","0.49","0.72","0.84","0.92","4.8328"
"29.json","18","57.5","19","5","14","11","5","37","8","29","24","8","3","4","0.11","0.33","0.56","0.73","0.85","5.5928"
"3.json","18","57.5","11","2","9","4","2","24","4","20","10","4","4","2","0.14","0.4","0.64","0.8","0.89","5.2288"
"30.json","18","57.5","19","5","14","11","5","37","8","29","24","8","3","4","0.1","0.32","0.55","0.73","0.84","5.63051856"
"31.json","18","57.5","22","7","15","16","7","43","11","32","35","11","3","5","0.08","0.27","0.48","0.67","0.8","5.9192"
"32.json","18","57.5","9","1","8","2","1","16","1","15","3","1","5","1","0.26","0.54","0.76","0.89","0.95","4.61892132"
"33.json","18","57.5","12","2","10","4","2","23","3","20","8","3","4","2","0.26","0.54","0.75","0.87","0.94","4.6545"
"34.json","18","57.5","12","2","10","4","2","23","3","20","8","3","4","2","0.25","0.51","0.73","0.86","0.93","4.74427978"
"35.json","18","57.5","14","3","11","6","3","28","5","23","13","5","3","3","0.23","0.49","0.71","0.85","0.93","4.84178384"
"36.json","18","57.5","15","3","12","7","3","28","4","24","14","4","4","2","0.12","0.36","0.59","0.76","0.87","5.448182114992"
"37.json","18","57.5","17","4","13","9","4","32","6","26","19","6","4","3","0.12","0.34","0.58","0.75","0.85","5.5211"
"38.json","18","57.5","18","4","14","9","4","35","6","29","19","6","3","3","0.11","0.33","0.56","0.74","0.86","5.548489636422999"
"39.json","18","57.5","19","5","14","11","5","37","8","29","24","8","3","4","0.11","0.34","0.56","0.74","0.85","5.58170422"
"4.json","18","57.5","9","1","8","2","1","19","2","17","5","2","5","1","0.27","0.56","0.78","0.89","0.95","4.566"
"40.json","18","57.5","15","3","12","7","3","28","4","24","14","4","4","2","0.13","0.37","0.6","0.76","0.86","5.4426"
"41.json","18","57.5","18","4","14","9","4","35","6","29","19","6","3","3","0.11","0.32","0.55","0.73","0.85","5.614348855956"
"42.json","18","57.5","17","4","13","9","4","32","6","26","19","6","4","3","0.11","0.35","0.58","0.75","0.86","5.49928852"
"43.json","18","57.5","19","5","14","11","5","37","8","29","24","8","3","4","0.11","0.33","0.56","0.74","0.85","5.570122869771191"
"44.json","18","57.5","19","5","14","12","5","37","7","30","25","7","3","3","0.08","0.28","0.51","0.68","0.81","5.8656"
"45.json","18","57.5","21","6","15","14","6","41","9","32","30","9","3","4","0.08","0.28","0.49","0.67","0.8","5.905114024573955"
"46.json","18","57.5","21","6","15","14","6","41","9","32","30","9","3","4","0.09","0.3","0.52","0.7","0.82","5.8091731200000005"
"47.json","18","57.5","22","7","15","16","7","43","11","32","35","11","3","5","0.08","0.27","0.48","0.66","0.81","5.935923784263999"
"48.json","18","57.5","11","2","9","4","2","19","2","17","6","2","4","2","0.25","0.52","0.74","0.87","0.94","4.712768356768"
"49.json","18","57.5","17","4","13","9","4","31","5","26","17","5","3","3","0.12","0.34","0.59","0.76","0.86","5.5046"
"5.json","18","57.5","11","2","9","4","2","23","4","19","10","4","5","2","0.17","0.44","0.67","0.83","0.91","5.0426"
"50.json","18","57.5","17","4","13","9","4","31","5","26","17","5","3","3","0.13","0.36","0.59","0.76","0.86","5.45791253336152"
"51.json","18","57.5","21","6","15","14","6","40","8","32","28","8","2","4","0.07","0.26","0.5","0.68","0.81","5.9133814"
"52.json","18","57.5","17","4","13","9","4","31","5","26","17","5","3","3","0.12","0.36","0.58","0.75","0.86","5.4757"
"53.json","18","57.5","19","5","14","12","5","35","7","28","24","7","3","4","0.09","0.29","0.52","0.69","0.81","5.832784280635535"
"54.json","18","57.5","22","6","16","14","6","42","8","34","28","8","2","4","0.06","0.23","0.46","0.64","0.79","6.07"
"55.json","18","57.5","23","7","16","17","7","44","10","34","35","10","2","5","0.06","0.21","0.42","0.62","0.76","6.2417"
"56.json","18","57.5","17","4","13","9","4","31","5","26","17","5","3","3","0.13","0.37","0.59","0.76","0.87","5.4364"
"57.json","18","57.5","22","6","16","14","6","42","8","34","28","8","2","4","0.06","0.24","0.46","0.64","0.78","6.071"
"58.json","18","57.5","19","5","14","12","5","35","7","28","24","7","3","4","0.09","0.29","0.51","0.7","0.82","5.8284"
"59.json","18","57.5","23","7","16","17","7","44","10","34","35","10","2","5","0.05","0.22","0.44","0.63","0.77","6.184642447784"
"6.json","18","57.5","12","2","10","4","2","26","4","22","10","4","4","2","0.16","0.44","0.68","0.82","0.91","5.0762"
"60.json","18","57.5","21","6","15","14","6","40","8","32","28","8","2","4","0.08","0.26","0.48","0.67","0.81","5.9028"
"61.json","18","57.5","23","7","16","17","7","44","10","34","35","10","2","5","0.06","0.22","0.44","0.63","0.78","6.1454"
"62.json","18","57.5","23","7","16","17","7","44","10","34","35","10","2","5","0.06","0.22","0.43","0.62","0.77","6.18518056"
"63.json","18","57.5","24","8","16","20","8","46","12","34","42","12","2","6","0.06","0.21","0.41","0.6","0.76","6.2617"
"64.json","18","57.5","9","1","8","2","1","16","1","15","3","1","5","1","0.27","0.57","0.77","0.89","0.95","4.5552"
"65.json","18","57.5","15","3","12","7","3","28","4","24","14","4","4","2","0.13","0.36","0.59","0.76","0.87","5.439899857704"
"66.json","18","57.5","15","3","12","7","3","28","4","24","14","4","4","2","0.12","0.35","0.59","0.76","0.86","5.4783"
"67.json","18","57.5","19","5","14","12","5","37","7","30","25","7","3","3","0.09","0.3","0.52","0.7","0.82","5.779837036112"
"68.json","18","57.5","12","2","10","4","2","23","3","20","8","3","4","2","0.25","0.53","0.74","0.87","0.94","4.699894435436613"
