"COUSE","TERM1","TERM2","TERM3","TERM4","TERM5","TERM6","TERM7","TERM8","TERM9","TERM10","TERM11","TERM12"
"BUS101",80.0,96.08,99.2,99.84,99.97,99.99,100.0,100.0,100.0,100.0,100.0,100.0
"MATH111",79.88,95.94,99.19,99.85,99.97,99.99,100.0,100.0,100.0,100.0,100.0,100.0
"PSY201",80.05,96.08,99.19,99.84,99.96,99.99,100.0,100.0,100.0,100.0,100.0,100.0
"WRI121",80.17,96.01,99.17,99.85,99.97,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"LAB SCI",80.16,96.05,99.19,99.84,99.97,99.99,100.0,100.0,100.0,100.0,100.0,100.0
"BUS215",0.0,79.94,95.92,99.15,99.83,99.97,99.99,100.0,100.0,100.0,100.0,100.0
"ECO201",0.0,63.88,89.4,97.21,99.29,99.83,99.95,99.99,100.0,100.0,100.0,100.0
"MIS102",80.01,96.06,99.24,99.85,99.97,99.99,100.0,100.0,100.0,100.0,100.0,100.0
"SPE111",0.0,78.23,95.57,99.12,99.82,99.96,99.99,100.0,100.0,100.0,100.0,100.0
"WRI122",0.0,58.93,88.73,97.1,99.33,99.85,99.97,99.99,100.0,100.0,100.0,100.0
"ELEC",0.0,54.1,90.66,98.2,99.63,99.93,99.99,100.0,100.0,100.0,100.0,100.0
"ECO202",0.0,26.22,81.44,95.58,99.05,99.79,99.95,99.98,100.0,100.0,100.0,100.0
"MIS206",0.0,0.0,77.39,95.3,99.02,99.83,99.96,99.99,100.0,100.0,100.0,100.0
"SPE321",0.0,0.0,58.88,88.18,96.87,99.23,99.83,99.96,99.99,100.0,100.0,100.0
"WRI227",0.0,0.0,43.09,79.56,93.56,98.13,99.5,99.86,99.97,99.99,100.0,100.0
"HUM",0.0,0.0,54.69,90.47,98.06,99.61,99.93,99.98,100.0,100.0,100.0,100.0
"ACC201",0.0,0.0,10.5,77.37,95.52,99.1,99.83,99.95,99.99,100.0,100.0,100.0
"BUS223",0.0,0.0,19.15,74.74,94.75,98.95,99.78,99.95,100.0,100.0,100.0,100.0
"MATH361",0.0,0.0,0.0,54.87,90.37,98.03,99.6,99.93,99.98,99.99,100.0,100.0
"MIS113",0.0,0.0,0.0,37.08,85.09,96.91,99.39,99.87,99.98,100.0,100.0,100.0
"BUS256",0.0,0.0,0.0,17.1,74.79,94.2,98.77,99.73,99.94,99.99,100.0,100.0
"BUS318",0.0,0.0,0.0,3.13,55.24,86.62,96.47,99.1,99.77,99.96,99.99,100.0
"BUS349",0.0,0.0,0.0,2.16,56.36,90.15,97.99,99.56,99.92,99.98,100.0,100.0
"MATH371",0.0,0.0,0.0,0.0,37.73,84.43,96.78,99.34,99.86,99.97,100.0,100.0
"PHIL342",0.0,0.0,0.0,0.0,21.82,76.34,94.99,98.94,99.77,99.95,99.99,100.0
"ACC203",0.0,0.0,0.0,0.0,8.07,63.08,91.24,98.1,99.58,99.92,99.98,100.0
"BUS397",0.0,0.0,0.0,0.0,0.78,40.67,79.5,94.31,98.5,99.64,99.92,99.98
"MIS225",0.0,0.0,0.0,0.0,0.0,37.14,83.1,96.51,99.31,99.86,99.97,99.99
