"COUSE","TERM1","TERM2","TERM3","TERM4","TERM5","TERM6","TERM7","TERM8"
"ENGL 110","-0.8250000000000028","-0.2300000000000182","0.05999999999997385","-0.014999999999986358","-0.0049999999999954525","0.0","0.0","0.0"
"MATH 162","-0.1899999999999693","0.024999999999977263","0.015000000000043201","-0.08500000000002217","-0.024999999999991473","-0.010000000000019327","-0.0049999999999954525","0.0"
"ECE 101","0.4900000000000091","-0.06999999999999318","-0.01999999999999602","-0.0049999999999954525","0.0","0.0","0.0","0.0"
"ECE 131","-0.1950000000000074","0.1700000000000017","-0.03999999999999204","0.01999999999999602","0.005000000000009663","0.0","0.0","0.0"
"PHYC 160","-0.05500000000000682","-0.09499999999998465","-0.1500000000000199","-0.05999999999998806","-0.010000000000005116","0.0049999999999954525","0.0","0.0"
"ENGL 120","0.0","-0.9749999999999943","-0.3049999999999784","0.025000000000005684","-0.01999999999999602","-0.015000000000000568","0.0","0.0"
"MATH 163","0.0","0.0799999999999983","0.044999999999987494","0.009999999999990905","-0.1449999999999818","-0.09499999999999886","0.010000000000005116","-1.4210854715202004e-14"
"PHYC 161","0.0","-0.03499999999999659","-0.21999999999998465","-0.0899999999999892","-0.0049999999999954525","0.01500000000001478","-0.020000000000010232","0.0049999999999954525"
"PHYC 161L","0.0","-0.030000000000015348","-0.08500000000000796","-0.10000000000002274","-0.04999999999998295","-0.005000000000009663","0.0049999999999954525","0.0"
"ECE 231","0.0","-0.25499999999998124","0.15500000000001535","-0.03999999999996362","0.014999999999986358","0.005000000000009663","0.0","0.0"
"ECE 203","0.0","0.0","2.480000000000004","2.2399999999999807","1.0600000000000165","0.1950000000000216","-0.03500000000002501","0.03000000000002956"
"ECE 238L","0.0","0.0049999999999954525","0.17499999999998295","0.060000000000002274","0.07500000000000284","0.020000000000010232","0.010000000000005116","0.0"
"Basic Science","-0.6849999999999881","-0.484999999999971","-0.08499999999999375","1.4210854715202004e-14","0.010000000000005116","0.0","0.0","0.0"
"Basic Science Lab","-0.20499999999996987","-0.1799999999999926","-0.10999999999999943","-0.03499999999998238","0.0","0.0","0.0","0.0"
"ENGL 219","0.0","0.0","-0.7050000000000267","-0.3350000000000364","-0.030000000000015348","-0.0350000000000108","-0.010000000000005116","0.0"
"ECON 105","0.0","-0.28999999999999915","-0.029999999999986926","-0.2600000000000051","0.010000000000005116","0.045000000000001705","0.01999999999999602","-2.842170943040401e-14"
