"COUSE","TERM1","TERM2","TERM3","TERM4","TERM5","TERM6","TERM7","TERM8"
"ENGL 110","-0.7000000000000028","-0.1500000000000199","0.004999999999967031","-0.0049999999999954525","0.0","0.0","0.0","0.0"
"MATH 162","-0.125","0.11499999999996646","0.025000000000034106","-0.05000000000001137","0.010000000000019327","0.0","-0.0049999999999954525","-0.0049999999999954525"
"ECE 101","0.3200000000000074","0.005000000000009663","0.0049999999999954525","0.0","0.0","0.0","0.0","0.0"
"ECE 131","-0.09499999999999886","0.020000000000010232","1.4210854715202004e-14","-0.0049999999999954525","0.005000000000009663","-0.0049999999999954525","-0.0049999999999954525","0.0"
"PHYC 160","-0.2550000000000239","-0.09500000000001307","-0.23000000000000398","-0.12000000000001876","-0.024999999999991473","0.0049999999999954525","0.0","0.0"
"ENGL 120","0.0","6.484999999999999","1.1200000000000045","0.14999999999999147","0.005000000000009663","0.0","0.0","0.0"
"MATH 163","0.0","-0.3100000000000236","0.4849999999999852","0.01999999999998181","-0.03999999999997783","-0.03499999999998238","0.015000000000000568","0.0049999999999954525"
"PHYC 161","0.0","-0.3149999999999835","-0.18999999999999773","-0.29999999999998295","-0.03999999999997783","-0.04999999999999716","0.0","0.0"
"PHYC 161L","0.0","-0.33500000000002217","-0.14500000000002444","-0.19000000000001194","-0.12000000000000455","-0.01999999999999602","0.0049999999999954525","0.0"
"ECE 231","0.0","-0.3050000000000068","-0.0350000000000108","0.010000000000033538","-0.009999999999990905","0.0","-0.0049999999999954525","-0.0049999999999954525"
"ECE 203","0.0","0.0","2.990000000000009","1.319999999999979","0.10499999999997556","-0.07499999999998863","-0.11000000000002785","0.005000000000023874"
"ECE 238L","0.0","0.025000000000005684","-0.09999999999999432","0.0800000000000125","0.015000000000000568","0.014999999999986358","0.005000000000009663","-0.0049999999999954525"
"Basic Science","-0.25499999999999545","-0.14999999999997726","-0.125","-0.03999999999999204","-0.004999999999981242","0.0","0.0","0.0"
"Basic Science Lab","0.3750000000000142","0.25","0.03500000000002501","-0.0350000000000108","0.0","0.0","0.0","0.0"
"ENGL 219","0.0","0.0","5.96999999999997","1.3600000000000136","0.17499999999996874","0.029999999999986926","0.0049999999999954525","0.0"
"ECON 105","0.0","-0.34999999999999964","-0.1699999999999875","-0.15500000000000114","0.08499999999999375","0.05000000000001137","0.03999999999997783","0.0049999999999954525"
"ECE 206L","0.0","0.0","0.0","2.969999999999999","1.365000000000009","0.125","-0.0800000000000125","-0.12000000000001876"
"ECE 300","0.0","0.0","-0.8649999999999949","0.38000000000000966","-0.030000000000015348","0.024999999999977263","-0.014999999999986358","0.029999999999986926"
"ECE 213","0.0","0.0","0.0","3.249999999999986","1.3900000000000148","0.140000000000029","-0.03499999999999659","-0.1150000000000091"
"MATH 264","0.0","0.0","-1.5999999999999979","0.12000000000000455","0.1500000000000199","0.030000000000015348","-0.010000000000019327","-0.009999999999990905"
"ECE 330","0.0","0.0","-1.6650000000000134","-0.25","1.4210854715202004e-14","-0.009999999999990905","0.0","-0.0049999999999954525"
"ECE 321L","0.0","0.0","0.0","0.0","3.309999999999995","1.4999999999999574","0.1449999999999818","-0.03999999999999204"
"MATH 327","0.0","0.0","-0.010000000000000009","-0.035000000000003695","0.2400000000000091","0.009999999999976694","0.01999999999998181","-0.029999999999986926"
"ECE 314","0.0","0.0","0.0","0.0","2.6300000000000026","1.5300000000000153","0.22499999999999432","0.009999999999990905"
"ECE 340","0.0","0.0","0.0","-0.7700000000000102","0.36000000000002785","-0.14500000000001023","-0.005000000000009663","-0.044999999999973284"
"Second Language","0.0","0.0","-0.17499999999999716","-0.6450000000000031","-0.4000000000000057","-0.1700000000000017","-0.010000000000019327","-0.01999999999999602"
"ECE 335","0.0","0.0","0.0","-0.8500000000000014","-1.0150000000000148","-0.010000000000033538","-0.004999999999981242","0.0"
"ECE 331","0.0","0.0","0.0","0.0","-0.7150000000000034","0.15499999999998693","0.09000000000000341","0.03999999999997783"
"ECE 344L","0.0","0.0","0.0","0.0","0.0","2.989999999999995","1.6699999999999875","0.6449999999999818"
"Social Sciences","0.0","0.0","-0.034999999999999976","-0.2599999999999998","-1.1500000000000057","-0.17500000000002558","-0.05500000000003524","0.009999999999990905"
"ECE 419","0.0","0.0","0.0","-0.23000000000000043","-1.6299999999999955","-0.4399999999999835","-0.005000000000009663","0.0049999999999954525"
"ECE 437","0.0","0.0","0.0","0.034999999999999254","-0.9700000000000006","-0.4549999999999841","-0.01999999999999602","-0.015000000000000568"
"ECE 435","0.0","0.0","0.0","0.0","-0.03500000000000009","-0.7800000000000011","0.19999999999998863","0.03499999999998238"
"Tech Elective","0.0","0.0","0.0","-0.08999999999999986","-0.0649999999999995","-1.5599999999999952","0.08500000000002217","-0.01500000000001478"
"Humanities","0.0","0.0","0.0","0.0","0.09499999999999931","-0.6300000000000008","0.8000000000000256","0.23999999999998067"
"ECE 420","0.0","0.0","0.0","0.0","0.07000000000000028","-0.07999999999999918","0.15500000000000114","0.09999999999995168"
"ECE 440","0.0","0.0","0.0","0.0","0.019999999999999796","0.11000000000000032","0.8600000000000136","0.42499999999998295"
"Tech Elective","0.0","0.0","0.0","0.0","-0.0050000000000000044","0.11499999999999999","0.28999999999999915","0.6099999999999994"
"Fine Arts","0.0","0.0","0.0","0.0","0.0","0.11499999999999999","0.5749999999999993","1.3250000000000028"
"Humanities","0.0","0.0","0.0","0.0","0.0","0.08999999999999997","0.15500000000000114","0.855000000000004"
"GRAD RATE","0.0","0.0","0.0","0.0","0.0","0.0","0.08499999999999996","1.565000000000019"
