"name","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"130.json","97.5","12","2","10","4","2","23","3","20","8","3","4","2","0.99","1.0","1.0","0.0","0.0","2.1472"
"131.json","97.5","14","3","11","6","3","28","5","23","13","5","3","3","0.99","1.0","1.0","0.0","0.0","2.148"
"132.json","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.93","1.0","1.0","0.0","0.0","3.0768"
"133.json","97.5","17","4","13","9","4","32","6","26","19","6","4","3","0.92","1.0","1.0","0.0","0.0","3.0796"
"134.json","97.5","18","4","14","9","4","35","6","29","19","6","3","3","0.92","1.0","1.0","1.0","0.0","3.0862"
"135.json","97.5","19","5","14","11","5","37","8","29","24","8","3","4","0.93","1.0","1.0","0.0","0.0","3.0778"
"136.json","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.93","1.0","1.0","0.0","0.0","3.0718"
"137.json","97.5","18","4","14","9","4","35","6","29","19","6","3","3","0.92","1.0","1.0","0.0","0.0","3.082"
"138.json","97.5","17","4","13","9","4","32","6","26","19","6","4","3","0.92","1.0","1.0","1.0","0.0","3.0814"
"139.json","97.5","19","5","14","11","5","37","8","29","24","8","3","4","0.92","1.0","1.0","1.0","0.0","3.0832"
"13.json","97.5","13","3","10","6","3","28","6","22","15","6","4","3","0.95","1.0","1.0","1.0","0.0","3.0488"
"140.json","97.5","19","5","14","12","5","37","7","30","25","7","3","3","0.9","1.0","1.0","1.0","0.0","3.1016"
"141.json","97.5","21","6","15","14","6","41","9","32","30","9","3","4","0.9","0.99","1.0","1.0","0.0","3.108"
"142.json","97.5","21","6","15","14","6","41","9","32","30","9","3","4","0.91","0.99","1.0","0.0","0.0","3.0954"
"143.json","97.5","22","7","15","16","7","43","11","32","35","11","3","5","0.9","1.0","1.0","1.0","0.0","3.0996"
"144.json","97.5","12","2","10","4","2","20","2","18","6","2","4","2","0.99","1.0","0.0","0.0","0.0","2.143340013317132"
"145.json","97.5","18","4","14","9","4","32","5","27","17","5","3","3","0.93","1.0","1.0","0.0","0.0","3.0762"
"146.json","97.5","18","4","14","9","4","32","5","27","17","5","3","3","0.92","1.0","1.0","1.0","0.0","3.0812296000000003"
"147.json","97.5","22","6","16","14","6","41","8","33","28","8","2","4","0.9","1.0","1.0","1.0","0.0","3.10353248"
"148.json","97.5","18","4","14","9","4","32","5","27","17","5","3","3","0.92","1.0","1.0","1.0","0.0","3.0838"
"149.json","97.5","22","6","16","14","6","38","8","30","28","8","3","4","0.88","0.99","1.0","1.0","0.0","3.1276"
"14.json","97.5","13","3","10","6","3","28","6","22","15","6","4","3","0.95","1.0","1.0","0.0","0.0","3.0502"
"150.json","97.5","24","6","18","14","6","44","8","36","28","8","2","4","0.85","0.99","1.0","1.0","0.0","3.1526"
"151.json","97.5","26","8","18","19","8","47","11","36","39","11","2","5","0.86","0.99","1.0","1.0","0.0","3.1502"
"152.json","97.5","18","4","14","9","4","32","5","27","17","5","3","3","0.93","1.0","1.0","1.0","0.0","3.0748"
"153.json","97.5","24","6","18","14","6","44","8","36","28","8","2","4","0.86","0.99","1.0","1.0","0.0","3.15"
"154.json","97.5","22","6","16","14","6","38","8","30","28","8","3","4","0.88","0.99","1.0","0.0","0.0","3.1276"
"155.json","97.5","26","8","18","19","8","47","11","36","39","11","2","5","0.86","0.99","1.0","1.0","0.0","3.1494"
"156.json","97.5","22","6","16","14","6","41","8","33","28","8","2","4","0.91","1.0","1.0","1.0","0.0","3.0982"
"157.json","97.5","26","8","18","19","8","47","11","36","39","11","2","5","0.86","0.99","1.0","1.0","0.0","3.1494"
"158.json","97.5","26","8","18","19","8","47","11","36","39","11","2","5","0.85","0.99","1.0","1.0","0.0","3.1588"
"159.json","97.5","28","10","18","24","10","50","14","36","50","14","2","6","0.85","0.99","1.0","1.0","1.0","3.1598"
"15.json","97.5","14","4","10","8","4","30","8","22","20","8","4","4","0.93","1.0","1.0","0.0","0.0","3.0712"
"160.json","97.5","11","2","9","4","2","18","2","16","6","2","5","2","1.0","1.0","1.0","0.0","0.0","2.1478"
"161.json","97.5","14","3","11","6","3","25","4","21","11","4","4","3","0.99","1.0","1.0","0.0","0.0","2.1472"
"162.json","97.5","14","3","11","6","3","25","4","21","11","4","4","3","1.0","1.0","1.0","0.0","0.0","2.1482"
"163.json","97.5","16","4","12","8","4","30","6","24","16","6","3","4","1.0","1.0","1.0","0.0","0.0","2.1434"
"164.json","97.5","19","5","14","12","5","32","6","26","23","6","4","3","0.91","1.0","1.0","1.0","0.0","3.0978"
"165.json","97.5","21","6","15","14","6","36","8","28","28","8","4","4","0.91","0.99","1.0","0.0","0.0","3.0994196400000003"
"166.json","97.5","22","6","16","14","6","39","8","31","28","8","3","4","0.9","1.0","1.0","0.0","0.0","3.1024"
"167.json","97.5","23","7","16","16","7","41","10","31","33","10","3","5","0.9","1.0","1.0","0.0","0.0","3.1006"
"168.json","97.5","19","5","14","12","5","32","6","26","23","6","4","3","0.89","0.99","1.0","0.0","0.0","3.1116"
"169.json","97.5","22","6","16","14","6","39","8","31","28","8","3","4","0.9","1.0","1.0","1.0","0.0","3.106"
"16.json","97.5","9","1","8","2","1","16","1","15","3","1","5","1","1.0","1.0","1.0","0.0","0.0","2.1482"
"170.json","97.5","21","6","15","14","6","36","8","28","28","8","4","4","0.91","1.0","1.0","1.0","0.0","3.0992"
"171.json","97.5","23","7","16","16","7","41","10","31","33","10","3","5","0.9","0.99","1.0","1.0","0.0","3.108"
"172.json","97.5","24","8","16","20","8","42","10","32","40","10","3","4","0.88","0.99","1.0","0.0","0.0","3.1244"
"173.json","97.5","26","9","17","22","9","46","12","34","45","12","3","5","0.89","0.99","1.0","1.0","0.0","3.1186"
"174.json","97.5","26","9","17","22","9","46","12","34","45","12","3","5","0.88","0.99","1.0","0.0","0.0","3.1316186399999997"
"175.json","97.5","27","10","17","24","10","48","14","34","50","14","3","6","0.89","0.99","1.0","1.0","0.0","3.1192"
"176.json","97.5","13","3","10","6","3","21","3","18","9","3","4","3","0.99","1.0","1.0","0.0","0.0","2.1506"
"177.json","97.5","19","5","14","11","5","33","6","27","20","6","3","4","0.92","1.0","1.0","1.0","0.0","3.0814"
"178.json","97.5","19","5","14","11","5","33","6","27","20","6","3","4","0.92","1.0","1.0","1.0","0.0","3.0806"
"179.json","97.5","23","7","16","16","7","42","9","33","31","9","2","5","0.9","0.99","1.0","1.0","0.0","3.102"
"17.json","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.93","1.0","1.0","0.0","0.0","3.076"
"180.json","97.5","21","6","15","14","6","35","7","28","26","7","3","4","0.9","0.99","1.0","1.0","0.0","3.1108"
"181.json","97.5","23","7","16","17","7","39","9","30","33","9","3","5","0.88","0.99","1.0","1.0","0.0","3.1274"
"182.json","97.5","26","8","18","19","8","46","10","36","37","10","2","5","0.86","0.99","1.0","1.0","0.0","3.1522"
"183.json","97.5","27","9","18","22","9","48","12","36","44","12","2","6","0.86","0.99","1.0","1.0","0.0","3.1492"
"184.json","97.5","21","6","15","14","6","35","7","28","26","7","3","4","0.91","1.0","1.0","0.0","0.0","3.0982"
"185.json","97.5","26","8","18","19","8","46","10","36","37","10","2","5","0.85","0.99","1.0","1.0","0.0","3.155"
"186.json","97.5","23","7","16","17","7","39","9","30","33","9","3","5","0.88","0.99","1.0","1.0","0.0","3.1244"
"187.json","97.5","27","9","18","22","9","48","12","36","44","12","2","6","0.86","0.99","1.0","1.0","0.0","3.1502"
"188.json","97.5","26","9","17","22","9","45","11","34","43","11","2","5","0.88","0.99","1.0","1.0","0.0","3.1322"
"189.json","97.5","28","10","18","25","10","49","13","36","50","13","2","6","0.86","0.99","1.0","1.0","0.0","3.1508"
"18.json","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.93","1.0","1.0","0.0","0.0","3.076"
"190.json","97.5","28","10","18","25","10","49","13","36","50","13","2","6","0.85","0.99","1.0","1.0","0.0","3.1572"
"191.json","97.5","29","11","18","28","11","51","15","36","57","15","2","7","0.86","0.99","1.0","1.0","0.0","3.1458"
"192.json","97.5","11","2","9","4","2","19","2","17","6","2","4","2","1.0","1.0","1.0","0.0","0.0","2.1422"
"193.json","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.93","1.0","1.0","1.0","0.0","3.074"
"194.json","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.92","1.0","1.0","0.0","0.0","3.0826"
"195.json","97.5","21","6","15","14","6","40","8","32","28","8","2","4","0.9","0.99","1.0","1.0","0.0","3.1122"
"196.json","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.93","1.0","1.0","1.0","0.0","3.078830083112"
"197.json","97.5","19","5","14","12","5","35","7","28","24","7","3","4","0.9","1.0","1.0","1.0","0.0","3.1004"
"198.json","97.5","22","6","16","14","6","42","8","34","28","8","2","4","0.89","0.99","1.0","0.0","0.0","3.1202"
"199.json","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.88","0.99","1.0","1.0","0.0","3.1312"
"19.json","97.5","19","5","14","12","5","37","7","30","25","7","3","3","0.9","1.0","1.0","0.0","0.0","3.1006"
"1.json","97.5","9","1","8","2","1","19","2","17","5","2","5","1","0.95","1.0","1.0","0.0","0.0","3.0552"
"200.json","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.93","1.0","1.0","1.0","0.0","3.0766"
"201.json","97.5","22","6","16","14","6","42","8","34","28","8","2","4","0.88","0.99","1.0","1.0","0.0","3.1238"
"202.json","97.5","19","5","14","12","5","35","7","28","24","7","3","4","0.9","0.99","1.0","0.0","0.0","3.1034"
"203.json","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.88","0.99","1.0","1.0","0.0","3.13062988"
"204.json","97.5","21","6","15","14","6","40","8","32","28","8","2","4","0.9","0.99","1.0","0.0","0.0","3.1046"
"205.json","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.88","0.99","1.0","1.0","0.0","3.1336"
"206.json","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.88","0.99","1.0","0.0","0.0","3.1294"
"207.json","97.5","24","8","16","20","8","46","12","34","42","12","2","6","0.87","0.99","1.0","1.0","0.0","3.1352"
"208.json","97.5","13","3","10","6","3","21","3","18","9","3","4","3","0.99","1.0","1.0","0.0","0.0","2.1462"
"209.json","97.5","21","6","15","14","6","35","7","28","26","7","3","4","0.91","1.0","1.0","1.0","0.0","3.0982"
"20.json","97.5","12","2","10","4","2","23","3","20","8","3","4","2","0.99","1.0","0.0","0.0","0.0","2.1512"
"210.json","97.5","21","6","15","14","6","35","7","28","26","7","3","4","0.9","0.99","1.0","0.0","0.0","3.1024"
"211.json","97.5","26","9","17","22","9","45","11","34","43","11","2","5","0.88","0.99","1.0","1.0","0.0","3.128"
"212.json","97.5","19","5","14","11","5","33","6","27","20","6","3","4","0.93","0.99","1.0","0.0","0.0","3.07781524"
"213.json","97.5","23","7","16","17","7","39","9","30","33","9","3","5","0.88","0.99","1.0","1.0","0.0","3.1288"
"214.json","97.5","26","8","18","19","8","46","10","36","37","10","2","5","0.86","0.99","1.0","1.0","0.0","3.148"
"215.json","97.5","28","10","18","25","10","49","13","36","50","13","2","6","0.86","0.99","1.0","0.0","0.0","3.145"
"216.json","97.5","19","5","14","11","5","33","6","27","20","6","3","4","0.93","1.0","1.0","0.0","0.0","3.0776"
"217.json","97.5","26","8","18","19","8","46","10","36","37","10","2","5","0.87","0.99","1.0","1.0","0.0","3.1402"
"218.json","97.5","23","7","16","17","7","39","9","30","33","9","3","5","0.88","0.99","1.0","0.0","0.0","3.1314"
"219.json","97.5","28","10","18","25","10","49","13","36","50","13","2","6","0.85","0.99","1.0","1.0","0.0","3.1602"
"21.json","97.5","17","4","13","9","4","32","6","26","19","6","4","3","0.93","1.0","1.0","1.0","0.0","3.075"
"220.json","97.5","23","7","16","16","7","42","9","33","31","9","2","5","0.9","0.99","1.0","0.0","0.0","3.10418824"
"221.json","97.5","27","9","18","22","9","48","12","36","44","12","2","6","0.86","0.99","1.0","1.0","0.0","3.1486"
"222.json","97.5","27","9","18","22","9","48","12","36","44","12","2","6","0.86","0.99","1.0","1.0","1.0","3.1538"
"223.json","97.5","29","11","18","28","11","51","15","36","57","15","2","7","0.86","0.99","1.0","1.0","0.0","3.147"
"224.json","97.5","13","3","10","6","3","21","3","18","9","3","4","3","0.99","1.0","0.0","0.0","0.0","2.1526"
"225.json","97.5","19","5","14","11","5","33","6","27","20","6","3","4","0.92","1.0","1.0","1.0","0.0","3.078"
"226.json","97.5","19","5","14","11","5","33","6","27","20","6","3","4","0.92","1.0","1.0","0.0","0.0","3.0824"
"227.json","97.5","23","7","16","16","7","42","9","33","31","9","2","5","0.9","1.0","1.0","0.0","0.0","3.104"
"228.json","97.5","21","6","15","14","6","35","7","28","26","7","3","4","0.9","1.0","1.0","1.0","0.0","3.104"
"229.json","97.5","23","7","16","17","7","39","9","30","33","9","3","5","0.88","0.99","1.0","1.0","0.0","3.1296"
"22.json","97.5","18","4","14","9","4","35","6","29","19","6","3","3","0.92","1.0","1.0","1.0","1.0","3.0806"
"230.json","97.5","26","8","18","19","8","46","10","36","37","10","2","5","0.86","0.99","1.0","1.0","0.0","3.1522"
"231.json","97.5","27","9","18","22","9","48","12","36","44","12","2","6","0.86","0.99","1.0","0.0","0.0","3.15"
"232.json","97.5","21","6","15","14","6","35","7","28","26","7","3","4","0.91","0.99","1.0","1.0","0.0","3.0998"
"233.json","97.5","26","8","18","19","8","46","10","36","37","10","2","5","0.86","0.99","1.0","1.0","0.0","3.1490261259760004"
"234.json","97.5","23","7","16","17","7","39","9","30","33","9","3","5","0.88","0.99","1.0","1.0","0.0","3.127"
"235.json","97.5","27","9","18","22","9","48","12","36","44","12","2","6","0.86","0.99","1.0","1.0","0.0","3.1536"
"236.json","97.5","26","9","17","22","9","45","11","34","43","11","2","5","0.88","0.99","1.0","1.0","0.0","3.1282"
"237.json","97.5","28","10","18","25","10","49","13","36","50","13","2","6","0.86","0.99","1.0","1.0","0.0","3.154"
"238.json","97.5","28","10","18","25","10","49","13","36","50","13","2","6","0.86","0.99","1.0","1.0","0.0","3.152"
"239.json","97.5","29","11","18","28","11","51","15","36","57","15","2","7","0.85","0.99","1.0","1.0","0.0","3.1568"
"23.json","97.5","21","6","15","14","6","41","9","32","30","9","3","4","0.91","0.99","1.0","1.0","0.0","3.0926"
"240.json","97.5","14","4","10","8","4","22","4","18","12","4","4","4","0.99","1.0","0.0","0.0","0.0","2.1449650399999998"
"241.json","97.5","22","7","15","16","7","36","8","28","29","8","3","5","0.9","1.0","1.0","1.0","0.0","3.1014"
"242.json","97.5","22","7","15","16","7","36","8","28","29","8","3","5","0.9","0.99","1.0","0.0","0.0","3.1036"
"243.json","97.5","27","10","17","24","10","46","12","34","46","12","2","6","0.88","0.99","1.0","1.0","0.0","3.1316"
"244.json","97.5","22","7","15","16","7","36","8","28","29","8","3","5","0.9","0.99","1.0","1.0","0.0","3.1048"
"245.json","97.5","24","8","16","20","8","40","10","30","38","10","3","6","0.88","0.99","1.0","1.0","0.0","3.1236"
"246.json","97.5","28","10","18","24","10","48","12","36","46","12","2","6","0.86","0.99","1.0","1.0","0.0","3.1494"
"247.json","97.5","29","11","18","28","11","50","14","36","55","14","2","7","0.87","0.99","1.0","1.0","0.0","3.141"
"248.json","97.5","22","7","15","16","7","36","8","28","29","8","3","5","0.9","0.99","1.0","1.0","0.0","3.1012"
"249.json","97.5","28","10","18","24","10","48","12","36","46","12","2","6","0.85","0.99","1.0","1.0","0.0","3.1594"
"24.json","97.5","12","2","10","4","2","23","3","20","8","3","4","2","1.0","1.0","0.0","0.0","0.0","2.1384"
"250.json","97.5","24","8","16","20","8","40","10","30","38","10","3","6","0.88","0.99","1.0","1.0","0.0","3.1308"
"251.json","97.5","29","11","18","28","11","50","14","36","55","14","2","7","0.85","0.99","1.0","1.0","0.0","3.1598"
"252.json","97.5","27","10","17","24","10","46","12","34","46","12","2","6","0.88","0.99","1.0","0.0","0.0","3.1318"
"253.json","97.5","29","11","18","28","11","50","14","36","55","14","2","7","0.87","0.99","1.0","1.0","0.0","3.1402"
"254.json","97.5","29","11","18","28","11","50","14","36","55","14","2","7","0.86","0.99","1.0","1.0","0.0","3.1526"
"255.json","97.5","30","12","18","32","12","52","16","36","64","16","2","8","0.86","0.99","1.0","1.0","0.0","3.1466"
"25.json","97.5","18","4","14","9","4","35","6","29","19","6","3","3","0.92","1.0","1.0","1.0","0.0","3.0816164799999997"
"26.json","97.5","17","4","13","9","4","32","6","26","19","6","4","3","0.92","1.0","1.0","0.0","0.0","3.0802"
"27.json","97.5","21","6","15","14","6","41","9","32","30","9","3","4","0.91","0.99","1.0","0.0","0.0","3.094"
"28.json","97.5","14","3","11","6","3","28","5","23","13","5","3","3","0.99","1.0","1.0","0.0","0.0","2.1466"
"29.json","97.5","19","5","14","11","5","37","8","29","24","8","3","4","0.92","0.99","1.0","0.0","0.0","3.0854"
"2.json","97.5","9","1","8","2","1","19","2","17","5","2","5","1","0.95","1.0","1.0","1.0","0.0","3.0496"
"30.json","97.5","19","5","14","11","5","37","8","29","24","8","3","4","0.93","1.0","1.0","0.0","0.0","3.0788"
"31.json","97.5","22","7","15","16","7","43","11","32","35","11","3","5","0.9","1.0","1.0","0.0","0.0","3.1054"
"32.json","97.5","9","1","8","2","1","16","1","15","3","1","5","1","1.0","1.0","0.0","0.0","0.0","2.146"
"33.json","97.5","12","2","10","4","2","23","3","20","8","3","4","2","1.0","1.0","0.0","0.0","0.0","2.1306"
"34.json","97.5","12","2","10","4","2","23","3","20","8","3","4","2","0.99","1.0","1.0","0.0","0.0","2.1462"
"35.json","97.5","14","3","11","6","3","28","5","23","13","5","3","3","0.99","1.0","1.0","0.0","0.0","2.1492"
"36.json","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.93","1.0","1.0","0.0","0.0","3.074"
"37.json","97.5","17","4","13","9","4","32","6","26","19","6","4","3","0.93","1.0","1.0","1.0","0.0","3.0752"
"38.json","97.5","18","4","14","9","4","35","6","29","19","6","3","3","0.93","1.0","1.0","1.0","0.0","3.0768"
"39.json","97.5","19","5","14","11","5","37","8","29","24","8","3","4","0.92","1.0","1.0","1.0","0.0","3.0824"
"3.json","97.5","11","2","9","4","2","24","4","20","10","4","4","2","0.92","1.0","1.0","0.0","0.0","3.0796"
"40.json","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.93","1.0","1.0","1.0","0.0","3.0736"
"41.json","97.5","18","4","14","9","4","35","6","29","19","6","3","3","0.93","1.0","1.0","1.0","1.0","3.0804"
"42.json","97.5","17","4","13","9","4","32","6","26","19","6","4","3","0.93","1.0","1.0","1.0","0.0","3.0768"
"43.json","97.5","19","5","14","11","5","37","8","29","24","8","3","4","0.93","1.0","1.0","1.0","0.0","3.0752"
"44.json","97.5","19","5","14","12","5","37","7","30","25","7","3","3","0.9","0.99","1.0","1.0","0.0","3.10681852"
"45.json","97.5","21","6","15","14","6","41","9","32","30","9","3","4","0.91","1.0","1.0","1.0","0.0","3.0972"
"46.json","97.5","21","6","15","14","6","41","9","32","30","9","3","4","0.91","0.99","1.0","1.0","0.0","3.1006"
"47.json","97.5","22","7","15","16","7","43","11","32","35","11","3","5","0.9","0.99","1.0","1.0","0.0","3.1064"
"48.json","97.5","11","2","9","4","2","19","2","17","6","2","4","2","0.99","1.0","1.0","0.0","0.0","2.1494"
"49.json","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.93","1.0","1.0","1.0","0.0","3.0794"
"4.json","97.5","9","1","8","2","1","19","2","17","5","2","5","1","1.0","1.0","1.0","0.0","0.0","2.139"
"50.json","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.92","1.0","1.0","1.0","0.0","3.0802"
"51.json","97.5","21","6","15","14","6","40","8","32","28","8","2","4","0.91","0.99","1.0","0.0","0.0","3.0998"
"52.json","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.93","1.0","1.0","1.0","0.0","3.0788"
"53.json","97.5","19","5","14","12","5","35","7","28","24","7","3","4","0.9","0.99","1.0","1.0","0.0","3.1106"
"54.json","97.5","22","6","16","14","6","42","8","34","28","8","2","4","0.88","0.99","1.0","1.0","0.0","3.1246"
"55.json","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.88","0.99","1.0","1.0","0.0","3.124"
"56.json","97.5","17","4","13","9","4","31","5","26","17","5","3","3","0.92","1.0","1.0","1.0","0.0","3.0812"
"57.json","97.5","22","6","16","14","6","42","8","34","28","8","2","4","0.88","0.99","1.0","1.0","0.0","3.1284"
"58.json","97.5","19","5","14","12","5","35","7","28","24","7","3","4","0.9","0.99","1.0","0.0","0.0","3.1042"
"59.json","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.88","0.99","1.0","1.0","0.0","3.1288"
"5.json","97.5","11","2","9","4","2","23","4","19","10","4","5","2","0.95","1.0","1.0","0.0","0.0","3.0498"
"60.json","97.5","21","6","15","14","6","40","8","32","28","8","2","4","0.91","0.99","1.0","1.0","0.0","3.09742496"
"61.json","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.88","0.99","1.0","1.0","0.0","3.127"
"62.json","97.5","23","7","16","17","7","44","10","34","35","10","2","5","0.89","0.99","1.0","1.0","0.0","3.1212"
"63.json","97.5","24","8","16","20","8","46","12","34","42","12","2","6","0.88","0.99","1.0","1.0","0.0","3.128"
"64.json","97.5","9","1","8","2","1","16","1","15","3","1","5","1","1.0","1.0","0.0","0.0","0.0","2.1526"
"65.json","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.93","1.0","1.0","0.0","0.0","3.073"
"66.json","97.5","15","3","12","7","3","28","4","24","14","4","4","2","0.93","1.0","1.0","0.0","0.0","3.0734"
"67.json","97.5","19","5","14","12","5","37","7","30","25","7","3","3","0.9","0.99","1.0","1.0","0.0","3.1074"
"68.json","97.5","12","2","10","4","2","23","3","20","8","3","4","2","0.99","1.0","1.0","0.0","0.0","2.147"
"69.json","97.5","17","4","13","9","4","32","6","26","19","6","4","3","0.93","1.0","1.0","0.0","0.0","3.0754"
"6.json","97.5","12","2","10","4","2","26","4","22","10","4","4","2","0.95","1.0","1.0","1.0","0.0","3.0528"
"70.json","97.5","18","4","14","9","4","35","6","29","19","6","3","3","0.93","1.0","1.0","1.0","0.0","3.076"
"71.json","97.5","21","6","15","14","6","41","9","32","30","9","3","4","0.9","0.99","1.0","0.0","0.0","3.1042"
"72.json","97.5","12","2","10","4","2","23","3","20","8","3","4","2","0.99","1.0","1.0","0.0","0.0","2.156"
"73.json","97.5","18","4","14","9","4","35","6","29","19","6","3","3","0.92","1.0","1.0","1.0","0.0","3.0836"
"74.json","97.5","17","4","13","9","4","32","6","26","19","6","4","3","0.93","1.0","1.0","1.0","0.0","3.0768"
"75.json","97.5","21","6","15","14","6","41","9","32","30","9","3","4","0.9","0.99","1.0","1.0","0.0","3.1084"
"76.json","97.5","14","3","11","6","3","28","5","23","13","5","3","3","0.99","1.0","1.0","0.0","0.0","2.1486"
"77.json","97.5","19","5","14","11","5","37","8","29","24","8","3","4","0.93","1.0","1.0","0.0","0.0","3.0762"
"78.json","97.5","19","5","14","11","5","37","8","29","24","8","3","4","0.93","1.0","1.0","1.0","0.0","3.0794"
"79.json","97.5","22","7","15","16","7","43","11","32","35","11","3","5","0.91","1.0","1.0","0.0","0.0","3.0926"
