"name","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"147.json","45.0","22","6","16","14","6","41","8","33","28","8","2","4","0.02","0.1","0.22","0.38","0.53","7.7898"
"148.json","45.0","18","4","14","9","4","32","5","27","17","5","3","3","0.03","0.13","0.28","0.44","0.6","7.3414"
"149.json","45.0","22","6","16","14","6","38","8","30","28","8","3","4","0.02","0.09","0.2","0.36","0.5","7.9036"
"14.json","45.0","13","3","10","6","3","28","6","22","15","6","4","3","0.05","0.19","0.37","0.55","0.7","6.619532276919999"
"150.json","45.0","24","6","18","14","6","44","8","36","28","8","2","4","0.01","0.06","0.17","0.32","0.48","8.1603296"
"151.json","45.0","26","8","18","19","8","47","11","36","39","11","2","5","0.01","0.05","0.15","0.28","0.43","8.4024"
"152.json","45.0","18","4","14","9","4","32","5","27","17","5","3","3","0.03","0.13","0.28","0.45","0.61","7.3002"
"153.json","45.0","24","6","18","14","6","44","8","36","28","8","2","4","0.01","0.06","0.16","0.31","0.46","8.2268"
"154.json","45.0","22","6","16","14","6","38","8","30","28","8","3","4","0.02","0.08","0.21","0.36","0.51","7.9354"
"155.json","45.0","26","8","18","19","8","47","11","36","39","11","2","5","0.01","0.06","0.15","0.28","0.42","8.4714"
"156.json","45.0","22","6","16","14","6","41","8","33","28","8","2","4","0.02","0.09","0.21","0.37","0.52","7.8232"
"157.json","45.0","26","8","18","19","8","47","11","36","39","11","2","5","0.01","0.05","0.16","0.29","0.45","8.3976"
"158.json","45.0","26","8","18","19","8","47","11","36","39","11","2","5","0.01","0.06","0.16","0.29","0.44","8.404"
"159.json","45.0","28","10","18","24","10","50","14","36","50","14","2","6","0.01","0.05","0.15","0.27","0.41","8.6154"
"15.json","45.0","14","4","10","8","4","30","8","22","20","8","4","4","0.04","0.16","0.32","0.5","0.66","6.9604"
"160.json","45.0","11","2","9","4","2","18","2","16","6","2","5","2","0.09","0.26","0.46","0.63","0.76","6.185"
"161.json","45.0","14","3","11","6","3","25","4","21","11","4","4","3","0.08","0.23","0.41","0.58","0.72","6.4358"
"162.json","45.0","14","3","11","6","3","25","4","21","11","4","4","3","0.08","0.23","0.41","0.58","0.73","6.3874"
"163.json","45.0","16","4","12","8","4","30","6","24","16","6","3","4","0.08","0.21","0.38","0.56","0.7","6.5802"
"164.json","45.0","19","5","14","12","5","32","6","26","23","6","4","3","0.02","0.11","0.24","0.39","0.55","7.6594"
"165.json","45.0","21","6","15","14","6","36","8","28","28","8","4","4","0.02","0.1","0.25","0.41","0.56","7.669"
"166.json","45.0","22","6","16","14","6","39","8","31","28","8","3","4","0.02","0.09","0.22","0.38","0.53","7.7984"
"167.json","45.0","23","7","16","16","7","41","10","31","33","10","3","5","0.02","0.08","0.2","0.37","0.51","7.9468"
"168.json","45.0","19","5","14","12","5","32","6","26","23","6","4","3","0.02","0.11","0.24","0.4","0.55","7.7182"
"169.json","45.0","22","6","16","14","6","39","8","31","28","8","3","4","0.02","0.09","0.23","0.38","0.53","7.7948"
"16.json","45.0","9","1","8","2","1","16","1","15","3","1","5","1","0.09","0.27","0.47","0.65","0.78","6.07379208"
"170.json","45.0","21","6","15","14","6","36","8","28","28","8","4","4","0.02","0.09","0.22","0.38","0.52","7.8646"
"171.json","45.0","23","7","16","16","7","41","10","31","33","10","3","5","0.02","0.08","0.21","0.35","0.5","7.9322"
"172.json","45.0","24","8","16","20","8","42","10","32","40","10","3","4","0.02","0.08","0.18","0.32","0.45","8.2936"
"173.json","45.0","26","9","17","22","9","46","12","34","45","12","3","5","0.01","0.07","0.17","0.3","0.45","8.3572"
"174.json","45.0","26","9","17","22","9","46","12","34","45","12","3","5","0.01","0.06","0.16","0.3","0.45","8.3872"
"175.json","45.0","27","10","17","24","10","48","14","34","50","14","3","6","0.01","0.06","0.16","0.29","0.44","8.5164"
"176.json","45.0","13","3","10","6","3","21","3","18","9","3","4","3","0.08","0.22","0.42","0.59","0.73","6.406"
"177.json","45.0","19","5","14","11","5","33","6","27","20","6","3","4","0.03","0.13","0.27","0.44","0.59","7.3722"
"178.json","45.0","19","5","14","11","5","33","6","27","20","6","3","4","0.03","0.14","0.28","0.45","0.6","7.3648"
"179.json","45.0","23","7","16","16","7","42","9","33","31","9","2","5","0.02","0.08","0.2","0.35","0.51","7.936"
"17.json","45.0","15","3","12","7","3","28","4","24","14","4","4","2","0.04","0.16","0.33","0.49","0.63","7.0762"
"180.json","45.0","21","6","15","14","6","35","7","28","26","7","3","4","0.02","0.11","0.23","0.39","0.54","7.7418"
"181.json","45.0","23","7","16","17","7","39","9","30","33","9","3","5","0.02","0.07","0.19","0.32","0.48","8.1950834"
"182.json","45.0","26","8","18","19","8","46","10","36","37","10","2","5","0.01","0.05","0.15","0.28","0.43","8.4274"
"183.json","45.0","27","9","18","22","9","48","12","36","44","12","2","6","0.01","0.05","0.14","0.27","0.42","8.6312"
"184.json","45.0","21","6","15","14","6","35","7","28","26","7","3","4","0.03","0.1","0.25","0.4","0.55","7.6705872"
"185.json","45.0","26","8","18","19","8","46","10","36","37","10","2","5","0.01","0.05","0.14","0.27","0.42","8.5042"
"186.json","45.0","23","7","16","17","7","39","9","30","33","9","3","5","0.01","0.07","0.19","0.33","0.48","8.161"
"187.json","45.0","27","9","18","22","9","48","12","36","44","12","2","6","0.01","0.05","0.14","0.27","0.41","8.5798"
"188.json","45.0","26","9","17","22","9","45","11","34","43","11","2","5","0.01","0.06","0.16","0.29","0.44","8.4104"
"189.json","45.0","28","10","18","25","10","49","13","36","50","13","2","6","0.01","0.05","0.14","0.25","0.39","8.7296"
"18.json","45.0","15","3","12","7","3","28","4","24","14","4","4","2","0.04","0.16","0.32","0.49","0.63","7.0904812"
"190.json","45.0","28","10","18","25","10","49","13","36","50","13","2","6","0.01","0.05","0.14","0.28","0.41","8.631"
"191.json","45.0","29","11","18","28","11","51","15","36","57","15","2","7","0.01","0.05","0.14","0.25","0.39","8.778"
"192.json","45.0","11","2","9","4","2","19","2","17","6","2","4","2","0.09","0.26","0.46","0.63","0.77","6.1618"
"193.json","45.0","17","4","13","9","4","31","5","26","17","5","3","3","0.04","0.15","0.32","0.49","0.63","7.0736"
"194.json","45.0","17","4","13","9","4","31","5","26","17","5","3","3","0.04","0.15","0.31","0.47","0.62","7.2166"
"195.json","45.0","21","6","15","14","6","40","8","32","28","8","2","4","0.03","0.1","0.23","0.39","0.53","7.757147079999999"
"196.json","45.0","17","4","13","9","4","31","5","26","17","5","3","3","0.04","0.15","0.32","0.49","0.63","7.16"
"197.json","45.0","19","5","14","12","5","35","7","28","24","7","3","4","0.03","0.11","0.25","0.4","0.54","7.6632"
"198.json","45.0","22","6","16","14","6","42","8","34","28","8","2","4","0.02","0.08","0.21","0.37","0.52","7.9284"
"199.json","45.0","23","7","16","17","7","44","10","34","35","10","2","5","0.02","0.08","0.19","0.33","0.48","8.1134"
"19.json","45.0","19","5","14","12","5","37","7","30","25","7","3","3","0.03","0.11","0.26","0.41","0.56","7.5616"
"1.json","45.0","9","1","8","2","1","19","2","17","5","2","5","1","0.06","0.22","0.41","0.6","0.74","6.3976"
"200.json","45.0","17","4","13","9","4","31","5","26","17","5","3","3","0.04","0.15","0.31","0.48","0.63","7.1412320000000005"
"201.json","45.0","22","6","16","14","6","42","8","34","28","8","2","4","0.02","0.08","0.21","0.36","0.51","7.9616"
"202.json","45.0","19","5","14","12","5","35","7","28","24","7","3","4","0.03","0.12","0.27","0.42","0.57","7.5476"
"203.json","45.0","23","7","16","17","7","44","10","34","35","10","2","5","0.01","0.08","0.19","0.34","0.48","8.1178"
"204.json","45.0","21","6","15","14","6","40","8","32","28","8","2","4","0.02","0.1","0.24","0.39","0.54","7.7392"
"205.json","45.0","23","7","16","17","7","44","10","34","35","10","2","5","0.02","0.07","0.19","0.33","0.47","8.176"
"206.json","45.0","23","7","16","17","7","44","10","34","35","10","2","5","0.01","0.07","0.19","0.34","0.48","8.1258"
"207.json","45.0","24","8","16","20","8","46","12","34","42","12","2","6","0.01","0.07","0.18","0.31","0.45","8.3362"
"208.json","45.0","13","3","10","6","3","21","3","18","9","3","4","3","0.07","0.22","0.42","0.59","0.73","6.3954"
"209.json","45.0","21","6","15","14","6","35","7","28","26","7","3","4","0.03","0.1","0.23","0.38","0.54","7.711"
"20.json","45.0","12","2","10","4","2","23","3","20","8","3","4","2","0.08","0.25","0.44","0.62","0.76","6.2164"
"210.json","45.0","21","6","15","14","6","35","7","28","26","7","3","4","0.02","0.11","0.24","0.39","0.55","7.7042"
"211.json","45.0","26","9","17","22","9","45","11","34","43","11","2","5","0.01","0.07","0.17","0.31","0.45","8.3812"
"212.json","45.0","19","5","14","11","5","33","6","27","20","6","3","4","0.04","0.14","0.29","0.46","0.61","7.2808"
"213.json","45.0","23","7","16","17","7","39","9","30","33","9","3","5","0.01","0.07","0.18","0.32","0.47","8.205"
"214.json","45.0","26","8","18","19","8","46","10","36","37","10","2","5","0.01","0.05","0.15","0.3","0.44","8.4286"
"215.json","45.0","28","10","18","25","10","49","13","36","50","13","2","6","0.01","0.05","0.13","0.27","0.42","8.67555356"
"216.json","45.0","19","5","14","11","5","33","6","27","20","6","3","4","0.03","0.13","0.28","0.44","0.59","7.3916"
"217.json","45.0","26","8","18","19","8","46","10","36","37","10","2","5","0.01","0.05","0.14","0.27","0.43","8.5182"
"218.json","45.0","23","7","16","17","7","39","9","30","33","9","3","5","0.02","0.08","0.2","0.34","0.49","8.0484"
"219.json","45.0","28","10","18","25","10","49","13","36","50","13","2","6","0.01","0.04","0.13","0.26","0.4","8.7172"
"21.json","45.0","17","4","13","9","4","32","6","26","19","6","4","3","0.04","0.14","0.3","0.47","0.62","7.156"
"220.json","45.0","23","7","16","16","7","42","9","33","31","9","2","5","0.01","0.08","0.2","0.34","0.5","8.018"
"221.json","45.0","27","9","18","22","9","48","12","36","44","12","2","6","0.01","0.05","0.14","0.27","0.41","8.6156"
"222.json","45.0","27","9","18","22","9","48","12","36","44","12","2","6","0.01","0.05","0.15","0.28","0.43","8.5018"
"223.json","45.0","29","11","18","28","11","51","15","36","57","15","2","7","0.01","0.05","0.13","0.25","0.38","8.8992"
"224.json","45.0","13","3","10","6","3","21","3","18","9","3","4","3","0.08","0.24","0.42","0.6","0.74","6.331"
"225.json","45.0","19","5","14","11","5","33","6","27","20","6","3","4","0.03","0.13","0.28","0.44","0.58","7.44167832"
"226.json","45.0","19","5","14","11","5","33","6","27","20","6","3","4","0.04","0.14","0.29","0.45","0.6","7.355"
"227.json","45.0","23","7","16","16","7","42","9","33","31","9","2","5","0.02","0.09","0.21","0.35","0.5","7.952"
"228.json","45.0","21","6","15","14","6","35","7","28","26","7","3","4","0.02","0.11","0.24","0.39","0.54","7.785"
"229.json","45.0","23","7","16","17","7","39","9","30","33","9","3","5","0.02","0.08","0.19","0.33","0.48","8.1286"
"22.json","45.0","18","4","14","9","4","35","6","29","19","6","3","3","0.03","0.13","0.28","0.45","0.6","7.2962"
"230.json","45.0","26","8","18","19","8","46","10","36","37","10","2","5","0.01","0.05","0.15","0.28","0.44","8.4868"
"231.json","45.0","27","9","18","22","9","48","12","36","44","12","2","6","0.01","0.05","0.14","0.26","0.4","8.5976"
"232.json","45.0","21","6","15","14","6","35","7","28","26","7","3","4","0.02","0.1","0.24","0.38","0.53","7.7686"
"233.json","45.0","26","8","18","19","8","46","10","36","37","10","2","5","0.01","0.05","0.15","0.29","0.44","8.44502252"
"234.json","45.0","23","7","16","17","7","39","9","30","33","9","3","5","0.02","0.08","0.19","0.34","0.49","8.12862356"
"235.json","45.0","27","9","18","22","9","48","12","36","44","12","2","6","0.01","0.05","0.14","0.28","0.42","8.4938"
"236.json","45.0","26","9","17","22","9","45","11","34","43","11","2","5","0.01","0.06","0.17","0.3","0.45","8.3386"
"237.json","45.0","28","10","18","25","10","49","13","36","50","13","2","6","0.01","0.05","0.14","0.26","0.4","8.726"
"238.json","45.0","28","10","18","25","10","49","13","36","50","13","2","6","0.01","0.05","0.14","0.26","0.4","8.6686"
"239.json","45.0","29","11","18","28","11","51","15","36","57","15","2","7","0.01","0.04","0.12","0.25","0.38","8.89897228"
"23.json","45.0","21","6","15","14","6","41","9","32","30","9","3","4","0.02","0.12","0.24","0.4","0.55","7.7006"
"240.json","45.0","14","4","10","8","4","22","4","18","12","4","4","4","0.08","0.22","0.41","0.58","0.72","6.4808"
"241.json","45.0","22","7","15","16","7","36","8","28","29","8","3","5","0.02","0.1","0.23","0.38","0.53","7.748334117440001"
"242.json","45.0","22","7","15","16","7","36","8","28","29","8","3","5","0.03","0.1","0.23","0.38","0.53","7.8254"
"243.json","45.0","27","10","17","24","10","46","12","34","46","12","2","6","0.01","0.06","0.16","0.3","0.44","8.43778776"
"244.json","45.0","22","7","15","16","7","36","8","28","29","8","3","5","0.03","0.11","0.23","0.39","0.54","7.7316"
"245.json","45.0","24","8","16","20","8","40","10","30","38","10","3","6","0.02","0.08","0.19","0.32","0.47","8.279"
"246.json","45.0","28","10","18","24","10","48","12","36","46","12","2","6","0.01","0.05","0.14","0.26","0.4","8.644"
"247.json","45.0","29","11","18","28","11","50","14","36","55","14","2","7","0.01","0.05","0.13","0.24","0.38","8.8238"
"248.json","45.0","22","7","15","16","7","36","8","28","29","8","3","5","0.03","0.1","0.22","0.38","0.52","7.859749666823488"
"249.json","45.0","28","10","18","24","10","48","12","36","46","12","2","6","0.01","0.05","0.14","0.27","0.42","8.5696"
"24.json","45.0","12","2","10","4","2","23","3","20","8","3","4","2","0.08","0.24","0.44","0.62","0.75","6.243"
"250.json","45.0","24","8","16","20","8","40","10","30","38","10","3","6","0.02","0.08","0.18","0.31","0.45","8.2996"
"251.json","45.0","29","11","18","28","11","50","14","36","55","14","2","7","0.01","0.05","0.13","0.26","0.39","8.787"
"252.json","45.0","27","10","17","24","10","46","12","34","46","12","2","6","0.01","0.06","0.16","0.29","0.43","8.486077439999999"
"253.json","45.0","29","11","18","28","11","50","14","36","55","14","2","7","0.01","0.05","0.14","0.25","0.39","8.857"
"254.json","45.0","29","11","18","28","11","50","14","36","55","14","2","7","0.01","0.05","0.13","0.25","0.37","8.8634"
"255.json","45.0","30","12","18","32","12","52","16","36","64","16","2","8","0.01","0.04","0.12","0.24","0.38","8.9286"
"25.json","45.0","18","4","14","9","4","35","6","29","19","6","3","3","0.03","0.13","0.29","0.45","0.6","7.2934"
"26.json","45.0","17","4","13","9","4","32","6","26","19","6","4","3","0.03","0.14","0.29","0.46","0.62","7.2232"
"27.json","45.0","21","6","15","14","6","41","9","32","30","9","3","4","0.03","0.1","0.23","0.39","0.54","7.7362"
"28.json","45.0","14","3","11","6","3","28","5","23","13","5","3","3","0.09","0.24","0.42","0.6","0.74","6.343"
"29.json","45.0","19","5","14","11","5","37","8","29","24","8","3","4","0.03","0.14","0.28","0.44","0.59","7.3468"
"2.json","45.0","9","1","8","2","1","19","2","17","5","2","5","1","0.06","0.23","0.42","0.6","0.74","6.351"
"30.json","45.0","19","5","14","11","5","37","8","29","24","8","3","4","0.04","0.14","0.28","0.45","0.6","7.34"
"31.json","45.0","22","7","15","16","7","43","11","32","35","11","3","5","0.03","0.11","0.23","0.38","0.52","7.7902"
"32.json","45.0","9","1","8","2","1","16","1","15","3","1","5","1","0.09","0.28","0.49","0.67","0.79","5.969"
"33.json","45.0","12","2","10","4","2","23","3","20","8","3","4","2","0.08","0.25","0.45","0.62","0.75","6.2448"
"34.json","45.0","12","2","10","4","2","23","3","20","8","3","4","2","0.08","0.24","0.45","0.62","0.75","6.2186"
"35.json","45.0","14","3","11","6","3","28","5","23","13","5","3","3","0.08","0.23","0.42","0.59","0.72","6.4112"
"36.json","45.0","15","3","12","7","3","28","4","24","14","4","4","2","0.04","0.16","0.32","0.49","0.63","7.0986"
"37.json","45.0","17","4","13","9","4","32","6","26","19","6","4","3","0.03","0.14","0.3","0.47","0.62","7.2146883356639995"
"38.json","45.0","18","4","14","9","4","35","6","29","19","6","3","3","0.03","0.14","0.29","0.45","0.6","7.268070999999999"
"39.json","45.0","19","5","14","11","5","37","8","29","24","8","3","4","0.03","0.13","0.29","0.44","0.59","7.3272"
"3.json","45.0","11","2","9","4","2","24","4","20","10","4","4","2","0.05","0.18","0.37","0.55","0.69","6.6642"
"40.json","45.0","15","3","12","7","3","28","4","24","14","4","4","2","0.04","0.16","0.32","0.49","0.63","7.0744"
"41.json","45.0","18","4","14","9","4","35","6","29","19","6","3","3","0.03","0.13","0.29","0.46","0.6","7.2976"
"42.json","45.0","17","4","13","9","4","32","6","26","19","6","4","3","0.04","0.15","0.29","0.46","0.6","7.286642937667132"
"43.json","45.0","19","5","14","11","5","37","8","29","24","8","3","4","0.03","0.13","0.28","0.45","0.59","7.368653614199999"
"44.json","45.0","19","5","14","12","5","37","7","30","25","7","3","3","0.03","0.12","0.26","0.42","0.56","7.5876"
"45.json","45.0","21","6","15","14","6","41","9","32","30","9","3","4","0.02","0.1","0.24","0.38","0.54","7.6994"
"46.json","45.0","21","6","15","14","6","41","9","32","30","9","3","4","0.03","0.12","0.24","0.39","0.53","7.7082"
"47.json","45.0","22","7","15","16","7","43","11","32","35","11","3","5","0.02","0.1","0.23","0.38","0.53","7.813971949933364"
"48.json","45.0","11","2","9","4","2","19","2","17","6","2","4","2","0.09","0.25","0.46","0.64","0.76","6.1644"
"49.json","45.0","17","4","13","9","4","31","5","26","17","5","3","3","0.04","0.15","0.32","0.47","0.62","7.17823848"
"4.json","45.0","9","1","8","2","1","19","2","17","5","2","5","1","0.09","0.27","0.47","0.65","0.79","6.0322"
"50.json","45.0","17","4","13","9","4","31","5","26","17","5","3","3","0.04","0.15","0.31","0.47","0.62","7.1654"
"51.json","45.0","21","6","15","14","6","40","8","32","28","8","2","4","0.02","0.11","0.24","0.4","0.55","7.69234724"
"52.json","45.0","17","4","13","9","4","31","5","26","17","5","3","3","0.04","0.16","0.32","0.48","0.62","7.1406282464"
"53.json","45.0","19","5","14","12","5","35","7","28","24","7","3","4","0.02","0.11","0.26","0.41","0.57","7.5874"
"54.json","45.0","22","6","16","14","6","42","8","34","28","8","2","4","0.01","0.08","0.21","0.37","0.53","7.8812"
"55.json","45.0","23","7","16","17","7","44","10","34","35","10","2","5","0.01","0.08","0.19","0.34","0.49","8.1038"
"56.json","45.0","17","4","13","9","4","31","5","26","17","5","3","3","0.04","0.16","0.31","0.49","0.63","7.1082"
"57.json","45.0","22","6","16","14","6","42","8","34","28","8","2","4","0.02","0.08","0.2","0.35","0.51","7.962338469448"
"58.json","45.0","19","5","14","12","5","35","7","28","24","7","3","4","0.03","0.12","0.26","0.42","0.56","7.5906036"
"59.json","45.0","23","7","16","17","7","44","10","34","35","10","2","5","0.02","0.08","0.2","0.34","0.49","8.0976"
"5.json","45.0","11","2","9","4","2","23","4","19","10","4","5","2","0.06","0.21","0.4","0.57","0.71","6.5558"
"60.json","45.0","21","6","15","14","6","40","8","32","28","8","2","4","0.02","0.1","0.24","0.38","0.53","7.7616"
"61.json","45.0","23","7","16","17","7","44","10","34","35","10","2","5","0.01","0.07","0.19","0.34","0.48","8.1936"
"62.json","45.0","23","7","16","17","7","44","10","34","35","10","2","5","0.01","0.08","0.19","0.33","0.48","8.1292"
"63.json","45.0","24","8","16","20","8","46","12","34","42","12","2","6","0.01","0.07","0.18","0.31","0.46","8.304"
"64.json","45.0","9","1","8","2","1","16","1","15","3","1","5","1","0.09","0.28","0.48","0.65","0.78","6.0408"
"65.json","45.0","15","3","12","7","3","28","4","24","14","4","4","2","0.04","0.16","0.32","0.49","0.63","7.1268"
"66.json","45.0","15","3","12","7","3","28","4","24","14","4","4","2","0.04","0.15","0.32","0.5","0.65","7.0594"
"67.json","45.0","19","5","14","12","5","37","7","30","25","7","3","3","0.02","0.11","0.24","0.4","0.55","7.6694"
"68.json","45.0","12","2","10","4","2","23","3","20","8","3","4","2","0.09","0.26","0.45","0.62","0.76","6.17983288"
"69.json","45.0","17","4","13","9","4","32","6","26","19","6","4","3","0.03","0.15","0.3","0.47","0.62","7.1866"
"6.json","45.0","12","2","10","4","2","26","4","22","10","4","4","2","0.06","0.21","0.39","0.57","0.71","6.5456"
"70.json","45.0","18","4","14","9","4","35","6","29","19","6","3","3","0.04","0.14","0.29","0.46","0.61","7.268"
"71.json","45.0","21","6","15","14","6","41","9","32","30","9","3","4","0.03","0.11","0.24","0.4","0.54","7.6746"
"72.json","45.0","12","2","10","4","2","23","3","20","8","3","4","2","0.08","0.25","0.44","0.62","0.75","6.2152"
"73.json","45.0","18","4","14","9","4","35","6","29","19","6","3","3","0.03","0.13","0.28","0.45","0.6","7.38387373072284"
"74.json","45.0","17","4","13","9","4","32","6","26","19","6","4","3","0.04","0.15","0.31","0.47","0.62","7.184"
"75.json","45.0","21","6","15","14","6","41","9","32","30","9","3","4","0.02","0.1","0.23","0.39","0.54","7.7782"
"76.json","45.0","14","3","11","6","3","28","5","23","13","5","3","3","0.08","0.24","0.43","0.6","0.74","6.3496"
"77.json","45.0","19","5","14","11","5","37","8","29","24","8","3","4","0.03","0.13","0.28","0.44","0.59","7.3594"
"78.json","45.0","19","5","14","11","5","37","8","29","24","8","3","4","0.04","0.13","0.29","0.45","0.59","7.344857328587533"
"79.json","45.0","22","7","15","16","7","43","11","32","35","11","3","5","0.02","0.11","0.23","0.39","0.54","7.75796508"
