"name","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"0.json","100.0","6","0","6","0","0","12","0","12","0","0","6","0","0.0","0.0","0.0","0.0","0.0","2.0"
"100.json","100.0","18","4","14","9","4","32","5","27","17","5","3","3","1.0","0.0","0.0","0.0","0.0","3.0"
"101.json","100.0","22","6","16","14","6","38","8","30","28","8","3","4","1.0","0.0","0.0","0.0","0.0","3.00083508"
"102.json","100.0","24","6","18","14","6","44","8","36","28","8","2","4","1.0","0.0","0.0","0.0","0.0","3.0"
"103.json","100.0","26","8","18","19","8","47","11","36","39","11","2","5","1.0","0.0","0.0","0.0","0.0","3.000826578776"
"104.json","100.0","18","4","14","9","4","32","5","27","17","5","3","3","1.0","0.0","0.0","0.0","0.0","3.00065576"
"105.json","100.0","24","6","18","14","6","44","8","36","28","8","2","4","1.0","0.0","0.0","0.0","0.0","3.0"
"106.json","100.0","22","6","16","14","6","38","8","30","28","8","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"107.json","100.0","26","8","18","19","8","47","11","36","39","11","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"108.json","100.0","22","6","16","14","6","41","8","33","28","8","2","4","1.0","0.0","0.0","0.0","0.0","3.0"
"109.json","100.0","26","8","18","19","8","47","11","36","39","11","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"10.json","100.0","11","2","9","4","2","23","4","19","10","4","5","2","1.0","0.0","0.0","0.0","0.0","3.0"
"110.json","100.0","26","8","18","19","8","47","11","36","39","11","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"111.json","100.0","28","10","18","24","10","50","14","36","50","14","2","6","1.0","0.0","0.0","0.0","0.0","3.0"
"112.json","100.0","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.0","0.0","0.0","0.0","2.0"
"113.json","100.0","21","6","15","14","6","35","7","28","26","7","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"114.json","100.0","21","6","15","14","6","35","7","28","26","7","3","4","1.0","0.0","0.0","0.0","0.0","3.0008353600000004"
"115.json","100.0","26","9","17","22","9","45","11","34","43","11","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"116.json","100.0","19","5","14","11","5","33","6","27","20","6","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"117.json","100.0","23","7","16","17","7","39","9","30","33","9","3","5","1.0","0.0","0.0","0.0","0.0","3.0"
"118.json","100.0","26","8","18","19","8","46","10","36","37","10","2","5","1.0","0.0","0.0","0.0","0.0","3.001345269592"
"119.json","100.0","28","10","18","25","10","49","13","36","50","13","2","6","1.0","0.0","0.0","0.0","0.0","3.00090608"
"11.json","100.0","13","3","10","6","3","28","6","22","15","6","4","3","1.0","0.0","0.0","0.0","0.0","3.0"
"120.json","100.0","19","5","14","11","5","33","6","27","20","6","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"121.json","100.0","26","8","18","19","8","46","10","36","37","10","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"122.json","100.0","23","7","16","17","7","39","9","30","33","9","3","5","1.0","0.0","0.0","0.0","0.0","3.0"
"123.json","100.0","28","10","18","25","10","49","13","36","50","13","2","6","1.0","0.0","0.0","0.0","0.0","3.0"
"124.json","100.0","23","7","16","16","7","42","9","33","31","9","2","5","1.0","0.0","0.0","0.0","0.0","3.00083068"
"125.json","100.0","27","9","18","22","9","48","12","36","44","12","2","6","1.0","0.0","0.0","0.0","0.0","3.0"
"126.json","100.0","27","9","18","22","9","48","12","36","44","12","2","6","1.0","0.0","0.0","0.0","0.0","3.0"
"127.json","100.0","29","11","18","28","11","51","15","36","57","15","2","7","1.0","0.0","0.0","0.0","0.0","3.0"
"128.json","100.0","9","1","8","2","1","16","1","15","3","1","5","1","0.0","0.0","0.0","0.0","0.0","2.0"
"129.json","100.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.0","0.0","0.0","2.0"
"12.json","100.0","11","2","9","4","2","24","4","20","10","4","4","2","0.0","0.0","0.0","0.0","0.0","2.0"
"130.json","100.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.0","0.0","0.0","2.0"
"131.json","100.0","14","3","11","6","3","28","5","23","13","5","3","3","0.0","0.0","0.0","0.0","0.0","2.0"
"132.json","100.0","15","3","12","7","3","28","4","24","14","4","4","2","1.0","0.0","0.0","0.0","0.0","3.0"
"133.json","100.0","17","4","13","9","4","32","6","26","19","6","4","3","1.0","0.0","0.0","0.0","0.0","3.0"
"134.json","100.0","18","4","14","9","4","35","6","29","19","6","3","3","1.0","0.0","0.0","0.0","0.0","3.0007939183354253"
"135.json","100.0","19","5","14","11","5","37","8","29","24","8","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"136.json","100.0","15","3","12","7","3","28","4","24","14","4","4","2","1.0","0.0","0.0","0.0","0.0","3.0"
"137.json","100.0","18","4","14","9","4","35","6","29","19","6","3","3","1.0","0.0","0.0","0.0","0.0","3.0"
"138.json","100.0","17","4","13","9","4","32","6","26","19","6","4","3","1.0","0.0","0.0","0.0","0.0","3.0"
"139.json","100.0","19","5","14","11","5","37","8","29","24","8","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"13.json","100.0","13","3","10","6","3","28","6","22","15","6","4","3","1.0","0.0","0.0","0.0","0.0","3.0007448487377184"
"140.json","100.0","19","5","14","12","5","37","7","30","25","7","3","3","1.0","0.0","0.0","0.0","0.0","3.0006"
"141.json","100.0","21","6","15","14","6","41","9","32","30","9","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"142.json","100.0","21","6","15","14","6","41","9","32","30","9","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"143.json","100.0","22","7","15","16","7","43","11","32","35","11","3","5","1.0","0.0","0.0","0.0","0.0","3.0"
"144.json","100.0","12","2","10","4","2","20","2","18","6","2","4","2","0.0","0.0","0.0","0.0","0.0","2.0"
"145.json","100.0","18","4","14","9","4","32","5","27","17","5","3","3","1.0","0.0","0.0","0.0","0.0","3.000600158783667"
"146.json","100.0","18","4","14","9","4","32","5","27","17","5","3","3","1.0","0.0","0.0","0.0","0.0","3.0006"
"147.json","100.0","22","6","16","14","6","41","8","33","28","8","2","4","1.0","0.0","0.0","0.0","0.0","3.0"
"148.json","100.0","18","4","14","9","4","32","5","27","17","5","3","3","1.0","0.0","0.0","0.0","0.0","3.0006"
"149.json","100.0","22","6","16","14","6","38","8","30","28","8","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"14.json","100.0","13","3","10","6","3","28","6","22","15","6","4","3","1.0","0.0","0.0","0.0","0.0","3.0"
"150.json","100.0","24","6","18","14","6","44","8","36","28","8","2","4","1.0","0.0","0.0","0.0","0.0","3.0"
"151.json","100.0","26","8","18","19","8","47","11","36","39","11","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"152.json","100.0","18","4","14","9","4","32","5","27","17","5","3","3","1.0","0.0","0.0","0.0","0.0","3.0"
"153.json","100.0","24","6","18","14","6","44","8","36","28","8","2","4","1.0","0.0","0.0","0.0","0.0","3.0"
"154.json","100.0","22","6","16","14","6","38","8","30","28","8","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"155.json","100.0","26","8","18","19","8","47","11","36","39","11","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"156.json","100.0","22","6","16","14","6","41","8","33","28","8","2","4","1.0","0.0","0.0","0.0","0.0","3.0"
"157.json","100.0","26","8","18","19","8","47","11","36","39","11","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"158.json","100.0","26","8","18","19","8","47","11","36","39","11","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"159.json","100.0","28","10","18","24","10","50","14","36","50","14","2","6","1.0","0.0","0.0","0.0","0.0","3.0"
"15.json","100.0","14","4","10","8","4","30","8","22","20","8","4","4","1.0","0.0","0.0","0.0","0.0","3.0"
"160.json","100.0","11","2","9","4","2","18","2","16","6","2","5","2","0.0","0.0","0.0","0.0","0.0","2.0"
"161.json","100.0","14","3","11","6","3","25","4","21","11","4","4","3","0.0","0.0","0.0","0.0","0.0","2.0004"
"162.json","100.0","14","3","11","6","3","25","4","21","11","4","4","3","0.0","0.0","0.0","0.0","0.0","2.0004"
"163.json","100.0","16","4","12","8","4","30","6","24","16","6","3","4","0.0","0.0","0.0","0.0","0.0","2.0"
"164.json","100.0","19","5","14","12","5","32","6","26","23","6","4","3","1.0","0.0","0.0","0.0","0.0","3.0"
"165.json","100.0","21","6","15","14","6","36","8","28","28","8","4","4","1.0","0.0","0.0","0.0","0.0","3.0"
"166.json","100.0","22","6","16","14","6","39","8","31","28","8","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"167.json","100.0","23","7","16","16","7","41","10","31","33","10","3","5","1.0","0.0","0.0","0.0","0.0","3.0006"
"168.json","100.0","19","5","14","12","5","32","6","26","23","6","4","3","1.0","0.0","0.0","0.0","0.0","3.0"
"169.json","100.0","22","6","16","14","6","39","8","31","28","8","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"16.json","100.0","9","1","8","2","1","16","1","15","3","1","5","1","0.0","0.0","0.0","0.0","0.0","2.0"
"170.json","100.0","21","6","15","14","6","36","8","28","28","8","4","4","1.0","0.0","0.0","0.0","0.0","3.0"
"171.json","100.0","23","7","16","16","7","41","10","31","33","10","3","5","1.0","0.0","0.0","0.0","0.0","3.0"
"172.json","100.0","24","8","16","20","8","42","10","32","40","10","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"173.json","100.0","26","9","17","22","9","46","12","34","45","12","3","5","1.0","0.0","0.0","0.0","0.0","3.00087628"
"174.json","100.0","26","9","17","22","9","46","12","34","45","12","3","5","1.0","0.0","0.0","0.0","0.0","3.0"
"175.json","100.0","27","10","17","24","10","48","14","34","50","14","3","6","1.0","0.0","0.0","0.0","0.0","3.0"
"176.json","100.0","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.0","0.0","0.0","0.0","2.0006"
"177.json","100.0","19","5","14","11","5","33","6","27","20","6","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"178.json","100.0","19","5","14","11","5","33","6","27","20","6","3","4","1.0","0.0","0.0","0.0","0.0","3.0007867980317218"
"179.json","100.0","23","7","16","16","7","42","9","33","31","9","2","5","1.0","0.0","0.0","0.0","0.0","3.0006"
"17.json","100.0","15","3","12","7","3","28","4","24","14","4","4","2","1.0","0.0","0.0","0.0","0.0","3.0"
"180.json","100.0","21","6","15","14","6","35","7","28","26","7","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"181.json","100.0","23","7","16","17","7","39","9","30","33","9","3","5","1.0","0.0","0.0","0.0","0.0","3.0"
"182.json","100.0","26","8","18","19","8","46","10","36","37","10","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"183.json","100.0","27","9","18","22","9","48","12","36","44","12","2","6","1.0","0.0","0.0","0.0","0.0","3.0"
"184.json","100.0","21","6","15","14","6","35","7","28","26","7","3","4","1.0","0.0","0.0","0.0","0.0","3.00060012"
"185.json","100.0","26","8","18","19","8","46","10","36","37","10","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"186.json","100.0","23","7","16","17","7","39","9","30","33","9","3","5","1.0","0.0","0.0","0.0","0.0","3.0"
"187.json","100.0","27","9","18","22","9","48","12","36","44","12","2","6","1.0","0.0","0.0","0.0","0.0","3.0"
"188.json","100.0","26","9","17","22","9","45","11","34","43","11","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"189.json","100.0","28","10","18","25","10","49","13","36","50","13","2","6","1.0","0.0","0.0","0.0","0.0","3.0"
"18.json","100.0","15","3","12","7","3","28","4","24","14","4","4","2","1.0","0.0","0.0","0.0","0.0","3.0"
"190.json","100.0","28","10","18","25","10","49","13","36","50","13","2","6","1.0","0.0","0.0","0.0","0.0","3.0006"
"191.json","100.0","29","11","18","28","11","51","15","36","57","15","2","7","1.0","0.0","0.0","0.0","0.0","3.0"
"192.json","100.0","11","2","9","4","2","19","2","17","6","2","4","2","0.0","0.0","0.0","0.0","0.0","2.0"
"193.json","100.0","17","4","13","9","4","31","5","26","17","5","3","3","1.0","0.0","0.0","0.0","0.0","3.0"
"194.json","100.0","17","4","13","9","4","31","5","26","17","5","3","3","1.0","0.0","0.0","0.0","0.0","3.000600157359606"
"195.json","100.0","21","6","15","14","6","40","8","32","28","8","2","4","1.0","0.0","0.0","0.0","0.0","3.0006"
"196.json","100.0","17","4","13","9","4","31","5","26","17","5","3","3","1.0","0.0","0.0","0.0","0.0","3.0"
"197.json","100.0","19","5","14","12","5","35","7","28","24","7","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"198.json","100.0","22","6","16","14","6","42","8","34","28","8","2","4","1.0","0.0","0.0","0.0","0.0","3.0"
"199.json","100.0","23","7","16","17","7","44","10","34","35","10","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"19.json","100.0","19","5","14","12","5","37","7","30","25","7","3","3","1.0","0.0","0.0","0.0","0.0","3.0"
"1.json","100.0","9","1","8","2","1","19","2","17","5","2","5","1","1.0","0.0","0.0","0.0","0.0","3.000657035639672"
"200.json","100.0","17","4","13","9","4","31","5","26","17","5","3","3","1.0","0.0","0.0","0.0","0.0","3.0"
"201.json","100.0","22","6","16","14","6","42","8","34","28","8","2","4","1.0","0.0","0.0","0.0","0.0","3.0"
"202.json","100.0","19","5","14","12","5","35","7","28","24","7","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"203.json","100.0","23","7","16","17","7","44","10","34","35","10","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"204.json","100.0","21","6","15","14","6","40","8","32","28","8","2","4","1.0","0.0","0.0","0.0","0.0","3.00060012"
"205.json","100.0","23","7","16","17","7","44","10","34","35","10","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"206.json","100.0","23","7","16","17","7","44","10","34","35","10","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"207.json","100.0","24","8","16","20","8","46","12","34","42","12","2","6","1.0","0.0","0.0","0.0","0.0","3.0"
"208.json","100.0","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.0","0.0","0.0","0.0","2.0006"
"209.json","100.0","21","6","15","14","6","35","7","28","26","7","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"20.json","100.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.0","0.0","0.0","2.0"
"210.json","100.0","21","6","15","14","6","35","7","28","26","7","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"211.json","100.0","26","9","17","22","9","45","11","34","43","11","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"212.json","100.0","19","5","14","11","5","33","6","27","20","6","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"213.json","100.0","23","7","16","17","7","39","9","30","33","9","3","5","1.0","0.0","0.0","0.0","0.0","3.0"
"214.json","100.0","26","8","18","19","8","46","10","36","37","10","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"215.json","100.0","28","10","18","25","10","49","13","36","50","13","2","6","1.0","0.0","0.0","0.0","0.0","3.0"
"216.json","100.0","19","5","14","11","5","33","6","27","20","6","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"217.json","100.0","26","8","18","19","8","46","10","36","37","10","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"218.json","100.0","23","7","16","17","7","39","9","30","33","9","3","5","1.0","0.0","0.0","0.0","0.0","3.0"
"219.json","100.0","28","10","18","25","10","49","13","36","50","13","2","6","1.0","0.0","0.0","0.0","0.0","3.0"
"21.json","100.0","17","4","13","9","4","32","6","26","19","6","4","3","1.0","0.0","0.0","0.0","0.0","3.0"
"220.json","100.0","23","7","16","16","7","42","9","33","31","9","2","5","1.0","0.0","0.0","0.0","0.0","3.0"
"221.json","100.0","27","9","18","22","9","48","12","36","44","12","2","6","1.0","0.0","0.0","0.0","0.0","3.00078108"
"222.json","100.0","27","9","18","22","9","48","12","36","44","12","2","6","1.0","0.0","0.0","0.0","0.0","3.0"
"223.json","100.0","29","11","18","28","11","51","15","36","57","15","2","7","1.0","0.0","0.0","0.0","0.0","3.0"
"224.json","100.0","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.0","0.0","0.0","0.0","2.0"
"225.json","100.0","19","5","14","11","5","33","6","27","20","6","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"226.json","100.0","19","5","14","11","5","33","6","27","20","6","3","4","1.0","0.0","0.0","0.0","0.0","3.0"
"227.json","100.0","23","7","16","16","7","42","9","33","31","9","2","5","1.0","0.0","0.0","0.0","0.0","3.000600120024"
