"name","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"125.json","85.0","27","9","18","22","9","48","12","36","44","12","2","6","0.37","0.76","0.94","0.99","1.0","3.9466"
"126.json","85.0","27","9","18","22","9","48","12","36","44","12","2","6","0.38","0.77","0.93","0.98","1.0","3.9384"
"127.json","85.0","29","11","18","28","11","51","15","36","57","15","2","7","0.38","0.76","0.92","0.98","1.0","3.9682"
"128.json","85.0","9","1","8","2","1","16","1","15","3","1","5","1","0.85","0.97","1.0","1.0","1.0","2.813"
"129.json","85.0","12","2","10","4","2","23","3","20","8","3","4","2","0.84","0.97","0.99","1.0","1.0","2.8212"
"12.json","85.0","11","2","9","4","2","24","4","20","10","4","4","2","0.85","0.97","0.99","1.0","1.0","2.8126"
"130.json","85.0","12","2","10","4","2","23","3","20","8","3","4","2","0.84","0.97","0.99","1.0","1.0","2.8224"
"131.json","85.0","14","3","11","6","3","28","5","23","13","5","3","3","0.84","0.97","0.99","1.0","1.0","2.8052"
"132.json","85.0","15","3","12","7","3","28","4","24","14","4","4","2","0.59","0.88","0.98","1.0","1.0","3.553"
"133.json","85.0","17","4","13","9","4","32","6","26","19","6","4","3","0.59","0.88","0.97","1.0","1.0","3.5658"
"134.json","85.0","18","4","14","9","4","35","6","29","19","6","3","3","0.57","0.88","0.97","1.0","1.0","3.5882"
"135.json","85.0","19","5","14","11","5","37","8","29","24","8","3","4","0.56","0.87","0.97","0.99","1.0","3.6"
"136.json","85.0","15","3","12","7","3","28","4","24","14","4","4","2","0.59","0.88","0.97","0.99","1.0","3.5646"
"137.json","85.0","18","4","14","9","4","35","6","29","19","6","3","3","0.57","0.88","0.97","0.99","1.0","3.583"
"138.json","85.0","17","4","13","9","4","32","6","26","19","6","4","3","0.57","0.88","0.97","0.99","1.0","3.582517503488"
"139.json","85.0","19","5","14","11","5","37","8","29","24","8","3","4","0.57","0.88","0.97","0.99","1.0","3.5794"
"13.json","85.0","13","3","10","6","3","28","6","22","15","6","4","3","0.68","0.93","0.98","1.0","1.0","3.4156"
"140.json","85.0","19","5","14","12","5","37","7","30","25","7","3","3","0.52","0.85","0.96","0.99","1.0","3.6846"
"141.json","85.0","21","6","15","14","6","41","9","32","30","9","3","4","0.51","0.84","0.96","0.99","1.0","3.7032"
"142.json","85.0","21","6","15","14","6","41","9","32","30","9","3","4","0.52","0.85","0.96","0.99","1.0","3.6736"
"143.json","85.0","22","7","15","16","7","43","11","32","35","11","3","5","0.52","0.85","0.96","0.99","1.0","3.681601954959357"
"144.json","85.0","12","2","10","4","2","20","2","18","6","2","4","2","0.85","0.97","0.99","1.0","1.0","2.802178151936"
"145.json","85.0","18","4","14","9","4","32","5","27","17","5","3","3","0.58","0.88","0.97","0.99","1.0","3.5816"
"146.json","85.0","18","4","14","9","4","32","5","27","17","5","3","3","0.58","0.88","0.97","0.99","1.0","3.5778"
"147.json","85.0","22","6","16","14","6","41","8","33","28","8","2","4","0.49","0.83","0.95","0.99","1.0","3.7344"
"148.json","85.0","18","4","14","9","4","32","5","27","17","5","3","3","0.57","0.87","0.97","0.99","1.0","3.6016"
"149.json","85.0","22","6","16","14","6","38","8","30","28","8","3","4","0.44","0.82","0.95","0.99","1.0","3.806"
"14.json","85.0","13","3","10","6","3","28","6","22","15","6","4","3","0.68","0.92","0.99","1.0","1.0","3.415560435630387"
"150.json","85.0","24","6","18","14","6","44","8","36","28","8","2","4","0.38","0.8","0.95","0.99","1.0","3.885"
"151.json","85.0","26","8","18","19","8","47","11","36","39","11","2","5","0.37","0.76","0.94","0.99","1.0","3.9488"
"152.json","85.0","18","4","14","9","4","32","5","27","17","5","3","3","0.57","0.88","0.97","0.99","1.0","3.5886"
"153.json","85.0","24","6","18","14","6","44","8","36","28","8","2","4","0.37","0.79","0.95","0.99","1.0","3.9044"
"154.json","85.0","22","6","16","14","6","38","8","30","28","8","3","4","0.44","0.81","0.95","0.99","1.0","3.8112"
"155.json","85.0","26","8","18","19","8","47","11","36","39","11","2","5","0.37","0.77","0.94","0.98","1.0","3.932"
"156.json","85.0","22","6","16","14","6","41","8","33","28","8","2","4","0.48","0.83","0.96","0.99","1.0","3.7548"
"157.json","85.0","26","8","18","19","8","47","11","36","39","11","2","5","0.37","0.77","0.94","0.99","1.0","3.9484"
"158.json","85.0","26","8","18","19","8","47","11","36","39","11","2","5","0.38","0.78","0.94","0.99","1.0","3.9128"
"159.json","85.0","28","10","18","24","10","50","14","36","50","14","2","6","0.37","0.76","0.93","0.99","1.0","3.9698"
"15.json","85.0","14","4","10","8","4","30","8","22","20","8","4","4","0.59","0.9","0.98","1.0","1.0","3.5316"
"160.json","85.0","11","2","9","4","2","18","2","16","6","2","5","2","0.84","0.97","0.99","1.0","1.0","2.8224"
"161.json","85.0","14","3","11","6","3","25","4","21","11","4","4","3","0.84","0.96","0.99","1.0","1.0","2.828"
"162.json","85.0","14","3","11","6","3","25","4","21","11","4","4","3","0.83","0.97","0.99","1.0","1.0","2.8454"
"163.json","85.0","16","4","12","8","4","30","6","24","16","6","3","4","0.81","0.96","0.99","1.0","1.0","2.8646"
"164.json","85.0","19","5","14","12","5","32","6","26","23","6","4","3","0.5","0.84","0.96","0.99","1.0","3.7096"
"165.json","85.0","21","6","15","14","6","36","8","28","28","8","4","4","0.5","0.84","0.96","0.99","1.0","3.7184"
"166.json","85.0","22","6","16","14","6","39","8","31","28","8","3","4","0.51","0.85","0.96","0.99","1.0","3.6992"
"167.json","85.0","23","7","16","16","7","41","10","31","33","10","3","5","0.48","0.83","0.95","0.99","1.0","3.7518"
"168.json","85.0","19","5","14","12","5","32","6","26","23","6","4","3","0.51","0.85","0.96","0.99","1.0","3.6919770000000005"
"169.json","85.0","22","6","16","14","6","39","8","31","28","8","3","4","0.48","0.83","0.96","0.99","1.0","3.748"
"16.json","85.0","9","1","8","2","1","16","1","15","3","1","5","1","0.86","0.97","1.0","1.0","1.0","2.7834"
"170.json","85.0","21","6","15","14","6","36","8","28","28","8","4","4","0.49","0.84","0.96","0.99","1.0","3.7174"
"171.json","85.0","23","7","16","16","7","41","10","31","33","10","3","5","0.49","0.84","0.95","0.99","1.0","3.7324"
"172.json","85.0","24","8","16","20","8","42","10","32","40","10","3","4","0.45","0.8","0.95","0.99","1.0","3.81584828"
"173.json","85.0","26","9","17","22","9","46","12","34","45","12","3","5","0.44","0.8","0.94","0.98","1.0","3.8356"
"174.json","85.0","26","9","17","22","9","46","12","34","45","12","3","5","0.43","0.8","0.94","0.98","1.0","3.8434"
"175.json","85.0","27","10","17","24","10","48","14","34","50","14","3","6","0.44","0.79","0.94","0.98","1.0","3.852"
"176.json","85.0","13","3","10","6","3","21","3","18","9","3","4","3","0.84","0.97","1.0","1.0","1.0","2.8236"
"177.json","85.0","19","5","14","11","5","33","6","27","20","6","3","4","0.58","0.88","0.97","0.99","1.0","3.581"
"178.json","85.0","19","5","14","11","5","33","6","27","20","6","3","4","0.59","0.89","0.97","0.99","1.0","3.5638"
"179.json","85.0","23","7","16","16","7","42","9","33","31","9","2","5","0.49","0.84","0.95","0.99","1.0","3.7276"
"17.json","85.0","15","3","12","7","3","28","4","24","14","4","4","2","0.6","0.88","0.97","0.99","1.0","3.5587165035006976"
"180.json","85.0","21","6","15","14","6","35","7","28","26","7","3","4","0.52","0.85","0.96","0.99","1.0","3.6902"
"181.json","85.0","23","7","16","17","7","39","9","30","33","9","3","5","0.43","0.8","0.95","0.99","1.0","3.8368"
"182.json","85.0","26","8","18","19","8","46","10","36","37","10","2","5","0.37","0.77","0.94","0.99","1.0","3.931"
"183.json","85.0","27","9","18","22","9","48","12","36","44","12","2","6","0.38","0.77","0.93","0.99","1.0","3.9382"
"184.json","85.0","21","6","15","14","6","35","7","28","26","7","3","4","0.5","0.84","0.96","0.99","1.0","3.7227455199999997"
"185.json","85.0","26","8","18","19","8","46","10","36","37","10","2","5","0.38","0.78","0.94","0.98","1.0","3.9182"
"186.json","85.0","23","7","16","17","7","39","9","30","33","9","3","5","0.45","0.82","0.95","0.99","1.0","3.794"
"187.json","85.0","27","9","18","22","9","48","12","36","44","12","2","6","0.37","0.76","0.93","0.98","1.0","3.9536"
"188.json","85.0","26","9","17","22","9","45","11","34","43","11","2","5","0.44","0.78","0.94","0.98","1.0","3.8656"
"189.json","85.0","28","10","18","25","10","49","13","36","50","13","2","6","0.37","0.75","0.92","0.98","1.0","3.9726"
"18.json","85.0","15","3","12","7","3","28","4","24","14","4","4","2","0.6","0.89","0.97","0.99","1.0","3.543"
"190.json","85.0","28","10","18","25","10","49","13","36","50","13","2","6","0.37","0.77","0.94","0.98","1.0","3.9484"
"191.json","85.0","29","11","18","28","11","51","15","36","57","15","2","7","0.37","0.74","0.93","0.98","1.0","3.9814"
"192.json","85.0","11","2","9","4","2","19","2","17","6","2","4","2","0.84","0.97","0.99","1.0","1.0","2.8282"
"193.json","85.0","17","4","13","9","4","31","5","26","17","5","3","3","0.59","0.88","0.97","0.99","1.0","3.5646"
"194.json","85.0","17","4","13","9","4","31","5","26","17","5","3","3","0.59","0.88","0.98","0.99","1.0","3.5546"
"195.json","85.0","21","6","15","14","6","40","8","32","28","8","2","4","0.5","0.84","0.96","0.99","1.0","3.7096"
"196.json","85.0","17","4","13","9","4","31","5","26","17","5","3","3","0.59","0.88","0.97","0.99","1.0","3.5668"
"197.json","85.0","19","5","14","12","5","35","7","28","24","7","3","4","0.51","0.84","0.96","0.99","1.0","3.7028"
"198.json","85.0","22","6","16","14","6","42","8","34","28","8","2","4","0.44","0.82","0.96","0.99","1.0","3.7962"
"199.json","85.0","23","7","16","17","7","44","10","34","35","10","2","5","0.44","0.81","0.95","0.99","1.0","3.8076"
"19.json","85.0","19","5","14","12","5","37","7","30","25","7","3","3","0.52","0.85","0.96","0.99","1.0","3.6876"
"1.json","85.0","9","1","8","2","1","19","2","17","5","2","5","1","0.7","0.94","0.99","1.0","1.0","3.3762"
"200.json","85.0","17","4","13","9","4","31","5","26","17","5","3","3","0.61","0.89","0.97","0.99","1.0","3.53771336"
"201.json","85.0","22","6","16","14","6","42","8","34","28","8","2","4","0.44","0.82","0.96","0.99","1.0","3.7924"
"202.json","85.0","19","5","14","12","5","35","7","28","24","7","3","4","0.51","0.84","0.96","0.99","1.0","3.69613804"
"203.json","85.0","23","7","16","17","7","44","10","34","35","10","2","5","0.44","0.8","0.95","0.99","1.0","3.8216"
"204.json","85.0","21","6","15","14","6","40","8","32","28","8","2","4","0.5","0.84","0.96","0.99","1.0","3.7172"
"205.json","85.0","23","7","16","17","7","44","10","34","35","10","2","5","0.44","0.81","0.94","0.99","1.0","3.8244"
"206.json","85.0","23","7","16","17","7","44","10","34","35","10","2","5","0.44","0.81","0.95","0.99","1.0","3.8216"
"207.json","85.0","24","8","16","20","8","46","12","34","42","12","2","6","0.44","0.8","0.94","0.99","1.0","3.8324"
"208.json","85.0","13","3","10","6","3","21","3","18","9","3","4","3","0.84","0.97","0.99","1.0","1.0","2.8046"
"209.json","85.0","21","6","15","14","6","35","7","28","26","7","3","4","0.5","0.84","0.96","0.99","1.0","3.709"
"20.json","85.0","12","2","10","4","2","23","3","20","8","3","4","2","0.84","0.97","1.0","1.0","1.0","2.814"
"210.json","85.0","21","6","15","14","6","35","7","28","26","7","3","4","0.51","0.84","0.96","0.99","1.0","3.7"
"211.json","85.0","26","9","17","22","9","45","11","34","43","11","2","5","0.44","0.79","0.94","0.99","1.0","3.8412"
"212.json","85.0","19","5","14","11","5","33","6","27","20","6","3","4","0.57","0.88","0.97","0.99","1.0","3.5943075426719995"
"213.json","85.0","23","7","16","17","7","39","9","30","33","9","3","5","0.42","0.81","0.95","0.99","1.0","3.8326"
"214.json","85.0","26","8","18","19","8","46","10","36","37","10","2","5","0.39","0.77","0.94","0.98","1.0","3.9266"
"215.json","85.0","28","10","18","25","10","49","13","36","50","13","2","6","0.38","0.75","0.93","0.98","1.0","3.957"
"216.json","85.0","19","5","14","11","5","33","6","27","20","6","3","4","0.58","0.87","0.97","0.99","1.0","3.5846"
"217.json","85.0","26","8","18","19","8","46","10","36","37","10","2","5","0.37","0.78","0.94","0.98","1.0","3.922"
"218.json","85.0","23","7","16","17","7","39","9","30","33","9","3","5","0.44","0.81","0.95","0.99","1.0","3.8257643199999998"
"219.json","85.0","28","10","18","25","10","49","13","36","50","13","2","6","0.38","0.76","0.93","0.98","1.0","3.95898968"
"21.json","85.0","17","4","13","9","4","32","6","26","19","6","4","3","0.58","0.88","0.97","1.0","1.0","3.57"
"220.json","85.0","23","7","16","16","7","42","9","33","31","9","2","5","0.49","0.83","0.96","0.99","1.0","3.7284"
"221.json","85.0","27","9","18","22","9","48","12","36","44","12","2","6","0.38","0.77","0.93","0.99","1.0","3.9402"
"222.json","85.0","27","9","18","22","9","48","12","36","44","12","2","6","0.39","0.76","0.94","0.98","1.0","3.9384"
"223.json","85.0","29","11","18","28","11","51","15","36","57","15","2","7","0.38","0.74","0.92","0.98","1.0","3.9788943715119998"
"224.json","85.0","13","3","10","6","3","21","3","18","9","3","4","3","0.84","0.96","0.99","1.0","1.0","2.82296092"
"225.json","85.0","19","5","14","11","5","33","6","27","20","6","3","4","0.57","0.87","0.97","0.99","1.0","3.593514"
"226.json","85.0","19","5","14","11","5","33","6","27","20","6","3","4","0.57","0.88","0.97","1.0","1.0","3.58"
"227.json","85.0","23","7","16","16","7","42","9","33","31","9","2","5","0.49","0.83","0.96","0.99","1.0","3.7332"
"228.json","85.0","21","6","15","14","6","35","7","28","26","7","3","4","0.5","0.83","0.96","0.99","1.0","3.7172"
"229.json","85.0","23","7","16","17","7","39","9","30","33","9","3","5","0.44","0.8","0.94","0.98","1.0","3.8406"
"22.json","85.0","18","4","14","9","4","35","6","29","19","6","3","3","0.58","0.88","0.97","0.99","1.0","3.5764"
"230.json","85.0","26","8","18","19","8","46","10","36","37","10","2","5","0.38","0.77","0.94","0.99","1.0","3.923766862744"
"231.json","85.0","27","9","18","22","9","48","12","36","44","12","2","6","0.37","0.77","0.94","0.98","1.0","3.942"
"232.json","85.0","21","6","15","14","6","35","7","28","26","7","3","4","0.5","0.84","0.96","0.99","1.0","3.699"
"233.json","85.0","26","8","18","19","8","46","10","36","37","10","2","5","0.37","0.77","0.94","0.98","1.0","3.9352"
"234.json","85.0","23","7","16","17","7","39","9","30","33","9","3","5","0.44","0.8","0.95","0.99","1.0","3.83076812"
"235.json","85.0","27","9","18","22","9","48","12","36","44","12","2","6","0.38","0.77","0.93","0.98","1.0","3.9328"
"236.json","85.0","26","9","17","22","9","45","11","34","43","11","2","5","0.44","0.79","0.94","0.98","0.99","3.8504"
"237.json","85.0","28","10","18","25","10","49","13","36","50","13","2","6","0.38","0.75","0.92","0.98","1.0","3.9752"
"238.json","85.0","28","10","18","25","10","49","13","36","50","13","2","6","0.36","0.76","0.93","0.98","1.0","3.968"
"239.json","85.0","29","11","18","28","11","51","15","36","57","15","2","7","0.38","0.74","0.92","0.98","1.0","3.983"
"23.json","85.0","21","6","15","14","6","41","9","32","30","9","3","4","0.5","0.83","0.96","0.99","1.0","3.7131445491040003"
"240.json","85.0","14","4","10","8","4","22","4","18","12","4","4","4","0.83","0.96","0.99","1.0","1.0","2.8418"
"241.json","85.0","22","7","15","16","7","36","8","28","29","8","3","5","0.5","0.83","0.96","0.99","1.0","3.7154"
"242.json","85.0","22","7","15","16","7","36","8","28","29","8","3","5","0.5","0.84","0.96","0.99","1.0","3.7108"
"243.json","85.0","27","10","17","24","10","46","12","34","46","12","2","6","0.44","0.8","0.94","0.98","1.0","3.8438"
"244.json","85.0","22","7","15","16","7","36","8","28","29","8","3","5","0.51","0.84","0.96","0.99","1.0","3.6926"
"245.json","85.0","24","8","16","20","8","40","10","30","38","10","3","6","0.44","0.79","0.94","0.99","1.0","3.8444"
"246.json","85.0","28","10","18","24","10","48","12","36","46","12","2","6","0.37","0.76","0.93","0.98","1.0","3.9631685595279995"
"247.json","85.0","29","11","18","28","11","50","14","36","55","14","2","7","0.37","0.75","0.92","0.98","1.0","3.971"
"248.json","85.0","22","7","15","16","7","36","8","28","29","8","3","5","0.52","0.84","0.96","0.99","1.0","3.6932"
"249.json","85.0","28","10","18","24","10","48","12","36","46","12","2","6","0.39","0.78","0.93","0.99","1.0","3.922"
"24.json","85.0","12","2","10","4","2","23","3","20","8","3","4","2","0.85","0.97","1.0","1.0","1.0","2.8116"
"250.json","85.0","24","8","16","20","8","40","10","30","38","10","3","6","0.42","0.78","0.93","0.98","1.0","3.8808"
"251.json","85.0","29","11","18","28","11","50","14","36","55","14","2","7","0.38","0.75","0.92","0.98","1.0","3.9765052799999996"
"252.json","85.0","27","10","17","24","10","46","12","34","46","12","2","6","0.43","0.79","0.94","0.99","1.0","3.8509865600000004"
"253.json","85.0","29","11","18","28","11","50","14","36","55","14","2","7","0.38","0.75","0.92","0.98","1.0","3.9698"
"254.json","85.0","29","11","18","28","11","50","14","36","55","14","2","7","0.38","0.75","0.93","0.98","1.0","3.9684"
"255.json","85.0","30","12","18","32","12","52","16","36","64","16","2","8","0.37","0.74","0.91","0.98","0.99","4.0074"
"25.json","85.0","18","4","14","9","4","35","6","29","19","6","3","3","0.57","0.88","0.97","1.0","1.0","3.5798"
"26.json","85.0","17","4","13","9","4","32","6","26","19","6","4","3","0.58","0.87","0.97","0.99","1.0","3.5866"
"27.json","85.0","21","6","15","14","6","41","9","32","30","9","3","4","0.5","0.84","0.96","0.99","1.0","3.7106"
"28.json","85.0","14","3","11","6","3","28","5","23","13","5","3","3","0.83","0.96","0.99","1.0","1.0","2.8358"
"29.json","85.0","19","5","14","11","5","37","8","29","24","8","3","4","0.58","0.87","0.97","0.99","1.0","3.5886"
"2.json","85.0","9","1","8","2","1","19","2","17","5","2","5","1","0.7","0.93","0.99","1.0","1.0","3.3888"
"30.json","85.0","19","5","14","11","5","37","8","29","24","8","3","4","0.58","0.88","0.97","1.0","1.0","3.5798"
"31.json","85.0","22","7","15","16","7","43","11","32","35","11","3","5","0.5","0.83","0.96","0.99","1.0","3.7259426289098205"
"32.json","85.0","9","1","8","2","1","16","1","15","3","1","5","1","0.86","0.97","1.0","1.0","1.0","2.79376836"
"33.json","85.0","12","2","10","4","2","23","3","20","8","3","4","2","0.84","0.97","0.99","1.0","1.0","2.8136"
"34.json","85.0","12","2","10","4","2","23","3","20","8","3","4","2","0.83","0.97","0.99","1.0","1.0","2.8422"
"35.json","85.0","14","3","11","6","3","28","5","23","13","5","3","3","0.83","0.97","0.99","1.0","1.0","2.8386"
"36.json","85.0","15","3","12","7","3","28","4","24","14","4","4","2","0.6","0.89","0.98","1.0","1.0","3.537"
"37.json","85.0","17","4","13","9","4","32","6","26","19","6","4","3","0.57","0.88","0.97","0.99","1.0","3.5909173200000004"
"38.json","85.0","18","4","14","9","4","35","6","29","19","6","3","3","0.58","0.88","0.97","0.99","1.0","3.591"
"39.json","85.0","19","5","14","11","5","37","8","29","24","8","3","4","0.56","0.87","0.97","0.99","1.0","3.6064"
"3.json","85.0","11","2","9","4","2","24","4","20","10","4","4","2","0.62","0.91","0.98","1.0","1.0","3.5002"
"40.json","85.0","15","3","12","7","3","28","4","24","14","4","4","2","0.59","0.88","0.98","0.99","1.0","3.5592"
"41.json","85.0","18","4","14","9","4","35","6","29","19","6","3","3","0.58","0.88","0.97","0.99","1.0","3.5852"
"42.json","85.0","17","4","13","9","4","32","6","26","19","6","4","3","0.59","0.88","0.97","0.99","1.0","3.567"
"43.json","85.0","19","5","14","11","5","37","8","29","24","8","3","4","0.58","0.88","0.97","0.99","1.0","3.576"
"44.json","85.0","19","5","14","12","5","37","7","30","25","7","3","3","0.51","0.84","0.96","0.99","1.0","3.7052"
"45.json","85.0","21","6","15","14","6","41","9","32","30","9","3","4","0.51","0.83","0.96","0.99","1.0","3.7154"
"46.json","85.0","21","6","15","14","6","41","9","32","30","9","3","4","0.51","0.85","0.96","0.99","1.0","3.6818"
"47.json","85.0","22","7","15","16","7","43","11","32","35","11","3","5","0.51","0.84","0.96","0.99","1.0","3.7036"
"48.json","85.0","11","2","9","4","2","19","2","17","6","2","4","2","0.84","0.97","0.99","1.0","1.0","2.8176"
"49.json","85.0","17","4","13","9","4","31","5","26","17","5","3","3","0.6","0.89","0.97","0.99","1.0","3.5464"
"4.json","85.0","9","1","8","2","1","19","2","17","5","2","5","1","0.85","0.97","1.0","1.0","1.0","2.7954"
"50.json","85.0","17","4","13","9","4","31","5","26","17","5","3","3","0.59","0.89","0.98","0.99","1.0","3.5577181834639995"
"51.json","85.0","21","6","15","14","6","40","8","32","28","8","2","4","0.51","0.84","0.96","0.99","1.0","3.70694212"
"52.json","85.0","17","4","13","9","4","31","5","26","17","5","3","3","0.59","0.88","0.97","0.99","1.0","3.5577182"
"53.json","85.0","19","5","14","12","5","35","7","28","24","7","3","4","0.52","0.85","0.96","0.99","1.0","3.6786"
"54.json","85.0","22","6","16","14","6","42","8","34","28","8","2","4","0.44","0.81","0.95","0.99","1.0","3.8156"
"55.json","85.0","23","7","16","17","7","44","10","34","35","10","2","5","0.45","0.8","0.95","0.99","1.0","3.8174"
"56.json","85.0","17","4","13","9","4","31","5","26","17","5","3","3","0.59","0.89","0.98","1.0","1.0","3.5468"
"57.json","85.0","22","6","16","14","6","42","8","34","28","8","2","4","0.44","0.82","0.96","0.99","1.0","3.796"
"58.json","85.0","19","5","14","12","5","35","7","28","24","7","3","4","0.51","0.85","0.96","0.99","1.0","3.6918"
"59.json","85.0","23","7","16","17","7","44","10","34","35","10","2","5","0.45","0.8","0.95","0.99","1.0","3.8218"
"5.json","85.0","11","2","9","4","2","23","4","19","10","4","5","2","0.67","0.92","0.99","1.0","1.0","3.4186"
"60.json","85.0","21","6","15","14","6","40","8","32","28","8","2","4","0.51","0.85","0.96","0.99","1.0","3.6848"
"61.json","85.0","23","7","16","17","7","44","10","34","35","10","2","5","0.44","0.79","0.94","0.98","1.0","3.8495651528639994"
"62.json","85.0","23","7","16","17","7","44","10","34","35","10","2","5","0.44","0.81","0.94","0.98","1.0","3.8238"
"63.json","85.0","24","8","16","20","8","46","12","34","42","12","2","6","0.45","0.79","0.94","0.99","1.0","3.8372"
"64.json","85.0","9","1","8","2","1","16","1","15","3","1","5","1","0.86","0.97","1.0","1.0","1.0","2.8088"
"65.json","85.0","15","3","12","7","3","28","4","24","14","4","4","2","0.6","0.89","0.97","1.0","1.0","3.5422"
"66.json","85.0","15","3","12","7","3","28","4","24","14","4","4","2","0.59","0.88","0.97","0.99","1.0","3.5774"
"67.json","85.0","19","5","14","12","5","37","7","30","25","7","3","3","0.51","0.84","0.96","0.99","1.0","3.7052"
"68.json","85.0","12","2","10","4","2","23","3","20","8","3","4","2","0.84","0.97","0.99","1.0","1.0","2.8182"
"69.json","85.0","17","4","13","9","4","32","6","26","19","6","4","3","0.58","0.88","0.97","0.99","1.0","3.5792"
"6.json","85.0","12","2","10","4","2","26","4","22","10","4","4","2","0.68","0.93","0.98","1.0","1.0","3.4134"
"70.json","85.0","18","4","14","9","4","35","6","29","19","6","3","3","0.57","0.88","0.97","0.99","1.0","3.5924"
"71.json","85.0","21","6","15","14","6","41","9","32","30","9","3","4","0.51","0.85","0.96","0.99","1.0","3.6948"
"72.json","85.0","12","2","10","4","2","23","3","20","8","3","4","2","0.84","0.97","1.0","1.0","1.0","2.8266"
"73.json","85.0","18","4","14","9","4","35","6","29","19","6","3","3","0.57","0.89","0.97","0.99","1.0","3.5724"
"74.json","85.0","17","4","13","9","4","32","6","26","19","6","4","3","0.58","0.88","0.97","0.99","1.0","3.5826"
"75.json","85.0","21","6","15","14","6","41","9","32","30","9","3","4","0.51","0.84","0.96","0.99","1.0","3.7054"
"76.json","85.0","14","3","11","6","3","28","5","23","13","5","3","3","0.83","0.96","1.0","1.0","1.0","2.8372"
"77.json","85.0","19","5","14","11","5","37","8","29","24","8","3","4","0.58","0.88","0.97","0.99","1.0","3.5824"
"78.json","85.0","19","5","14","11","5","37","8","29","24","8","3","4","0.58","0.88","0.98","1.0","1.0","3.5626"
"79.json","85.0","22","7","15","16","7","43","11","32","35","11","3","5","0.5","0.84","0.96","0.99","1.0","3.7146"
