"name","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"0.json","12.5","6","0","6","0","0","12","0","12","0","0","6","0","0.0","0.0","0.0","0.01","0.01","22.1078"
"100.json","12.5","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.0","0.01","27.4468"
"101.json","12.5","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.0","0.0","0.0","30.5062"
"102.json","12.5","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.0","0.0","31.303"
"103.json","12.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.0","31.969"
"104.json","12.5","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.0","0.01","27.587"
"105.json","12.5","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.0","0.0","30.768"
"106.json","12.5","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.0","0.0","0.0","30.1618"
"107.json","12.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.0","32.4334"
"108.json","12.5","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.0","0.0","0.0","0.0","29.8768"
"109.json","12.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.0","32.0106"
"10.json","12.5","11","2","9","4","2","23","4","19","10","4","5","2","0.0","0.0","0.0","0.01","0.01","24.4538"
"110.json","12.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.0","32.0118"
"111.json","12.5","28","10","18","24","10","50","14","36","50","14","2","6","0.0","0.0","0.0","0.0","0.0","33.1882"
"112.json","12.5","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.0","0.0","0.01","0.01","24.7166"
"113.json","12.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.0","0.0","29.6376"
"114.json","12.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.0","0.0","29.404"
"115.json","12.5","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.0","0.0","0.0","32.2662"
"116.json","12.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.0","0.01","27.96"
"117.json","12.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.0","0.0","30.8972"
"118.json","12.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.0","0.0","32.0952"
"119.json","12.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.0","33.5424"
"11.json","12.5","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.0","0.0","0.0","0.01","25.5988"
"120.json","12.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.0","0.0","27.8692"
