"name","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"0.json","30.0","6","0","6","0","0","12","0","12","0","0","6","0","0.01","0.06","0.15","0.26","0.4","9.0002"
"100.json","30.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.02","0.06","0.13","0.22","11.2518"
"101.json","30.0","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.01","0.04","0.1","0.16","12.1694"
"102.json","30.0","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.01","0.02","0.06","0.12","12.709"
"103.json","30.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.01","0.03","0.06","0.11","12.9308"
"104.json","30.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.02","0.06","0.13","0.22","11.2024"
"105.json","30.0","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.01","0.02","0.07","0.12","12.6296"
"106.json","30.0","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.01","0.04","0.08","0.15","12.313"
"107.json","30.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.01","0.02","0.06","0.11","13.0494"
"108.json","30.0","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.01","0.04","0.09","0.16","12.014"
"109.json","30.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.01","0.02","0.06","0.11","13.1262"
"10.json","30.0","11","2","9","4","2","23","4","19","10","4","5","2","0.01","0.04","0.1","0.19","0.3","10.0282"
"110.json","30.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.01","0.02","0.06","0.11","13.0488"
"111.json","30.0","28","10","18","24","10","50","14","36","50","14","2","6","0.0","0.01","0.02","0.05","0.1","13.4548"
"112.json","30.0","13","3","10","6","3","21","3","18","9","3","4","3","0.01","0.05","0.12","0.22","0.32","9.8506"
"113.json","30.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.02","0.05","0.1","0.17","11.9114"
"114.json","30.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.02","0.05","0.1","0.17","11.887"
"115.json","30.0","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.01","0.03","0.07","0.13","13.0016"
"116.json","30.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.02","0.06","0.13","0.21","11.2734"
"117.json","30.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.01","0.04","0.08","0.15","12.4674"
"118.json","30.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.01","0.02","0.06","0.11","13.14880988"
"119.json","30.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.02","0.05","0.1","13.5888"
"11.json","30.0","13","3","10","6","3","28","6","22","15","6","4","3","0.01","0.03","0.08","0.17","0.25","10.5592"
"120.json","30.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.02","0.07","0.14","0.22","11.2696"
"121.json","30.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.01","0.02","0.05","0.11","12.9744"
"122.json","30.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.01","0.04","0.08","0.15","12.5406"
"123.json","30.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.01","0.02","0.05","0.1","13.5684"
"124.json","30.0","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.02","0.04","0.09","0.16","12.17483388"
"125.json","30.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.01","0.02","0.05","0.1","13.3698"
"126.json","30.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.01","0.02","0.05","0.11","13.2628"
"127.json","30.0","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.01","0.02","0.05","0.09","13.7392"
"128.json","30.0","9","1","8","2","1","16","1","15","3","1","5","1","0.01","0.06","0.13","0.24","0.35","9.415"
"129.json","30.0","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.04","0.12","0.23","0.33","9.6882"
"12.json","30.0","11","2","9","4","2","24","4","20","10","4","4","2","0.01","0.05","0.13","0.23","0.34","9.5896"
"130.json","30.0","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.04","0.12","0.23","0.34","9.698711840000001"
"131.json","30.0","14","3","11","6","3","28","5","23","13","5","3","3","0.01","0.04","0.11","0.2","0.31","9.9082"
"132.json","30.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.03","0.08","0.16","0.25","10.7872"
"133.json","30.0","17","4","13","9","4","32","6","26","19","6","4","3","0.01","0.02","0.07","0.13","0.22","11.122"
"134.json","30.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.02","0.07","0.14","0.23","11.1288"
"135.json","30.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.02","0.06","0.12","0.21","11.4346"
"136.json","30.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.03","0.08","0.15","0.24","10.9548"
"137.json","30.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.03","0.07","0.13","0.22","11.124"
"138.json","30.0","17","4","13","9","4","32","6","26","19","6","4","3","0.01","0.02","0.07","0.14","0.23","10.9474"
"139.json","30.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.02","0.06","0.13","0.21","11.37962576"
"13.json","30.0","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.03","0.09","0.18","0.28","10.20340564"
"140.json","30.0","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.02","0.06","0.12","0.2","11.571"
"141.json","30.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.02","0.05","0.1","0.18","11.7842"
"142.json","30.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.04","0.09","0.17","12.0776"
"143.json","30.0","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.01","0.05","0.1","0.17","12.0342"
"144.json","30.0","12","2","10","4","2","20","2","18","6","2","4","2","0.01","0.04","0.12","0.22","0.34","9.6694"
"145.json","30.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.02","0.07","0.13","0.22","11.23708692"
"146.json","30.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.02","0.07","0.13","0.21","11.2066"
