"COUSE","TERM1","TERM2","TERM3","TERM4","TERM5","TERM6","TERM7","TERM8"
"MATH 121","-0.0899999999999892","0.045000000000001705","-0.05500000000002103","-0.0800000000000125","-0.009999999999976694","0.005000000000023874","-0.0049999999999954525","-0.0049999999999954525"
"ENGL 110","-0.12499999999998579","-0.025000000000005684","0.05499999999999261","0.020000000000010232","0.0","0.0","0.0","0.0"
"Humanities","-0.22000000000002728","-0.1349999999999909","-0.010000000000005116","-0.0049999999999954525","0.0","0.0","0.0","0.0"
"Physical & Natural Science","0.13499999999996248","-0.07500000000001705","0.01999999999999602","0.010000000000005116","0.0049999999999954525","0.0","0.0","0.0"
"MGMT 113","-0.4450000000000074","-0.10499999999998977","-0.005000000000009663","-0.005000000000009663","-0.0049999999999954525","0.0","0.0","0.0"
"MATH 180","0.0","0.2050000000000054","0.41499999999999204","0.10999999999999943","0.12000000000001876","0.020000000000010232","0.0350000000000108","0.015000000000000568"
"ENGL 120","0.0","-0.605000000000004","-0.015000000000000568","-0.045000000000001705","0.030000000000015348","0.0","0.0","0.0"
"Physical & Natural Science","0.10999999999999943","-0.09500000000001307","0.045000000000015916","0.020000000000010232","0.0","0.0","0.0","0.0"
"Physical & Natural Science Lab","0.0","0.2150000000000034","-0.0350000000000108","0.0049999999999954525","-0.0049999999999954525","0.0","0.0","0.0"
"ECON 105","0.0","-0.44999999999998863","0.14000000000000057","-1.4210854715202004e-14","-0.04000000000000625","-0.01500000000001478","-0.005000000000009663","0.0049999999999954525"
"Foreign Language","0.0","-0.20000000000000284","-0.20000000000001705","0.01999999999999602","-1.4210854715202004e-14","-0.0049999999999954525","0.0","0.0"
"ENGL 219","0.0","0.0","-0.3699999999999761","-0.12499999999998579","0.029999999999986926","0.025000000000019895","-0.0049999999999954525","0.0"
"Fine Arts","0.0","-0.42499999999999716","0.12000000000001876","0.045000000000001705","-0.01999999999999602","0.0","0.0","0.0"
"ECON 106","0.0","0.0","-0.23499999999999943","0.10000000000000853","0.01500000000001478","-0.01500000000001478","0.0","0.0"
"STAT 145","0.0","0.0","0.05499999999999261","-0.13500000000001933","-0.18500000000001648","0.004999999999981242","0.01999999999999602","2.842170943040401e-14"
"Elective","0.0","0.0","-0.6350000000000051","-0.005000000000023874","-0.044999999999987494","-0.0049999999999954525","0.010000000000005116","0.0"
"CS 150L","0.0","0.0","-0.5399999999999991","-0.3149999999999693","0.030000000000001137","-0.03000000000002956","0.015000000000000568","-0.009999999999990905"
"MGMT 202","0.0","0.0","0.5149999999999899","1.0200000000000102","0.07000000000000739","-0.06500000000001194","-0.03499999999999659","0.010000000000019327"
"Social & Behavioral Science","0.0","0.0","0.0","0.3550000000000182","0.08500000000000796","-0.009999999999976694","0.0","0.0"
"Elective","0.0","0.0","0.0","0.009999999999990905","0.1500000000000341","0.03500000000002501","0.0","0.009999999999990905"
"MGMT 300","0.0","0.0","0.0","0.030000000000001137","-0.14499999999999602","-0.18000000000002103","0.009999999999990905","0.020000000000010232"
"MGMT 303","0.0","0.0","0.0","0.39000000000000057","0.9050000000000011","0.10500000000000398","0.020000000000010232","-0.04000000000000625"
"MGMT 306","0.0","0.0","0.0","-0.9000000000000128","-0.05500000000003524","0.030000000000015348","0.0","0.0"
"MGMT 308","0.0","0.0","0.0","-0.02500000000000213","-0.30999999999998806","0.0800000000000125","0.0","-0.0049999999999954525"
"MGMT 340","0.0","0.0","0.0","-0.01999999999999999","0.8900000000000006","0.29999999999998295","-0.009999999999990905","-0.06499999999998352"
"MGMT 398","0.0","-0.11000000000001364","-0.14000000000001478","-0.13500000000000512","-0.06500000000001194","0.0","0.0","0.0"
"MGMT 310","0.0","0.0","0.0","0.0","-0.1799999999999784","0.12000000000000455","-0.010000000000019327","0.0"
"MGMT 322","0.0","0.0","0.0","-0.09500000000000003","-0.8249999999999886","0.10000000000000853","-0.009999999999976694","-0.0049999999999954525"
"MGMT 326","0.0","0.0","0.0","0.0","0.20500000000000895","-0.39999999999997726","-0.30000000000001137","-0.0799999999999983"
"MGMT 341","0.0","0.0","0.0","0.0","0.009999999999999998","0.7399999999999949","0.46999999999999886","-0.03499999999999659"
"MGMT 346","0.0","0.0","0.0","0.0","0.7600000000000016","3.160000000000011","0.7849999999999966","0.1699999999999875"
"MGMT 450","0.0","0.0","0.0","0.0","0.0","-0.3100000000000094","-0.07999999999998408","-0.01999999999998181"
"MGMT 343","0.0","0.0","0.0","0.0","-0.09500000000000242","-0.32499999999998863","-0.0800000000000125","-0.009999999999990905"
"Upper Divison Humanities","0.0","0.0","0.0","0.0","-0.28999999999999915","0.3949999999999818","0.23000000000000398","0.01999999999999602"
"Elective","0.0","0.0","0.0","0.0","-0.16000000000000014","-0.3500000000000014","-0.005000000000023874","0.13500000000000512"
"Elective","0.0","0.0","0.0","0.0","0.0","0.22999999999999687","0.14999999999999147","-0.12999999999999545"
"MGMT 328","0.0","0.0","0.0","0.0","0.0","0.03500000000000014","0.4450000000000074","-0.029999999999986926"
"MGMT 443","0.0","0.0","0.0","0.0","0.0","0.009999999999999995","0.5499999999999972","0.10999999999998522"
"MGMT 449","0.0","0.0","0.0","0.0","0.0","-0.2149999999999994","0.18999999999998352","0.18499999999997385"
"MGMT 498","0.0","0.0","0.0","0.0","0.0","0.0","0.134999999999998","0.04000000000000625"
"Elective","0.0","0.0","0.0","0.0","0.0","0.0050000000000000044","0.6450000000000014","0.8500000000000227"
"GRAD RATE","0.0","0.0","0.0","0.0","0.0","0.0","0.6699999999999982","0.9150000000000347"
