"COUSE","TERM1","TERM2","TERM3","TERM4","TERM5","TERM6","TERM7","TERM8"
"MATH 121","0.09499999999999886","0.17499999999998295","0.09999999999999432","-0.03499999999999659","0.040000000000020464","0.005000000000009663","-0.0049999999999954525","0.0"
"ENGL 110","-0.2749999999999915","-0.15499999999997272","0.045000000000001705","0.005000000000009663","0.0049999999999954525","0.0","0.0","0.0"
"Humanities","0.28499999999996817","0.09000000000000341","0.024999999999991473","0.005000000000009663","0.0","0.0","0.0","0.0"
"Physical & Natural Science","0.015000000000000568","-0.1600000000000108","-0.005000000000009663","1.4210854715202004e-14","0.0","0.0","0.0","0.0"
"MGMT 113","-0.3200000000000074","-0.03999999999999204","0.025000000000005684","0.005000000000009663","0.0","0.0","0.0","0.0"
"MATH 180","0.0","16.87999999999999","9.38500000000002","3.9150000000000205","1.3750000000000284","0.480000000000004","0.1700000000000017","0.04999999999999716"
"ENGL 120","0.0","-0.6149999999999949","-0.2050000000000125","-0.03999999999999204","0.01999999999999602","-0.0049999999999954525","0.0","0.0"
"Physical & Natural Science","-0.2249999999999801","-0.20000000000000284","0.01500000000001478","0.005000000000009663","0.0","0.0","0.0","0.0"
"Physical & Natural Science Lab","0.0","0.2400000000000233","0.010000000000005116","-0.020000000000010232","0.0049999999999954525","0.0","0.0","0.0"
"ECON 105","0.0","-0.5900000000000034","0.1599999999999966","0.0899999999999892","0.009999999999990905","-0.014999999999986358","-0.009999999999990905","0.0"
"Foreign Language","0.0","-1.0100000000000051","-0.18000000000000682","-1.4210854715202004e-14","-0.010000000000005116","0.0","0.0","0.0"
"ENGL 219","0.0","0.0","-0.32500000000000284","-0.18999999999999773","0.04000000000000625","1.4210854715202004e-14","-0.010000000000005116","0.0"
"Fine Arts","0.0","0.015000000000000568","0.07499999999998863","0.044999999999973284","-0.01999999999998181","-0.0049999999999954525","0.0","0.0"
"ECON 106","0.0","0.0","-0.4100000000000108","-0.41499999999997783","-0.1150000000000091","-0.010000000000019327","0.0","0.0"
"STAT 145","0.0","0.0","1.2250000000000085","0.06499999999999773","-0.09000000000000341","0.05999999999998806","0.025000000000005684","1.4210854715202004e-14"
"Elective","0.0","0.0","2.5200000000000244","0.30999999999998806","-0.04000000000000625","0.010000000000005116","1.4210854715202004e-14","0.0"
"CS 150L","0.0","0.0","5.270000000000003","0.8050000000000352","-0.03499999999999659","0.03999999999999204","0.029999999999986926","0.0"
"MGMT 202","0.0","0.0","4.899999999999999","1.3649999999999949","0.22000000000001307","0.10500000000000398","-0.01999999999999602","0.014999999999986358"
"Social & Behavioral Science","0.0","0.0","0.0","1.460000000000008","0.2400000000000091","0.04000000000000625","0.0049999999999954525","0.0"
"Elective","0.0","0.0","0.0","1.9100000000000108","0.2750000000000341","0.05000000000001137","0.014999999999986358","0.009999999999990905"
"MGMT 300","0.0","0.0","0.0","4.265000000000001","0.18000000000002103","-0.08499999999999375","0.08499999999999375","0.030000000000015348"
"MGMT 303","0.0","0.0","0.0","4.449999999999996","1.7149999999999892","0.23499999999999943","0.10500000000001819","1.4210854715202004e-14"
"MGMT 306","0.0","0.0","0.0","5.61999999999999","0.24499999999997613","0.0350000000000108","-0.010000000000005116","0.0"
"MGMT 308","0.0","0.0","0.0","3.98500000000001","0.9400000000000119","0.060000000000002274","-0.0049999999999954525","0.0"
"MGMT 340","0.0","0.0","0.0","0.10999999999999993","3.134999999999991","0.5799999999999983","0.1599999999999966","-0.04999999999998295"
"MGMT 398","0.0","-0.09499999999999886","-0.16500000000000625","-0.17000000000001592","1.4210854715202004e-14","0.0","0.0","0.0"
"MGMT 310","0.0","0.0","0.0","0.0","3.859999999999985","0.16500000000003467","-0.015000000000000568","0.0049999999999954525"
"MGMT 322","0.0","0.0","0.0","0.12499999999999994","4.435000000000002","0.10999999999999943","0.03499999999999659","-0.009999999999990905"
"MGMT 326","0.0","0.0","0.0","0.0","5.059999999999999","1.5500000000000114","0.6599999999999682","0.26500000000000057"
"MGMT 341","0.0","0.0","0.0","0.0","0.0","2.894999999999996","0.8150000000000119","0.15500000000000114"
"MGMT 346","0.0","0.0","0.0","0.0","3.3750000000000018","2.0500000000000114","0.33499999999997954","0.17499999999996874"
"MGMT 450","0.0","0.0","0.0","0.0","0.0","4.844999999999992","0.2950000000000159","0.2050000000000125"
"MGMT 343","0.0","0.0","0.0","0.0","2.950000000000003","1.759999999999991","0.015000000000000568","0.01999999999998181"
"Upper Divison Humanities","0.0","0.0","0.0","0.0","0.29499999999999904","3.8049999999999784","0.5450000000000301","0.04999999999999716"
"Elective","0.0","0.0","0.0","0.0","0.27000000000000024","4.980000000000011","0.8799999999999812","0.2600000000000193"
"Elective","0.0","0.0","0.0","0.0","0.010000000000000002","3.1449999999999996","1.6700000000000017","0.0799999999999983"
"MGMT 328","0.0","0.0","0.0","0.0","0.0","1.4899999999999984","2.684999999999988","0.060000000000030695"
"MGMT 443","0.0","0.0","0.0","0.0","0.0","0.05000000000000002","4.124999999999986","0.3299999999999841"
"MGMT 449","0.0","0.0","0.0","0.0","0.0","0.1850000000000005","5.010000000000005","0.37999999999998124"
"MGMT 498","0.0","0.0","0.0","0.0","0.0","0.0","5.24499999999999","0.5050000000000097"
"Elective","0.0","0.0","0.0","0.0","0.0","0.030000000000000027","2.105000000000002","2.299999999999997"
"GRAD RATE","0.0","0.0","0.0","0.0","0.0","0.0","1.9550000000000018","2.8200000000000216"
