"COUSE","TERM1","TERM2","TERM3","TERM4","TERM5","TERM6","TERM7","TERM8"
"MATH 121","0.5150000000000006","0.3800000000000239","-0.060000000000002274","-0.14000000000000057","-0.045000000000001705","-0.0049999999999954525","-0.0049999999999954525","0.0"
"ENGL 110","-0.7700000000000102","-0.1349999999999909","0.06499999999999773","0.01999999999999602","0.0049999999999954525","0.0","0.0","0.0"
"Humanities","-0.43000000000002103","-0.1700000000000017","-0.01999999999999602","0.005000000000009663","0.0","0.0","0.0","0.0"
"Physical & Natural Science","-0.05000000000002558","0.07000000000000739","0.024999999999991473","0.005000000000009663","-0.0049999999999954525","-0.0049999999999954525","0.0","0.0"
"MGMT 113","-0.40500000000000114","0.04000000000000625","0.020000000000010232","0.010000000000005116","0.0","0.0","0.0","0.0"
"MATH 180","0.0","0.3549999999999969","0.3300000000000125","-0.09499999999999886","-0.10999999999997101","-0.044999999999987494","0.010000000000005116","0.015000000000000568"
"ENGL 120","0.0","-0.8350000000000222","-0.19499999999997897","0.020000000000010232","0.024999999999991473","0.0049999999999954525","0.0","0.0"
"Physical & Natural Science","-0.23499999999998522","-0.20000000000000284","-0.015000000000000568","0.005000000000023874","-0.0049999999999954525","0.0","0.0","0.0"
"Physical & Natural Science Lab","0.0","0.3100000000000307","0.0999999999999801","0.020000000000010232","-0.015000000000000568","-0.010000000000005116","0.0","0.0"
"ECON 105","0.0","-0.9549999999999983","-0.0800000000000125","1.4210854715202004e-14","-0.020000000000010232","-0.024999999999991473","0.0","0.0"
"Foreign Language","0.0","-0.6650000000000347","-0.12500000000002842","-0.005000000000023874","-0.010000000000019327","0.0","0.0","0.0"
"ENGL 219","0.0","0.0","-0.5549999999999784","-0.2949999999999875","-0.009999999999976694","0.01500000000001478","0.0049999999999954525","0.0"
"Fine Arts","0.0","-0.3049999999999926","0.08499999999999375","0.1449999999999676","0.0","-0.0049999999999954525","0.0","0.0"
"ECON 106","0.0","0.0","-0.06499999999999773","-0.17499999999998295","-0.05000000000001137","-0.005000000000009663","0.010000000000005116","-0.0049999999999954525"
"STAT 145","0.0","0.0","-0.1150000000000091","0.04999999999999716","-0.15499999999998693","-0.05000000000002558","0.025000000000005684","0.0"
"Elective","0.0","0.0","-0.5150000000000006","-0.09500000000001307","-0.029999999999986926","-0.015000000000000568","0.010000000000005116","0.0"
"CS 150L","0.0","0.0","-1.3499999999999943","-0.4999999999999716","-0.020000000000010232","-0.045000000000015916","0.04999999999998295","0.0"
"MGMT 202","0.0","0.0","0.3299999999999912","0.2850000000000108","-0.03999999999999204","-0.09000000000000341","-0.020000000000010232","0.0049999999999954525"
"Social & Behavioral Science","0.0","0.0","0.0","-0.25500000000000966","-0.03499999999996817","0.0","-0.010000000000019327","-0.009999999999990905"
"Elective","0.0","0.0","0.0","0.12499999999998579","0.19000000000004036","0.05500000000000682","-1.4210854715202004e-14","0.009999999999990905"
"MGMT 300","0.0","0.0","0.0","1.7549999999999955","1.1250000000000284","0.029999999999986926","-0.01500000000001478","0.0350000000000108"
"MGMT 303","0.0","0.0","0.0","0.29499999999999815","0.4599999999999653","-0.16500000000000625","-0.06499999999999773","-0.029999999999972715"
"MGMT 306","0.0","0.0","0.0","-0.7549999999999955","-0.07500000000003126","0.025000000000005684","0.0049999999999954525","0.0"
"MGMT 308","0.0","0.0","0.0","-0.7300000000000004","0.024999999999991473","0.07000000000000739","0.0049999999999954525","0.0"
"MGMT 340","0.0","0.0","0.0","-0.015000000000000041","0.5050000000000097","-0.10999999999999943","-0.04999999999998295","-0.07500000000001705"
"MGMT 398","0.0","-0.14499999999999602","-0.1799999999999926","-0.18500000000000227","-0.030000000000001137","0.0","0.0","0.0"
"MGMT 310","0.0","0.0","0.0","0.0","-0.2849999999999966","-0.024999999999991473","-0.04000000000000625","0.0"
"MGMT 322","0.0","0.0","0.0","0.02999999999999997","-0.6099999999999852","-0.15500000000000114","0.08500000000000796","0.01999999999999602"
"MGMT 326","0.0","0.0","0.0","0.0","0.5899999999999999","-0.2799999999999727","-0.14000000000001478","0.03499999999998238"
"MGMT 341","0.0","0.0","0.0","0.0","-0.01","0.7650000000000006","-0.025000000000005684","-0.1349999999999909"
"MGMT 346","0.0","0.0","0.0","0.0","0.625","0.4900000000000091","-0.03500000000002501","-0.05000000000001137"
"MGMT 450","0.0","0.0","0.0","0.0","0.0","0.42499999999999005","-0.3200000000000074","-0.04999999999998295"
"MGMT 343","0.0","0.0","0.0","0.0","-0.4299999999999997","0.14500000000002444","-0.09499999999999886","0.0"
"Upper Divison Humanities","0.0","0.0","0.0","0.0","-0.3850000000000007","0.41499999999997783","0.22500000000002274","-0.04999999999998295"
"Elective","0.0","0.0","0.0","0.0","-0.15999999999999992","-0.09499999999999176","0.16999999999997328","0.09499999999999886"
"Elective","0.0","0.0","0.0","0.0","-0.005","-0.14499999999999957","0.24500000000000455","-0.05500000000000682"
"MGMT 328","0.0","0.0","0.0","0.0","0.0","-0.09500000000000242","0.3050000000000068","-0.025000000000005684"
"MGMT 443","0.0","0.0","0.0","0.0","0.0","0.015","0.15499999999998693","-0.030000000000001137"
"MGMT 449","0.0","0.0","0.0","0.0","0.0","-0.14499999999999957","-0.2950000000000159","-0.1950000000000074"
"MGMT 498","0.0","0.0","0.0","0.0","0.0","0.0","0.125","-0.13000000000000966"
"Elective","0.0","0.0","0.0","0.0","0.0","-0.04999999999999999","0.4149999999999956","0.4999999999999858"
"GRAD RATE","0.0","0.0","0.0","0.0","0.0","0.0","0.41999999999999904","0.3000000000000256"
