"combinations","n","pMax","pAvg","r2"
"term_delay,edges","2","1.2464004986094173e-19","4.1546683286980573e-20","0.9344397257250205"
"term_centrality,term_reachability","2","0.013317941637442059","0.004439313879147353","0.9131898888117308"
"term_centrality,free","2","4.005938135045019e-12","1.335312711681673e-12","0.9252565804396068"
"term_centrality,edges","2","0.17774524860667995","0.05924841620222665","0.9117273093747646"
"term_reachability,free","2","3.1183428322465205e-11","1.0394476107488401e-11","0.8960444928933984"
"term_reachability,edges","2","0.624972035847993","0.208324011949331","0.8781097092585829"
"free,edges","2","4.058371586279774e-11","1.3527905287599246e-11","0.83710931942394"
"complexity,centrality,reachability","3","2.073148590322894e-21","5.214128449587253e-22","0.9743027865429296"
"complexity,centrality,term_reachability","3","0.9270579460634315","0.4617519862727052","0.9641073957914498"
"complexity,centrality,free","3","0.050906982074917034","0.01272975731591381","0.9666323778563897"
"complexity,centrality,edges","3","0.000309146158212306","7.728653966839448e-5","0.9702610223209384"
"complexity,reachability,term_centrality","3","9.25501882385894e-18","2.3730267439056266e-18","0.9729962276687136"
"complexity,reachability,edges","3","0.1540124652763642","0.03850312163652988","0.9689804133800796"
"complexity,term_centrality,term_reachability","3","0.005284390724847233","0.001795844514842652","0.9654242797073612"
"complexity,term_centrality,free","3","0.9738178484738313","0.24352400495924478","0.9661298538682612"
"complexity,term_centrality,edges","3","1.708214106652549e-7","4.270535275297693e-8","0.9717805331093645"
"complexity,term_reachability,free","3","0.3375660097313056","0.08440660695018806","0.9662523820325507"
"complexity,term_reachability,edges","3","1.87831548183329e-5","4.695788709825381e-6","0.9708413914391988"
"complexity,free,edges","3","4.19963980168352e-5","1.0499193942861652e-5","0.9706760346324538"
"blocking,delay,centrality","3","4.798828932168663e-12","1.199707233560453e-12","0.9743027865429296"
"blocking,delay,term_centrality","3","9.333311657081285e-5","2.3333279142705527e-5","0.9729962276687136"
"blocking,delay,term_reachability","3","0.022508181967283627","0.005631067630531236","0.9658366036526944"
"blocking,delay,free","3","3.492458908797919e-8","8.731147271994797e-9","0.9688750777328995"
"blocking,delay,edges","3","2.126975532624901e-8","5.317438831562252e-9","0.9689804133800796"
"blocking,centrality,term_delay","3","5.484291049179741e-5","1.3710729075036963e-5","0.9644092150419656"
"blocking,centrality,term_reachability","3","0.213248100000683","0.11196226718535135","0.9144082340904356"
"blocking,centrality,free","3","0.7128889557010049","0.178339994131819","0.9249965826498244"
"blocking,centrality,edges","3","0.8158600926660259","0.2039683027090184","0.9206241974820837"
"blocking,term_delay,term_centrality","3","0.22113511202689595","0.05533563489947313","0.9579907401565018"
"blocking,term_delay,term_reachability","3","1.8148693736467963e-5","4.537173434116991e-6","0.9606033838485469"
"blocking,term_delay,free","3","1.2874584520656819e-15","3.2186461301642047e-16","0.9662665553417471"
"blocking,term_delay,edges","3","4.118655394791689e-8","1.0296638486979223e-8","0.9622341804399933"
"blocking,term_centrality,free","3","0.0765348940142899","0.019146213831395583","0.9261719867576271"
"blocking,term_centrality,edges","3","0.04632095463755123","0.011582726987844806","0.9218337097208553"
"blocking,term_reachability,free","3","0.3924903246602347","0.09812265557785067","0.9215983962967067"
"blocking,term_reachability,edges","3","0.012319782762237505","0.0030799589221086575","0.9225254464027516"
"blocking,free,edges","3","2.1066837625971957e-11","6.467571527494771e-12","0.933215826431497"
"delay,centrality,reachability","3","4.7988289327103935e-12","1.1997072336958856e-12","0.9743027865429296"
"delay,centrality,term_blocking","3","0.43577812392093396","0.1089445309804154","0.9695242043969047"
"delay,centrality,term_reachability","3","0.43577812392093396","0.1089445309804154","0.9695242043969047"
"delay,centrality,edges","3","4.394695799859808e-9","1.098673949964952e-9","0.9731113571229985"
"delay,reachability,term_blocking","3","0.022508181967283627","0.005631067630531236","0.9658366036526944"
"delay,reachability,term_centrality","3","9.333311657030985e-5","2.3333279142579777e-5","0.9729962276687137"
"delay,reachability,free","3","3.4924589087175296e-8","8.731147271793824e-9","0.9688750777328995"
"delay,reachability,edges","3","2.12697553263953e-8","5.317438831598825e-9","0.9689804133800796"
"delay,term_blocking,term_centrality","3","3.844645317282674e-6","9.611613293206685e-7","0.9735940796936716"
"delay,term_blocking,free","3","1.028894047435699e-9","2.5722351185892474e-10","0.9680334346190639"
"delay,term_blocking,edges","3","0.001259325806965333","0.00031483145174133326","0.9647726985650399"
"delay,term_centrality,term_reachability","3","3.844645317283512e-6","9.61161329320878e-7","0.9735940796936716"
"delay,term_centrality,free","3","3.152321889003094e-8","7.880804722507735e-9","0.9744572317276045"
"delay,term_centrality,edges","3","5.851433885404705e-9","1.4628584713511762e-9","0.974748557728287"
"delay,term_reachability,free","3","1.028894047435699e-9","2.5722351185892474e-10","0.9680334346190639"
"delay,term_reachability,edges","3","0.001259325806965333","0.00031483145174133326","0.9647726985650399"
"delay,free,edges","3","1.287947548930502e-10","3.22102361675512e-11","0.9584235269905804"
"centrality,reachability,term_complexity","3","0.00011373369026604631","2.8435458426174708e-5","0.9557467954654899"
"centrality,reachability,term_blocking","3","0.21324810000133285","0.11196226718537716","0.9144082340904355"
"centrality,reachability,term_delay","3","5.4842910495060146e-5","1.3710729075852647e-5","0.9644092150419655"
"centrality,reachability,free","3","0.7128889557043611","0.1783399941326601","0.9249965826498243"
"centrality,reachability,edges","3","0.8158600926700412","0.2039683027100223","0.9206241974820837"
"centrality,term_complexity,free","3","0.003288134884394338","0.0008220337210986001","0.9546890807372066"
"centrality,term_complexity,edges","3","1.5178454118744036e-9","3.794613529686009e-10","0.9590511273350697"
"centrality,term_blocking,term_delay","3","5.2882075690616446e-8","1.3220518922654111e-8","0.9660886156461691"
"centrality,term_blocking,free","3","0.33156238097930824","0.08289059534432991","0.9252350461014599"
"centrality,term_blocking,edges","3","0.0010078695977609106","0.00031886602785569134","0.9179804920907844"
"centrality,term_delay,term_reachability","3","5.288207568980029e-8","1.3220518922450072e-8","0.9660886156461692"
"centrality,term_delay,free","3","1.3443544781321228e-14","3.360886195330307e-15","0.9693140813024165"
"centrality,term_delay,edges","3","7.51561893972519e-7","1.8789047349312976e-7","0.9654616674074151"
"centrality,term_reachability,free","3","0.33156238097930824","0.08289059534432991","0.9252350461014599"
"centrality,term_reachability,edges","3","0.0010078695977609106","0.00031886602785569134","0.9179804920907844"
"centrality,free,edges","3","2.5834278663950084e-7","6.458569679924802e-8","0.9320808291656253"
"reachability,term_complexity,term_centrality","3","0.2761576861461259","0.06904368851529673","0.9501661514159842"
"reachability,term_complexity,free","3","0.0006103456386252945","0.00015258640974921673","0.9521535737304488"
"reachability,term_complexity,edges","3","1.6492457084014442e-10","4.123114271003612e-11","0.9568918024501838"
"reachability,term_blocking,term_delay","3","1.8148693736464938e-5","4.5371734341162344e-6","0.9606033838485469"
"reachability,term_blocking,term_centrality","3","0.10983845884267665","0.028229318992443495","0.9166444117786219"
"reachability,term_blocking,free","3","0.3924903246602347","0.09812265557785067","0.9215983962967067"
"reachability,term_blocking,edges","3","0.012319782762237505","0.0030799589221086575","0.9225254464027516"
"reachability,term_delay,term_centrality","3","0.22113511202689595","0.05533563489947313","0.9579907401565018"
"reachability,term_delay,free","3","1.2874584520656819e-15","3.2186461301642047e-16","0.9662665553417471"
"reachability,term_delay,edges","3","4.118655394791689e-8","1.0296638486979223e-8","0.9622341804399933"
"reachability,term_centrality,free","3","0.0765348940142899","0.019146213831395583","0.9261719867576271"
"reachability,term_centrality,edges","3","0.04632095463755123","0.011582726987844806","0.9218337097208553"
"reachability,free,edges","3","2.1066837625971957e-11","6.467571527494771e-12","0.933215826431497"
"term_complexity,term_centrality,term_reachability","3","9.938438035791437e-37","2.4846095089478593e-37","0.9672614598349725"
"term_complexity,term_centrality,free","3","0.022600816295820714","0.005650280302483367","0.9476006434007195"
"term_complexity,term_centrality,edges","3","0.006318158266129437","0.0015795395670516194","0.9480549767195792"
"term_complexity,term_reachability,free","3","0.04762666077544798","0.011906717255028228","0.9430535427634443"
"term_complexity,term_reachability,edges","3","0.31302750046871336","0.0853804048377403","0.9381591323015823"
"term_complexity,free,edges","3","0.02724809950353293","0.006812282256571507","0.9432637528162956"
"term_blocking,term_delay,term_centrality","3","3.387564986877574e-21","8.468912467193935e-22","0.9672614598349724"
"term_blocking,term_delay,free","3","2.0824466493402857e-7","5.20611662337265e-8","0.9430535427634443"
"term_blocking,term_delay,edges","3","0.02849411888224776","0.00714749355935772","0.9381591323015823"
"term_blocking,term_centrality,edges","3","0.618675346503301","0.16307121302533126","0.9132748088026262"
"term_blocking,free,edges","3","0.1291962397633774","0.03229905994331983","0.8969818908196329"
"term_delay,term_centrality,term_reachability","3","3.387564986858712e-21","8.46891246714678e-22","0.9672614598349725"
"term_delay,term_centrality,free","3","7.360416684975824e-8","1.840104171243956e-8","0.9602560589474355"
"term_delay,term_centrality,edges","3","0.04407200448382989","0.011018001120957473","0.9564040746179082"
"term_delay,term_reachability,free","3","2.0824466493601553e-7","5.206116623422324e-8","0.9430535427634443"
"term_delay,term_reachability,edges","3","0.02849411888224803","0.007147493559357786","0.9381591323015823"
"term_delay,free,edges","3","9.597969770976516e-22","2.401229128001564e-22","0.9518943330386432"
"term_centrality,term_reachability,free","3","5.686977776971342e-5","1.4217444445240022e-5","0.9297555923926983"
"term_centrality,term_reachability,edges","3","0.618675346503292","0.1630712130253283","0.913274808802626"
"term_centrality,free,edges","3","3.580666861099056e-5","8.951667152862156e-6","0.9299838201741287"
"term_reachability,free,edges","3","0.1291962397633774","0.03229905994331983","0.8969818908196329"
"complexity,centrality,reachability,free","4","5.90526490908297e-6","1.181052981816792e-6","0.9762375988773809"
"complexity,centrality,reachability,edges","4","0.018137036966000213","0.0036274073954546183","0.9748597492638601"
"complexity,centrality,term_reachability,free","4","0.7712339356651914","0.1713682501464618","0.9666435684223253"
"complexity,centrality,term_reachability,edges","4","0.05932857137831462","0.012522495742559698","0.9712471326555023"
"complexity,centrality,free,edges","4","0.05707251494533076","0.01284188231728225","0.9710913641753773"
"complexity,reachability,term_centrality,free","4","9.069907425308091e-8","1.813981485650668e-8","0.9757453735824819"
"complexity,reachability,term_centrality,edges","4","1.8640100198463897e-5","3.7347207068333414e-6","0.974826633590239"
"complexity,reachability,free,edges","4","0.516712783064309","0.10337706736719418","0.9707248787328788"
"complexity,term_centrality,term_reachability,free","4","0.10145012702968015","0.03235588788824205","0.9666078491038185"
"complexity,term_centrality,term_reachability,edges","4","0.9269601691354491","0.18614445031996818","0.9717814741080414"
"complexity,term_centrality,free,edges","4","0.029419089561326064","0.005907830033824755","0.9723018432462447"
"complexity,term_reachability,free,edges","4","0.0012539471271518284","0.00036322476750362597","0.9719980408785642"
"blocking,delay,centrality,term_reachability","4","0.0001583236058855776","3.166472117739299e-5","0.9756800064535154"
"blocking,delay,centrality,free","4","5.905264909082847e-6","1.1811316605399895e-6","0.9762375988773809"
"blocking,delay,term_centrality,term_reachability","4","4.269551834426174e-9","8.846172531282578e-10","0.976773589847436"
"blocking,delay,term_centrality,free","4","0.00025384783598219593","5.07877070112957e-5","0.975745373582482"
"blocking,delay,term_centrality,edges","4","0.3766569299523257","0.0753351140105088","0.9748266335902391"
"blocking,delay,term_reachability,free","4","0.0031843868093304","0.0006513497750647949","0.9699136179499817"
"blocking,delay,free,edges","4","0.00010658412863731229","3.451075433221015e-5","0.9707248787328788"
"blocking,centrality,term_delay,term_reachability","4","0.0050208304392138706","0.0010052173142435868","0.9671158436628462"
"blocking,centrality,term_delay,free","4","0.0030133095779397647","0.0006026626849757527","0.9703494266068148"
"blocking,centrality,term_delay,edges","4","0.14184037364745894","0.028698240804175695","0.9657549085128839"
"blocking,centrality,term_reachability,free","4","0.45208927031186075","0.13881446268374958","0.9254024195208631"
"blocking,centrality,term_reachability,edges","4","0.8139972238053006","0.16531958662688623","0.9225424603686875"
"blocking,centrality,free,edges","4","0.11521441285411566","0.02485981546564077","0.9338669739678649"
"blocking,term_delay,term_centrality,free","4","0.012499128298123292","0.0024998256597223733","0.9670815044471449"
"blocking,term_delay,term_centrality,edges","4","0.8262399469198489","0.16524800952409918","0.9622414013044888"
"blocking,term_delay,term_reachability,free","4","2.694540137824366e-16","5.3890802756582195e-17","0.9733528862059102"
"blocking,term_delay,term_reachability,edges","4","0.0041221378278285025","0.0008264752821327626","0.9634284468584114"
"blocking,term_delay,free,edges","4","0.005734810290968952","0.0011469621587079724","0.9672581397273771"
"blocking,term_centrality,term_reachability,free","4","0.6366349841467462","0.1273863626687288","0.9298177454985941"
"blocking,term_centrality,term_reachability,edges","4","0.8139972238005753","0.1885794375702693","0.9225424603686876"
"blocking,term_centrality,free,edges","4","0.0014977895654362445","0.0002999242716296067","0.9357847750536196"
"blocking,term_reachability,free,edges","4","0.006335434400411682","0.0012670868806809016","0.9351340893181006"
"delay,centrality,reachability,term_blocking","4","0.00015832360588640662","3.166472117755879e-5","0.9756800064535154"
"delay,centrality,reachability,free","4","5.905264909081828e-6","1.1811316605397856e-6","0.9762375988773809"
"delay,centrality,reachability,edges","4","0.018137036965585412","0.003633077070493866","0.9748597492638601"
"delay,centrality,term_blocking,free","4","0.12236445032866783","0.024472897137088202","0.9728039605930106"
"delay,centrality,term_blocking,edges","4","0.0004613730990193077","9.227462089237035e-5","0.9743593688072341"
"delay,centrality,term_reachability,free","4","0.12236445032866783","0.024472897137088202","0.9728039605930106"
"delay,centrality,term_reachability,edges","4","0.0004613730990193077","9.227462089237035e-5","0.9743593688072341"
"delay,centrality,free,edges","4","0.0002698871946864579","5.681694625710275e-5","0.9744563143121376"
"delay,reachability,term_blocking,term_centrality","4","4.269551834538189e-9","8.846172531513423e-10","0.976773589847436"
"delay,reachability,term_blocking,free","4","0.0031843868093328854","0.0006513497750652668","0.9699136179499817"
"delay,reachability,term_blocking,edges","4","4.5883995268546025e-5","9.176806265791481e-6","0.9708986762666834"
"delay,reachability,term_centrality,free","4","0.0002538478359792138","5.078770701069979e-5","0.975745373582482"
"delay,reachability,term_centrality,edges","4","0.37665692995230293","0.07533511401050424","0.974826633590239"
"delay,reachability,free,edges","4","0.00010658412863934513","3.451075433249384e-5","0.9707248787328788"
"delay,term_blocking,term_centrality,free","4","0.00026538850413142365","5.355262934259658e-5","0.9757377512789412"
"delay,term_blocking,term_centrality,edges","4","0.004550788115292822","0.0009117565704559287","0.975530215073779"
"delay,term_blocking,free,edges","4","0.05564029917240279","0.011128069707454589","0.9684914085742393"
"delay,term_centrality,term_reachability,free","4","0.0002653885041314282","5.355262934259756e-5","0.9757377512789412"
"delay,term_centrality,term_reachability,edges","4","0.004550788115296295","0.0009117565704566127","0.975530215073779"
"delay,term_centrality,free,edges","4","7.105872892773203e-5","1.700775069179553e-5","0.9762368163467131"
"delay,term_reachability,free,edges","4","0.05564029917240279","0.011128069707454589","0.9684914085742393"
"centrality,reachability,term_complexity,free","4","0.016093727805590763","0.0033278402359870215","0.9567411657888002"
"centrality,reachability,term_complexity,edges","4","0.4470011574818103","0.08943978556752409","0.9591448744015072"
"centrality,reachability,term_blocking,term_delay","4","0.005020830439101089","0.0010052173142210351","0.9671158436628462"
"centrality,reachability,term_blocking,free","4","0.4520892703149959","0.13881446268444708","0.9254024195208629"
"centrality,reachability,term_blocking,edges","4","0.8139972238070665","0.16531958662723906","0.9225424603686875"
"centrality,reachability,term_delay,free","4","0.003013309577859497","0.000602662684959699","0.9703494266068148"
"centrality,reachability,term_delay,edges","4","0.1418403736474872","0.02869824080418132","0.9657549085128839"
"centrality,reachability,free,edges","4","0.11521441285549389","0.024859815465886156","0.9338669739678647"
"centrality,term_complexity,term_reachability,free","4","2.1888283761208632e-26","4.377656752241726e-27","0.976585389619771"
"centrality,term_complexity,term_reachability,edges","4","0.0022476567126946873","0.0004495313425392471","0.967299998532809"
"centrality,term_complexity,free,edges","4","0.15469142233808125","0.030938298320280656","0.9593776165621001"
"centrality,term_blocking,term_delay,free","4","9.044542361440032e-19","1.808908516064574e-19","0.976585389619771"
"centrality,term_blocking,term_delay,edges","4","0.0022476567127109695","0.00048298789623142804","0.9672999985328089"
"centrality,term_blocking,free,edges","4","0.0014109939258115654","0.0002821990724936405","0.934720845293085"
"centrality,term_delay,term_reachability,free","4","9.044542361672028e-19","1.8089085161109731e-19","0.976585389619771"
"centrality,term_delay,term_reachability,edges","4","0.0022476567127107058","0.0004829878962313669","0.9672999985328089"
"centrality,term_delay,free,edges","4","0.019517972224097093","0.0039035946035064517","0.9699642015704059"
"centrality,term_reachability,free,edges","4","0.0014109939258115654","0.0002821990724936405","0.934720845293085"
"reachability,term_complexity,term_centrality,free","4","0.00012257415342796204","2.4589335273253748e-5","0.9547997039886527"
"reachability,term_complexity,term_centrality,edges","4","0.008224608184827292","0.0016449216381308426","0.9580542818046383"
"reachability,term_complexity,free,edges","4","0.07420784995518068","0.014841574560179241","0.9574302426858461"
"reachability,term_blocking,term_delay,term_centrality","4","0.1462416809645945","0.029248336192963527","0.9675334344935919"
"reachability,term_blocking,term_delay,free","4","2.6945401378451665e-16","5.38908027569982e-17","0.9733528862059102"
"reachability,term_blocking,term_delay,edges","4","0.004122137827835558","0.0008264752821341842","0.9634284468584116"
"reachability,term_blocking,term_centrality,free","4","0.6366349841460777","0.1273863626685952","0.929817745498594"
"reachability,term_blocking,term_centrality,edges","4","0.8139972237996989","0.18857943757005863","0.9225424603686876"
"reachability,term_blocking,free,edges","4","0.006335434400411682","0.0012670868806809016","0.9351340893181006"
"reachability,term_delay,term_centrality,free","4","0.012499128298123292","0.0024998256597223733","0.9670815044471449"
"reachability,term_delay,term_centrality,edges","4","0.8262399469198489","0.16524800952409918","0.9622414013044888"
"reachability,term_delay,free,edges","4","0.005734810290968952","0.0011469621587079724","0.9672581397273771"
"reachability,term_centrality,free,edges","4","0.0014977895654362445","0.0002999242716296067","0.9357847750536196"
"term_complexity,term_centrality,term_reachability,free","4","8.193285308295397e-13","1.6386570616590794e-13","0.9727930333531533"
"term_complexity,term_centrality,term_reachability,edges","4","0.1917684933171649","0.03835369866343298","0.9674813451114832"
"term_complexity,term_centrality,free,edges","4","0.2076816877669341","0.05175336760343008","0.9483801640496784"
"term_complexity,term_reachability,free,edges","4","9.74138818036575e-10","1.9612538263002096e-10","0.9523506363044533"
"term_blocking,term_delay,term_centrality,free","4","8.193285307961945e-13","1.6386570615923978e-13","0.9727930333531533"
"term_blocking,term_delay,term_centrality,edges","4","0.19176849331688514","0.038353698663377025","0.9674813451114831"
"term_blocking,term_delay,free,edges","4","0.12031461804388531","0.02406292380407451","0.9523506363044533"
"term_blocking,term_centrality,free,edges","4","0.004042355770898849","0.0013160529969245948","0.932207179929588"
"term_delay,term_centrality,term_reachability,free","4","8.193285307878938e-13","1.6386570615757964e-13","0.9727930333531531"
"term_delay,term_centrality,term_reachability,edges","4","0.19176849331703494","0.03835369866340699","0.9674813451114832"
"term_delay,term_centrality,free,edges","4","0.44606618929130637","0.08921334896252178","0.9603474216674595"
"term_delay,term_reachability,free,edges","4","0.12031461804337973","0.024062923803973395","0.9523506363044532"
"term_centrality,term_reachability,free,edges","4","0.004042355770900313","0.001316052996924855","0.9322071799295879"
"complexity,centrality,reachability,free,edges","5","0.28453846929222915","0.047435026074255066","0.9763455315220544"
"complexity,centrality,term_reachability,free,edges","5","0.5632953853201396","0.09578726000229622","0.9720352563224604"
"complexity,reachability,term_centrality,free,edges","5","0.006605402503344539","0.0011066140300247257","0.9764378977462324"
"complexity,term_centrality,term_reachability,free,edges","5","0.5784060232497963","0.1138829586545247","0.9723358798831565"
"blocking,delay,centrality,term_reachability,edges","5","0.0005710554622999063","9.61082913348848e-5","0.9767780121504639"
"blocking,delay,centrality,free,edges","5","0.2845384692946113","0.04743628565279251","0.9763455315220544"
"blocking,delay,term_centrality,term_reachability,edges","5","0.8269376311033356","0.13786370318706598","0.9767780121504639"
"blocking,delay,term_centrality,free,edges","5","0.1433093614582558","0.024991507601093296","0.9764378977462324"
"blocking,delay,term_reachability,free,edges","5","6.315799579877102e-5","1.516271887125293e-5","0.9726431416194826"
"blocking,centrality,term_delay,term_reachability,free","5","0.6557638194338491","0.1092939704907006","0.9766039117126752"
"blocking,centrality,term_delay,term_reachability,edges","5","0.16885670393338992","0.039601858960689074","0.9675447786948754"
"blocking,centrality,term_delay,free,edges","5","0.4204887899229584","0.07804149437258746","0.9704258890827941"
"blocking,centrality,term_reachability,free,edges","5","0.1106314104606674","0.02636441598157666","0.9357852368544687"
"blocking,term_delay,term_centrality,term_reachability,free","5","3.8141959999756916e-6","6.682642073694019e-7","0.9754423442956854"
"blocking,term_delay,term_centrality,term_reachability,edges","5","0.7670791816044862","0.208458103437598","0.9675447786948754"
"blocking,term_delay,term_centrality,free,edges","5","0.010274002368063346","0.0025021920303493115","0.9680953829005676"
"blocking,term_delay,term_reachability,free,edges","5","0.2614280423167803","0.04357134038613273","0.9734861083692458"
"blocking,term_centrality,term_reachability,free,edges","5","0.9661111989858945","0.1794880296009781","0.9357852368544685"
"delay,centrality,reachability,term_blocking,free","5","1.6801091764836883e-5","2.903690874489031e-6","0.9778705379606522"
"delay,centrality,reachability,free,edges","5","0.28453846929488524","0.047436285652838174","0.9763455315220544"
"delay,centrality,term_blocking,free,edges","5","0.00037210316596711623","9.838202340644399e-5","0.9756835045506569"
"delay,centrality,term_reachability,free,edges","5","0.00037210316596711623","9.838202340644399e-5","0.9756835045506569"
"delay,reachability,term_blocking,term_centrality,free","5","4.705738748371092e-5","7.874925576927488e-6","0.9782113878886348"
"delay,reachability,term_blocking,term_centrality,edges","5","0.8269376311033382","0.1378637031870663","0.9767780121504639"
"delay,reachability,term_blocking,free,edges","5","6.315799579876363e-5","1.5162718871251314e-5","0.9726431416194826"
"delay,reachability,term_centrality,free,edges","5","0.14330936145825537","0.024991507601093036","0.9764378977462324"
"delay,term_blocking,term_centrality,free,edges","5","0.013812689191104753","0.002456225353029637","0.9767971898108914"
"delay,term_centrality,term_reachability,free,edges","5","0.013812689191104824","0.0024562253530296687","0.9767971898108915"
"centrality,reachability,term_complexity,free,edges","5","0.446741218937963","0.10039437258712026","0.959471092466435"
"centrality,reachability,term_blocking,term_delay,free","5","0.6557638194406665","0.10929397049183683","0.9766039117126752"
"centrality,reachability,term_blocking,term_delay,edges","5","0.168856703932268","0.039601858960530416","0.9675447786948754"
"centrality,reachability,term_blocking,free,edges","5","0.11063141046197872","0.02636441598170482","0.9357852368544686"
"centrality,reachability,term_delay,free,edges","5","0.42048878992294464","0.0780414943725867","0.9704258890827943"
"centrality,term_complexity,term_reachability,free,edges","5","0.0024510482772639665","0.0004085080462106611","0.9774112539996872"
"centrality,term_blocking,term_delay,free,edges","5","0.002451048277279213","0.0004085080462132022","0.9774112539996873"
"centrality,term_delay,term_reachability,free,edges","5","0.0024510482772806606","0.0004085080462134434","0.9774112539996873"
"reachability,term_complexity,term_centrality,free,edges","5","7.247103590003883e-5","1.357803282760546e-5","0.9605302187443072"
"reachability,term_blocking,term_delay,term_centrality,free","5","3.8141959999790865e-6","6.682642073699721e-7","0.9754423442956853"
"reachability,term_blocking,term_delay,term_centrality,edges","5","0.7670791816044843","0.20845810343760407","0.9675447786948754"
"reachability,term_blocking,term_centrality,free,edges","5","0.9661111989875123","0.17948802960114427","0.9357852368544686"
"reachability,term_delay,term_centrality,free,edges","5","0.010274002368063346","0.0025021920303493115","0.9680953829005676"
"term_complexity,term_centrality,term_reachability,free,edges","5","3.539938905930865e-14","5.899898176551792e-15","0.9778574883621497"
"term_blocking,term_delay,term_centrality,free,edges","5","3.53993890597379e-14","5.8998981766233336e-15","0.9778574883621497"
"blocking,delay,centrality,term_reachability,free,edges","6","0.033441014428084684","0.004782768011417267","0.9782637944086582"
"blocking,delay,term_centrality,term_reachability,free,edges","6","0.43752838590759724","0.06251553087903129","0.9782637944086582"
"blocking,centrality,term_delay,term_reachability,free,edges","6","0.024660299555610322","0.0035468450086460174","0.9778583023220139"
