"combinations","n","pMax","pAvg","r2"
"delay,term_blocking","2","5.322162911865652e-15","1.7740543039552174e-15","0.9642999820397291"
"delay,term_centrality","2","2.320827612915202e-20","7.736092043050674e-21","0.9668614843066284"
"delay,term_reachability","2","5.322162911865652e-15","1.7740543039552174e-15","0.9642999820397291"
"delay,free","2","5.197748409411537e-7","1.732582803137179e-7","0.9597032194261017"
"delay,edges","2","0.0007238059633483735","0.00024126865444945784","0.9576139045370367"
"centrality,reachability","2","0.44370965702504084","0.14794244063986065","0.8826244140787497"
"centrality,term_complexity","2","3.2393168488297155e-6","1.0797722829432386e-6","0.9407934308623843"
"centrality,term_blocking","2","0.008838230556663811","0.002946076852241392","0.8790361640936382"
"centrality,term_delay","2","3.2008771883297524e-33","1.066959062776584e-33","0.9531565444101355"
"centrality,term_reachability","2","0.008838230556663811","0.002946076852241392","0.8790361640936382"
"centrality,free","2","5.3935201630374913e-14","1.7978400543458303e-14","0.8984031006425639"
"centrality,edges","2","0.17063425047102249","0.056878083490340826","0.8766829208666905"
"reachability,term_complexity","2","3.280583519297479e-5","1.0935278397658264e-5","0.9398283495749448"
"reachability,term_blocking","2","0.17669246855611417","0.0588974895187048","0.8831926779050183"
"reachability,term_delay","2","4.6782223100587265e-30","1.5594074366862421e-30","0.9513901357952792"
"reachability,term_centrality","2","0.11842906326400886","0.03949890261861307","0.8834717844015373"
"reachability,free","2","2.2751707473031144e-10","7.583902491010381e-11","0.8984338696821882"
"reachability,edges","2","0.0001249708614277845","4.16569538092615e-5","0.888796192871341"
"term_complexity,term_centrality","2","0.019184083111178325","0.006394694370392775","0.9371005802047606"
"term_complexity,term_reachability","2","0.011143625063624357","0.0037145416878747854","0.9373318529803885"
"term_complexity,free","2","0.000346950545735099","0.00011565018191169966","0.9388247988156675"
"term_complexity,edges","2","0.948686653156721","0.31622888438557367","0.9357434321201232"
"term_blocking,term_delay","2","3.919356453658513e-11","1.3064521512195042e-11","0.9373318529803885"
"term_blocking,term_centrality","2","0.45890208894301887","0.15296736298155222","0.876455310431547"
"term_blocking,free","2","3.106850573898847e-14","1.0356168579662822e-14","0.8795431380955026"
"term_blocking,edges","2","0.724236718071289","0.24141223935709633","0.8522682081054711"
"term_delay,term_centrality","2","1.0842661294785286e-24","3.6142204315950954e-25","0.9480747751656148"
"term_delay,term_reachability","2","3.919356453652829e-11","1.3064521512176098e-11","0.9373318529803885"
"term_delay,edges","2","1.275624411923717e-11","4.2520813730790566e-12","0.9377911968963585"
"term_centrality,term_reachability","2","0.4589020889430021","0.15296736298154665","0.8764553104315471"
"term_centrality,free","2","3.9936135454804155e-15","1.3312045151601386e-15","0.9003870115591226"
"term_centrality,edges","2","0.5437972866873961","0.18126576222913204","0.8763678742246711"
"term_reachability,free","2","3.106850573898847e-14","1.0356168579662822e-14","0.8795431380955026"
"term_reachability,edges","2","0.724236718071289","0.24141223935709633","0.8522682081054711"
"free,edges","2","2.94651159359901e-14","9.8217053119967e-15","0.8242915175218282"
"complexity,centrality,reachability","3","1.1966665188589596e-8","2.9916679623478408e-9","0.967266153756429"
"complexity,centrality,term_reachability","3","0.43123789217482894","0.10781044058215239","0.9595122829273411"
"complexity,centrality,free","3","1.1701938565974816e-5","2.9254876024728124e-6","0.9622775597694806"
"complexity,centrality,edges","3","0.09861208024820868","0.024653020473417414","0.9645124100053474"
"complexity,reachability,term_centrality","3","1.3517125722267885e-12","3.379281430571448e-13","0.9691832529622652"
"complexity,reachability,free","3","2.426252685658419e-7","6.065631714146997e-8","0.966583460569992"
"complexity,term_centrality,term_reachability","3","0.9926376135414867","0.28157091222487174","0.9564860540477554"
"complexity,term_centrality,free","3","0.0023724783212928737","0.000612026677733475","0.9580186769442686"
"complexity,term_centrality,edges","3","0.5479594205625902","0.13698985514068948","0.9641808899614905"
"complexity,term_reachability,free","3","0.02657531534459241","0.007352208910388669","0.9569362723804893"
"complexity,term_reachability,edges","3","0.022488503802181984","0.005622125950546009","0.9648532211379528"
"blocking,delay,centrality","3","1.557525119297062e-5","3.896804464539806e-6","0.967266153756429"
"blocking,delay,term_reachability","3","0.3265465402581354","0.08208062448740955","0.9644352888737089"
"blocking,delay,free","3","2.4262526856623606e-7","6.065644960953033e-8","0.966583460569992"
"blocking,delay,edges","3","2.5866739777946115e-5","6.466684952404546e-6","0.9654773885672623"
"blocking,centrality,term_delay","3","0.09401276000191036","0.023607668535754717","0.953670071346932"
"blocking,centrality,term_reachability","3","0.5221465033931294","0.18106748713202336","0.8833815037078241"
"blocking,centrality,free","3","0.2231970909105749","0.10868662849321299","0.8990260227252586"
"blocking,centrality,edges","3","0.015422752001086934","0.0038574019054725124","0.8913167513105158"
"blocking,term_delay,term_centrality","3","0.3640566246164595","0.0910192993650956","0.9515479116901273"
"blocking,term_delay,term_reachability","3","2.9583823734643526e-6","7.395955933660881e-7","0.9552534376441651"
"blocking,term_delay,edges","3","3.573748477425107e-5","8.934371193562767e-6","0.9544651458421239"
"blocking,term_centrality,term_reachability","3","0.7829364589757211","0.2979764018559507","0.8835067310662185"
"blocking,term_centrality,free","3","0.07637877141225397","0.020163802917921206","0.9016082826350337"
"blocking,term_centrality,edges","3","0.414920610288981","0.10381636098757956","0.8890875712637675"
"blocking,term_reachability,free","3","0.2696931716149904","0.06742329299237934","0.8989206116600323"
"blocking,term_reachability,edges","3","0.01327174217033937","0.0033208936709604626","0.8914278957084808"
"blocking,free,edges","3","5.232781427541863e-9","1.308196554971437e-9","0.9104975516048787"
"delay,centrality,reachability","3","1.5575251192961975e-5","3.896804464537642e-6","0.967266153756429"
"delay,centrality,term_blocking","3","0.05035070156398832","0.01385337018573997","0.965375248370975"
"delay,centrality,term_reachability","3","0.05035070156398832","0.01385337018573997","0.965375248370975"
"delay,centrality,free","3","6.477098339666062e-7","1.619274586409594e-7","0.9679849017161947"
"delay,centrality,edges","3","2.061812587610054e-5","5.15453146902713e-6","0.9672016285022169"
"delay,reachability,term_blocking","3","0.3265465402582671","0.0820806244874425","0.9644352888737089"
"delay,reachability,term_centrality","3","1.2658553443454082e-5","3.1646386987916634e-6","0.9691832529622653"
"delay,reachability,free","3","2.426252685647718e-7","6.065644960916427e-8","0.966583460569992"
"delay,reachability,edges","3","2.586673977793254e-5","6.466684952401152e-6","0.9654773885672622"
"delay,term_blocking,term_centrality","3","0.11205044764471433","0.028013202156087175","0.9671889542353582"
"delay,term_blocking,free","3","1.1301673668501934e-8","2.8254184374488696e-9","0.9683753608280243"
"delay,term_blocking,edges","3","3.69809980390209e-5","9.245249509805519e-6","0.9665502842127466"
"delay,term_centrality,term_reachability","3","0.11205044764465862","0.028013202156073246","0.9671889542353582"
"delay,term_centrality,free","3","3.6034995555985057e-7","9.008748888996684e-8","0.9699384354786856"
"delay,term_centrality,edges","3","8.847233656437867e-7","2.2118084141094667e-7","0.9697505968854769"
"delay,term_reachability,free","3","1.1301673668501934e-8","2.8254184374488696e-9","0.9683753608280243"
"delay,term_reachability,edges","3","3.69809980390209e-5","9.245249509805519e-6","0.9665502842127466"
"delay,free,edges","3","6.988971646121911e-6","1.748387435999412e-6","0.9626821913158078"
"centrality,reachability,term_complexity","3","0.0729161395053119","0.019866438012993017","0.9415366144212635"
"centrality,reachability,term_blocking","3","0.5221465033930324","0.18106748713200738","0.8833815037078241"
"centrality,reachability,free","3","0.22319709091060264","0.10868662849322967","0.8990260227252587"
"centrality,reachability,edges","3","0.015422752001091545","0.003857401905473666","0.8913167513105158"
"centrality,term_complexity,term_reachability","3","3.047997979993591e-23","7.620233398653358e-24","0.9574001644695219"
"centrality,term_complexity,free","3","0.013207549373282473","0.0033324508448620152","0.9421965011532093"
"centrality,term_complexity,edges","3","2.4691934306035505e-6","6.173018697688768e-7","0.9455676217358535"
"centrality,term_blocking,term_delay","3","5.160675334998763e-7","1.2901688337496907e-7","0.9574001644695218"
"centrality,term_blocking,free","3","0.11606720595997488","0.029016801490611387","0.8993852294260019"
"centrality,term_blocking,edges","3","0.007388333200559621","0.00196417721874819","0.882372528604323"
"centrality,term_delay,term_reachability","3","5.16067533499775e-7","1.2901688337494376e-7","0.9574001644695218"
"centrality,term_delay,free","3","4.1607871631583066e-13","1.0401967907895766e-13","0.9612149150578089"
"centrality,term_delay,edges","3","0.0007009738243707143","0.00017524345609267857","0.9551909569476162"
"centrality,term_reachability,free","3","0.11606720595997488","0.029016801490611387","0.8993852294260019"
"centrality,term_reachability,edges","3","0.007388333200559621","0.00196417721874819","0.882372528604323"
"centrality,free,edges","3","3.4188141229100916e-5","8.547035307276449e-6","0.904859669915755"
"reachability,term_complexity,term_centrality","3","0.0004144379118662732","0.0001037952186336168","0.9426539350328144"
"reachability,term_complexity,free","3","0.00622509114531406","0.0017021120273635944","0.9415571408489257"
"reachability,term_complexity,edges","3","2.2349680489246682e-7","5.5877450899213395e-8","0.945595334511441"
"reachability,term_blocking,term_delay","3","2.958382373463746e-6","7.395955933659365e-7","0.9552534376441651"
"reachability,term_blocking,term_centrality","3","0.782936458975761","0.29797640185595925","0.8835067310662185"
"reachability,term_blocking,free","3","0.2696931716149904","0.06742329299237934","0.8989206116600323"
"reachability,term_blocking,edges","3","0.01327174217033937","0.0033208936709604626","0.8914278957084808"
"reachability,term_delay,term_centrality","3","0.3640566246164595","0.0910192993650956","0.9515479116901273"
"reachability,term_delay,edges","3","3.573748477425107e-5","8.934371193562767e-6","0.9544651458421239"
"reachability,term_centrality,free","3","0.07637877141225397","0.020163802917921206","0.9016082826350337"
"reachability,term_centrality,edges","3","0.414920610288981","0.10381636098757956","0.8890875712637675"
"reachability,free,edges","3","5.232781427541863e-9","1.308196554971437e-9","0.9104975516048787"
"term_complexity,term_centrality,term_reachability","3","1.7068576610303287e-26","6.4245630323550856e-27","0.9567351577996559"
"term_complexity,term_centrality,free","3","0.3756384936662248","0.09511991520737177","0.9390140065482588"
"term_complexity,term_centrality,edges","3","0.04266929570585912","0.011139171650619905","0.9381056794280451"
"term_complexity,term_reachability,free","3","1.0399689362015317e-7","2.6757283501508144e-8","0.9449789218153702"
"term_complexity,term_reachability,edges","3","0.01819827357125271","0.004673545153474866","0.9386834730891506"
"term_complexity,free,edges","3","0.9768648658385752","0.2443054867367665","0.9388250021632907"
"term_blocking,term_delay,term_centrality","3","1.1077079903080867e-12","2.7692699757702597e-13","0.9567351577996559"
"term_blocking,term_delay,free","3","3.192713738105441e-8","8.739844441736342e-9","0.9449789218153702"
"term_blocking,term_delay,edges","3","0.05501444386727082","0.018303179359632778","0.9386834730891506"
"term_blocking,term_centrality,free","3","0.026688128966993876","0.006672032241752734","0.9022837399023821"
"term_blocking,term_centrality,edges","3","0.716088128967521","0.3232244234608015","0.8765198674860447"
"term_blocking,free,edges","3","0.04926662344162343","0.012316655860406703","0.8813562052944095"
"term_delay,term_centrality,term_reachability","3","1.1077079903066438e-12","2.7692699757666524e-13","0.9567351577996559"
"term_delay,term_centrality,free","3","5.03749070715686e-9","1.2593726767907825e-9","0.9542540710847799"
"term_delay,term_centrality,edges","3","0.292418984334081","0.0731047460837054","0.9483012790486688"
"term_delay,term_reachability,free","3","3.1927137381015774e-8","8.739844441728794e-9","0.9449789218153702"
"term_delay,term_reachability,edges","3","0.05501444386731356","0.01830317935964404","0.9386834730891505"
"term_delay,free,edges","3","2.14443822445144e-19","6.595324563683178e-20","0.95329784915398"
"term_centrality,term_reachability,free","3","0.026688128966991315","0.006672032241752094","0.9022837399023822"
"term_centrality,term_reachability,edges","3","0.7160881289676125","0.3232244234607752","0.8765198674860447"
"term_centrality,free,edges","3","0.0003475768807009595","8.689422017524032e-5","0.9051821842619969"
"term_reachability,free,edges","3","0.04926662344162343","0.012316655860406703","0.8813562052944095"
"complexity,centrality,reachability,free","4","1.2363826143992665e-5","2.602598596173647e-6","0.9695730779007194"
"complexity,centrality,reachability,edges","4","0.03457698717113274","0.006918896921521364","0.9678361612530936"
"complexity,centrality,term_reachability,free","4","0.2238279267504806","0.04476708559785134","0.9624977602298019"
"complexity,centrality,term_reachability,edges","4","0.0018368708789080037","0.00046075000566941264","0.9661566989064246"
"complexity,centrality,free,edges","4","0.0038815752346014368","0.0014254648635418682","0.9656919815281093"
"complexity,reachability,term_centrality,free","4","1.018285188767321e-6","2.0365834058654355e-7","0.9718520825205196"
"complexity,reachability,term_centrality,edges","4","0.0032346919448824297","0.000646938439515721","0.9702082458217118"
"complexity,reachability,free,edges","4","0.00844361526276265","0.001705548617732285","0.96747868492983"
"complexity,term_centrality,term_reachability,edges","4","0.024754727455818352","0.005271256127547438","0.9655425027374233"
"complexity,term_centrality,free,edges","4","0.8803830280345668","0.19620478016637874","0.9645599519538041"
"complexity,term_reachability,free,edges","4","0.2150209379427137","0.05404563483700113","0.96506632965056"
"blocking,delay,centrality,term_reachability","4","5.991430896474372e-5","1.1986737566806668e-5","0.9692325086757535"
"blocking,delay,centrality,free","4","0.0002869832918251507","5.999925695967272e-5","0.9695730779007194"
"blocking,delay,centrality,edges","4","0.034576987171153796","0.012072513369363411","0.9678361612530936"
"blocking,delay,term_centrality,term_reachability","4","0.0020778361221046866","0.0004156227024810893","0.9703004593236425"
"blocking,delay,term_centrality,free","4","3.486400198131662e-5","7.176458736849904e-6","0.9718520825205196"
"blocking,delay,term_centrality,edges","4","0.049123654913376454","0.010471669422004759","0.9702082458217118"
"blocking,delay,term_reachability,free","4","0.644915009564309","0.12901099131906352","0.9684019898554361"
"blocking,delay,term_reachability,edges","4","0.0004487075872657211","9.077779854906508e-5","0.968109091404402"
"blocking,delay,free,edges","4","0.008443615262763703","0.0017051583401239147","0.96747868492983"
"blocking,centrality,term_delay,term_reachability","4","0.6836025763450772","0.13678764975175445","0.9574282244509227"
"blocking,centrality,term_delay,free","4","0.6545551493738794","0.1350725253259704","0.9612457040147754"
"blocking,centrality,term_delay,edges","4","0.7200636779503018","0.1526800665976493","0.9552137822260797"
"blocking,centrality,term_reachability,edges","4","0.014392435587794159","0.00535764573680512","0.8939484541476554"
"blocking,centrality,free,edges","4","0.49441359431550075","0.09889314077848414","0.9106630755170966"
"blocking,term_delay,term_centrality,term_reachability","4","0.011597719315020544","0.002338681302083395","0.957802054507695"
"blocking,term_delay,term_centrality,free","4","2.3709141664885677e-7","4.741828334073723e-8","0.9642160516772529"
"blocking,term_delay,term_centrality,edges","4","0.07372304421677495","0.014746571451673792","0.9550357842743333"
"blocking,term_delay,term_reachability,free","4","1.60219184141049e-17","3.2043836844037566e-18","0.9692739115064928"
"blocking,term_delay,term_reachability,edges","4","0.003567376309247495","0.0007731395852034492","0.9567121466671537"
"blocking,term_delay,free,edges","4","0.16034122831511288","0.032068245709605335","0.9607311833886673"
"blocking,term_centrality,term_reachability,free","4","0.27616464140498675","0.07288853039248268","0.9027414217433061"
"blocking,term_centrality,term_reachability,edges","4","0.014392435587797157","0.0030140796988296675","0.8939484541476554"
"blocking,term_centrality,free,edges","4","0.045769804830150106","0.009156335852295942","0.9118926016223713"
"blocking,term_reachability,free,edges","4","0.005727161060296799","0.0011454322393020418","0.9131292544420184"
"delay,centrality,reachability,term_blocking","4","5.991430896476174e-5","1.1986737566810277e-5","0.9692325086757534"
"delay,centrality,reachability,free","4","0.00028698329182517507","5.999925695967728e-5","0.9695730779007194"
"delay,centrality,term_blocking,free","4","0.0357803856703468","0.008340864333800772","0.9689189754533649"
"delay,centrality,term_blocking,edges","4","3.376658078173771e-5","7.167965480074073e-6","0.9692964250436147"
"delay,centrality,term_reachability,free","4","0.0357803856703468","0.008340864333800772","0.9689189754533649"
"delay,centrality,term_reachability,edges","4","3.376658078173771e-5","7.167965480074073e-6","0.9692964250436147"
"delay,centrality,free,edges","4","0.0056465577078288155","0.0011656305701757386","0.9689293237729121"
"delay,reachability,term_blocking,term_centrality","4","0.002077836122110512","0.00041562270248225454","0.9703004593236425"
"delay,reachability,term_blocking,free","4","0.6449150095642124","0.1290109913190442","0.9684019898554361"
"delay,reachability,term_blocking,edges","4","0.0004487075872656109","9.077779854904448e-5","0.968109091404402"
"delay,reachability,term_centrality,free","4","3.486400198131633e-5","7.176458736849824e-6","0.9718520825205196"
"delay,reachability,term_centrality,edges","4","0.04912365491336394","0.010471669422002393","0.9702082458217118"
"delay,reachability,free,edges","4","0.00844361526276293","0.0017051583401237577","0.9674786849298299"
"delay,term_blocking,term_centrality,free","4","0.5841735127382857","0.11688481207775799","0.9699741252706418"
"delay,term_blocking,term_centrality,edges","4","0.8866980902102224","0.1773404262807554","0.9697530336333535"
"delay,term_blocking,free,edges","4","0.0033195861817814426","0.0006641466976350024","0.9694216880043478"
"delay,term_centrality,term_reachability,edges","4","0.8866980902100475","0.17734042628072041","0.9697530336333535"
"delay,term_centrality,free,edges","4","0.00042679213198333697","0.00012071121893797129","0.9713494834271639"
"delay,term_reachability,free,edges","4","0.0033195861817814426","0.0006641466976350024","0.9694216880043478"
"centrality,reachability,term_complexity,free","4","0.15381668821503441","0.04157886901763323","0.9426593192800823"
"centrality,reachability,term_complexity,edges","4","0.3862739474884884","0.14693068090035002","0.9457569098570155"
"centrality,reachability,term_blocking,term_delay","4","0.683602576345437","0.1367876497518266","0.9574282244509227"
"centrality,reachability,term_blocking,free","4","0.4520424139114402","0.17320134888541866","0.8996105184097039"
"centrality,reachability,term_blocking,edges","4","0.014392435587800305","0.005357645736806746","0.8939484541476556"
"centrality,reachability,term_delay,free","4","0.6545551493739226","0.13507252532598119","0.9612457040147755"
"centrality,reachability,term_delay,edges","4","0.7200636779503539","0.15268006659765881","0.9552137822260797"
"centrality,reachability,free,edges","4","0.49441359431531473","0.09889314077844694","0.9106630755170966"
"centrality,term_complexity,term_reachability,free","4","1.7472581951672848e-22","3.4945163903345695e-23","0.9690780848954964"
"centrality,term_complexity,term_reachability,edges","4","0.12478547778836116","0.024957095557672233","0.9577947839731592"
"centrality,term_complexity,free,edges","4","0.2083432046762307","0.04167506741609657","0.9459073966572269"
"centrality,term_blocking,term_delay,free","4","1.1938491380585242e-15","2.3876986255686874e-16","0.9690780848954964"
"centrality,term_blocking,term_delay,edges","4","0.12478547778829296","0.02497319142532845","0.9577947839731592"
"centrality,term_blocking,free,edges","4","0.000557804582723652","0.00011159960747528877","0.9091538682082287"
"centrality,term_delay,term_reachability,free","4","1.1938491380607056e-15","2.3876986255730503e-16","0.9690780848954964"
"centrality,term_delay,term_reachability,edges","4","0.12478547778834581","0.024973191425339006","0.9577947839731592"
"centrality,term_delay,free,edges","4","0.44879646208092805","0.08975929247248607","0.961303010543078"
"centrality,term_reachability,free,edges","4","0.000557804582723652","0.00011159960747528877","0.9091538682082287"
"reachability,term_complexity,term_centrality,free","4","4.2085134911085985e-10","8.906166931551106e-11","0.9503418204816744"
"reachability,term_complexity,term_centrality,edges","4","3.564284516135466e-7","7.13170443005449e-8","0.9506688007366331"
"reachability,term_complexity,free,edges","4","0.17761867086739327","0.03552483435022198","0.9459848942226659"
"reachability,term_blocking,term_delay,term_centrality","4","0.011597719315033898","0.0023386813020860433","0.9578020545076951"
"reachability,term_blocking,term_delay,free","4","1.6021918414098126e-17","3.204383684402402e-18","0.9692739115064928"
"reachability,term_blocking,term_delay,edges","4","0.003567376309247093","0.0007731395852033807","0.9567121466671538"
"reachability,term_blocking,term_centrality,free","4","0.27616464140486535","0.07288853039247048","0.9027414217433061"
"reachability,term_blocking,term_centrality,edges","4","0.014392435587800066","0.003014079698830287","0.8939484541476554"
"reachability,term_blocking,free,edges","4","0.005727161060296799","0.0011454322393020418","0.9131292544420184"
"reachability,term_delay,term_centrality,free","4","2.3709141664885677e-7","4.741828334073723e-8","0.9642160516772529"
"reachability,term_delay,term_centrality,edges","4","0.07372304421677495","0.014746571451673792","0.9550357842743333"
"reachability,term_delay,free,edges","4","0.16034122831511288","0.032068245709605335","0.9607311833886673"
"reachability,term_centrality,free,edges","4","0.045769804830150106","0.009156335852295942","0.9118926016223713"
"term_complexity,term_centrality,term_reachability,free","4","1.5353404908857347e-12","3.0706809817714696e-13","0.9638985346988088"
"term_complexity,term_centrality,term_reachability,edges","4","0.1025589852743231","0.020511797054864618","0.9571879617428868"
"term_complexity,term_centrality,free,edges","4","0.3448006669407468","0.1142227337017389","0.9392292363920071"
"term_complexity,term_reachability,free,edges","4","7.612266868600153e-16","1.522453414714753e-16","0.9562564363714289"
"term_blocking,term_delay,term_centrality,free","4","1.5353404908845673e-12","3.071142286143819e-13","0.9638985346988089"
"term_blocking,term_delay,term_centrality,edges","4","0.10255898527428284","0.02051179705495142","0.9571879617428869"
"term_blocking,term_delay,free,edges","4","3.652417546700208e-5","7.30483509355266e-6","0.956256436371429"
"term_blocking,term_centrality,free,edges","4","0.2536725407634439","0.051261027941487534","0.9056699171719689"
"term_delay,term_centrality,term_reachability,free","4","1.535340490884192e-12","3.0711422861430677e-13","0.9638985346988089"
"term_delay,term_centrality,term_reachability,edges","4","0.10255898527435289","0.02051179705496543","0.9571879617428868"
"term_delay,term_centrality,free,edges","4","0.02711272622499584","0.005695436736703888","0.9551237476298194"
"term_delay,term_reachability,free,edges","4","3.6524175467008265e-5","7.304835093553898e-6","0.9562564363714289"
"term_centrality,term_reachability,free,edges","4","0.25367254076361473","0.051261027941521","0.9056699171719689"
"complexity,centrality,reachability,free,edges","5","0.3950996883522486","0.06587059475297663","0.9696604930897049"
"complexity,centrality,term_reachability,free,edges","5","0.0034588798347933492","0.0006665071460990818","0.9672713095446938"
"complexity,reachability,term_centrality,free,edges","5","0.15146372140700215","0.025250745775706327","0.9720809351282618"
"complexity,term_centrality,term_reachability,free,edges","5","0.016690728024489843","0.0032192379292196125","0.9663113824650336"
"blocking,delay,centrality,term_reachability,free","5","5.893749452990593e-6","1.2355250609028816e-6","0.9718728272232666"
"blocking,delay,centrality,term_reachability,edges","5","0.0016029872538942229","0.00046780448008952764","0.9704678640902333"
"blocking,delay,centrality,free,edges","5","0.39509968835223996","0.06818962997328189","0.9696604930897049"
"blocking,delay,term_centrality,term_reachability,free","5","0.047170193220808565","0.007866181988490765","0.9722870225141019"
"blocking,delay,term_centrality,term_reachability,edges","5","0.23294156572788238","0.06401360489196735","0.9704678640902334"
"blocking,delay,term_centrality,free,edges","5","0.15146372140700295","0.026973509327194427","0.9720809351282618"
"blocking,delay,term_reachability,free,edges","5","0.016178199569581397","0.0027290435016502075","0.9701103877669698"
"blocking,centrality,term_delay,term_reachability,free","5","0.05801504456409157","0.013399515066602245","0.9697075687275443"
"blocking,centrality,term_delay,term_reachability,edges","5","0.6131444321231142","0.12354995869362623","0.957837722532123"
"blocking,centrality,term_delay,free,edges","5","0.9836805695374543","0.2632721825653183","0.9613030750480476"
"blocking,centrality,term_reachability,free,edges","5","0.4887987176862572","0.0825186373398708","0.9132947783542363"
"blocking,term_delay,term_centrality,term_reachability,free","5","0.44269185904910613","0.07378197652738845","0.9693458809079721"
"blocking,term_delay,term_centrality,term_reachability,edges","5","0.6449406651302843","0.11730547099040319","0.957837722532123"
"blocking,term_delay,term_centrality,free,edges","5","0.12398562843382008","0.02066430460920977","0.9645502449385279"
"blocking,term_delay,term_reachability,free,edges","5","0.002238120788259276","0.00037302013137654604","0.9703766118896846"
"blocking,term_centrality,term_reachability,free,edges","5","0.4887987176862818","0.08878915426523427","0.9132947783542363"
"delay,centrality,reachability,term_blocking,free","5","5.893749452992381e-6","1.235525060903177e-6","0.9718728272232666"
"delay,centrality,reachability,term_blocking,edges","5","0.00160298725389111","0.00046780448008905385","0.9704678640902334"
"delay,centrality,reachability,free,edges","5","0.3950996883522053","0.06818962997327906","0.9696604930897049"
"delay,centrality,term_blocking,free,edges","5","0.0002259823549179269","6.65666740047812e-5","0.9709935473300924"
"delay,centrality,term_reachability,free,edges","5","0.0002259823549179269","6.65666740047812e-5","0.9709935473300924"
"delay,reachability,term_blocking,term_centrality,free","5","0.047170193220866935","0.007866181988500481","0.9722870225141019"
"delay,reachability,term_blocking,term_centrality,edges","5","0.23294156572779057","0.06401360489194609","0.9704678640902334"
"delay,reachability,term_blocking,free,edges","5","0.016178199569574933","0.0027290435016491554","0.9701103877669698"
"delay,reachability,term_centrality,free,edges","5","0.15146372140700134","0.026973509327194084","0.9720809351282618"
"delay,term_blocking,term_centrality,free,edges","5","0.5609354398426578","0.09359151501593087","0.9713880226382001"
"delay,term_centrality,term_reachability,free,edges","5","0.5609354398426711","0.0935915150159331","0.9713880226382001"
"centrality,reachability,term_complexity,free,edges","5","0.46982461897333183","0.17089732191608512","0.9460970785361273"
"centrality,reachability,term_blocking,term_delay,free","5","0.058015044564078216","0.01339951506660454","0.9697075687275443"
"centrality,reachability,term_blocking,term_delay,edges","5","0.6131444321228862","0.12354995869357983","0.9578377225321231"
"centrality,reachability,term_blocking,free,edges","5","0.48879871768647004","0.08251863733990729","0.9132947783542363"
"centrality,reachability,term_delay,free,edges","5","0.9836805695378553","0.26327218256538903","0.9613030750480476"
"centrality,term_complexity,term_reachability,free,edges","5","1.731876692730045e-6","2.886461154550075e-7","0.9716604448036544"
"centrality,term_blocking,term_delay,free,edges","5","1.731876692749e-6","2.886461154581668e-7","0.9716604448036544"
"centrality,term_delay,term_reachability,free,edges","5","1.7318766927291518e-6","2.8864611545485883e-7","0.9716604448036544"
"reachability,term_complexity,term_centrality,free,edges","5","1.6379332655373716e-7","3.782161202925877e-8","0.9555270285215881"
"reachability,term_blocking,term_delay,term_centrality,free","5","0.44269185904912295","0.07378197652739125","0.9693458809079721"
"reachability,term_blocking,term_delay,term_centrality,edges","5","0.644940665130777","0.11730547099050105","0.957837722532123"
"reachability,term_blocking,term_delay,free,edges","5","0.0022381207882509156","0.0003730201313751526","0.9703766118896846"
"reachability,term_blocking,term_centrality,free,edges","5","0.48879871768642597","0.08878915426526339","0.9132947783542363"
"reachability,term_delay,term_centrality,free,edges","5","0.12398562843382008","0.02066430460920977","0.9645502449385279"
