"combinations","n","pMax","pAvg","r2","rse1","rse2"
"blocking,inverseDelay,centrality","3","0.12683919652603678","0.03534254051227117","0.9677450540919986","0.011519811767748139","0.014108830381946009"
"blocking,inverseDelay,creditHours","3","0.9999988408263758","0.5000024801849795","0.9426854438402981","0.015356056122210807","0.0188072509804791"
"blocking,inverseDelay,free","3","0.925345950288573","0.470024089985004","0.9642553682075241","0.012126979341377075","0.014852455753823324"
"blocking,inverseDelay,timeComp1","3","0.5469137582855638","0.1369748846322354","0.9488700413590153","0.014503904936554934","0.017763583186196807"
"blocking,inverseDelay,timeComp2","3","0.792752656643342","0.22847341369694443","0.9439746098678173","0.01518237340662265","0.01859453396531314"
"blocking,centrality,free","3","9.927129164860653e-9","2.489826215791284e-9","0.9976589999568046","0.00310347273789559","0.0038009623192412374"
"blocking,centrality,timeComp2","3","0.9659483032425162","0.42899122930792666","0.8990582274762688","0.020378991453677615","0.024959065267024683"
"blocking,creditHours,free","3","0.9999980090449023","0.49999938936532967","0.9632932314077423","0.012289106299349747","0.015051019914114673"
"blocking,creditHours,timeComp1","3","0.9999995172308827","0.8969281929142743","0.583970095974779","0.04137228409027743","0.05067049275732311"
"blocking,creditHours,timeComp2","3","0.9999990008724619","0.5005313282277227","0.8989969062457301","0.020385180542047035","0.02496664532126372"
"blocking,free,timeComp1","3","0.8634845548495556","0.32810184435457024","0.9636514275285295","0.01222899883285831","0.014977403602796945"
"blocking,free,timeComp2","3","0.7970646338173979","0.28768026886636605","0.9716221136134576","0.01080531038710939","0.01323374848040649"
"blocking,timeComp1,timeComp2","3","0.6226840188919004","0.25640153805030214","0.9065395730732756","0.019609255451333837","0.02401633504582868"
"delay,inverseBlocking,inverseDelay","3","0.5967273584388125","0.16334657296036142","0.9475775124303062","0.014686084968953154","0.01798670724654648"
"delay,inverseBlocking,centrality","3","0.8761615873316999","0.47634158349511124","0.8850085423068637","0.02175103932348431","0.026639473858874187"
"delay,inverseBlocking,creditHours","3","0.9999990685490744","0.5012945105100062","0.8840776811648993","0.02183889970557419","0.026747080411237273"
"delay,inverseBlocking,free","3","0.40905858771328574","0.1361472217000121","0.9789472375145347","0.009306829747029868","0.01139849200158951"
"delay,inverseBlocking,timeComp1","3","0.7801004669473349","0.2648190191934769","0.8870133016159111","0.021560602010750197","0.026406236736781486"
"delay,inverseBlocking,timeComp2","3","0.9271885562693328","0.35747278181818637","0.8992772775683735","0.020356867588222066","0.02493196917627264"
"delay,inverseDelay,centrality","3","0.036513106928083426","0.01587650538212583","0.9624645396392209","0.012427051474162787","0.015219967559500159"
"delay,inverseDelay,creditHours","3","0.9999994132135523","0.5462793495106469","0.6572878337855271","0.037550176691569855","0.045989386322848165"
"delay,inverseDelay,free","3","0.4380076339452514","0.14889360312195202","0.9784793662439664","0.00940967778538797","0.011524454609101283"
"delay,inverseDelay,timeComp1","3","0.776966747024439","0.25919413858365664","0.8461762928208056","0.025157000635326703","0.030810907507711326"
"delay,inverseDelay,timeComp2","3","0.997907157674639","0.41252979433630654","0.7146178723239718","0.03426577900777894","0.041966837104014824"
"delay,centrality,creditHours","3","0.9999990316257478","0.5004057644465394","0.8749083099948273","0.022686184191356176","0.02778478773980842"
"delay,centrality,timeComp2","3","0.5733432711261867","0.26530172470582314","0.8923808264666147","0.021042243897732068","0.02577138029631831"
"delay,creditHours,free","3","0.9999975710884412","0.49999820748306617","0.9741645046866967","0.010309927705324577","0.01262703108151433"
"delay,creditHours,timeComp1","3","0.9999991005641414","0.5055994137276449","0.8420618058961361","0.02549123095775508","0.03122025438096904"
"delay,creditHours,timeComp2","3","0.9999992201477161","0.5653501764173521","0.5669578098729015","0.04220970618854055","0.05169612117736086"
"delay,free,timeComp1","3","0.12424013576065826","0.03466198252334841","0.985548022308462","0.007711002876375462","0.009444011226126639"
"delay,free,timeComp2","3","0.9611308433296188","0.375963064161678","0.9741849420907944","0.01030584901739313","0.012622035729388281"
"delay,timeComp1,timeComp2","3","0.742439872415283","0.2520911944459375","0.8886339302413988","0.02140541590027998","0.026216173343871878"
"inverseBlocking,inverseDelay,centrality","3","0.12683919652603678","0.03534254051227117","0.9677450540919986","0.011519811767748139","0.014108830381946009"
"inverseBlocking,inverseDelay,creditHours","3","0.9999988408263758","0.5000024801849795","0.9426854438402981","0.015356056122210807","0.0188072509804791"
"inverseBlocking,inverseDelay,free","3","0.925345950288573","0.470024089985004","0.9642553682075241","0.012126979341377075","0.014852455753823324"
"inverseBlocking,inverseDelay,timeComp1","3","0.5469137582855638","0.1369748846322354","0.9488700413590153","0.014503904936554934","0.017763583186196807"
