"combinations","n","pMax","pAvg","r2"
"delay,term_centrality","2","0.5393716272939421","0.18118654172360563","0.35052433274256745"
"delay,term_reachability","2","0.37993970130444366","0.12860581896652554","0.3409502886926804"
"delay,free","2","0.17326187730236992","0.08427740502955255","0.23557231743192408"
"centrality,reachability","2","0.793053416093285","0.42764970436152905","0.32204891111180944"
"centrality,term_complexity","2","0.5080048981271448","0.1877978235838724","0.3293199111976055"
"centrality,term_blocking","2","0.6698115971569898","0.39037136375704096","0.32959251738535855"
"centrality,term_delay","2","0.3268639367309154","0.11193076446839849","0.33935496177288904"
"centrality,term_reachability","2","0.6698115971569898","0.39037136375704096","0.32959251738535855"
"centrality,free","2","0.38279422049563827","0.12868661211737323","0.3355620726759455"
"centrality,edges","2","0.43549713463821466","0.17328647810207612","0.33261330194920113"
"reachability,term_complexity","2","0.10386917324754602","0.040575359277234345","0.3621643967846434"
"reachability,term_blocking","2","0.7460519697233817","0.3737662627460377","0.3280800098605945"
"reachability,term_delay","2","0.023374914138930572","0.008067596021515439","0.4028283202809114"
"reachability,term_centrality","2","0.7853361991075999","0.3271249694351139","0.3447581233000412"
"reachability,free","2","0.4822998882644719","0.16248604080001844","0.3223811303517893"
"reachability,edges","2","0.5559024372271404","0.22939834666357597","0.3194847649019166"
"term_complexity,term_centrality","2","0.5873224035845436","0.20522082993892887","0.34896836745688853"
"term_complexity,term_reachability","2","0.33076244325338905","0.1213684915914686","0.34425089154036315"
"term_complexity,free","2","0.4602668111793928","0.16318667725659905","0.26864745885953945"
"term_complexity,edges","2","0.38712072833557243","0.19898904855587984","0.28976699637508874"
"term_blocking,term_delay","2","0.33076244325341864","0.1127641209929167","0.34425089154036304"
"term_blocking,term_centrality","2","0.9579498074388921","0.43360642210626515","0.3433821068610454"
"term_blocking,free","2","0.591509962097361","0.19841777498877874","0.331668375434806"
"term_blocking,edges","2","0.6206641705299574","0.23678085210600908","0.3308280623458846"
"term_delay,term_centrality","2","0.5212988472254239","0.17573225631246445","0.3511776944572469"
"term_delay,term_reachability","2","0.33076244325338977","0.11276412099290677","0.34425089154036337"
"term_delay,free","2","0.3036242357036236","0.13210177007733878","0.23045613858612513"
"term_delay,edges","2","0.6817202428499489","0.249613345630026","0.27771565878398474"
"term_centrality,term_reachability","2","0.9579498074388796","0.43360642210626404","0.3433821068610451"
"term_centrality,edges","2","0.44771826646925666","0.1625613424055769","0.3542757572372136"
"term_reachability,free","2","0.591509962097361","0.19841777498877874","0.331668375434806"
"term_reachability,edges","2","0.6206641705299574","0.23678085210600908","0.3308280623458846"
"free,edges","2","0.4970022845976887","0.17174578397974735","0.2838595715566825"
"credits,complexity,centrality","3","0.04177797283055454","0.017153719568965824","0.8230645730870094"
"credits,complexity,reachability","3","0.0015520590937027432","0.0007395921845383562","0.8276485043216976"
"credits,complexity,term_centrality","3","0.1145526519683068","0.03597828256911982","0.8394134640756139"
"credits,complexity,term_reachability","3","0.1358096394008328","0.04490379920514282","0.8179719939052649"
"credits,complexity,free","3","0.39685631734803306","0.12220205219772548","0.7533584509903335"
"credits,complexity,edges","3","0.723689233696704","0.2288892320743816","0.7489442488495089"
"credits,blocking,centrality","3","0.18715115464283633","0.06620372907236963","0.8108192537728458"
"credits,blocking,term_delay","3","0.02684271155914785","0.008964998905615919","0.8029815668896693"
"credits,blocking,term_centrality","3","0.16471243947159728","0.05393968246547923","0.8368396903454811"
"credits,blocking,term_reachability","3","0.3141138108013586","0.09951226270232116","0.8114884013563213"
"credits,blocking,free","3","0.620923557039706","0.16832208697720655","0.775386613637537"
"credits,blocking,edges","3","0.1710793606916337","0.06813079970449007","0.7858779748811885"
"credits,delay,centrality","3","0.02237139626265796","0.009283790678950674","0.8280299846728182"
"credits,delay,reachability","3","0.0015520590937087933","0.0007186031047501682","0.8276485043216972"
"credits,delay,term_blocking","3","0.08916627750619506","0.029722994266256728","0.8213425606752882"
"credits,delay,term_centrality","3","0.09857062177340925","0.029969373440240473","0.8404843436698859"
"credits,delay,term_reachability","3","0.08916627750619506","0.029722994266256728","0.8213425606752882"
"credits,delay,free","3","0.24793488085605953","0.09617655303807995","0.7365462343954798"
"credits,centrality,reachability","3","0.187151154642838","0.06620372907237007","0.810819253772846"
"credits,centrality,term_complexity","3","0.21545506196928751","0.0624614221839053","0.8096934366043537"
"credits,centrality,term_blocking","3","0.6536225761374732","0.25294861518763645","0.8068783719286265"
"credits,centrality,term_delay","3","0.07463330303274446","0.024134173495496267","0.8183396024185084"
"credits,centrality,term_reachability","3","0.6536225761374732","0.25294861518763645","0.8068783719286265"
"credits,centrality,free","3","0.6274800523888264","0.16759709342148968","0.8022559612243721"
"credits,centrality,edges","3","0.11833721271116862","0.054128056685469154","0.8145521819183072"
"credits,reachability,term_complexity","3","0.4866779543923831","0.16513618249387868","0.7769918026659854"
"credits,reachability,term_blocking","3","0.3141138108013586","0.09951226270232116","0.8114884013563213"
"credits,reachability,term_delay","3","0.02684271155914785","0.008964998905615919","0.8029815668896693"
"credits,reachability,term_centrality","3","0.16471243947159728","0.05393968246547923","0.8368396903454811"
"credits,reachability,free","3","0.620923557039706","0.16832208697720655","0.775386613637537"
"credits,reachability,edges","3","0.1710793606916337","0.06813079970449007","0.7858779748811885"
"credits,term_complexity,term_centrality","3","0.09937448553381222","0.030370499070111762","0.8404264346257172"
"credits,term_complexity,term_reachability","3","0.06389185769525067","0.02263982277712851","0.8240101720618326"
"credits,term_complexity,free","3","0.7417133827651506","0.21940911481156736","0.7623103426165232"
"credits,term_complexity,edges","3","0.41577868998895773","0.16319036358154332","0.7662192511467267"
"credits,term_blocking,term_delay","3","0.06389185769525858","0.022493791219788752","0.8240101720618327"
"credits,term_blocking,term_centrality","3","0.4548500319834159","0.1297252500107064","0.8301696489158249"
"credits,term_blocking,free","3","0.9831443020760899","0.26362872997169895","0.8057025868870635"
"credits,term_blocking,edges","3","0.156748806187912","0.04209792081472205","0.837114585983269"
"credits,term_delay,term_reachability","3","0.06389185769525194","0.02249379121980297","0.8240101720618325"
"credits,term_delay,free","3","0.4667789474222223","0.15943278005657865","0.737043834164048"
"credits,term_delay,edges","3","0.8369903963677725","0.27591169036489327","0.7331661414035803"
"credits,term_centrality,term_reachability","3","0.4548500319834589","0.12972525001072976","0.8301696489158246"
"credits,term_centrality,free","3","0.8877767393967403","0.2326920497041453","0.827399363065671"
"credits,term_centrality,edges","3","0.08475418004422955","0.03530370920252494","0.8444458371103791"
"credits,term_reachability,free","3","0.9831443020760899","0.26362872997169895","0.8057025868870635"
"credits,term_reachability,edges","3","0.156748806187912","0.04209792081472205","0.837114585983269"
"complexity,centrality,reachability","3","0.44947979300375984","0.11421337128570827","0.46492002079865236"
"complexity,centrality,term_reachability","3","0.4523643344138343","0.31011754172779316","0.34448906584394345"
"complexity,centrality,free","3","0.32148939671534327","0.16397507558580493","0.35477943215556296"
"complexity,centrality,edges","3","0.26463277158758236","0.14507601513117538","0.3574987901834158"
"complexity,reachability,term_centrality","3","0.38027157929997785","0.09792375783506524","0.46805510238006454"
"complexity,reachability,free","3","0.7265964951618351","0.18287556521104895","0.45765519568167734"
"complexity,reachability,edges","3","0.8539074848282282","0.2148104878332873","0.45620461625669073"
"complexity,term_centrality,term_reachability","3","0.7981136517998193","0.46668899087844773","0.3463704103724402"
"complexity,term_centrality,free","3","0.6564983186215763","0.28020722526194464","0.35733451552568685"
"complexity,term_centrality,edges","3","0.4503937508935968","0.20009225726922614","0.36523338259331395"
"complexity,term_reachability,free","3","0.6336875966632807","0.32559945900041676","0.3362361410414665"
"complexity,term_reachability,edges","3","0.5486531810545029","0.30003928302537464","0.3380440933868013"
"blocking,delay,centrality","3","0.4494797930038561","0.11518554405134569","0.4649200207986526"
"blocking,delay,term_centrality","3","0.3802715793000404","0.0982203898943735","0.46805510238006476"
"blocking,delay,term_reachability","3","0.28185054730652814","0.07204148959855015","0.4741024329461434"
"blocking,delay,free","3","0.7265964951617805","0.18273786775171558","0.45765519568167834"
"blocking,delay,edges","3","0.8539074848282304","0.21470428628186244","0.4562046162566905"
"blocking,centrality,term_delay","3","0.7624529906187223","0.2131286630601114","0.4044770490983123"
"blocking,centrality,term_reachability","3","0.9499199575948447","0.5673780978716626","0.329672647020663"
"blocking,centrality,free","3","0.992996562317704","0.4560126670717315","0.3355636239660731"
"blocking,centrality,edges","3","0.8705901211422892","0.435017764806448","0.3331495977361867"
"blocking,term_delay,term_centrality","3","0.6250525612540794","0.1912849295539395","0.4071191573866395"
"blocking,term_delay,term_reachability","3","0.680868923293859","0.19570457114726938","0.40587365604545633"
"blocking,term_delay,free","3","0.11237381436162291","0.029899834670637757","0.4452032881808524"
"blocking,term_delay,edges","3","0.8580553656110714","0.22440581883158542","0.40340660686890617"
"blocking,term_centrality,term_reachability","3","0.8933082310693711","0.5037743403489647","0.34511509489192227"
"blocking,term_centrality,free","3","0.9167544528553845","0.4055323454630159","0.35369628314254264"
"blocking,term_centrality,edges","3","0.8394600802181809","0.3710130716884598","0.3550778125171723"
"blocking,term_reachability,free","3","0.7537051681496922","0.45196249281884554","0.3336561763114151"
"blocking,term_reachability,edges","3","0.8529813592013982","0.4934616076531886","0.3315237221005547"
"blocking,free,edges","3","0.7003409294180947","0.3611627663586429","0.32540896966553046"
"delay,centrality,reachability","3","0.44947979300376734","0.11518554405132236","0.4649200207986519"
"delay,centrality,term_blocking","3","0.5003634325129962","0.2548626906000264","0.36063359045913457"
"delay,centrality,term_reachability","3","0.5003634325129962","0.2548626906000264","0.36063359045913457"
"delay,centrality,free","3","0.2899095306712209","0.11419626178642052","0.3731112631153086"
"delay,centrality,edges","3","0.2642056905894374","0.10464214443500794","0.3754276649348165"
"delay,reachability,term_blocking","3","0.281850547306526","0.07204148959854961","0.4741024329461434"
"delay,reachability,term_centrality","3","0.3802715793000719","0.0982203898943819","0.468055102380064"
"delay,reachability,free","3","0.7265964951618219","0.182737867751726","0.45765519568167734"
"delay,reachability,edges","3","0.8539074848282335","0.2147042862818632","0.4562046162566913"
"delay,term_blocking,term_centrality","3","0.6761677416195542","0.38855535751023634","0.3539400680454058"
"delay,term_blocking,free","3","0.591392431864718","0.2483781422336192","0.3466556670151062"
"delay,term_blocking,edges","3","0.5055940607330716","0.22161668261804268","0.3496837374165179"
"delay,term_centrality,term_reachability","3","0.6761677416196049","0.38855535751024217","0.35394006804540645"
"delay,term_centrality,free","3","0.460509939037947","0.21844230632148534","0.3639796394625402"
"delay,term_centrality,edges","3","0.3081163305981624","0.14929883646312492","0.3739808110897438"
"delay,term_reachability,free","3","0.591392431864718","0.2483781422336192","0.3466556670151062"
"delay,term_reachability,edges","3","0.5055940607330716","0.22161668261804268","0.3496837374165179"
"delay,free,edges","3","0.8149922205214877","0.3650139514329688","0.2850457810131076"
"centrality,reachability,term_complexity","3","0.6413465244369646","0.2338127027837252","0.3663309711183683"
"centrality,reachability,term_blocking","3","0.9499199575948422","0.567378097871662","0.32967264702066434"
"centrality,reachability,term_delay","3","0.7624529906186865","0.2131286630600996","0.40447704909831284"
"centrality,reachability,free","3","0.9929965623177043","0.4560126670717314","0.335563623966073"
"centrality,reachability,edges","3","0.8705901211423273","0.43501776480647125","0.33314959773618635"
"centrality,term_complexity,term_reachability","3","0.4292876594705535","0.22708730570837865","0.35643474943009434"
"centrality,term_complexity,free","3","0.21042181795540754","0.1009704862455558","0.3657104649885896"
"centrality,term_complexity,edges","3","0.3075010338092784","0.1628498501470701","0.3530296991176738"
"centrality,term_blocking,term_delay","3","0.4292876594705556","0.25484018513290513","0.35643474943009523"
"centrality,term_blocking,free","3","0.7275048922111796","0.45481607699363313","0.3379977386294084"
"centrality,term_blocking,edges","3","0.7244314318135525","0.49236457635392816","0.33511741563206954"
"centrality,term_delay,term_reachability","3","0.4292876594705547","0.254840185132905","0.35643474943009434"
"centrality,term_delay,free","3","0.15534041729726802","0.07420439025943476","0.3774442389624948"
"centrality,term_delay,edges","3","0.2812731517285884","0.13438305528428682","0.36180638236565343"
"centrality,term_reachability,free","3","0.7275048922111796","0.45481607699363313","0.3379977386294084"
"centrality,term_reachability,edges","3","0.7244314318135525","0.49236457635392816","0.33511741563206954"
"centrality,free,edges","3","0.6401698558000761","0.31986480154633734","0.33993291869208164"
"reachability,term_complexity,term_centrality","3","0.16362225691717605","0.08880579117240005","0.39758677417738364"
"reachability,term_complexity,free","3","0.10828377928601368","0.03550251770887884","0.408400442998601"
"reachability,term_complexity,edges","3","0.6325339456107548","0.19884926225443156","0.36655322679269153"
"reachability,term_blocking,term_delay","3","0.6808689232939658","0.19570457114728876","0.40587365604545733"
"reachability,term_blocking,term_centrality","3","0.8933082310693705","0.5037743403489644","0.3451150948919224"
"reachability,term_blocking,free","3","0.7537051681496922","0.45196249281884554","0.3336561763114151"
"reachability,term_blocking,edges","3","0.8529813592013982","0.4934616076531886","0.3315237221005547"
"reachability,term_delay,term_centrality","3","0.6250525612540794","0.1912849295539395","0.4071191573866395"
"reachability,term_delay,free","3","0.11237381436162291","0.029899834670637757","0.4452032881808524"
"reachability,term_delay,edges","3","0.8580553656110714","0.22440581883158542","0.40340660686890617"
"reachability,term_centrality,free","3","0.9167544528553845","0.4055323454630159","0.35369628314254264"
"reachability,term_centrality,edges","3","0.8394600802181809","0.3710130716884598","0.3550778125171723"
"reachability,free,edges","3","0.7003409294180947","0.3611627663586429","0.32540896966553046"
"term_complexity,term_centrality,term_reachability","3","0.5486981744958762","0.35208265567039687","0.35598721900510544"
"term_complexity,term_centrality,free","3","0.36090652795670086","0.17081842543027953","0.3694325466664039"
"term_complexity,term_centrality,edges","3","0.29622081072705453","0.1429400242434595","0.3749429968168426"
"term_complexity,term_reachability,free","3","0.42142067273843753","0.17762520657310288","0.35684790281"
"term_complexity,term_reachability,edges","3","0.525217034240657","0.22421402621004938","0.3521747127463457"
"term_complexity,free,edges","3","0.6402169119082826","0.348526844518453","0.2944377881171598"
"term_blocking,term_delay,term_centrality","3","0.6195888211160379","0.3698053173254366","0.3559872190051052"
"term_blocking,term_delay,free","3","0.4214206727383842","0.17199661061542487","0.35684790280999923"
"term_blocking,term_delay,edges","3","0.5252170342406519","0.2184342072598503","0.35217471274634593"
"term_blocking,term_centrality,free","3","0.8182917549337168","0.3871752410589735","0.35451473515897824"
"term_blocking,term_centrality,edges","3","0.5837247527242874","0.289028641059759","0.36009792697337906"
"term_blocking,free,edges","3","0.720529585129094","0.37874238333133","0.3342503915319478"
"term_delay,term_centrality,term_reachability","3","0.6195888211161326","0.3698053173254492","0.35598721900510566"
"term_delay,term_centrality,free","3","0.32327707463061006","0.1561581212144997","0.37204767242079384"
"term_delay,term_centrality,edges","3","0.2982690810192826","0.14657704908718908","0.3747740204138902"
"term_delay,term_reachability,free","3","0.4214206727384377","0.17199661061543925","0.3568479028099991"
"term_delay,term_reachability,edges","3","0.5252170342406857","0.21843420725986368","0.35217471274634604"
"term_delay,free,edges","3","0.8178303792829477","0.37304456283995957","0.2850090788466175"
"term_centrality,term_reachability,free","3","0.818291754933635","0.38717524105892753","0.35451473515897836"
"term_centrality,term_reachability,edges","3","0.5837247527243193","0.2890286410597719","0.3600979269733786"
"term_centrality,free,edges","3","0.6392485323342997","0.3247420291207811","0.3585467920597105"
"term_reachability,free,edges","3","0.720529585129094","0.37874238333133","0.3342503915319478"
"credits,complexity,centrality,reachability","4","0.25443258491778","0.08680883922150452","0.8343709710852807"
"credits,complexity,centrality,term_reachability","4","0.20210093682332037","0.07329071798880882","0.8316260047064754"
"credits,complexity,centrality,edges","4","0.3307235711735197","0.0999856195114673","0.8281453617382957"
"credits,complexity,reachability,free","4","0.8825749130506023","0.17739324097998602","0.8277659303817473"
"credits,complexity,reachability,edges","4","0.011726581663274555","0.0026941843745183","0.8561930444111673"
"credits,complexity,term_centrality,term_reachability","4","0.9184187017520314","0.2324071350274906","0.8394660943419181"
"credits,complexity,term_centrality,free","4","0.6660285484231128","0.1607710113336456","0.8403428822757328"
"credits,complexity,term_centrality,edges","4","0.43117594701110884","0.13992079144771044","0.8474007959877933"
"credits,complexity,term_reachability,edges","4","0.2910014381823745","0.09080652787896867","0.8425989426394852"
"credits,complexity,free,edges","4","0.49359909773017346","0.18608206352638473","0.7569186151541355"
"credits,blocking,delay,centrality","4","0.268362750387105","0.11259882468871325","0.8343709710852805"
"credits,blocking,delay,free","4","0.8825749130505997","0.17736078265628533","0.8277659303817471"
"credits,blocking,centrality,term_reachability","4","0.13737140505451162","0.0847589393598089","0.8236517954894127"
"credits,blocking,centrality,edges","4","0.5215661685404027","0.18971140109605433","0.816902666477753"
"credits,blocking,term_delay,term_centrality","4","0.819979571923835","0.23425590347059325","0.8417785394492577"
"credits,blocking,term_delay,term_reachability","4","0.459918468662887","0.12117683175657948","0.826963117191675"
"credits,blocking,term_delay,free","4","0.1637806833973898","0.035265649337984276","0.8142374291012229"
"credits,blocking,term_delay,edges","4","0.06400803249172721","0.017734291390556524","0.8220568649971941"
"credits,blocking,term_centrality,free","4","0.6536005705195223","0.17074656634773483","0.8378601116283744"
"credits,blocking,term_centrality,edges","4","0.6714583192191376","0.18940455209075693","0.8453154591768021"
"credits,blocking,term_reachability,free","4","0.9777060867426676","0.282944751371452","0.8114930016232744"
"credits,blocking,free,edges","4","0.33493296568560005","0.10220643745876479","0.7919234472650551"
"credits,delay,centrality,reachability","4","0.26836275038724666","0.11259882468872764","0.8343709710852807"
"credits,delay,centrality,term_blocking","4","0.2840314017722746","0.08811789054140842","0.8339842372457327"
"credits,delay,centrality,term_reachability","4","0.2840314017722746","0.08811789054140842","0.8339842372457327"
"credits,delay,centrality,free","4","0.4101523418245731","0.08776941055390022","0.8315998524657394"
"credits,delay,centrality,edges","4","0.2730618053381743","0.07231340933263594","0.8342522634729257"
"credits,delay,reachability,term_blocking","4","0.4436526947276147","0.1384689326620096","0.830752175088118"
"credits,delay,reachability,term_centrality","4","0.6053297668485409","0.20820644158011287","0.8418044456538164"
"credits,delay,reachability,free","4","0.8825749130506044","0.17736078265628624","0.8277659303817471"
"credits,delay,reachability,edges","4","0.01172658166327898","0.002693994590863099","0.8561930444111678"
"credits,delay,term_blocking,term_centrality","4","0.9411525846907814","0.23282192405053664","0.8405115044766982"
"credits,delay,term_blocking,free","4","0.9853134718648252","0.22520958367219931","0.8213444524688392"
"credits,delay,term_blocking,edges","4","0.18294850453897452","0.06321173905526763","0.8456679947286136"
"credits,delay,term_centrality,term_reachability","4","0.9411525846907255","0.23282192405054314","0.8405115044766984"
"credits,delay,term_centrality,free","4","0.6841653042053385","0.16035958193718505","0.841304969070903"
"credits,delay,term_centrality,edges","4","0.3386328083251233","0.11728324724617964","0.8487728267310446"
"credits,delay,term_reachability,free","4","0.9853134718648252","0.22520958367219931","0.8213444524688392"
"credits,delay,term_reachability,edges","4","0.18294850453897452","0.06321173905526763","0.8456679947286136"
"credits,delay,free,edges","4","0.9657961036668464","0.2977843802587053","0.7365613723319957"
"credits,centrality,reachability,term_complexity","4","0.7902673300848124","0.29849271017910634","0.8112365188464239"
"credits,centrality,reachability,term_delay","4","0.8103150458933198","0.23525312036172616","0.8186660568872262"
"credits,centrality,reachability,free","4","0.35310609663211523","0.10572546368448268","0.8157831119686809"
"credits,centrality,reachability,edges","4","0.5215661685402656","0.18971140109606752","0.8169026664777527"
"credits,centrality,term_complexity,term_reachability","4","0.2508588547100962","0.06938748925097224","0.8309746215898751"
"credits,centrality,term_complexity,free","4","0.20450093779780934","0.061031417619078245","0.8188092292747571"
"credits,centrality,term_complexity,edges","4","0.4827646672938947","0.16215432357743337","0.8173637051942609"
"credits,centrality,term_blocking,term_delay","4","0.25085885471009584","0.08483283650522319","0.830974621589875"
"credits,centrality,term_blocking,edges","4","0.8080742143253755","0.20279643202132838","0.8374143828625213"
"credits,centrality,term_delay,term_reachability","4","0.25085885471012537","0.08483283650521697","0.8309746215898751"
"credits,centrality,term_delay,free","4","0.16599173639661138","0.03992805178428136","0.8286160783857801"
"credits,centrality,term_reachability,edges","4","0.8080742143253755","0.20279643202132838","0.8374143828625213"
"credits,centrality,free,edges","4","0.23173733508503355","0.06811492986631255","0.8224857703860396"
"credits,reachability,term_complexity,free","4","0.3557830319498497","0.15243201602325582","0.7827801908306162"
"credits,reachability,term_blocking,term_delay","4","0.4599184686627149","0.12117683175653371","0.8269631171916751"
"credits,reachability,term_blocking,term_centrality","4","0.941852083951228","0.25497971034113776","0.8368668141424023"
"credits,reachability,term_blocking,free","4","0.9777060867426676","0.282944751371452","0.8114930016232744"
"credits,reachability,term_delay,term_centrality","4","0.819979571923835","0.23425590347059325","0.8417785394492577"
"credits,reachability,term_delay,free","4","0.1637806833973898","0.035265649337984276","0.8142374291012229"
"credits,reachability,term_delay,edges","4","0.06400803249172721","0.017734291390556524","0.8220568649971941"
"credits,reachability,term_centrality,free","4","0.6536005705195223","0.17074656634773483","0.8378601116283744"
"credits,reachability,term_centrality,edges","4","0.6714583192191376","0.18940455209075693","0.8453154591768021"
"credits,reachability,free,edges","4","0.33493296568560005","0.10220643745876479","0.7919234472650551"
"credits,term_complexity,term_centrality,term_reachability","4","0.5995932069550742","0.16081862383309342","0.8417890750240388"
"credits,term_complexity,term_centrality,free","4","0.38228443015807445","0.09214567462511013","0.8441442887231562"
"credits,term_complexity,term_centrality,edges","4","0.4053217815583158","0.13710632618750607","0.8477407324045768"
"credits,term_complexity,term_reachability,free","4","0.653525163447087","0.1483205970849598","0.8251113400324361"
"credits,term_complexity,term_reachability,edges","4","0.10764668480021386","0.044942730003422006","0.8493041584037341"
"credits,term_complexity,free,edges","4","0.6139048007907457","0.2391135124861028","0.7680640681465741"
"credits,term_blocking,term_delay,free","4","0.6535251634470898","0.14819265134623594","0.8251113400324357"
"credits,term_blocking,term_delay,edges","4","0.10764668480021167","0.04493753659411991","0.8493041584037337"
"credits,term_blocking,term_centrality,free","4","0.6617250342258875","0.2245773775425592","0.8311795901263161"
"credits,term_blocking,term_centrality,edges","4","0.5640376795413584","0.18359726036195076","0.8460467642552204"
"credits,term_blocking,free,edges","4","0.5307730775286605","0.13347735227710933","0.8390903118523381"
"credits,term_delay,term_centrality,term_reachability","4","0.8163722664832335","0.2041744357387132","0.8417890750240393"
"credits,term_delay,term_centrality,free","4","0.39780953657885365","0.09369199734223063","0.84498577090638"
"credits,term_delay,term_centrality,edges","4","0.29682873847199637","0.10940781591595967","0.8495625332058089"
"credits,term_delay,term_reachability,free","4","0.6535251634469115","0.14819265134619156","0.8251113400324359"
"credits,term_delay,term_reachability,edges","4","0.10764668480021536","0.04493753659408916","0.8493041584037337"
"credits,term_delay,free,edges","4","0.9771007437087644","0.3474565766235181","0.7370506044045788"
"credits,term_centrality,term_reachability,free","4","0.661725034226045","0.22457737754261703","0.8311795901263157"
"credits,term_centrality,term_reachability,edges","4","0.5640376795412035","0.1835972603619497","0.8460467642552203"
"credits,term_reachability,free,edges","4","0.5307730775286605","0.13347735227710933","0.8390903118523381"
"complexity,centrality,reachability,free","4","0.8766026542019211","0.2780339435439197","0.46532288433397195"
"complexity,centrality,reachability,edges","4","0.5969731363364652","0.19598307988722502","0.4695545447533993"
"complexity,centrality,term_reachability,free","4","0.7118680742472147","0.351937650457179","0.3575183758988991"
"complexity,centrality,term_reachability,edges","4","0.7783069818009172","0.3501836758676597","0.3590861913640977"
"complexity,centrality,free,edges","4","0.4902323019595067","0.24468948661847242","0.36691623495863335"
"complexity,reachability,term_centrality,free","4","0.7943649443796914","0.2433222249671901","0.46918204087327664"
"complexity,reachability,term_centrality,edges","4","0.5458388875128923","0.17208983072741962","0.47405132227185254"
"complexity,reachability,free,edges","4","0.7694728286158895","0.29096691001874936","0.45910693269942116"
"complexity,term_centrality,term_reachability,free","4","0.9983180750361756","0.4943113994011643","0.35733460476756285"
"complexity,term_centrality,term_reachability,edges","4","0.7671815272124631","0.37139998282220643","0.36696737059723616"
"complexity,term_centrality,free,edges","4","0.6384470930799115","0.31499906435229896","0.3695828448270668"
"complexity,term_reachability,free,edges","4","0.7089869820107901","0.4096745139064743","0.3409129939091403"
"blocking,delay,centrality,term_reachability","4","0.6520306129778075","0.20874432662556233","0.47742323862148106"
"blocking,delay,centrality,free","4","0.8766026542018687","0.2797751901350293","0.46532288433397206"
"blocking,delay,centrality,edges","4","0.5969731363364247","0.19755363455807157","0.46955454475339964"
"blocking,delay,term_centrality,term_reachability","4","0.7658525566887333","0.2551593331389833","0.4755559195898472"
"blocking,delay,term_centrality,free","4","0.7943649443796899","0.243797696971869","0.4691820408732763"
"blocking,delay,term_reachability,free","4","0.6013700220674645","0.17323110249736282","0.47854998655028325"
