"combinations","n","pMax","pAvg","r2"
"credits,centrality,reachability","3","0.02220930224154364","0.006427136772273796","0.7226437339015338"
"credits,centrality,term_complexity","3","0.07800140105477604","0.020303616990424798","0.7236503189030274"
"credits,centrality,term_blocking","3","0.3156804295126576","0.18095420354244052","0.6630576331166533"
"credits,centrality,term_delay","3","0.06018637928100362","0.015061926377580567","0.7643834166262187"
"credits,centrality,term_reachability","3","0.3156804295126576","0.18095420354244052","0.6630576331166533"
"credits,centrality,free","3","0.32395523971457735","0.10389354147305839","0.6627315249020362"
"credits,centrality,edges","3","0.016293104897680624","0.007083555519062953","0.7073485297182949"
"credits,reachability,term_complexity","3","0.33749548499451326","0.15774981076805158","0.5439974794212916"
"credits,reachability,term_blocking","3","0.06513024198228468","0.029309653421026982","0.6835286312141987"
"credits,reachability,term_delay","3","0.46945621775426827","0.11742414753403463","0.6615325593296459"
"credits,reachability,term_centrality","3","0.01183197290125582","0.004459081698733238","0.7848794223260693"
"credits,reachability,free","3","0.5253188070660106","0.17943763545217173","0.5328184191748848"
"credits,reachability,edges","3","0.13481671176748541","0.05876514654523035","0.5564469477343256"
"credits,term_complexity,term_centrality","3","0.01741904163781841","0.004412848208235438","0.812026610364164"
"credits,term_complexity,term_reachability","3","0.06362423308518786","0.01596572651326333","0.7508048098431637"
"credits,term_complexity,free","3","0.39387813383174336","0.12302347938974877","0.4912092839232083"
"credits,term_complexity,edges","3","0.44070413848059053","0.13101209749079062","0.4892607468631398"
"credits,term_blocking,term_delay","3","0.06362423308520325","0.015965726203159527","0.7508048098431637"
"credits,term_blocking,term_centrality","3","0.13309128378964483","0.04430010505784798","0.7534745637214294"
"credits,term_blocking,free","3","0.07863404473429554","0.03709943725669788","0.6808942947455761"
"credits,term_blocking,edges","3","0.0022530496473977066","0.0005944308435509889","0.7570524842570734"
"credits,term_delay,term_centrality","3","0.01735444864851523","0.004361967741992217","0.8185728372439611"
"credits,term_delay,term_reachability","3","0.06362423308520355","0.0159657262031596","0.7508048098431639"
"credits,term_delay,free","3","0.8380586847339426","0.23591941778699443","0.37853224930320517"
"credits,term_centrality,term_reachability","3","0.1330912837896518","0.04430010505784907","0.7534745637214294"
"credits,term_centrality,free","3","0.07439426225592784","0.027144638531458386","0.7596221022814569"
"credits,term_centrality,edges","3","0.0021103181929286517","0.0007418770715305719","0.801874859884647"
"credits,term_reachability,free","3","0.07863404473429554","0.03709943725669788","0.6808942947455761"
"credits,term_reachability,edges","3","0.0022530496473977066","0.0005944308435509889","0.7570524842570734"
"credits,free,edges","3","0.8653718798887367","0.2990332640996805","0.31755395089752403"
"complexity,centrality,reachability","3","0.1015660027429002","0.02855234052532849","0.7396010677185083"
"complexity,centrality,term_reachability","3","0.11143559571900527","0.028666090364044564","0.7385530465423009"
"complexity,centrality,free","3","0.7390726634006893","0.185086790679107","0.7199832409078424"
"complexity,centrality,edges","3","0.3483257911965594","0.08796831347193398","0.7261536733279226"
"complexity,reachability,term_centrality","3","0.4122093704822696","0.15017028294833187","0.757221773052836"
"complexity,reachability,free","3","0.15120516084625965","0.03780194449910001","0.7026286694944726"
"complexity,reachability,edges","3","0.0016190280012271438","0.00040475968484545767","0.7559463518547659"
"complexity,term_centrality,term_reachability","3","0.9763225432406296","0.256361782516591","0.752426752397821"
"complexity,term_centrality,free","3","0.25484047581931213","0.07086272763733373","0.7615148383050178"
"complexity,term_centrality,edges","3","0.19868358135332181","0.07884499326666355","0.7638925539286092"
"complexity,term_reachability,free","3","0.10226031614740388","0.032150130276919694","0.6943767916290966"
"complexity,term_reachability,edges","3","0.07787969299881764","0.024208628417454234","0.7163146437259289"
"complexity,free,edges","3","0.983831913652423","0.45681199951112966","0.4120178815242941"
"blocking,delay,centrality","3","0.3130248669104798","0.08141705656722353","0.7396010677185085"
"blocking,delay,term_centrality","3","0.598521174914548","0.19674823405635955","0.7572217730528361"
"blocking,delay,term_reachability","3","0.1222102061685146","0.05718332185248606","0.705314939015761"
"blocking,delay,free","3","0.15120516084625885","0.03780194255920489","0.7026286694944726"
"blocking,delay,edges","3","0.0016190280012267748","0.0004047596837478806","0.7559463518547663"
"blocking,centrality,term_delay","3","0.4745779941117039","0.11971588893834831","0.7437587324867636"
"blocking,centrality,term_reachability","3","0.04622510808826399","0.01366523178201196","0.7134703840814014"
"blocking,centrality,free","3","0.8581559996405341","0.2213808977562847","0.6802857758263807"
"blocking,centrality,edges","3","0.45700716175903","0.13556761017895277","0.6851090150633199"
"blocking,term_delay,term_centrality","3","0.13770189601146057","0.03489688498541753","0.8012501238244187"
"blocking,term_delay,term_reachability","3","0.0661424784786283","0.016670249809519828","0.7503777764257511"
"blocking,term_delay,free","3","0.47825745775604717","0.11958796652871981","0.6613322278749603"
"blocking,term_delay,edges","3","0.04300372781315285","0.01075407676751773","0.6932689439036784"
"blocking,term_centrality,term_reachability","3","0.9935041270046886","0.2725541467321843","0.7447923582275241"
"blocking,term_centrality,free","3","0.28140093464249993","0.08582157865002157","0.753213883755211"
"blocking,term_centrality,edges","3","0.26877340790306686","0.12226121487174826","0.7555932169674291"
"blocking,term_reachability,free","3","0.13305456989656317","0.06312863354189562","0.6718106770810481"
"blocking,term_reachability,edges","3","0.3859902149593864","0.10135672222112443","0.6970733218095484"
"blocking,free,edges","3","0.8508367100087604","0.3005513270567806","0.5216956504238139"
"delay,centrality,term_blocking","3","0.20649102746409334","0.0526640226107859","0.7438293075911329"
"delay,centrality,term_reachability","3","0.20649102746409334","0.0526640226107859","0.7438293075911329"
"delay,centrality,free","3","0.6010923044855024","0.1503641055639437","0.7339444365846985"
"delay,centrality,edges","3","0.21461370978510325","0.053840690786075514","0.7434268765035857"
"delay,reachability,term_blocking","3","0.12221020616852865","0.05718332185248551","0.7053149390157611"
"delay,reachability,term_centrality","3","0.5985211749145363","0.19674823405635616","0.757221773052836"
"delay,reachability,free","3","0.15120516084626082","0.03780194255920538","0.7026286694944723"
"delay,reachability,edges","3","0.001619028001226698","0.0004047596837478614","0.7559463518547664"
"delay,term_blocking,term_centrality","3","0.9792488298729288","0.25448456757817844","0.7552470576372726"
"delay,term_blocking,free","3","0.09343370162304598","0.02616560274091333","0.7056799042547056"
"delay,term_blocking,edges","3","0.028826732479483252","0.010965254865606136","0.7285268404695908"
"delay,term_centrality,term_reachability","3","0.9792488298729676","0.25448456757818716","0.7552470576372721"
"delay,term_centrality,free","3","0.23160234185513823","0.06297078309095565","0.7651275120856208"
"delay,term_centrality,edges","3","0.16456362719069068","0.059881433244282696","0.7684009757476075"
"delay,term_reachability,free","3","0.09343370162304598","0.02616560274091333","0.7056799042547056"
"delay,term_reachability,edges","3","0.028826732479483252","0.010965254865606136","0.7285268404695908"
"delay,free,edges","3","0.9483586033089912","0.3405068742085151","0.3516906051135351"
"centrality,reachability,term_complexity","3","0.7652872149431444","0.22648338376210633","0.6991930174902093"
"centrality,reachability,term_blocking","3","0.04622510808826344","0.013665231782011806","0.7134703840814017"
"centrality,reachability,term_delay","3","0.47457799411171886","0.11971588893835197","0.7437587324867638"
"centrality,reachability,free","3","0.8581559996405278","0.2213808977562832","0.6802857758263808"
"centrality,reachability,edges","3","0.4570071617590337","0.1355676101789533","0.6851090150633197"
"centrality,term_complexity,term_reachability","3","0.005519864937093695","0.0015267710103975432","0.7762642719774078"
"centrality,term_complexity,free","3","0.5715002855222479","0.14434091347123015","0.7012181035796394"
"centrality,term_complexity,edges","3","0.38125446662247187","0.10017303621448193","0.7050550690473636"
"centrality,term_blocking,term_delay","3","0.018743547641509473","0.006067101627208071","0.7762642719774075"
"centrality,term_blocking,free","3","0.43216589798241206","0.19185172518602633","0.6562672299768761"
"centrality,term_blocking,edges","3","0.32016307084850915","0.08995874423318952","0.6991230366534404"
"centrality,term_delay,term_reachability","3","0.018743547641509695","0.006067101627208226","0.7762642719774078"
"centrality,term_delay,free","3","0.4853151549956407","0.12136453224415747","0.7435774323612153"
"centrality,term_delay,edges","3","0.2999341239532194","0.07510537210213238","0.7478731922806021"
"centrality,term_reachability,free","3","0.43216589798241206","0.19185172518602633","0.6562672299768761"
"centrality,term_reachability,edges","3","0.32016307084850915","0.08995874423318952","0.6991230366534404"
"centrality,free,edges","3","0.9116178039308539","0.2599443227285767","0.6577995691112731"
"reachability,term_complexity,term_centrality","3","0.2026064802292212","0.05222032259252768","0.7907607407540941"
"reachability,term_complexity,free","3","0.9295568169768427","0.2869555054415966","0.5317672599971193"
"reachability,term_complexity,edges","3","0.26149993974433394","0.10472947326048926","0.5484057953854355"
"reachability,term_blocking,term_delay","3","0.06614247847863154","0.016670249809520622","0.7503777764257513"
"reachability,term_blocking,free","3","0.13305456989656317","0.06312863354189562","0.6718106770810481"
"reachability,term_blocking,edges","3","0.3859902149593864","0.10135672222112443","0.6970733218095484"
"reachability,term_delay,term_centrality","3","0.13770189601146057","0.03489688498541753","0.8012501238244187"
"reachability,term_delay,free","3","0.47825745775604717","0.11958796652871981","0.6613322278749603"
"reachability,term_delay,edges","3","0.04300372781315285","0.01075407676751773","0.6932689439036784"
"reachability,term_centrality,free","3","0.28140093464249993","0.08582157865002157","0.753213883755211"
"reachability,term_centrality,edges","3","0.26877340790306686","0.12226121487174826","0.7555932169674291"
"reachability,free,edges","3","0.8508367100087604","0.3005513270567806","0.5216956504238139"
"term_complexity,term_centrality,term_reachability","3","0.18700296296398294","0.047242351462050663","0.7914491331100144"
"term_complexity,term_centrality,free","3","0.7338512824200412","0.1844316385445625","0.7815125436692413"
"term_complexity,term_centrality,edges","3","0.3737184889777107","0.09665626369136703","0.7857556451532082"
"term_complexity,term_reachability,free","3","0.3800885793953617","0.09534677142752694","0.7316701004368522"
"term_complexity,term_reachability,edges","3","0.010085385558088356","0.0026668913061012873","0.7703102179386596"
"term_complexity,free,edges","3","0.9752762982638873","0.37750872423854787","0.4503056268476856"
"term_blocking,term_delay,term_centrality","3","0.4786017245024942","0.12014204184667847","0.7914491331100149"
"term_blocking,term_delay,free","3","0.3800885793953417","0.09534677083848168","0.7316701004368522"
"term_blocking,term_centrality,free","3","0.4194059930754669","0.1763042903055612","0.7330295452117057"
"term_blocking,term_centrality,edges","3","0.9467558939322933","0.2582083953841584","0.7468349943579604"
"term_blocking,free,edges","3","0.3635208994348602","0.09601954843719042","0.6977183629024066"
"term_delay,term_centrality,term_reachability","3","0.4786017245024465","0.1201420418466665","0.7914491331100149"
"term_delay,term_centrality,free","3","0.7172721640388847","0.17973533354393484","0.7891826672888906"
"term_delay,term_centrality,edges","3","0.2797875357518104","0.07106842306094507","0.7953990248841774"
"term_delay,term_reachability,free","3","0.3800885793953415","0.09534677083848164","0.7316701004368522"
"term_delay,term_reachability,edges","3","0.010085385558088886","0.002666891305188165","0.7703102179386594"
"term_delay,free,edges","3","0.756998394887832","0.2816775383909149","0.35241024796835274"
"term_centrality,term_reachability,free","3","0.4194059930755076","0.17630429030557088","0.7330295452117059"
"term_centrality,term_reachability,edges","3","0.9467558939322762","0.25820839538415485","0.7468349943579604"
"term_centrality,free,edges","3","0.4823119163488895","0.14054885087375737","0.7504252549848499"
"term_reachability,free,edges","3","0.3635208994348602","0.09601954843719042","0.6977183629024066"
"credits,complexity,centrality,reachability","4","0.3361569629076737","0.09818214212116862","0.757170910275925"
"credits,complexity,centrality,term_reachability","4","0.10396178958735103","0.0286536647637885","0.7688795763331876"
"credits,complexity,centrality,free","4","0.563112548093131","0.1199520361801057","0.7528679444262314"
"credits,complexity,centrality,edges","4","0.07803882422782549","0.018091157958762233","0.7718343434679134"
"credits,complexity,reachability,term_centrality","4","0.8852435451403824","0.32154000668016736","0.7859328671589695"
"credits,complexity,reachability,free","4","0.4949821098568522","0.12810850319156716","0.7067666214675687"
"credits,complexity,reachability,edges","4","0.15318496986019312","0.030755222672474065","0.770156561873309"
"credits,complexity,term_centrality,term_reachability","4","0.9497109988851183","0.19977557404602264","0.7858235632227304"
"credits,complexity,term_centrality,free","4","0.13506982617377636","0.031640638495543175","0.799374875325915"
"credits,complexity,term_centrality,edges","4","0.1125636835331581","0.026991718760155475","0.8159199133995589"
"credits,complexity,term_reachability,free","4","0.053006005382775015","0.020126311683990716","0.7308908724425877"
"credits,complexity,term_reachability,edges","4","0.04658011443743095","0.009681128590286118","0.7830854569341312"
"credits,complexity,free,edges","4","0.9909603191415695","0.39553615845765944","0.44681966040829246"
"credits,blocking,delay,centrality","4","0.7192685777114193","0.17480446508191805","0.7571709102759245"
"credits,blocking,delay,term_centrality","4","0.6869599478158744","0.2765202275174745","0.7859328671589696"
"credits,blocking,delay,term_reachability","4","0.2850627541813716","0.12794491663359567","0.7170771813216432"
"credits,blocking,centrality,term_delay","4","0.8945746230454961","0.1996610313465141","0.7645087337183489"
"credits,blocking,centrality,term_reachability","4","0.02572843088130631","0.007977426866919084","0.75897419437936"
"credits,blocking,centrality,free","4","0.7299027968291347","0.1519577266676979","0.7236419801211045"
"credits,blocking,centrality,edges","4","0.14721298387078233","0.04011939895512031","0.7392443445043357"
"credits,blocking,term_delay,term_centrality","4","0.39245496660970924","0.08948829379182013","0.8225063237680715"
"credits,blocking,term_delay,term_reachability","4","0.16466799016941586","0.06476628204774305","0.7645792564816951"
"credits,blocking,term_delay,free","4","0.5513310546558368","0.21842007743655092","0.6651342738927821"
"credits,blocking,term_delay,edges","4","0.19072824465413582","0.04240889134183111","0.7083968163763517"
"credits,blocking,term_centrality,term_reachability","4","0.9387692831375282","0.19600066762880944","0.7849178817544911"
"credits,blocking,term_centrality,free","4","0.16024817481082762","0.03631207218898448","0.7970089531194495"
"credits,blocking,term_centrality,edges","4","0.19345810127203333","0.045191385894984205","0.8115328545375884"
"credits,blocking,term_reachability,free","4","0.06066949678612258","0.027707530344188352","0.7140239677885001"
"credits,blocking,term_reachability,edges","4","0.20131778656075386","0.04064715215584664","0.7685064253988101"
"credits,blocking,free,edges","4","0.8559477709473268","0.2284065252994429","0.5568894527845699"
"credits,delay,centrality,reachability","4","0.7192685777114766","0.17480446508192707","0.7571709102759245"
"credits,delay,centrality,term_blocking","4","0.20917779414342794","0.05612992769012458","0.7673393555790234"
"credits,delay,centrality,term_reachability","4","0.20917779414342794","0.05612992769012458","0.7673393555790234"
"credits,delay,centrality,free","4","0.44228925430387656","0.09965493539139603","0.7605045633272448"
"credits,delay,centrality,edges","4","0.038658432866225514","0.01036267252325038","0.7841835977931737"
"credits,delay,reachability,term_blocking","4","0.2850627541813662","0.12794491663359273","0.7170771813216431"
"credits,delay,reachability,term_centrality","4","0.6869599478158377","0.2765202275174787","0.7859328671589693"
"credits,delay,reachability,free","4","0.4949821098568536","0.128108491272332","0.7067666214675684"
"credits,delay,reachability,edges","4","0.15318496986019636","0.030755222670587577","0.7701565618733093"
"credits,delay,term_blocking,term_centrality","4","0.846720131467037","0.18163686846750468","0.7849221803530261"
"credits,delay,term_blocking,term_reachability","4","0.9999999999938112","0.4199131250847257","0.707279531431922"
"credits,delay,term_blocking,free","4","0.05041769326688422","0.02053140949074673","0.7377022040166661"
"credits,delay,term_blocking,edges","4","0.021012025196755695","0.004603226178098841","0.790812738831586"
"credits,delay,term_centrality,term_reachability","4","0.8467201314669901","0.1816368684674966","0.7849221803530257"
"credits,delay,term_centrality,free","4","0.12027844106253352","0.029704115346827757","0.7993543023787933"
"credits,delay,term_centrality,edges","4","0.08769643022181382","0.020891289661212835","0.8179613312705605"
"credits,delay,term_reachability,free","4","0.05041769326688422","0.02053140949074673","0.7377022040166661"
"credits,delay,term_reachability,edges","4","0.021012025196755695","0.004603226178098841","0.790812738831586"
"credits,delay,free,edges","4","0.9399295869776413","0.35534469726664664","0.3832547912582165"
"credits,centrality,reachability,term_complexity","4","0.35810624523859635","0.1466773539953634","0.7305460814863264"
"credits,centrality,reachability,term_blocking","4","0.025728430881311933","0.007977426866920568","0.7589741943793609"
"credits,centrality,reachability,term_delay","4","0.8945746230455235","0.19966103134651808","0.7645087337183489"
"credits,centrality,reachability,free","4","0.7299027968291891","0.1519577266677078","0.7236419801211037"
"credits,centrality,reachability,edges","4","0.14721298387078732","0.04011939895512048","0.7392443445043358"
"credits,centrality,term_complexity,free","4","0.7233045419805154","0.1646318011137196","0.7246960438398382"
"credits,centrality,term_complexity,edges","4","0.10375576630041633","0.03155009916161638","0.7441697859366654"
"credits,centrality,term_blocking,term_delay","4","0.05289094264198313","0.014947097456976177","0.7990800225304574"
"credits,centrality,term_blocking,free","4","0.48155778401164245","0.161175046254882","0.6856132721351965"
"credits,centrality,term_blocking,edges","4","0.3574240908819071","0.07314891411684023","0.7631315593036243"
"credits,centrality,term_delay,term_reachability","4","0.052890942641990825","0.01494709745697825","0.7990800225304573"
"credits,centrality,term_delay,free","4","0.6311414373925945","0.1413025873101154","0.7660178603310528"
"credits,centrality,term_delay,edges","4","0.06477337071826562","0.015972278746794775","0.7864545700941487"
"credits,centrality,term_reachability,free","4","0.48155778401164245","0.161175046254882","0.6856132721351965"
"credits,centrality,term_reachability,edges","4","0.3574240908819071","0.07314891411684023","0.7631315593036243"
"credits,centrality,free,edges","4","0.921699350170287","0.19288224317877706","0.7074341857607969"
"credits,reachability,term_complexity,term_centrality","4","0.5092564111784588","0.11420284329682281","0.8144755038568666"
"credits,reachability,term_complexity,free","4","0.9030737115534684","0.3319740149414969","0.5442023152821089"
"credits,reachability,term_complexity,edges","4","0.28231764218802147","0.1245690639070699","0.5714576082322915"
"credits,reachability,term_blocking,term_centrality","4","0.9387692831374801","0.19600066762879814","0.7849178817544914"
"credits,reachability,term_blocking,free","4","0.06066949678612258","0.027707530344188352","0.7140239677885001"
"credits,reachability,term_blocking,edges","4","0.20131778656075386","0.04064715215584664","0.7685064253988101"
"credits,reachability,term_delay,term_centrality","4","0.39245496660970924","0.08948829379182013","0.8225063237680715"
"credits,reachability,term_delay,free","4","0.5513310546558368","0.21842007743655092","0.6651342738927821"
"credits,reachability,term_delay,edges","4","0.19072824465413582","0.04240889134183111","0.7083968163763517"
"credits,reachability,term_centrality,free","4","0.16024817481082762","0.03631207218898448","0.7970089531194495"
"credits,reachability,term_centrality,edges","4","0.19345810127203333","0.045191385894984205","0.8115328545375884"
"credits,reachability,free,edges","4","0.8559477709473268","0.2284065252994429","0.5568894527845699"
"credits,term_complexity,term_centrality,term_reachability","4","0.21776151527931376","0.04798535473103597","0.820298654665395"
"credits,term_complexity,term_centrality,free","4","0.5269252897362342","0.1089161508949729","0.8142795545970537"
"credits,term_complexity,term_centrality,edges","4","0.0520093772168184","0.01424357610252966","0.8313244577085039"
"credits,term_complexity,term_reachability,free","4","0.25986896320081304","0.06182005347067582","0.760035830840385"
"credits,term_complexity,term_reachability,edges","4","0.0006279472693891233","0.00017386886350152976","0.8303971594096047"
"credits,term_complexity,free,edges","4","0.54978891678054","0.22352570631596347","0.49666506024130164"
"credits,term_blocking,term_delay,term_centrality","4","0.5734610697746659","0.11912526563010639","0.820298654665395"
"credits,term_blocking,term_delay,free","4","0.25986896320088737","0.06182005323075353","0.7600358308403852"
"credits,term_blocking,term_delay,edges","4","0.0006279472693891162","0.00017386886350144616","0.8303971594096049"
"credits,term_blocking,term_centrality,free","4","0.335639893072758","0.10940568417150306","0.7661901370507831"
"credits,term_blocking,term_centrality,edges","4","0.5968510414143495","0.12156190360598056","0.8035404290748405"
"credits,term_blocking,free,edges","4","0.2881132950345948","0.05815863336865399","0.7650852639423067"
"credits,term_delay,term_centrality,term_reachability","4","0.5734610697746624","0.11912526563010559","0.8202986546653954"
"credits,term_delay,term_centrality,free","4","0.5022605186901973","0.10368768552989682","0.8210144002296575"
"credits,term_delay,term_reachability,free","4","0.2598689632008133","0.06182005323073967","0.7600358308403852"
"credits,term_delay,term_reachability,edges","4","0.0006279472693891162","0.00017386886350145205","0.8303971594096045"
"credits,term_delay,free,edges","4","0.7255702317957596","0.30161619059098366","0.38541811711212826"
"credits,term_centrality,term_reachability,free","4","0.3356398930727563","0.10940568417149707","0.7661901370507824"
"credits,term_centrality,term_reachability,edges","4","0.5968510414143307","0.12156190360597671","0.8035404290748401"
"credits,term_reachability,free,edges","4","0.2881132950345948","0.05815863336865399","0.7650852639423067"
"complexity,centrality,reachability,free","4","0.342134348706327","0.0850526188219977","0.7465323882665045"
"complexity,centrality,reachability,edges","4","0.065264507243091","0.017251611314885756","0.7787321058331759"
