"combinations","n","pMax","pAvg","r2"
"credits,blocking,term_delay","3","0.002103823857437802","0.00067459871286619","0.8284023644836114"
"credits,blocking,term_centrality","3","0.06231700573847396","0.01734780944961775","0.8816060127117029"
"credits,blocking,free","3","0.8604980561868154","0.22225001033736283","0.7794347720225056"
"credits,blocking,edges","3","0.1791352686750596","0.05555192767680874","0.7906763419972667"
"credits,delay,centrality","3","0.001728546939396636","0.0006436409735519523","0.8711021561514408"
"credits,delay,reachability","3","0.0001336102311610279","5.729128416158199e-5","0.846912382196321"
"credits,delay,term_blocking","3","0.050538378610022396","0.014071915795457022","0.8506104614917693"
"credits,delay,term_centrality","3","0.04801526497921935","0.01244077341270943","0.8830008140160199"
"credits,delay,term_reachability","3","0.050538378610022396","0.014071915795457022","0.8506104614917693"
"credits,delay,free","3","0.32478311929941517","0.10782684980241118","0.710379753852313"
"credits,delay,edges","3","0.4723796228691609","0.16076964133458727","0.7064637302189267"
"credits,centrality,reachability","3","0.0270347099051249","0.010659732108260454","0.8543337426190889"
"credits,centrality,term_complexity","3","0.044893390330871","0.012043630152592572","0.8509266344082533"
"credits,centrality,term_blocking","3","0.2855214285560849","0.1397121984672337","0.8388709212178624"
"credits,centrality,term_delay","3","0.00535037275340359","0.0016887210488010379","0.8645855970352041"
"credits,centrality,term_reachability","3","0.2855214285560849","0.1397121984672337","0.8388709212178624"
"credits,centrality,free","3","0.8900426910511824","0.22618167021339738","0.8328516723820915"
"credits,centrality,edges","3","0.06547207684015573","0.0231328145446464","0.8483476696503727"
"credits,reachability,term_complexity","3","0.3456240086558273","0.09906051869550049","0.7850226928244035"
"credits,reachability,term_delay","3","0.002103823857437802","0.00067459871286619","0.8284023644836114"
"credits,reachability,term_centrality","3","0.06231700573847396","0.01734780944961775","0.8816060127117029"
"credits,reachability,free","3","0.8604980561868154","0.22225001033736283","0.7794347720225056"
"credits,reachability,edges","3","0.1791352686750596","0.05555192767680874","0.7906763419972667"
"credits,term_complexity,term_centrality","3","0.01966667568229385","0.005262811179269853","0.8876629496545669"
"credits,term_complexity,term_reachability","3","0.009994964580708539","0.0033014162736721754","0.8612101319828728"
"credits,term_complexity,free","3","0.9450332716914418","0.26829247633439995","0.7568207789096486"
"credits,term_complexity,edges","3","0.538711981885821","0.17293895513237895","0.7595396206829772"
"credits,term_blocking,term_delay","3","0.009994964580713432","0.0033012599410563925","0.8612101319828733"
"credits,term_blocking,edges","3","0.05483991790188593","0.014332169051290781","0.8694852187567241"
"credits,term_delay,term_centrality","3","0.01368070958778744","0.003694160523832552","0.8894959313901676"
"credits,term_delay,term_reachability","3","0.009994964580712562","0.0033012599410557624","0.8612101319828729"
"credits,term_delay,free","3","0.6512197885917328","0.2022704770116462","0.7073239696468057"
"credits,term_centrality,term_reachability","3","0.33775324272698104","0.08586045928856917","0.8726854175056687"
"credits,term_centrality,free","3","0.7383765475487236","0.1873617998519997","0.8695810176857328"
"credits,term_centrality,edges","3","0.024528905867430385","0.009717211365583747","0.8865282655716665"
"credits,term_reachability,edges","3","0.05483991790188593","0.014332169051290781","0.8694852187567241"
"credits,free,edges","3","0.39311535621794885","0.11362214627067822","0.6739381910834457"
"complexity,centrality,reachability","3","0.9291590917738366","0.23503768067451722","0.5947616297865136"
"complexity,centrality,term_reachability","3","0.369753443142416","0.17360883658641274","0.5204173946075044"
"complexity,centrality,free","3","0.342745771726678","0.123239751457322","0.521770422131307"
"complexity,centrality,edges","3","0.2853486326202601","0.10110946426729635","0.5251504433992741"
"complexity,reachability,term_centrality","3","0.9564208956188222","0.2451119731480283","0.5947012474518938"
"complexity,reachability,free","3","0.9383940486374228","0.23477480923996955","0.5947379311642693"
"complexity,reachability,edges","3","0.6395465509261512","0.16004104827309137","0.5973408610310071"
"complexity,term_centrality,term_reachability","3","0.8081613691997819","0.389122726590603","0.5197039987580739"
"complexity,term_centrality,free","3","0.5655436901403473","0.2812033759029336","0.5236127007569906"
"complexity,term_centrality,edges","3","0.3776793438703628","0.18147935614877708","0.5314702002281528"
"complexity,term_reachability,free","3","0.837710721951083","0.33887801752585894","0.49134552070222415"
"complexity,term_reachability,edges","3","0.734273532540785","0.3054433584022835","0.49247098121366917"
"blocking,delay,centrality","3","0.9291590917734349","0.2377290230943598","0.5947616297865128"
"blocking,delay,term_centrality","3","0.9564208956191214","0.24596352547141892","0.5947012474518938"
"blocking,delay,term_reachability","3","0.6028207451823194","0.1524481046320724","0.5979632533973391"
"blocking,delay,free","3","0.9383940486374267","0.23476688649248267","0.5947379311642691"
"blocking,delay,edges","3","0.6395465509263395","0.16003097523692267","0.5973408610310071"
"blocking,centrality,term_delay","3","0.6596754143894601","0.18844378945673732","0.5599521156635139"
"blocking,centrality,term_reachability","3","0.6277956574087932","0.34518348476475835","0.4968871463464257"
"blocking,centrality,free","3","0.6408792508105439","0.2941147218347751","0.4947920546839434"
"blocking,centrality,edges","3","0.5376585789477069","0.2635793907027627","0.4953415629783757"
"blocking,term_delay,term_centrality","3","0.21960876520184908","0.07556567600683706","0.5766961832925894"
"blocking,term_delay,term_reachability","3","0.3165177839863977","0.09012843245348619","0.5704263588629037"
"blocking,term_delay,free","3","0.10963323180046501","0.027640295828094037","0.5892261331132586"
"blocking,term_centrality,term_reachability","3","0.9253696785415859","0.4964909866844607","0.515613559570242"
"blocking,term_centrality,free","3","0.9419506285362121","0.4028068179309203","0.5187196953533455"
"blocking,term_reachability,free","3","0.8961867729243838","0.47245150698648963","0.4848987557241292"
"blocking,term_reachability,edges","3","0.9332906074842704","0.49067456795453457","0.48463133886270415"
"blocking,free,edges","3","0.7591293907576115","0.3732321536061006","0.4541959991295733"
"delay,centrality,reachability","3","0.9291590917734324","0.23772902309435956","0.5947616297865136"
"delay,centrality,term_blocking","3","0.4393862962861413","0.1596629460900462","0.535492324169031"
"delay,centrality,term_reachability","3","0.4393862962861413","0.1596629460900462","0.535492324169031"
"delay,centrality,free","3","0.35554582996566075","0.10518348877910805","0.539000534299982"
"delay,centrality,edges","3","0.3119051267070113","0.09154379349619111","0.5412908109431679"
"delay,reachability,term_blocking","3","0.6028207451823188","0.15244810463207223","0.5979632533973395"
"delay,reachability,free","3","0.9383940486374214","0.23476688649248134","0.5947379311642698"
"delay,reachability,edges","3","0.6395465509262221","0.16003097523689325","0.5973408610310073"
"delay,term_blocking,free","3","0.8372419931206503","0.28280863294025316","0.5013279977038314"
"delay,term_blocking,edges","3","0.701113512226943","0.2435987733655714","0.5029093996956442"
"delay,term_centrality,term_reachability","3","0.7034841238720542","0.320137143875301","0.5259849056705577"
"delay,term_centrality,free","3","0.5438633610881013","0.23365378373055962","0.5291605943453287"
"delay,term_centrality,edges","3","0.3139822973810994","0.14396431482497563","0.538094921867623"
"delay,term_reachability,free","3","0.8372419931206503","0.28280863294025316","0.5013279977038314"
"delay,term_reachability,edges","3","0.701113512226943","0.2435987733655714","0.5029093996956442"
"delay,free,edges","3","0.6034205515646349","0.2870268693671986","0.383533595205072"
"centrality,reachability,term_complexity","3","0.2592123260617859","0.13904002533077536","0.5211468607246694"
"centrality,reachability,term_blocking","3","0.6277956574087928","0.3451834847647575","0.4968871463464255"
"centrality,reachability,term_delay","3","0.6596754143894596","0.18844378945673715","0.5599521156635139"
"centrality,reachability,free","3","0.640879250810345","0.29411472183469684","0.4947920546839434"
"centrality,reachability,edges","3","0.5376585789477079","0.2635793907027629","0.49534156297837617"
"centrality,term_complexity,term_reachability","3","0.1762593678357622","0.09178506209553726","0.5374822508186468"
"centrality,term_complexity,free","3","0.16005053937351865","0.06447615920859792","0.530741923446532"
"centrality,term_complexity,edges","3","0.29317147372438024","0.11386591430979459","0.5187886214623938"
"centrality,term_blocking,term_delay","3","0.23762790594475575","0.12242917488927782","0.5374822508186473"
"centrality,term_blocking,free","3","0.69364141270637","0.4221174637481585","0.495674851514892"
"centrality,term_blocking,edges","3","0.807162981955696","0.453488017190058","0.49421657940356845"
"centrality,term_delay,term_reachability","3","0.23762790594475325","0.12242917488928377","0.5374822508186465"
"centrality,term_delay,free","3","0.14279169082802698","0.04657141278618092","0.547391227876951"
"centrality,term_delay,edges","3","0.311382531239045","0.09854333565744669","0.532455238624802"
"centrality,term_reachability,free","3","0.69364141270637","0.4221174637481585","0.495674851514892"
"centrality,term_reachability,edges","3","0.807162981955696","0.453488017190058","0.49421657940356845"
"centrality,free,edges","3","0.7482504353474855","0.34650421744703536","0.49304326291295286"
"reachability,term_complexity,term_centrality","3","0.07931973944027366","0.037043511949277776","0.5663486606606237"
"reachability,term_complexity,free","3","0.1505291327388626","0.0443963196590373","0.5247534090121683"
"reachability,term_complexity,edges","3","0.740681798689877","0.210660838138525","0.4966580220029033"
"reachability,term_blocking,term_delay","3","0.31651778398650066","0.09012843245350602","0.570426358862904"
"reachability,term_blocking,term_centrality","3","0.9253696785417027","0.4964909866844964","0.5156135595702424"
"reachability,term_blocking,free","3","0.8961867729243838","0.47245150698648963","0.4848987557241292"
"reachability,term_blocking,edges","3","0.9332906074842704","0.49067456795453457","0.48463133886270415"
"reachability,term_delay,term_centrality","3","0.21960876520184908","0.07556567600683706","0.5766961832925894"
"reachability,term_delay,free","3","0.10963323180046501","0.027640295828094037","0.5892261331132586"
"reachability,term_centrality,free","3","0.9419506285362121","0.4028068179309203","0.5187196953533455"
"reachability,free,edges","3","0.7591293907576115","0.3732321536061006","0.4541959991295733"
"term_complexity,term_centrality,term_reachability","3","0.44992903333207257","0.22841885267987075","0.5339521445714637"
"term_complexity,term_centrality,free","3","0.3669293247487886","0.15413218391634667","0.5373041819813575"
"term_complexity,term_centrality,edges","3","0.242184330286697","0.1069634267622569","0.5447599785639998"
"term_complexity,term_reachability,free","3","0.5717161358846456","0.178613724020803","0.5165346789845999"
"term_complexity,term_reachability,edges","3","0.7035454168672048","0.21696917476146982","0.5139819085027534"
"term_complexity,free,edges","3","0.8412949523306787","0.31518759817663267","0.40782241904024086"
"term_blocking,term_delay,term_centrality","3","0.5529492924771032","0.2541739174661266","0.5339521445714632"
"term_blocking,term_delay,free","3","0.5717161358846465","0.17800173354354742","0.5165346789845991"
"term_blocking,term_delay,edges","3","0.7035454168671751","0.21584066721183315","0.5139819085027527"
"term_blocking,term_centrality,free","3","0.8006982089423387","0.3795867116411997","0.5195701415389093"
"term_blocking,term_centrality,edges","3","0.5738515490455237","0.2710917312640442","0.5249735950451488"
"term_blocking,free,edges","3","0.8954564686233975","0.44469442332706643","0.48490252749785434"
"term_delay,term_centrality,term_reachability","3","0.5529492924770922","0.25417391746613266","0.5339521445714637"
"term_delay,term_centrality,free","3","0.3593209869704293","0.14193050524113449","0.5406756993274424"
"term_delay,term_centrality,edges","3","0.2725703135668188","0.1124439876782204","0.5455571718358065"
"term_delay,term_reachability,free","3","0.5717161358846748","0.17800173354355944","0.5165346789846003"
"term_delay,term_reachability,edges","3","0.7035454168672051","0.21584066721184458","0.513981908502753"
"term_delay,free,edges","3","0.7223118759810332","0.3180970162379584","0.3822448285048956"
"term_centrality,term_reachability,free","3","0.8006982089423954","0.37958671164122554","0.5195701415389097"
"term_centrality,term_reachability,edges","3","0.5738515490455032","0.27109173126403485","0.524973595045149"
"term_centrality,free,edges","3","0.7916986652841314","0.36350317866426896","0.5214323620607606"
"term_reachability,free,edges","3","0.8954564686233975","0.44469442332706643","0.48490252749785434"
"credits,complexity,centrality,reachability","4","0.2508490756866592","0.05892295475985456","0.8726964619568769"
"credits,complexity,centrality,term_reachability","4","0.11922164800719288","0.025761998830619432","0.876797047308652"
"credits,complexity,centrality,free","4","0.4707818772986153","0.09511149190287196","0.8695709287381023"
"credits,complexity,reachability,term_centrality","4","0.821692473866336","0.2740068444511824","0.883001082792298"
"credits,complexity,reachability,free","4","0.778089997694488","0.15570958082048447","0.8472913682355729"
"credits,complexity,term_centrality,term_reachability","4","0.9390629409937139","0.20801554700375227","0.8828367776003654"
"credits,complexity,term_centrality,free","4","0.9997402867316498","0.21261381519322198","0.8828153801501962"
"credits,complexity,term_reachability,free","4","0.5502997553325927","0.1326530250346977","0.8491610442445711"
"credits,complexity,term_reachability,edges","4","0.20094555095053623","0.05029132665393234","0.8758313569583633"
"credits,complexity,free,edges","4","0.7018612468724988","0.25495803746310536","0.7426673252538551"
"credits,blocking,delay,centrality","4","0.5266985621311538","0.1140928520487507","0.8726964619568772"
"credits,blocking,delay,term_centrality","4","0.993159083709644","0.30830016641984115","0.8830010827922978"
"credits,blocking,delay,term_reachability","4","0.211929093757216","0.07803113357508498","0.8575470271684689"
"credits,blocking,delay,free","4","0.7780899976944974","0.15570909894547766","0.8472913682355729"
"credits,blocking,delay,edges","4","0.005530910835769319","0.0011203284246916448","0.8765954764829608"
"credits,blocking,centrality,term_reachability","4","0.04256949445390364","0.014184989086429104","0.8709219521245851"
"credits,blocking,centrality,free","4","0.4008775927222031","0.08607417983433978","0.8574767903628111"
"credits,blocking,centrality,edges","4","0.3651873327403705","0.1066080891729081","0.8579730738089077"
"credits,blocking,term_delay,term_centrality","4","0.6058045906113688","0.14325785214822434","0.8904080433894359"
"credits,blocking,term_delay,term_reachability","4","0.2267247981643822","0.04841242073761276","0.8672712371551561"
"credits,blocking,term_delay,edges","4","0.03794631776707975","0.007876503350538203","0.8487603001307076"
"credits,blocking,term_centrality,term_reachability","4","0.8940627784309543","0.20447638906468296","0.8816715849755838"
"credits,blocking,term_centrality,edges","4","0.4384276772896485","0.12190939995100032","0.8886180490839772"
"credits,blocking,term_reachability,free","4","0.5540040692710375","0.1645368963575078","0.8426796874023144"
"credits,blocking,term_reachability,edges","4","0.519064319747432","0.1183686350471587","0.8711591515981697"
"credits,blocking,free,edges","4","0.542372928153518","0.14499968911662803","0.7930763938291214"
"credits,delay,centrality,reachability","4","0.5266985621313096","0.11409285204878306","0.8726964619568771"
"credits,delay,centrality,term_blocking","4","0.21048494289458042","0.04430903765863518","0.8771234441614948"
"credits,delay,centrality,term_reachability","4","0.21048494289458042","0.04430903765863518","0.8771234441614948"
"credits,delay,centrality,free","4","0.569894560660733","0.11451100387659374","0.8723896605626895"
"credits,delay,centrality,edges","4","0.20162634017748282","0.04219704288382248","0.8773516810080485"
"credits,delay,reachability,term_blocking","4","0.21192909375739102","0.07803113357510572","0.8575470271684685"
"credits,delay,reachability,term_centrality","4","0.993159083709641","0.30830016641983954","0.8830010827922979"
"credits,delay,reachability,free","4","0.7780899976947135","0.15570909894552082","0.8472913682355729"
"credits,delay,reachability,edges","4","0.005530910835766543","0.0011203284246911074","0.876595476482961"
"credits,delay,term_blocking,term_centrality","4","0.9995756975811426","0.21952287085342617","0.8830008150499803"
"credits,delay,term_blocking,free","4","0.549854175105622","0.12445728533007468","0.8522613416112701"
"credits,delay,term_blocking,edges","4","0.11671821998021652","0.030723351048456877","0.8788051582413988"
"credits,delay,term_centrality,term_reachability","4","0.9995756975811432","0.2195228708534264","0.8830008150499797"
"credits,delay,term_centrality,free","4","0.9671468434483327","0.20536471926069785","0.8830070159832853"
"credits,delay,term_centrality,edges","4","0.2397301025948294","0.07360524437618574","0.891226532743785"
"credits,delay,term_reachability,free","4","0.549854175105622","0.12445728533007468","0.8522613416112701"
"credits,delay,term_reachability,edges","4","0.11671821998021652","0.030723351048456877","0.8788051582413988"
"credits,delay,free,edges","4","0.7134061994026287","0.26133334005276787","0.7115955454509051"
"credits,centrality,reachability,term_complexity","4","0.724628698390499","0.21875470235033126","0.8548964758993522"
"credits,centrality,reachability,term_blocking","4","0.04256949445389672","0.014184989086425912","0.8709219521245851"
"credits,centrality,reachability,term_delay","4","0.9697539107335931","0.21930500299330197","0.8645916806514811"
"credits,centrality,reachability,free","4","0.40087759272220685","0.08607417983434056","0.8574767903628111"
"credits,centrality,reachability,edges","4","0.3651873327404819","0.1066080891729119","0.8579730738089081"
"credits,centrality,term_complexity,term_reachability","4","0.025070512788186367","0.006424198255937648","0.8800271565505704"
"credits,centrality,term_complexity,free","4","0.19374133715427816","0.04224160577345351","0.8584001657822484"
"credits,centrality,term_complexity,edges","4","0.2370047393741021","0.0818287841664946","0.8571680424099285"
"credits,centrality,term_blocking,term_delay","4","0.04241212635057403","0.013839425055360816","0.8800271565505704"
"credits,centrality,term_blocking,edges","4","0.3700082930077717","0.08668239484883215","0.872682622189456"
"credits,centrality,term_delay,term_reachability","4","0.04241212635057527","0.013839425055360987","0.8800271565505702"
"credits,centrality,term_delay,free","4","0.14462959997233096","0.02929248080459167","0.8730291484761181"
"credits,centrality,term_delay,edges","4","0.21536747535859302","0.04782838178449782","0.8707838300111885"
"credits,centrality,term_reachability,edges","4","0.3700082930077717","0.08668239484883215","0.872682622189456"
"credits,centrality,free,edges","4","0.35933267829847904","0.08347491374655122","0.8522277268132941"
"credits,reachability,term_complexity,term_centrality","4","0.731067026359409","0.1814494256054433","0.8880761381168555"
"credits,reachability,term_complexity,free","4","0.48996624129153143","0.1566294834593741","0.7881775264829423"
"credits,reachability,term_complexity,edges","4","0.3332006577750198","0.11018203643736788","0.7966276421891514"
"credits,reachability,term_blocking,term_delay","4","0.22672479816429375","0.048412420737594206","0.8672712371551562"
"credits,reachability,term_blocking,term_centrality","4","0.8940627784309502","0.2044763890646822","0.8816715849755841"
"credits,reachability,term_blocking,free","4","0.5540040692710375","0.1645368963575078","0.8426796874023144"
"credits,reachability,term_blocking,edges","4","0.519064319747432","0.1183686350471587","0.8711591515981697"
"credits,reachability,term_delay,term_centrality","4","0.6058045906113688","0.14325785214822434","0.8904080433894359"
"credits,reachability,term_delay,edges","4","0.03794631776707975","0.007876503350538203","0.8487603001307076"
"credits,reachability,term_centrality,edges","4","0.4384276772896485","0.12190939995100032","0.8886180490839772"
"credits,reachability,free,edges","4","0.542372928153518","0.14499968911662803","0.7930763938291214"
"credits,term_complexity,term_centrality,term_reachability","4","0.3971213212691694","0.08524192320282112","0.890124925744136"
"credits,term_complexity,term_centrality,free","4","0.5376832216639038","0.11147485121227865","0.888980784401365"
"credits,term_complexity,term_centrality,edges","4","0.19814086767899855","0.07251059009467838","0.8931904286261912"
"credits,term_complexity,term_reachability,free","4","0.9901773921922722","0.20230853182026237","0.8612107893396637"
"credits,term_complexity,free,edges","4","0.9543405167945944","0.335724027821915","0.759564253007999"
"credits,term_blocking,term_delay,term_centrality","4","0.6686475307866985","0.13954716510632653","0.8901249257441354"
"credits,term_blocking,term_delay,free","4","0.9901773921922736","0.20230834642029003","0.8612107893396638"
"credits,term_blocking,term_centrality,free","4","0.9923166810364162","0.27606476072711017","0.8726857864475348"
"credits,term_blocking,term_centrality,edges","4","0.5773099640662325","0.13219019852798383","0.8876190759267962"
"credits,term_blocking,free,edges","4","0.9095937541477872","0.19592950472030718","0.8695377861548466"
"credits,term_delay,term_centrality,term_reachability","4","0.6686475307866999","0.13954716510632692","0.8901249257441356"
"credits,term_delay,term_centrality,free","4","0.5536689869441639","0.11359305596483071","0.8906941462379888"
"credits,term_delay,term_centrality,edges","4","0.16054498265219327","0.05110829972310314","0.8959015186510614"
"credits,term_delay,term_reachability,free","4","0.9901773921922716","0.20230834642028966","0.8612107893396633"
"credits,term_delay,term_reachability,edges","4","0.01786795793989136","0.007834981736318695","0.8892441864630765"
"credits,term_delay,free,edges","4","0.7607825313040314","0.3094276150669331","0.7098136008867688"
"credits,term_centrality,term_reachability,free","4","0.992316681036296","0.27606476072707375","0.8726857864475345"
"credits,term_centrality,term_reachability,edges","4","0.5773099640663544","0.1321901985280066","0.8876190759267966"
"credits,term_reachability,free,edges","4","0.9095937541477872","0.19592950472030718","0.8695377861548466"
"complexity,centrality,reachability,free","4","0.9180066885693575","0.3700520916792637","0.5948957908806636"
"complexity,centrality,reachability,edges","4","0.9151811263264035","0.31556911340639726","0.5974835463964976"
"complexity,centrality,term_reachability,free","4","0.572450502277796","0.27334968826786576","0.5264848501855207"
"complexity,centrality,term_reachability,edges","4","0.643076221901991","0.2708804520868921","0.5283157607311012"
"complexity,centrality,free,edges","4","0.5473396913844633","0.2205325186121208","0.53046360915302"
"complexity,reachability,term_centrality,free","4","0.9631122866840123","0.3877150391568545","0.5947650174771737"
"complexity,reachability,term_centrality,edges","4","0.7851748821383054","0.2827869532768654","0.5982736283790271"
"complexity,reachability,free,edges","4","0.8274225966341684","0.28840459449494255","0.5979380191359207"
"complexity,term_centrality,term_reachability,free","4","0.9515202260199374","0.45955375477856925","0.5236677227168867"
"complexity,term_centrality,term_reachability,edges","4","0.7910729180420395","0.3422843926238301","0.5324955157190785"
"complexity,term_centrality,free,edges","4","0.7886245383810603","0.3220804017120744","0.532520219457479"
"complexity,term_reachability,free,edges","4","0.9098785208331964","0.4370544410890968","0.492674107789148"
"blocking,delay,centrality,term_reachability","4","0.7975019071725138","0.2794806364328227","0.5987886708981609"
"blocking,delay,centrality,edges","4","0.915181126326766","0.31918211771840216","0.5974835463964976"
"blocking,delay,term_centrality,term_reachability","4","0.7551107894172713","0.2660632561522983","0.5991818197729362"
"blocking,delay,term_centrality,free","4","0.9631122866843195","0.38872918489652186","0.5947650174771739"
"blocking,delay,term_centrality,edges","4","0.7851748821383066","0.28428682161116103","0.5982736283790271"
"blocking,delay,term_reachability,free","4","0.874607917456195","0.29564502211264304","0.5982758881045189"
"blocking,delay,term_reachability,edges","4","0.6606935987593856","0.2581262484166749","0.6003695550833876"
"blocking,delay,free,edges","4","0.8274225966341436","0.2883932835876129","0.5979380191359209"
