"combinations","n","pMax","pAvg","r2","rse1","rse2"
"delay,free","2","0.30356828240170797","0.10149063303712515","0.3820352911794349","0.12431111363460996","0.12612597041633228"
"inverseBlocking,centrality","2","0.9641229908325174","0.35933160730317854","0.5488121595002209","0.10622012633864202","0.10777086714535469"
"inverseBlocking,creditHours","2","1.3992618391285362e-8","4.670537133020189e-9","0.7481798423541095","0.07935483005766178","0.08051335601147057"
"inverseBlocking,free","2","0.8814149637073536","0.2938053331111027","0.5168961722310901","0.10991282224687542","0.11151747387472026"
"inverseBlocking,timeComp1","2","0.1343098089378752","0.047086401432900306","0.5456903894633653","0.10658696158704664","0.10814305793614709"
"centrality,creditHours","2","3.042131395927412e-11","1.0140583966260281e-11","0.800472949615648","0.07063647386883529","0.07166771781710055"
"centrality,free","2","0.7441257699854196","0.24804195956020791","0.5501553212882386","0.10606190271073541","0.10761033356127651"
"centrality,timeComp1","2","0.4043960730259342","0.13603450597766048","0.557574114765996","0.1051836856414516","0.10671929512665043"
"creditHours,free","2","0.01101147222471849","0.0036709139181652617","0.5136990671603845","0.11027591539045424","0.11188586792852949"
"creditHours,timeComp1","2","3.854652241677803e-9","1.502979973057302e-9","0.724360130434319","0.08302313681462456","0.08423521752472715"
"free,timeComp1","2","0.9825456995496378","0.32752902390048505","0.4511235870470339","0.11715623438900544","0.11886663485349568"
"complexity,inverseBlocking,centrality","3","0.930644471887659","0.23690505371920537","0.6298701229490895","0.09761122324767542","0.09907914356147021"
"complexity,inverseBlocking,creditHours","3","0.0016087143844435926","0.0004080908026337463","0.8051892036601194","0.0708156416621062","0.07188059828770298"
"complexity,inverseBlocking,free","3","0.7086318711256582","0.17745641644194657","0.6313020048414726","0.09742223123436776","0.09888730940351721"
"complexity,centrality,creditHours","3","0.07093642986328895","0.017734989916698498","0.8179361780143423","0.06845962431824126","0.06948915012345035"
"complexity,centrality,free","3","0.6343552344224899","0.24510211209141425","0.5617190491268458","0.1062182107497951","0.10781556671017412"
"complexity,creditHours,free","3","0.8224144485888235","0.2056044163462797","0.7032226239984771","0.0874053626680888","0.08871980278190168"
"blocking,delay,centrality","3","0.9306444718876589","0.23897574173517483","0.6298701229490895","0.0976112232476754","0.0990791435614702"
"blocking,delay,creditHours","3","0.0016087143844437555","0.0004023020768956188","0.8051892036601197","0.07081564166210615","0.07188059828770292"
"blocking,delay,free","3","0.7086318711256586","0.17744883117468907","0.6313020048414725","0.09742223123436777","0.09888730940351723"
"blocking,centrality,creditHours","3","0.19898841440981135","0.04997573688804855","0.8097065657475936","0.06998977313870396","0.07104230999184333"
"blocking,centrality,free","3","0.9638948687115753","0.4560437402274736","0.5501824301837148","0.10760709106295024","0.10922533361359292"
